Leading.proteins.Positions.within.proteins;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04;log2 eat2_d1_01;log2 eat2_d1_02;log2 eat2_d1_03;log2 eat2_d1_04; -Log Student's T-test p-value eat2_d15_eat2_d1;Student's T-test q-value eat2_d15_eat2_d1; Student's T-test Difference eat2_d15_eat2_d1;Student's T-test Test statistic eat2_d15_eat2_d1;Sign p-val: 0.05 
Q9NA39(212);19,9675;19,6186;21,0466;21,0591;23,3757;24,1079;23,626;24,3749;3,67323;0,00210039;-3,44818;-7,93949;+
Q9NA82(139);21,9266;21,0324;19,8651;20,5431;24,0683;22,726;21,9851;22,5013;1,72382;0,0249147;-1,97839;-3,18784;+
Q9NA91(493);26,6497;25,6003;25,2036;24,9258;24,8441;26,4664;25,9898;25,2759;0,0323943;0,922883;-0,0492115;-0,0940607;
Q9NA98(325);22,0856;18,997;20,5088;21,0849;21,7458;26,4061;25,794;24,4891;1,74715;0,0236393;-3,93968;-3,23046;+
Q9NA98(118);19,9798;21,5366;21,5498;18,5272;19,7824;21,4667;20,9512;20,2264;0,0931913;0,794478;-0,208348;-0,255487;
Q9NAF9(52);20,5364;20,8575;20,1089;19,9083;19,8116;21,7256;21,5067;20,5776;0,519052;0,278147;-0,552606;-1,12734;
Q9NEI8(232);19,8547;18,5293;21,2914;20,408;19,8904;21,166;20,6062;20,5908;0,371052;0,392519;-0,542502;-0,854651;
Q9NEN6(211);22,3943;26,6641;28,0674;26,6685;20,8061;20,7425;21,5026;21,354;2,09485;0,0132128;4,84729;3,89415;+
Q9NEN6(58);20,7525;20,0081;21,1508;20,2718;19,8641;21,3969;21,109;19,3883;0,069508;0,837393;0,106218;0,194634;
Q9NEN6(22);22,5949;22,3248;22,6269;22,483;21,8258;22,5446;22,8664;23,151;0,113239;0,747522;-0,0895567;-0,305262;
Q9NEN6(175);28,4776;20,5029;20,9035;22,2393;25,7331;28,4239;28,377;26,5914;1,12865;0,0776359;-4,25054;-2,15723;
Q9NEN6(162);20,1116;19,4822;19,7365;20,8872;23,388;23,7278;23,1885;24,0443;4,19253;0,00229032;-3,53277;-9,82119;+
Q9NEQ0(31);21,988;27,0025;27,7768;27,1787;25,2317;29,2532;29,2376;28,1768;0,565378;0,250048;-1,98832;-1,2093;
Q9NEQ0(42);20,5989;20,8493;20,3879;20,2889;25,7778;26,1184;25,8879;23,4421;3,53295;0,0020915;-4,77529;-7,48803;+
Q9NEW6(23);24,1339;23,8949;24,105;23,8295;19,5206;21,7632;21,431;21,1917;3,00382;0,00358364;3,01421;5,96882;+
Q9NEW6(31);23,0874;20,4641;21,3152;19,1259;20,7294;21,2466;19,4866;19,7828;0,31354;0,447945;0,686769;0,742541;
Q9NEW6(140);21,4776;20,7138;20,834;20,9973;20,5025;20,9425;21,1228;20,6471;0,407442;0,359449;0,201962;0,923561;
Q9NEW6(171);23,7436;20,7912;21,7601;21,849;21,1931;23,149;22,932;22,3378;0,190365;0,614358;-0,366998;-0,484645;
Q9NEZ8(170);20,1042;21,4466;21,8544;19,7294;19,9379;20,0847;21,3054;21,2493;0,0795832;0,820167;0,139277;0,22081;
Q9NGJ7(272);22,046;20,8531;21,0731;21,0648;19,6528;20,8506;21,1358;20,8049;0,754222;0,16587;0,648246;1,53324;
Q9NGT3(5);21,3485;21,0282;20,9058;20,5048;20,2708;21,457;21,4608;21,2203;0,182736;0,62607;-0,155377;-0,46764;
Q9NLD1(6);21,3871;19,8002;20,5101;20,5586;20,8051;21,2518;21,5395;20,0874;0,336479;0,425145;-0,356974;-0,787771;
Q9TW67(428);21,7683;25,6125;25,9088;24,3787;23,6226;24,4771;24,5499;23,4744;0,149747;0,681873;0,386031;0,392351;
Q9TW67(102);20,5224;19,1891;19,5859;21,236;22,9562;25,7476;24,8629;24,5833;2,98688;0,00359927;-4,40417;-5,92453;+
Q9TW67(400);23,2346;21,5811;22,7263;24,279;22,6126;22,2796;23,4951;23,0123;0,0602819;0,855205;0,10536;0,170264;
Q9TW67(358);21,7953;20,5297;21,7452;20,2997;20,3325;21,5263;21,46;20,5564;0,090085;0,800619;0,123656;0,247638;
Q9TXH9(112);23,2787;21,6789;21,5163;22,4316;20,6991;21,6399;20,8426;21,0155;1,38795;0,0459342;1,17711;2,59511;+
Q9TXH9(153);22,9518;22,8204;22,6402;22,6376;19,4422;21,6213;21,7798;20,3474;1,89898;0,0174209;1,9648;3,51342;+
Q9TXH9(206);23,1659;22,7238;23,0693;22,8544;20,5272;19,9611;21,6356;21,4104;2,67255;0,00498156;2,06979;5,14509;+
Q9TXH9(218);21,9959;20,215;20,9076;20,7489;20,4854;20,2659;19,2739;19,604;1,19174;0,0678112;1,05957;2,26273;
Q9TXH9(102);21,7595;21,1498;20,0077;20,4467;20,5752;21,7186;21,3332;19,5092;0,031514;0,92463;0,0569067;0,0915882;
Q9TXH9(127);19,0672;19,0356;19,2173;21,7307;20,1546;20,2781;21,7168;20,9837;0,653045;0,205652;-1,02063;-1,36135;
Q9TXH9(88);23,9319;21,8796;21,1319;21,9367;18,841;22,1397;21,3875;20,9375;0,736833;0,172626;1,39363;1,50391;
Q9TXH9(90);23,7497;21,4529;21,4527;22,2873;20,6876;21,1;21,2066;21,2749;1,09198;0,0836403;1,16837;2,09609;
Q9TXI3(136);21,9276;21,2294;21,6355;21,5075;19,5712;21,9378;19,6258;20,7647;0,975319;0,104705;1,10012;1,90219;
Q9TXN6(602);19,9634;21,036;20,9461;20,7365;20,3549;21,5311;20,4312;21,2542;0,235069;0,548384;-0,222376;-0,581602;
Q9TXN6(7);21,795;19,9673;21,833;21,7299;21,4078;22,5434;22,6523;23,8362;0,973298;0,105151;-1,2786;-1,89884;
Q9TXQ1(823);22,0228;20,869;20,6875;20,4383;25,9309;24,9842;25,0927;24,6124;4,05018;0,00265789;-4,15068;-9,26998;+
Q9TXQ6(99);23,553;26,116;27,2915;25,6722;20,9605;19,9175;20,4149;21,2966;3,00941;0,00329851;5,01084;5,9835;+
Q9TXU1(337);21,5315;20,4206;21,7159;20,544;19,3639;21,8512;20,4924;20,7445;0,303368;0,458856;0,439939;0,722245;
Q9TXV8(1421);22,5795;21,7412;22,2993;22,7794;20,0885;21,1331;20,9585;21,4412;2,11386;0,0127184;1,4445;3,93215;+
Q9TXV8(1447);21,7409;21,3914;20,8373;19,972;22,2519;24,4202;24,0856;23,45;2,23564;0,0102523;-2,56655;-4,18017;+
Q9TXZ9(132);21,8245;20,5617;20,1059;21,6049;23,8386;23,106;23,8009;21,5779;1,65844;0,0276553;-2,05661;-3,06949;+
Q9TYK1(95);21,8615;17,7662;19,912;21,6479;19,2263;21,8869;21,6385;20,3508;0,162929;0,658119;-0,47874;-0,422792;
Q9TYP8(136);21,8268;19,9094;20,2905;21,307;26,1632;24,4637;24,4971;25,2523;3,41763;0,00180791;-4,26061;-7,13312;+
Q9TYP9(1150);27,1624;23,3854;21,8533;21,5143;23,4858;27,8106;27,1609;26,1925;0,836248;0,138343;-2,6836;-1,67079;
Q9TYP9(1036);21,7031;19,9896;21,5413;21,711;23,5669;23,2346;23,4838;23,958;2,71301;0,00490855;-2,32458;-5,24108;+
Q9TYP9(1062);21,1698;20,2606;21,2416;21,4676;23,9034;23,8368;23,2282;25,5858;2,79205;0,00468111;-3,10363;-5,43219;+
Q9TYS3(165);28,0038;27,0899;25,9768;25,4446;25,8416;28,2203;28,2741;26,495;0,286977;0,479137;-0,578947;-0,689211;
Q9TYT8(209);24,1986;23,2178;23,1766;23,9705;20,3152;20,2692;21,6621;19,3266;2,99391;0,0035572;3,2476;5,94289;+
Q9TZ26(301);21,5577;21,2947;20,935;20,1759;19,7313;20,1655;21,8744;21,2606;0,154836;0,672561;0,232901;0,40416;
Q9TZ58(260);20,6402;20,7613;20,6591;20,1134;19,4477;20,9973;20,6065;21,0519;0,0148914;0,962023;0,0176349;0,0440519;
Q9TZ69(78);21,9129;18,6152;21,5044;20,66;20,3122;21,2982;20,6101;21,4412;0,115064;0,743892;-0,242288;-0,309721;
Q9TZ69(158);20,7926;20,6504;21,556;20,1265;22,2859;24,5067;24,6416;24,017;2,60568;0,00521067;-3,08144;-4,98906;+
Q9TZ69(168);25,1858;24,6273;23,8728;23,3853;21,6573;24,3081;24,5294;23,5394;0,444794;0,327604;0,759226;0,992911;
Q9TZ69(74);24,5478;27,0385;25,5742;27,4346;24,5682;24,7634;25,8151;24,9062;0,777893;0,157951;1,13558;1,57307;
Q9TZI1(466);22,0079;20,1013;21,568;20,3127;19,8203;21,185;21,7875;21,0685;0,017481;0,956575;0,0321507;0,0515669;
Q9TZI7(125);19,4248;20,6756;21,0943;21,7;21,0395;21,7382;21,5604;21,2461;0,633979;0,213613;-0,672385;-1,32857;
Q9TZL8(713);28,1027;26,088;25,1504;26,614;22,9046;23,9366;24,741;24,4349;1,82381;0,0202306;2,48449;3,3721;+
Q9TZL9(420);21,0608;21,3474;20,7134;19,8139;23,8668;26,181;25,9821;24,2205;3,14804;0,00286214;-4,32871;-6,35628;+
Q9TZL9(521);20,6087;20,513;21,2397;20,8824;23,1273;24,9606;23,8579;24,5568;3,57496;0,00202778;-3,3147;-7,62091;+
Q9U1P6(37);19,427;21,3953;21,4356;21,3146;20,0769;21,4796;21,4467;20,6072;0,00532216;0,985306;-0,00949383;-0,0159126;
Q9U1Q1(70);21,4099;18,7991;21,5555;19,6186;22,9947;23,8951;24,1533;23,2433;2,34817;0,00810419;-3,22582;-4,41694;+
Q9U1Q4(1016);21,2029;20,5813;19,3069;21,2312;20,0721;20,3551;20,8485;20,9109;0,0234467;0,942835;0,0338907;0,0687227;
Q9U1S8(529);20,4792;21,0881;20,4721;21,3198;23,1396;23,9492;23,2834;23,0171;3,80213;0,00229358;-2,50755;-8,3745;+
Q9U1W0(282);22,1689;23,3214;22,0092;22,5916;22,4728;24,3311;24,4017;23,0733;0,95716;0,10853;-1,04692;-1,87203;
Q9U1W1(103);21,5971;21,2953;20,6059;20,6972;21,4416;22,9673;22,8744;21,9443;1,54138;0,0340849;-1,25803;-2,8614;+
Q9U1W1(142);20,9984;19,1644;20,2451;20,7021;20,3859;21,0862;20,7734;20,2468;0,330887;0,430495;-0,345579;-0,776811;
Q9U1W8(76);25,8333;23,8025;23,0538;22,739;19,7743;21,7247;21,7377;20,5059;1,86565;0,0188261;2,92151;3,45045;+
Q9U1W8(79);24,2139;25,3189;23,4067;24,4785;20,7468;21,8307;20,4673;21,349;3,21018;0,00302079;3,25604;6,52909;+
Q9U1X8(26);22,426;19,5855;21,5741;22,8441;18,7503;21,8613;21,2104;20,6332;0,452697;0,323087;0,993633;1,00742;
Q9U1X9(40);25,197;25,957;25,8716;25,9138;21,1918;24,8687;25,6312;23,8376;0,961459;0,107641;1,85249;1,87917;
Q9U1X9(24);25,3749;21,2671;23,6247;22,7585;20,3852;21,4403;18,5089;19,9115;1,64109;0,0289676;3,19483;3,03835;+
Q9U222(164);19,7992;21,5444;19,4046;20,5854;20,096;21,8201;20,2829;21,3195;0,379293;0,385174;-0,546227;-0,870383;
Q9U228(73);21,713;20,3314;20,2921;21,0962;18,1699;21,4938;20,8959;20,461;0,31821;0,442419;0,603046;0,751809;
Q9U275(401);20,0637;19,1448;20,7903;20,8317;19,5786;20,3846;20,3472;20,4233;0,0184978;0,954406;0,0242229;0,0545061;
Q9U275(430);20,3973;21,2424;21,4246;21,0631;20,4692;20,5057;19,8648;21,4504;0,536124;0,267403;0,4593;1,15769;
Q9U275(206);21,9247;20,6225;21,1885;21,1094;24,4042;25,4601;25,4722;23,6346;3,29809;0,00210579;-3,53147;-6,77983;+
Q9U280(699);23,5579;24,1228;24,8713;24,0616;20,6829;21,8804;21,7356;20,4334;3,21044;0,00302778;2,97031;6,5298;+
Q9U2C3(183);21,6498;19,4187;21,3176;20,4925;20,9984;21,2439;22,4396;19,8358;0,22571;0,56231;-0,409768;-0,561661;
Q9U2C3(194);24,7321;23,0609;22,9365;21,1722;18,3895;22,6074;21,8318;21,9717;0,723854;0,177256;1,77529;1,48196;
Q9U2F6(89);23,8527;24,3215;24,604;23,8685;20,5013;21,2109;21,7267;20,7032;4,10335;0,00236111;3,12616;9,47255;+
Q9U2G5(203);26,8427;23,4428;23,7731;23,1833;23,8111;25,8569;25,1979;24,5145;0,223579;0,564824;-0,534611;-0,557094;
Q9U2G5(199);25,6472;22,1441;24,3259;23,1284;20,9908;21,614;21,4894;19,8849;1,78502;0,0220181;2,81663;3,30013;+
Q9U2H9(64);21,9631;21,0947;21,5153;20,605;18,9593;20,3381;21,714;20,5417;0,691732;0,189828;0,906224;1,42744;
Q9U2H9(57);25,3277;23,8097;25,1879;23,7056;24,9745;22,6794;21,9984;23,4076;0,799537;0,150409;1,24277;1,60938;
Q9U2K5(247);24,7191;20,0102;20,3723;21,6884;20,8049;20,8743;21,762;20,5609;0,259455;0,513122;0,696997;0,632757;
Q9U2Q8(58);22,529;22,0799;22,1399;22,1007;20,877;21,3524;19,2129;20,6103;1,94474;0,0164113;1,69922;3,60071;+
Q9U2Q8(72);21,911;21,4329;20,565;19,7337;23,5328;24,3121;24,0036;24,1734;3,04055;0,00336062;-3,09483;-6,06574;+
Q9U2Q8(74);21,6541;21,2374;20,8393;21,1368;20,9764;20,593;21,5625;21,1914;0,204778;0,591831;0,136107;0,516392;
Q9U2Q9(269);24,2363;24,873;23,4901;23,625;19,754;21,9033;21,061;21,0022;2,91539;0,00400693;3,12595;5,74023;+
Q9U2S4(69);23,3904;23,6071;24,3633;24,6169;19,5239;21,1263;19,2183;20,6228;3,43881;0,00186047;3,87159;7,19724;+
Q9U2S4(55);20,662;20,4228;21,2966;20,8617;20,6173;21,9356;20,7403;20,3454;0,0905494;0,800522;-0,0989118;-0,248814;
Q9U2S4(58);21,4656;21,1398;20,3647;21,5587;20,6758;21,6568;21,2574;20,5823;0,0871761;0,805101;0,0891423;0,240252;
Q9U2V9(37);21,3173;20,0966;20,9781;19,9968;21,0716;20,6557;21,4669;20,9928;0,576221;0,244038;-0,449556;-1,2283;
Q9U2V9(393);22,2612;24,8256;23,8864;22,2224;19,5239;21,3727;20,1618;20,6357;2,06655;0,0136336;2,87536;3,83796;+
Q9U2V9(357);21,5626;20,4813;20,5669;20,408;20,2997;20,7165;21,5406;20,1163;0,0743356;0,82912;0,0864196;0,207231;
Q9U2X0(172);20,0169;21,5427;20,3484;21,5889;25,9743;23,767;23,7717;23,8247;2,64692;0,00496648;-3,46019;-5,0849;+
Q9U302(101);21,6174;21,2218;20,1513;19,9479;24,8776;22,3161;22,5214;23,318;1,92317;0,0167327;-2,52368;-3,55944;+
Q9U302(210);26,7638;21,344;21,5404;20,5459;25,5338;27,4474;27,2136;25,5949;1,37941;0,0465703;-3,8989;-2,58046;+
Q9U302(179);21,5756;19,5461;21,481;20,5118;20,8923;21,5686;19,3737;20,2534;0,146418;0,687049;0,256595;0,384582;
Q9U302(188);21,9591;20,8899;21,5067;21,192;20,7735;21,8247;20,9334;21,1296;0,28305;0,483503;0,221628;0,681234;
Q9U302(596);20,5681;18,7274;20,9805;20,8521;19,0031;21,5706;20,6159;20,8082;0,1065;0,761798;-0,217432;-0,288697;
Q9U302(313);20,6588;20,3102;21,8489;21,1555;24,1201;24,9748;24,8865;23,608;3,47231;0,00196319;-3,40402;-7,29964;+
Q9U302(226);22,7975;21,7412;21,2194;21,2833;24,6122;25,5566;24,8658;24,9969;3,63401;0,00199267;-3,2475;-7,81102;+
Q9U302(129);25,045;26,0865;26,288;26,1731;23,3159;24,4031;25,2274;24,0759;1,81584;0,0206578;1,64257;3,35726;+
Q9U302(125);21,9296;18,3558;20,5772;21,3933;23,3271;24,8723;20,6173;23,4299;1,09757;0,0826602;-2,49768;-2,10541;
Q9U302(194);21,5291;21,1121;19,9747;19,0897;19,9535;21,556;19,6523;20,7677;0,0274014;0,934197;-0,0559845;-0,0799785;
Q9U330(134);24,9753;24,0757;25,1299;25,8351;20,031;20,9849;21,7517;20,6054;3,73514;0,0021097;4,16078;8,14595;+
Q9U332(54);23,9996;26,6836;25,993;26,1143;23,3956;21,6249;24,9133;21,971;1,53942;0,034155;2,72142;2,85795;+
Q9U332(66);21,8947;19,3913;20,3735;20,9074;23,4388;25,2506;26,4804;24,8513;2,75732;0,00475152;-4,36355;-5,34763;+
Q9U3C0(168);20,6496;21,5264;20,8;20,9395;19,1115;20,2275;20,9329;20,2078;1,05493;0,0891609;0,858913;2,03444;
Q9U3C8(225);23,2602;26,1788;25,1924;26,1039;20,5112;20,2553;21,1303;19,9643;3,20856;0,00301382;4,71854;6,52452;+
Q9U3K5(396);20,3144;21,1886;20,0061;19,5734;18,9973;19,1779;21,1351;21,2541;0,065949;0,843553;0,129515;0,185279;
Q9U3K5(18);21,3367;21,1964;21,627;21,0017;20,356;21,8749;21,6943;20,9653;0,0645943;0,84652;0,0678411;0,181704;
Q9U3K5(137);22,343;25,1699;25,1845;24,9325;20,6359;20,1555;20,7668;20,2594;2,85966;0,00449261;3,95308;5,59954;+
Q9U3S8(101);23,8724;22,4405;21,7576;22,2947;22,7201;23,3395;23,4315;23,0739;0,530839;0,270555;-0,549958;-1,14831;
Q9U5C1(274);29,2824;30,1322;30,5855;31,5279;23,1765;26,5366;27,1574;25,1628;2,55892;0,00550576;4,87366;4,88185;+
Q9U5C1(280);28,8608;21,9701;22,6341;23,0053;29,4892;30,6948;30,2603;30,3417;2,0283;0,0142338;-6,0789;-3,76267;+
Q9U5C1(170);23,2548;25,1453;26,6865;25,5472;24,8692;22,9991;23,3153;23,092;0,972748;0,105217;1,58955;1,89792;
Q9U5C1(164);21,782;19,3458;21,0141;19,6249;22,1894;23,4327;23,8371;24,1346;2,20496;0,0106092;-2,95675;-4,11689;+
Q9U5C1(272);25,8048;25,8;25,0623;25,2927;20,8042;21,0516;20,3822;20,8092;6,03584;0;4,72816;20,3291;+
Q9UAQ6(199);24,484;23,6225;24,4761;25,3571;24,1537;23,9388;24,8343;23,2579;0,401912;0,364299;0,43875;0,913179;
Q9UAQ6(200);26,6811;26,2551;27,1198;25,9187;20,7023;21,327;21,2116;20,1523;5,27096;0,00261538;5,64536;15,0809;+
Q9UAQ6(119);21,5993;20,5059;21,8269;20,4802;18,2589;21,4774;20,6412;21,0521;0,410168;0,357325;0,745645;0,928668;
Q9UAT3(246);24,0281;27,5681;27,3587;27,1664;22,4176;25,6752;25,1746;24,9517;0,901346;0,121625;1,97554;1,77927;
Q9UAT3(14);25,972;25,8334;25,6806;26,0665;22,6024;25,5384;25,6515;23,944;1,03052;0,094302;1,45403;1,99387;
Q9UAT3(3);24,3122;25,955;26,3108;25,599;25,0821;26,8962;26,6434;25,9659;0,455426;0,321275;-0,602645;-1,01242;
Q9UAW9(475);21,4984;21,068;20,2682;20,525;20,9616;20,7657;21,3946;21,0478;0,27425;0,492564;-0,202527;-0,663264;
Q9UAZ6(235);20,1886;19,7723;21,7594;19,1708;25,2905;26,4167;24,6106;25,0802;3,57447;0,00202076;-5,12673;-7,61935;+
Q9XTB5(498);21,2154;21,3157;21,0741;21,6509;20,0274;21,5249;21,1918;21,162;0,43058;0,340068;0,337541;0,966673;
Q9XTT9(37);21,7645;20,6235;21,1355;21,47;20,1858;21,3226;21,4377;21,2676;0,20297;0,594229;0,194983;0,512436;
Q9XTT9(104);23,8058;26,1558;26,7911;26,1878;19,7945;24,4274;24,0462;22,1434;1,33649;0,0509852;3,13225;2,50716;
Q9XTU6(76);29,0733;23,364;23,0172;20,637;25,6821;25,9334;26,1017;25,1875;0,419518;0,349465;-1,70331;-0,946126;
Q9XTU6(8);24,2362;21,8546;21,934;23,168;20,984;21,244;20,6677;20,7782;1,75333;0,0233597;1,87974;3,2418;+
Q9XTV4(109);23,2724;24,621;26,7192;24,1926;19,3977;20,026;20,762;20,5668;2,90261;0,00401356;4,51317;5,70774;+
Q9XTV4(30);20,1792;21,299;21,5169;21,6543;20,9357;20,5745;20,4935;20,4209;0,774989;0,158722;0,556226;1,56819;
Q9XTV4(86);21,8289;21,1969;21,5425;19,9312;20,0835;21,3732;21,6339;20,689;0,123495;0,72728;0,17998;0,330167;
Q9XTZ4(209);21,5629;23,5123;25,0215;22,8165;20,8152;21,6919;19,8502;20,2382;1,6907;0,0263344;2,57941;3,12769;+
Q9XU13(1002);27,0227;23,608;21,9248;23,8734;21,0119;21,2872;21,697;20,2171;1,48096;0,0379986;3,05392;2,75574;+
Q9XU15(313);21,4016;20,121;20,9746;19,3085;24,208;25,6527;23,242;24,1322;2,8829;0,00424708;-3,85728;-5,65789;+
Q9XUB2(272);21,1948;19,9112;20,0356;20,8079;20,3625;21,142;21,1896;20,5092;0,361701;0,402238;-0,313443;-0,836707;
Q9XUB7(148);21,9443;21,5396;20,4467;20,5876;24,0176;24,2058;24,9646;23,9259;3,45786;0,00191617;-3,14894;-7,25531;+
Q9XUB7(47);21,4294;19,7617;20,5193;20,8667;19,4797;21,0219;20,9714;20,9386;0,0276806;0,934299;0,0413561;0,0807698;
Q9XUR4(292);21,1398;20,7676;21,5392;21,5405;24,0405;24,4498;24,716;24,007;4,72019;0,00170588;-3,05657;-12,1336;+
Q9XUR4(413);21,7647;21,3141;19,9859;20,0389;20,475;22,2026;21,2026;21,23;0,381865;0,382419;-0,501683;-0,875278;
Q9XUR4(425);20,0658;21,558;21,1321;21,1735;24,6597;23,9841;22,9556;23,2924;2,83058;0,00462581;-2,74057;-5,52711;+
Q9XUS9(101);20,9479;19,8474;19,9203;21,5381;21,2717;21,7499;21,6526;22,0123;1,34857;0,0501107;-1,10823;-2,52775;
Q9XUU8(674);21,8337;20,1545;21,1075;20,6566;20,2005;21,8989;20,9067;21,3085;0,102535;0,770405;-0,140604;-0,278873;
Q9XUU8(7);21,2633;19,3874;20,7713;19,5586;19,6625;20,429;20,4975;20,7175;0,0560169;0,865526;-0,0814476;-0,158864;
Q9XUU8(9);20,8414;21,2785;21,802;19,6528;25,7568;26,0556;22,9095;26,929;2,42995;0,00678343;-4,51904;-4,5939;+
Q9XUV0(100);21,8663;19,8745;20,1736;20,7558;23,4632;24,0594;23,9122;22,3953;2,53307;0,00577273;-2,78998;-4,82323;+
Q9XUW5(426);21,5385;20,4802;20,2619;20,2976;24,3179;22,0635;22,6394;21,0465;1,3335;0,0512332;-1,87228;-2,50208;
Q9XUW5(174);20,833;21,1829;20,6921;21,0755;19,5298;21,7148;20,574;19,8878;0,476925;0,306122;0,519264;1,05159;
Q9XUW5(499);22,2774;23,5062;23,4748;24,2927;19,8986;20,5988;20,0678;20,8487;3,17689;0,00293274;3,0343;6,43605;+
Q9XUY1(10);19,7526;19,5157;21,4833;20,9027;24,7535;22,4567;22,7875;23,5929;2,29628;0,00901858;-2,98407;-4,3068;+
Q9XVA4(154);24,1525;26,1825;26,9693;25,2524;19,9505;21,6035;21,8758;20,8662;3,06511;0,00323506;4,56519;6,1312;+
Q9XVA4(162);27,0694;22,6857;22,9157;22,1262;19,4854;20,46;21,0565;21,2408;1,39686;0,0452617;3,13862;2,61038;+
Q9XVA4(163);21,6004;21,0851;21,487;18,5;20,8204;20,5652;21,5109;19,7687;0,000739892;0,997935;0,00181198;0,00222376;
Q9XVA4(152);26,8268;23,3125;22,8285;24,4527;20,9054;21,8993;20,7371;20,4203;1,92;0,0168889;3,36462;3,5534;+
Q9XVA4(164);21,161;20,0167;20,2632;20,9508;20,9611;20,4442;21,7615;21,154;0,589975;0,236187;-0,482302;-1,25232;
Q9XVA4(143);19,739;21,2082;20,6375;20,242;20,7676;20,2036;21,1545;21,1844;0,427744;0,342184;-0,370866;-0,961417;
Q9XVA4(6);21,6314;20,2771;21,6302;20,8797;20,9577;20,4955;21,7545;20,6577;0,119665;0,736219;0,138259;0,320909;
Q9XVE9(103);29,3185;22,913;23,7801;23,451;26,9347;30,4626;29,3801;29,2268;1,31933;0,0528571;-4,13541;-2,47797;
Q9XVE9(19);23,547;24,3744;23,7773;24,7661;24,6083;26,7017;26,5429;26,7573;1,87614;0,0185115;-2,03636;-3,47021;+
Q9XVF7(46);23,6256;22,647;22,6733;21,607;23,2239;24,5627;23,0045;22,7045;0,597108;0,232963;-0,735662;-1,26474;
Q9XVF7(42);26,4604;21,7315;22,9025;22,7806;26,5385;28,6775;28,5311;27,7277;2,07441;0,0134063;-4,39996;-3,85353;+
Q9XVH6(25);19,702;20,0367;20,3054;21,3312;20,3681;21,3567;21,809;21,3289;0,960848;0,107681;-0,871854;-1,87816;
Q9XVH6(69);21,3019;20,2789;21,0563;21,3038;19,0124;21,3576;20,6278;20,3668;0,547596;0,260163;0,644065;1,17799;
Q9XVI9(70);22,4438;23,5667;23,3352;20,4762;19,5268;20,8322;19,669;20,8724;1,51731;0,0355337;2,23038;2,81917;+
Q9XVJ2(2);20,0564;20,3555;21,8286;20,9654;20,2643;21,1976;21,6796;21,358;0,269201;0,499583;-0,323367;-0,652896;
Q9XVJ2(66);19,7921;19,4463;21,1296;21,2946;20,115;21,5808;21,2129;21,0487;0,460836;0,317474;-0,573685;-1,02231;
Q9XVJ2(23);21,065;20,8026;20,6872;19,4834;22,4338;24,3831;23,4757;23,8547;2,85665;0,00448525;-3,02726;-5,592;+
Q9XVJ3(5);25,5271;24,164;24,051;24,4182;25,4433;24,4506;24,1529;23,8745;0,0433051;0,898002;0,0597682;0,124354;
Q9XVL1(32);21,6877;20,7877;19,048;21,6912;22,4868;23,4332;23,2197;24,0067;1,92368;0,0166637;-2,48293;-3,56041;+
Q9XVL1(33);20,9955;20,6846;20,7829;21,5627;23,4833;23,0585;24,7982;23,2146;2,99685;0,00356377;-2,63221;-5,95058;+
Q9XVL1(16);20,9697;20,8451;21,1709;19,0133;19,7579;21,1447;21,1992;21,1014;0,194624;0,607554;-0,301039;-0,494078;
Q9XVP0(78);20,6004;21,5343;20,3642;19,2254;19,1218;21,5525;22,0277;20,867;0,234723;0,548611;-0,461176;-0,580867;
Q9XVP0(83);26,8766;25,4177;26,4965;25,7436;26,9221;28,0725;27,5841;27,3879;1,78622;0,0219507;-1,35807;-3,30235;+
Q9XVP0(13);23,4333;26,0228;23,8503;26,0676;23,2184;24,4029;24,3419;22,9986;0,673508;0,19767;1,10304;1,39637;
Q9XVP0(14);26,6357;24,4377;26,2551;26,4131;23,4726;24,6299;25,8932;23,673;1,05032;0,0902476;1,51825;2,02678;
Q9XVP0(65);24,3061;21,012;21,9825;22,8453;25,2322;24,7348;26,0634;23,7957;1,54405;0,0337758;-2,42006;-2,86609;+
Q9XVP0(71);25,5104;28,2617;27,9139;27,6346;23,1675;26,1331;27,1658;24,4645;0,998544;0,0998258;2,09742;1,94076;
Q9XVR6(223);28,5977;25,8582;23,5704;24,3109;26,828;27,5347;28,5679;26,6148;0,738674;0,172145;-1,80204;-1,50702;
Q9XVR6(32);27,5529;25,7047;26,4106;26,1408;27,9156;27,2199;26,7094;25,9572;0,380138;0,384095;-0,498245;-0,871992;
Q9XVU3(46);21,9892;21,0924;20,7956;21,2779;20,1672;20,7925;20,3069;20,6249;1,50649;0,0360546;0,815927;2,80024;+
Q9XVW1(82);23,6694;22,3134;21,7783;21,0966;20,1739;20,5751;19,4624;20,9925;1,62699;0,0296293;1,91344;3,01312;+
Q9XVW9(84);24,6502;25,3673;24,5109;24,2819;19,3613;21,5175;19,7239;21,0432;3,55878;0,00196633;4,29113;7,5695;+
Q9XVX5(69);20,1935;21,1049;20,2799;20,0651;22,5722;22,031;22,7535;22,4158;3,44823;0,00189349;-2,03226;-7,22591;+
Q9XW16(42);23,6742;26,1846;25,8847;25,4699;22,0545;23,6773;23,2659;23,0709;1,87337;0,0185247;2,28617;3,46499;+
