ProteinAccessions;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 daf2_d1_01;log2 daf2_d1_02;log2 daf2_d1_03;log2 daf2_d1_04; -Log Student's T-test p-value daf2_d15_daf2_d1;Student's T-test q-value daf2_d15_daf2_d1; Student's T-test Difference daf2_d15_daf2_d1;Student's T-test Test statistic daf2_d15_daf2_d1;Sign p-val: 0.05 
Q965N3;16,7757;17,3955;16,3309;17,2681;13,381;13,0292;13,3945;13,8529;4,67072;0;3,52815;11,8972;+
Q965N4;12,2106;12,0257;11,6893;11,8297;14,261;13,3606;14,1192;12,8779;2,59857;0,000851118;-1,71586;-4,97265;+
Q965N8;15,0278;14,0479;12,4348;13,8929;13,1986;13,1873;13,1238;13,2541;0,578717;0,142402;0,65992;1,23267;
Q965P2;14,7701;15,102;15,0205;15,359;14,2907;14,7392;15,1851;14,5789;0,815131;0,0734427;0,364425;1,63549;
Q965Q1;18,7539;18,4881;18,8615;19,5945;19,6688;19,4834;19,2152;19,3911;1,0469;0,037735;-0,515128;-2,0211;+
Q965Q8;11,9172;12,0893;11,7712;11,5542;12,8031;11,475;12,6219;12,0294;0,582392;0,140777;-0,399381;-1,23909;
Q965Q9;13,9381;12,0928;11,5222;11,1102;12,7713;11,6408;12,4256;11,5696;0,0318872;0,876004;0,0639784;0,0926368;
Q965R9;15,2936;15,1635;15,1847;15,4451;15,274;14,837;14,8758;14,7504;1,35506;0,0156993;0,337433;2,53882;+
Q965S0;12,307;11,7303;11,5429;11,76;14,1893;14,6209;14,6489;15,4935;4,00794;6,92E-05;-2,9031;-9,11182;+
Q965S2;16,7493;15,826;18,2613;17,7267;16,9817;14,9566;15,7158;15,8069;0,956397;0,0487299;1,27554;1,87077;+
Q965S3;13,3924;13,841;13,5248;12,116;12,3872;11,5582;11,9041;12,1144;1,58506;0,00917712;1,22755;2,9385;+
Q965S8;16,0477;15,9307;16,0644;16,2347;16,0039;15,6988;15,749;15,5763;1,5352;0,0101669;0,312378;2,85055;+
Q965T2;16,0421;16,3228;16,0974;15,8399;15,3499;15,3197;15,1292;15,1348;3,47103;0,00027907;0,842195;7,29571;+
Q965T4;14,8297;14,8455;14,9793;15,0658;14,9764;14,7492;14,9071;14,4743;0,576083;0,143371;0,153373;1,22806;
Q965V4;14,2735;13,8094;14,4505;14,3588;14,6747;14,6418;14,6039;14,849;1,66289;0,00749026;-0,469268;-3,0775;+
Q965V9;15,6524;15,1325;15,6593;16,2861;13,8924;15,4764;14,5275;14,1544;1,50038;0,0109057;1,16987;2,78958;+
Q965W3;17,0457;17,0735;17,0315;17,1104;16,4405;16,603;16,7004;16,5549;3,88034;0,000161994;0,490598;8,6483;+
Q965W4;17,7437;17,5609;17,3367;17,2336;16,0558;15,6407;15,9069;15,7363;4,50541;0;1,63379;11,138;+
Q965X9;14,8714;15,2569;15,1758;15,3422;11,6371;11,5183;11,9059;12,5606;4,85383;0;3,25611;12,7942;+
Q965Y1;15,6431;15,7177;15,6039;15,8629;15,3194;15,706;15,2547;15,3493;1,37453;0,0148339;0,299552;2,57211;+
Q965Z4;15,1423;15,2627;14,7076;15,1633;13,9254;13,7723;13,9395;13,4521;3,61337;0,000255754;1,29664;7,74414;+
Q966A5;12,9421;13,8794;13,1273;13,7247;10,005;14,0191;12,6276;12,7013;0,582995;0,14056;1,08013;1,24014;
Q966C6;19,3573;19,2623;19,321;19,4243;20,6003;20,4467;20,5913;20,3503;5,53265;0;-1,15592;-16,709;+
Q966C7;17,827;17,5765;17,905;18,0784;17,9888;17,9465;18,0446;17,8777;0,486557;0,189244;-0,117663;-1,06902;
Q966E7;15,4629;14,6657;17,4076;15,7486;15,2631;14,7395;15,0492;14,8464;0,699329;0,101298;0,84664;1,44037;
Q966F6;14,6693;13,3689;13,5861;15,013;11,7332;12,5095;12,7007;10,7401;2,01065;0,00346502;2,23847;3,72817;+
Q966I7;17,61;17,4431;15,8275;15,4765;16,6089;16,3625;16,5121;16,0044;0,147073;0,563272;0,217293;0,386112;
Q966I8;17,2489;17,6293;17,5733;17,3876;17,2042;17,088;16,9186;17,493;0,976697;0,0462205;0,283835;1,90448;+
Q966J6;15,5425;16,0146;15,3736;14,6317;15,429;15,3511;15,6962;15,0185;0,0179833;0,929;0,0169222;0,0530195;
Q966L1;14,2336;14,1514;14,9642;14,1366;14,9165;14,2987;14,1902;13,7956;0,0843898;0,711401;0,0712409;0,233145;
Q966L4;13,3857;14,7635;15,5948;14,4625;13,3014;12,164;12,0355;12,0718;2,11574;0,00259059;2,15844;3,9359;+
Q966L5;14,7839;15,0592;14,8866;15,2131;15,2621;14,6882;14,8276;14,678;0,307686;0,333578;0,121742;0,730879;
Q966L9;13,84;13,2997;13,6249;14,6324;14,4164;13,9757;14,4702;13,9092;0,491327;0,186292;-0,343631;-1,07763;
Q966M6;15,8145;15,903;15,4719;15,476;13,7485;13,3883;13,7933;13,1541;4,54845;0;2,14535;11,3312;+
Q966P8;13,9951;12,5131;13,8024;12,8708;14,9225;14,3909;14,3188;14,8083;1,83159;0,00526242;-1,31479;-3,38661;+
Q967F1;15,6274;16,0047;14,9074;15,0995;15,7269;15,2957;15,2536;14,8976;0,146497;0,564075;0,116285;0,384767;
Q967F4;14,6421;15,5851;14,836;15,2525;14,6548;14,0373;14,2156;13,8104;1,7569;0,00599915;0,899397;3,24835;+
Q9BHK7;15,1452;12,5294;17,02;16,0236;13,4898;13,4532;13,1013;13,4667;0,951623;0,0494764;1,80181;1,86284;+
Q9BI47;12,3159;12,0699;11,4772;11,9589;12,1919;12,9051;12,3836;12,4758;1,21566;0,0238088;-0,533675;-2,30286;+
Q9BI71;16,0552;15,9572;15,7238;16,1743;15,7074;15,7605;15,2757;15,2062;1,53149;0,0101981;0,490152;2,84402;+
Q9BI86;12,2712;11,9531;11,779;11,9095;10,9938;10,6486;10,7501;10,6685;4,04498;7,09E-05;1,21299;9,25037;+
Q9BI88;14,8606;15,4515;15,0586;14,849;14,7392;14,8694;14,5666;14,6882;1,15537;0,0279166;0,339092;2,20184;+
Q9BI89;12,0114;11,5571;11,5785;12,0744;13,6573;13,0646;13,44;11,9317;1,61177;0,00863542;-1,21807;-2,98597;+
Q9BIB3;14,3285;15,6824;13,716;14,7191;12,954;13,2399;13,0142;12,7072;2,06092;0,00294255;1,63267;3,82683;+
Q9BIB7;16,1625;17,008;16,0236;16,1238;16,0265;15,8604;15,9544;15,9627;0,818479;0,0727509;0,37848;1,64109;
Q9BIB8;15,2745;15,5112;15,1555;15,1783;15,669;14,8591;14,6212;14,8176;0,545151;0,157725;0,28811;1,17367;
Q9BIC3;18,4414;18,4044;18,2285;18,4361;18,3718;18,0897;18,0751;17,9341;1,32344;0,0172701;0,259902;2,48497;+
Q9BIC4;14,8356;15,4476;14,714;14,8498;14,2887;15,0913;14,0796;14,4636;0,889451;0,0589661;0,480982;1,75948;
Q9BKP7;12,318;12,0177;11,6178;11,9609;13,8375;13,8362;13,2611;13,7969;3,8306;0,000155224;-1,70436;-8,4733;+
Q9BKP8;19,3326;19,1301;19,1368;19,5572;17,2751;17,2812;17,1553;17,3177;5,86216;0;2,03186;19,0011;+
Q9BKQ2;15,3506;15,3389;15,3473;16,5546;11,9906;12,3914;12,2816;12,9052;4,00712;6,91E-05;3,25566;9,10878;+
Q9BKQ5;12,963;13,3159;12,2992;12,9039;12,8722;13,1626;12,5583;13,1734;0,101978;0,664833;-0,0711398;-0,277487;
Q9BKQ7;14,8552;15,4689;15,8062;15,1024;14,2729;14,0843;14,3523;14,1687;2,62206;0,000773941;1,08865;5,02697;+
Q9BKQ9;17,4378;17,4773;17,3343;17,5567;17,8721;17,3292;17,3395;17,6945;0,319288;0,321481;-0,1073;-0,753944;
Q9BKR0;12,2419;12,0364;11,6311;12,0466;10,866;10,6664;10,7902;10,6937;3,99473;6,83E-05;1,23493;9,06284;+
Q9BKR2;12,2261;8,35701;9,07143;11,866;13,9495;12,9952;12,8433;12,7987;1,46754;0,0119063;-2,76656;-2,7324;+
Q9BKR3;12,2631;11,5595;11,6532;11,5739;11,0629;10,7325;10,7952;10,7695;2,61272;0,000767938;0,922394;5,00533;+
Q9BKR5;14,3722;14,6867;14,3793;14,7442;14,2008;14,6393;13,8885;14,2234;0,842196;0,0683727;0,307595;1,68072;
Q9BKR9;15,6609;16,2512;15,733;15,8724;15,2636;14,807;15,1029;14,9195;2,68287;0,000733154;0,856092;5,16944;+
Q9BKS1;15,7804;15,8616;15,8211;15,8245;16,1158;15,9246;15,7359;14,8198;0,244362;0,404829;0,172885;0,601229;
Q9BKS2;14,1213;14,4961;13,9616;14,3124;15,1773;14,8573;14,8671;14,9105;2,72726;0,000747766;-0,73018;-5,27519;+
Q9BKT9;15,1979;14,9758;17,4262;15,039;14,2713;14,1648;14,3446;14,0995;1,28931;0,0190947;1,43969;2,42705;+
Q9BKU3;16,3503;16,2697;16,841;16,1041;16,8723;16,7131;16,9486;16,7144;1,32633;0,0171641;-0,420805;-2,48987;+
Q9BKU4;18,174;18,4325;18,4597;18,8667;18,1031;18,1051;18,1097;18,0522;1,45928;0,0121184;0,390732;2,71807;+
Q9BKU5;17,4999;17,1307;17,6786;17,5893;19,1866;18,8188;18,9606;18,8867;4,31198;9,15E-05;-1,48853;-10,3062;+
Q9BKU8;17,0508;17,4943;17,7904;17,152;17,0941;16,8703;16,9128;16,8054;1,3388;0,0164547;0,451245;2,51109;+
Q9BKW0;12,0324;12,1007;10,2797;11,9022;13,7112;13,3677;12,8759;13,215;1,97549;0,00377121;-1,71368;-3,65991;+
Q9BKX4;16,0652;15,5306;14,8469;16,2306;11,0369;12,1578;12,5911;13,0486;3,20156;0,000381132;3,45975;6,50487;+
Q9BL03;18,8004;18,9329;18,8374;18,8351;19,1963;19,1216;19,1815;19,0671;3,39477;0,000262582;-0,290201;-7,06443;+
Q9BL05;11,7604;11,8703;12,4767;12,8223;11,363;9,64974;10,8188;12,2614;1,04091;0,0384486;1,20921;2,01114;+
Q9BL07;17,09;17,0713;16,9353;17,1767;16,9226;16,6486;16,5221;16,6066;2,11501;0,00258929;0,393362;3,93445;+
Q9BL11;13,3338;12,6903;13,1198;13,6206;13,1669;13,2745;12,7868;13,0679;0,209694;0,453767;0,11709;0,52711;
Q9BL15;14,9334;14,8392;14,953;15,7639;15,8373;14,9612;15,125;14,7714;0,0571839;0,790119;-0,0513525;-0,161992;
Q9BL17;15,752;15,8127;15,2379;16,2819;15,0224;14,9556;15,5913;14,359;1,26685;0,0205136;0,789025;2,38908;+
Q9BL19;17,1586;17,0501;17,7574;18,1035;19,1353;18,593;18,513;18,434;2,09319;0,00282318;-1,15144;-3,89085;+
Q9BL27;16,7034;15,2978;16,5399;16,789;17,0231;16,4637;17,6663;16,5142;0,621154;0,127217;-0,584265;-1,30643;
Q9BL28;12,9956;14,045;14,0612;13,7296;13,2152;14,1384;14,0928;13,7256;0,0947143;0,684723;-0,0851548;-0,259322;
Q9BL33;16,0679;16,796;16,5713;17,0726;15,9263;16,0285;15,5551;16,3054;1,36554;0,0151495;0,673115;2,55673;+
Q9BL34;17,8138;18,0271;17,957;18,1088;17,485;17,3279;17,7126;17,6137;2,26697;0,00191948;0,441899;4,24532;+
Q9BL35;12,6806;15,7743;10,4331;11,9164;13,8412;14,2709;13,9485;14,0977;0,551568;0,154408;-1,33845;-1,185;
Q9BL39;15,1727;14,8818;15,3047;14,9363;14,045;13,8106;12,9918;14,1132;2,53495;0,000990712;1,33373;4,82747;+
Q9BL43;16,7982;16,5386;16,8892;17,0202;16,0949;15,9801;16,0757;15,684;3,06398;0,000456652;0,852885;6,1282;+
Q9BL46;17,265;16,6398;16,5818;17,2514;16,3759;16,1278;16,3253;16,1617;1,88596;0,00465347;0,68683;3,48876;+
Q9BL48;13,5817;13,28;13,3644;13,3312;14,7688;14,1371;14,2548;14,8757;2,91237;0,000473482;-1,11972;-5,73256;+
Q9BL56;17,2985;17,2426;13,9203;18,724;15,7535;14,5312;14,468;14,2701;0,97562;0,0463017;2,04066;1,90269;+
Q9BL57;14,4656;13,6065;11,6051;12,4879;12,896;12,5468;12,8931;12,584;0,193168;0,480553;0,311293;0,490858;
Q9BL60;15,5134;15,8287;15,2893;15,6319;14,6999;14,5793;14,5234;14,6577;3,67807;0,000265604;0,950742;7,95548;+
Q9BL64;15,1458;15,9489;14,6109;14,48;14,0293;14,3092;14,1302;14,0511;1,44831;0,0124376;0,916445;2,69907;+
Q9BL72;12,1056;11,894;11,6897;12,1089;12,9412;13,3328;13,913;13,5704;3,21629;0,000385496;-1,48976;-6,54626;+
Q9BL73;13,8145;14,5617;13,342;13,2173;14,2636;13,6536;13,9298;13,6747;0,168703;0,521045;-0,146517;-0,435974;
Q9BL76;12,2131;12,0177;11,458;11,7671;12,9247;12,7164;12,7987;12,2186;1,92357;0,00417033;-0,80065;-3,5602;+
Q9BL81;15,6286;15,7578;15,5423;15,6586;15,6731;15,6207;15,4231;15,508;0,597055;0,135367;0,0906048;1,26465;
Q9BL83;16,674;17,357;16,2737;16,8177;15,6254;15,5983;15,6649;15,4145;2,70492;0,000742156;1,2048;5,22178;+
Q9BL86;0;12,5737;12,9243;12,061;13,8128;13,7883;14,0846;14,093;0,70644;0,0994407;-4,55492;-1,45244;
Q9BL94;14,4001;14,5058;14,5398;14,5103;14,0989;14,0913;14,1985;13,8606;2,81301;0,000649746;0,426662;5,48368;+
Q9BLA0;14,2442;13,9904;14,5277;15,0038;14,4944;14,126;14,1985;14,1403;0,375486;0,269423;0,201707;0,863126;
Q9BLB6;16,7909;17,1141;17,0768;17,2014;16,627;16,2528;16,342;15,8555;2,27175;0,0019021;0,776482;4,25532;+
Q9BMU4;16,6564;17,0214;16,4913;16,6587;16,8238;16,7543;16,7712;16,7109;0,201186;0,467463;-0,0581303;-0,508524;
Q9BPN5;16,9845;17,5034;16,9811;17,4037;15,5255;15,5326;15,6295;15,3426;4,56635;0;1,71065;11,4125;+
Q9BPN6;13,7928;13,9334;14,0127;14,0714;15,1743;15,2793;15,2611;14,8267;4,17215;8,10E-05;-1,18279;-9,74053;+
Q9BPN8;16,7092;16,2486;16,7074;17,072;15,7643;15,7103;15,8103;15,1362;2,46621;0,00115752;1,07901;4,67373;+
Q9BPN9;14,8376;14,1341;14,2403;14,5156;14,4661;14,2808;14,6522;14,3588;0,0144419;0,94255;-0,00755239;-0,0427432;
Q9BPP1;13,0125;12,9716;12,8762;12,5171;10,4888;13,2021;13,227;13,8871;0,0668256;0,762173;0,143078;0,187589;
Q9GN62;12,2337;12,0421;11,6213;11,7145;10,6771;10,7184;10,7487;10,7675;3,74191;0,000145251;1,17494;8,1688;+
Q9GPA0;15,7898;15,9361;15,7208;15,9442;15,4542;15,2435;15,2236;14,9892;2,87591;0,00046281;0,620077;5,6403;+
Q9GPA1;19,2121;18,9741;19,2473;19,1232;17,2131;17,0518;17,3271;16,8447;5,54064;0;2,03;16,7613;+
Q9GR61;13,8073;13,6744;15,1839;12,901;13,4116;13,3817;13,7465;13,2587;0,399825;0,249288;0,442036;0,909253;
Q9GRV1;14,2594;13,5275;13,6817;14,5413;10,9027;10,6015;10,6757;10,8205;4,91184;0;3,25239;13,0913;+
Q9GRV9;12,9702;11,8238;13,1162;12,8609;12,9978;12,4375;12,3758;13,408;0,108041;0,64908;-0,112003;-0,292499;
Q9GRY9;16,5522;16,772;16,4589;16,7026;17,7052;16,9464;16,9742;16,9733;1,42753;0,0131408;-0,528375;-2,66318;+
Q9GRZ1;16,6935;17,0697;16,281;17,0606;15,4082;15,3414;16,1477;15,3822;2,38178;0,00129983;1,20631;4,48916;+
Q9GRZ2;13,9268;14,0463;14,1413;16,6816;13,9803;14,5982;15,0058;13,6947;0,20765;0,45693;0,379245;0,52266;
Q9GRZ9;17,9129;17,8475;17,8579;17,8767;17,3042;17,2629;17,2664;17,2625;7,37359;0;0,599784;34,1066;+
Q9GS00;15,7343;15,4761;14,3721;15,6398;14,8852;14,6491;14,4329;14,7034;0,996972;0,0435406;0,637928;1,93815;+
Q9GSX9;15,4682;14,9582;15,3032;15,0313;13,6833;13,0984;12,3986;14,1685;2,44862;0,00120331;1,853;4,6349;+
Q9GUC8;12,2824;11,7878;11,3354;11,9424;14,9056;13,8671;13,9349;12,8264;2,32735;0,00150725;-2,04652;-4,37256;+
Q9GUF2;16,4836;16,8045;16,5074;16,4109;18,6149;18,3498;18,551;18,3947;5,71949;0;-1,92599;-17,9736;+
Q9GUM1;16,9933;17,3076;17,1175;17,1676;17,1577;16,9318;17,1664;17,0096;0,407167;0,243951;0,0801096;0,923045;
Q9GUM5;12,2702;11,6903;12,125;11,1041;11,9403;12,1495;12,6775;12,3889;0,797277;0,0773831;-0,491607;-1,60559;
Q9GUM7;16,2859;15,8052;15,6274;16,8162;15,5162;15,4484;15,4465;15,4615;1,32724;0,0170992;0,665547;2,49142;+
Q9GUP2;15,3896;15,4694;15,3067;15,4023;14,9827;14,7574;14,6931;14,8595;3,67699;0,000265252;0,568808;7,9519;+
Q9GYF1;20,9312;20,6379;20,8497;21,3458;20,4295;20,4205;20,2285;20,0181;2,02757;0,00333621;0,667019;3,76124;+
Q9GYG4;15,2523;15,5533;16,2895;16,4317;14,644;14,0035;14,3906;13,8158;2,56616;0,000908977;1,6682;4,89834;+
Q9GYH7;11,1736;11,4242;11,5522;12,0559;13,2037;12,1435;11,9606;11,5257;0,815106;0,0734216;-0,656886;-1,63545;
Q9GYI1;18,1811;17,8501;17,9112;18,4171;18,0037;17,9541;17,9493;17,7246;0,592693;0,137078;0,18197;1,25706;
Q9GYI2;14,8632;15,0738;13,2908;13,9547;13,9021;12,75;13,84;12,2081;0,978694;0,0460158;1,12057;1,9078;+
Q9GYI7;14,5734;15,0674;15,2039;15,4057;15,3752;14,2058;14,7053;15,2041;0,242718;0,406764;0,189985;0,597769;
Q9GYJ1;12,1249;11,6391;11,5264;12,0555;12,9314;12,8362;11,5884;13,2462;1,07406;0,034946;-0,81408;-2,06627;+
Q9GYJ2;13,6775;14,0073;13,0513;13,5566;14,1513;13,4106;13,5669;13,8108;0,259323;0,386154;-0,161719;-0,632483;
Q9GYJ9;15,0587;15,4131;15,1393;15,4319;15,1968;14,8652;15,0185;14,9608;1,11004;0,0318787;0,250393;2,12619;+
Q9GYK2;15,5658;15,7884;14,9298;15,6655;15,1512;15,0905;14,9546;15,0252;1,15702;0,0277167;0,43202;2,20461;+
Q9GYL7;17,946;17,9884;18,4175;17,8974;19,1157;19,029;19,0004;18,4054;2,1897;0,00220539;-0,82528;-4,08562;+
Q9GYM9;15,753;15,7704;15,3209;15,4857;14,4073;14,1465;14,2499;14,6357;3,70062;0,000200271;1,22264;8,03028;+
Q9GYP5;12,1938;12,0611;11,4992;12,0213;15,2383;13,1665;16,0671;14,8288;2,42476;0,0012756;-2,88133;-4,58253;+
Q9GYQ6;14,6058;13,9693;13,0167;12,0882;13,6641;13,9392;13,9195;14,1231;0,383881;0,262418;-0,491492;-0,879108;
Q9GYQ7;13,4036;12,6882;13,9279;13,5312;13,9723;13,2229;12,7085;13,4423;0,0487942;0,817047;0,0512764;0,139356;
Q9GYQ9;12,1015;12,0417;11,7148;11,9718;15,7209;13,8621;14,7474;15,5764;3,34048;0,00030608;-3,01924;-6,90346;+
Q9GYR2;12,2172;12,0233;11,6664;11,8049;13,8297;14,3332;13,3779;13,742;3,74761;0,000145863;-1,89277;-8,1881;+
Q9GYS9;14,9085;14,7007;15,2245;15,562;15,5352;15,2249;15,4956;15,8514;0,960975;0,048169;-0,427847;-1,87837;+
Q9GZD0;12,3218;12,0175;11,5981;11,9631;12,7762;12,8142;13,1735;13,2503;2,76302;0,000654905;-1,02844;-5,36145;+
Q9GZD1;12,2622;11,6294;11,5822;11,8557;12,9319;13,5761;11,8309;15,3497;1,10141;0,0327059;-1,58979;-2,1118;+
Q9GZE9;17,2229;17,1752;17,6258;17,6334;18,6378;18,3617;18,4262;18,3139;3,40718;0,000266075;-1,02056;-7,10164;+
Q9GZF5;12,7565;12,9488;13,4604;13,1773;13,6005;13,0905;12,7721;13,2352;0,147688;0,562103;-0,0888;-0,38755;
Q9GZH2;15,6183;15,6899;15,435;15,9145;15,146;15,1159;15,1963;14,7241;2,25104;0,00198722;0,61887;4,21212;+
Q9GZH3;18,3498;18,5099;18,086;18,4281;17,812;17,5683;17,6536;17,6015;3,17344;0,000376514;0,684608;6,42646;+
Q9GZH4;16,6095;16,6037;16,5847;16,6493;16,7291;16,7077;16,7594;16,7385;3,38843;0,000261153;-0,121883;-7,04546;+
Q9GZH5;16,2246;16,3683;16,3417;16,8522;16,717;16,6393;16,65;16,3511;0,388243;0,258896;-0,142658;-0,887382;
Q9GZI0;12,1948;11,377;11,773;12,0216;11,9126;11,8588;11,3921;11,0456;0,484957;0,190304;0,289343;1,06613;
Q9GZI3;12,2442;11,1307;11,1791;15,246;15,7372;15,5195;15,4921;15,3537;1,71439;0,00660341;-3,0756;-3,17067;+
Q9N2L7;12,1618;12,0858;10,8166;11,986;12,4104;12,1527;12,0765;12,2889;0,699709;0,10126;-0,469571;-1,44101;
Q9N2U6;16,3683;16,3712;16,7613;16,2467;16,0195;14,8879;14,517;15,0993;2,07524;0,00292157;1,30594;3,85517;+
Q9N2U9;12,248;11,5383;11,7297;12,1058;19,7238;18,9107;19,262;19,5189;7,12745;0;-7,44839;-31,0178;+
Q9N2V6;12,2597;11,3259;11,646;12,0268;11,8055;11,5303;12,7094;11,6545;0,122051;0,617791;-0,110339;-0,326682;
Q9N2W5;17,2405;17,4899;17,0022;17,1294;16,1873;16,3514;16,2952;15,6818;2,97127;0,000488501;1,08662;5,88392;+
Q9N2W7;17,8912;17,7417;17,6497;18,1112;18,2823;18,0991;18,2624;18,3093;1,89305;0,00457401;-0,389805;-3,50218;+
Q9N2X1;12,218;12,0766;11,6146;12,1106;13,5051;13,0961;13,2758;12,0292;1,47931;0,0116117;-0,97161;-2,75287;+
Q9N2X8;14,756;13,7791;13,976;13,7767;14,0834;13,9347;13,3946;13,9505;0,358661;0,283922;0,231145;0,830851;
Q9N2Y1;13,3173;13,9746;13,8497;15,0497;13,7503;13,4227;13,6472;14,1931;0,312692;0,328208;0,294493;0,740854;
Q9N2Z6;12,1979;11,7588;11,6045;12,0708;11,0313;8,45694;10,801;10,0404;1,65033;0,00773484;1,82561;3,05492;+
Q9N302;15,6632;15,9895;15,5939;15,9567;16,1873;15,6497;15,8686;15,8142;0,20824;0,456061;-0,0791099;-0,523945;
Q9N303;14,8166;13,8875;14,5931;13,6993;14,8256;14,4073;14,5708;14,5832;0,575681;0,14344;-0,34762;-1,22736;
Q9N306;9,30255;12,0054;11,6005;11,8993;13,6063;15,0787;12,9981;12,7573;1,57509;0,00939586;-2,40814;-2,92086;+
Q9N336;15,4379;15,6298;15,2103;15,5999;14,5046;14,7076;14,5685;14,7429;3,54347;0,000291616;0,838565;7,52112;+
Q9N341;12,2173;11,796;11,7788;11,3769;12,137;10,6923;9,95786;10,3177;1,03522;0,0390609;1,01608;2,00169;+
Q9N350;16,8502;16,2942;16,8385;17,0385;16,7138;16,4563;17,2165;16,3398;0,107985;0,649043;0,07374;0,292361;
Q9N356;12,2844;12,0724;11,5728;11,7248;11,3081;10,8288;11,2074;10,6167;2,16487;0,00249335;0,92332;4,03503;+
Q9N357;16,0885;16,299;15,6911;15,7718;16,1759;15,8713;16,2444;16,2036;0,436376;0,221339;-0,161222;-0,977394;
Q9N358;17,0423;17,8041;17,1789;18,3296;17,6099;17,4216;17,5217;16,9317;0,268518;0,375766;0,217475;0,65149;
Q9N359;14,126;15,2685;14,1056;14,8351;14,9603;14,063;13,492;13,2693;0,646516;0,117897;0,63765;1,35014;
Q9N361;14,1617;14,6798;14,181;13,7744;15,0927;14,9481;14,807;15,0421;2,12137;0,0025997;-0,773211;-3,9472;+
Q9N362;17,4993;17,9362;17,2697;17,8297;17,0654;16,9132;17,1244;16,7335;2,06287;0,00294829;0,6746;3,83069;+
Q9N363;16,7844;15,8875;15,2819;15,9818;14,9638;15,0721;14,8608;14,9184;1,78675;0,00572191;1,03012;3,30333;+
Q9N368;14,8982;14,0429;14,2713;13,0001;13,6678;13,4888;13,2048;13,5962;0,665449;0,111605;0,563713;1,3826;
Q9N369;15,2627;15,1865;14,6298;15,6123;14,0876;13,7971;14,1517;14,0294;2,7441;0,000691771;1,15638;5,31569;+
Q9N371;14,5098;14,0422;14,4863;14,8084;13,973;13,5784;13,3375;13,6721;2,14711;0,00252311;0,82144;3,99905;+
Q9N373;12,0969;11,8885;11,7363;11,7987;10,8991;10,7418;10,4811;10,8262;4,10768;7,63E-05;1,14306;9,48922;+
Q9N384;21,0023;20,9105;21,0799;21,3915;20,9621;20,7681;20,7828;20,5861;1,32003;0,0173831;0,32132;2,47915;+
Q9N390;13,4767;13,7713;12,8006;12,0429;14,307;12,9934;12,6288;13,5047;0,260045;0,385235;-0,335595;-0,63398;
Q9N393;15,2765;15,3322;15,1232;15,0647;14,6182;14,4901;14,5091;14,2057;3,32934;0,000303534;0,7434;6,87078;+
Q9N3B0;18,2481;17,7396;17,4132;18,0757;17,8473;17,789;17,7949;17,7528;0,150053;0,557567;0,0731425;0,393063;
Q9N3B9;17,1591;17,5252;17,0134;17,4485;16,9447;16,6713;16,5369;16,2041;1,92787;0,00414135;0,697342;3,56841;+
Q9N3C2;12,2197;11,8997;11,5048;11,4729;12,8006;12,0463;12,5705;13,0491;1,63788;0,00804016;-0,842352;-3,0326;+
Q9N3C9;15,0518;15,3525;15,139;15,4758;14,682;14,7576;14,4911;14,8924;2,28513;0,0018318;0,549018;4,28336;+
Q9N3D0;16,2888;16,0155;16,3287;16,413;15,9008;15,814;15,581;15,8939;2,18318;0,00241322;0,464069;4,07231;+
Q9N3D1;11,8494;11,7896;12,5558;11,3349;13,6118;12,4854;12,853;12,9576;1,71849;0,00648397;-1,09452;-3,17813;+
Q9N3D3;13,1736;13,9728;13,6032;13,0148;13,1497;12,7718;12,4037;12,1409;1,43311;0,0129134;0,824585;2,67281;+
Q9N3D9;18,2324;17,8952;17,7405;18,1493;18,249;18,0952;18,2605;18,0266;0,563071;0,149125;-0,153472;-1,20524;
Q9N3F0;16,0535;15,2711;15,4884;15,2332;14,3039;13,8461;14,0549;13,7096;3,2651;0,000342971;1,53292;6,68483;+
Q9N3F1;12,1764;11,8778;11,6587;12,0355;11,5908;12,2407;11,7144;11,0408;0,48997;0,187191;0,290424;1,07518;
Q9N3F2;14,0657;13,964;13,1557;13,9949;14,2915;14,14;14,038;13,7784;0,510909;0,175444;-0,266898;-1,11279;
Q9N3F3;13,0618;14,0512;14,6746;13,9123;14,4929;14,1809;14,1914;14,3176;0,498543;0,182198;-0,37072;-1,09062;
Q9N3F7;15,1495;15,3883;14,923;15,6789;15,929;15,7312;15,8333;15,7413;1,67967;0,00718561;-0,52378;-3,10775;+
Q9N3G0;18,2408;18,337;18,0972;18,1728;17,166;17,0203;16,984;16,9733;5,63347;0;1,17606;17,3803;+
Q9N3G1;12,2808;11,9741;11,6598;12,0846;12,877;13,5468;15,111;12,0318;1,09133;0,0334411;-1,39185;-2,09501;+
Q9N3H0;12,0944;11,5586;11,7655;11,745;11,0195;10,7039;10,7989;10,8327;3,4891;0,000283353;0,952104;7,35141;+
Q9N3H3;16,8546;16,6274;16,8174;17,0019;17,9709;17,8534;17,9526;17,7083;4,40492;9,93E-05;-1,04597;-10,6985;+
Q9N3H9;14,3791;15,2841;14,1764;14,762;13,4797;12,5653;13,0452;13,1603;2,67208;0,000728246;1,58781;5,14398;+
Q9N3I1;15,3658;14,5775;13,8955;14,5984;14,6228;14,9264;14,5637;14,6217;0,0865626;0,705921;-0,0743341;-0,23869;
