Leading.proteins.Positions.within.proteins;log2 daf2_d10_01;log2 daf2_d10_02;log2 daf2_d10_03;log2 daf2_d10_04;log2 daf2_d1_01;log2 daf2_d1_02;log2 daf2_d1_03;log2 daf2_d1_04; -Log Student's T-test p-value daf2_d10_daf2_d1;Student's T-test q-value daf2_d10_daf2_d1; Student's T-test Difference daf2_d10_daf2_d1;Student's T-test Test statistic daf2_d10_daf2_d1;Sign p-val: 0.05 
P90961(134);24,4483;23,9273;23,3522;23,3968;20,2804;18,8917;17,1295;17,0343;3,25493;0,00109091;5,44718;6,65579;+
P90961(163);16,4861;18,2734;21,8148;20,8102;18,4757;19,1354;17,853;18,2913;0,308388;0,402659;0,907257;0,73228;
P90961(215);17,4675;18,311;19,2991;17,7147;18,3049;18,3486;17,576;17,1092;0,301424;0,410411;0,363396;0,718348;
P90961(125);19,5333;17,6467;20,0649;19,4231;22,2852;23,5806;23,0984;23,5395;3,21267;0,00106404;-3,95894;-6,53608;+
P90961(198);18,8094;17,8629;18,7323;20,3949;16,5992;18,6528;17,3482;16,5645;1,21842;0,0523598;1,65871;2,30749;
P90961(185);18,9206;18,292;20,677;19,9544;17,7363;20,8704;16,4133;19,993;0,250777;0,471801;0,707771;0,614682;
P90961(177);18,9844;18,2428;19,6761;19,1856;18,892;17,9643;16,9925;19,8903;0,370154;0,343498;0,58745;0,852932;
P91001(302);19,4005;18,4534;20,7844;17,9619;17,2081;16,6177;15,2657;18,9075;1,15414;0,0603556;2,15032;2,19978;
P91020(72);18,5235;20,368;19,4159;19,3645;18,1571;18,6025;17,5699;18,1638;1,61609;0,0253599;1,29464;2,99367;+
P91027(133);18,5108;20,2293;21,8255;20,0099;16,5328;18,8032;18,4141;21,6777;0,459915;0,274302;1,28689;1,02063;
P91027(326);19,1582;20,1627;18,9375;19,115;19,3319;18,7977;19,1339;19,9919;0,0269973;0,918865;0,0295076;0,0788327;
P91027(7);23,1481;23,4355;21,7094;24,6954;19,3774;16,7244;17,6911;19,6421;2,72681;0,00250619;4,88835;5,27411;+
P91027(199);19,123;19,8686;20,8342;20,0417;19,8516;18,7447;18,4483;14,9238;0,889111;0,102802;1,9748;1,75891;
P91027(210);20,5556;19,6804;19,5027;19,0401;17,3792;16,9894;17,4602;19,9329;1,24998;0,0490554;1,75423;2,36062;+
P91027(194);19,9873;18,916;20,7836;21,1035;20,0431;15,694;20,8718;19,1304;0,459871;0,274254;1,26278;1,02055;
P91027(227);25,0269;24,5527;25,6014;24,9952;24,4195;24,5554;25,814;23,6726;0,378355;0,337218;0,428636;0,868597;
P91027(162);20,7789;17,6455;19,8751;21,5128;18,3397;16,7624;18,603;18,6995;0,999734;0,0817474;1,85197;1,94274;
P91027(307);19,581;20,6816;18,6175;21,1515;18,715;18,5687;19,9115;21,0676;0,216848;0,517699;0,442214;0,54261;
P91027(229);25,2875;24,1284;25,2531;24,3198;18,0567;19,7892;16,6958;17,103;4,00113;0;6,83601;9,08652;+
P91055(230);19,4791;19,4953;21,6448;21,509;19,3272;19,8303;18,0763;19,6563;0,921833;0,0964025;1,30955;1,81334;
P91116(156);19,4608;18,1374;20,8265;19,1068;17,6048;17,6743;16,3829;15,7129;1,86858;0,0154974;2,53917;3,45598;+
P91128(82);19,0624;20,1286;20,6749;20,8086;16,3238;17,7482;19,8524;17,5941;1,47873;0,0325818;2,28896;2,75186;+
P91128(136);20,2369;20,7675;20,0921;16,686;19,2611;19,0589;15,9488;18,2845;0,497003;0,249983;1,30732;1,08785;
P91128(145);18,3597;19,5092;19,076;20,3597;19,1403;16,7962;20,272;17,9418;0,404412;0,316003;0,78859;0,917877;
P91128(42);21,1307;20,2294;20,2947;19,4664;17,5009;18,9287;18,8844;19,8342;1,35195;0,0411911;1,49324;2,53352;+
P91128(111);22,7065;21,146;22,427;22,8088;18,1789;17,3923;18,8449;19,7836;2,95869;0,00197172;3,72214;5,85133;+
P91128(105);21,9792;21,9018;21,1717;21,4602;23,5733;23,3881;27,0184;24,5617;1,89773;0,0147404;-3,00712;-3,51105;+
P91129(451);18,1465;18,6238;22,0747;18,4495;18,0635;17,2605;18,7884;18,1529;0,612072;0,190129;1,25727;1,29072;
P91249(5);19,6573;21,3052;17,5175;19,4824;17,1138;16,1815;17,5061;19,2058;1,02691;0,0769267;1,98881;1,98788;
P91249(8);19,5985;20,5818;22,0514;21,1922;19,5645;20,4426;17,361;16,8479;1,20829;0,0532503;2,30198;2,29049;
P91269(2);26,7874;27,2263;27,3583;26,725;24,3143;25,0286;21,9054;24,7988;2,1965;0,00751031;3,01246;4,09954;+
P91277(19);20,1028;17,6692;18,7058;20,2604;19,7332;17,7933;20,0876;18,0662;0,116539;0,69422;0,264452;0,313315;
P91280(26);21,0222;19,4868;19,7816;19,101;18,5965;18,063;15,9203;15,6118;1,76506;0,0192223;2,79999;3,26335;+
P91297(280);18,7108;19,4892;21,3402;19,6116;18,6942;17,0513;16,758;17,1905;1,81762;0,0171251;2,36447;3,36058;+
P91303(66);21,6943;18,6767;18,7857;19,5141;16,4589;16,9146;16,8469;15,149;2,1946;0,00747179;3,32536;4,09564;+
P91303(16);18,7149;20,3688;20,2323;17,9568;19,0326;15,5805;18,2013;16,1663;1,0678;0,0716579;2,07299;2,05586;
P91303(56);20,3752;18,5163;20,7316;17,7286;18,8985;18,4365;20,0888;18,5259;0,165531;0,597837;0,350514;0,428743;
P91303(37);19,9925;19,6082;21,1032;18,0288;19,3926;17,3725;18,0721;19,8195;0,556716;0,216308;1,01901;1,19407;
P91303(46);24,5291;24,5261;23,0544;23,4768;19,6415;17,7636;17,6883;19,8422;3,51961;0,000342857;5,16271;7,44625;+
P91306(245);20,7292;19,7629;18,556;19,6437;18,9677;15,9301;17,7554;18,5821;1,21723;0,052513;1,86416;2,3055;
P91306(28);21,4716;18,2338;18,984;18,8837;15,1413;20,2783;19,3884;19,7522;0,218552;0,515761;0,753225;0,546287;
P91306(37);19,6643;19,4776;18,512;17,8424;16,8732;17,0316;18,7979;19,4235;0,503268;0,246733;0,842483;1,0991;
P91354(156);20,1333;19,9844;21,9376;18,4562;17,6965;19,5157;15,0496;20,6797;0,637258;0,178929;1,89252;1,33421;
P91359(989);20,495;18,1287;18,755;20,6986;15,7676;19,5935;18,0883;19,4163;0,558564;0,215723;1,3029;1,19732;
P91374(56);21,9444;21,8097;23,379;24,0756;15,5118;17,859;19,1182;21,8044;1,60391;0,0262892;4,22882;2,97198;+
P91374(140);16,3127;20,5249;18,1777;20,2346;18,2222;18,9896;17,1875;17,9427;0,288023;0,42423;0,726991;0,691332;
P91374(5);20,6026;19,7736;20,8753;20,7234;17,4739;19,1195;17,1342;17,1831;2,70102;0,00272474;2,76604;5,21249;+
P91374(85);19,0771;18,1408;19,558;20,1452;16,7028;16,5353;16,4011;16,7387;3,05962;0,00163478;2,6358;6,11655;+
P91374(93);24,36;23,4923;24,3511;23,7865;17,4669;17,0347;17,4711;17,8769;6,43312;0;6,53509;23,7167;+
P91374(153);19,9297;18,9253;21,483;19,1406;24,0784;23,6481;24,9746;23,5553;3,13369;0,0014478;-4,19445;-6,31688;+
P91374(157);21,2912;19,8808;17,1735;21,3589;17,011;17,7839;18,2791;21,1774;0,459686;0,274238;1,36324;1,02021;
P91374(96);20,4607;21,1173;20,1213;20,0934;16,5062;17,3858;16,2466;18,4831;2,97551;0,00186066;3,2927;5,89492;+
P91398(243);19,1794;18,4173;18,7214;19,9398;17,761;18,5567;16,7335;18,84;0,969977;0,0866537;1,09167;1,89332;
P91423(57);17,4222;21,4242;17,7683;20,1632;23,6563;24,0207;23,2644;24,8629;2,46193;0,00429057;-4,75659;-4,66427;+
P91482(107);19,7059;18,4095;21,1846;18,6198;13,774;18,3372;18,5451;16,7045;1,07966;0,070078;2,63976;2,07559;
P91482(323);20,5682;19,4434;20,887;19,1531;26,5791;26,3453;25,4314;27,713;4,3123;0;-6,50428;-10,3076;+
P91491(5);31,7733;31,7644;31,5466;31,2472;27,7115;28,2866;25,1915;27,8245;3,05461;0,0016172;4,32934;6,10317;+
P91502(400);18,4746;17,4757;20,2247;17,9276;17,5159;16,5369;19,21;15,8505;0,628618;0,182296;1,24731;1,31932;
P91502(414);25,7684;26,4097;27,9307;26,7406;26,3246;28,5925;25,8305;26,8874;0,0952896;0,740813;-0,1964;-0,260768;
P91502(549);20,146;18,1252;21,8354;19,8678;17,289;18,4805;16,8327;17,9081;1,51516;0,0305619;2,36602;2,81541;+
P91502(550);20,4817;18,4796;21,2925;18,9978;23,7874;23,6799;24,4088;22,3142;2,50074;0,004;-3,73467;-4,75056;+
P91502(428);18,8065;19,0563;19,1351;18,5346;18,4883;17,5206;19,3451;17,1133;0,720941;0,146759;0,766324;1,47703;
P91502(571);18,9829;19,8374;19,0702;18,5508;17,3581;17,7468;16,2822;17,0784;2,55311;0,00358132;1,99392;4,86863;+
P91502(518);18,5933;19,0034;21,0846;19,6611;17,9125;18,503;17,2185;17,5623;1,57724;0,0276754;1,78651;2,92466;+
P91502(445);19,9469;19,3675;20,3502;18,6555;23,3653;21,3359;22,1042;22,8289;2,57649;0,00322602;-2,82852;-4,92194;+
P91502(447);21,7197;18,4084;20,9557;21,0498;15,782;16,6068;19,0169;16,7307;1,88066;0,0151733;3,49929;3,47876;+
P91821(61);19,2422;19,8017;20,2727;16,6458;18,6;17,1906;18,5388;20,2336;0,128647;0,669958;0,349818;0,342543;
P91856(332);20,086;20,4814;21,4299;21,1958;18,3689;20,6017;17,8064;20,1723;1,08754;0,0688543;1,56097;2,0887;
P91857(115);17,2667;18,1034;21,5315;19,4271;18,6797;17,9812;19,0145;17,5009;0,340621;0,369818;0,788085;0,795863;
P91913(49);26,2911;24,7173;26,9295;23,8985;17,7049;17,9639;18,6154;16,1878;3,99137;0;7,84112;9,05043;+
P91913(33);25,3767;25,4676;26,4252;24,1204;16,6217;18,6857;20,5711;19,4483;3,30758;0,000712766;6,51575;6,80735;+
P91913(92);25,2018;24,3705;26,9495;25,9615;22,5952;24,1292;23,673;23,9246;1,70565;0,0216342;2,04029;3,15478;+
P91913(93);25,2018;24,3705;26,9495;25,9615;23,3541;24,1292;23,673;23,9246;1,74319;0,020365;1,85056;3,22323;+
P91914(115);21,8537;21,3011;22,158;21,5952;17,4268;16,919;17,5851;18,2178;4,88015;0;4,18983;12,9282;+
P91914(27);18,7095;18,8862;19,1839;19,1319;18,7268;17,5801;19,5494;17,4595;0,60269;0,194124;0,648919;1,27444;
P91914(93);18,8507;18,1066;21,8069;19,6203;15,5465;18,8194;18,8954;17,4888;0,857113;0,1093;1,90859;1,70561;
P91917(281);19,1492;18,8322;18,9697;18,631;16,9494;16,9695;16,9954;16,0714;3,86177;0;2,14907;8,58259;+
P91918(97);23,6478;23,1;23,9361;23,0294;18,0473;20,1642;18,8894;19,6969;3,75753;0;4,22883;8,22175;+
P91918(8);21,8165;18,4518;19,274;18,2947;17,5906;17,7867;18,4571;18,6865;0,765978;0,133506;1,32903;1,55304;
Q02335(259);18,4143;19,693;18,9045;19,5924;22,2802;22,9403;24,2953;23,5946;3,63842;0;-4,12655;-7,82539;+
Q02335(184);21,0922;18,9175;20,2162;19,6682;18,0844;17,8839;18,9381;16,8242;1,74818;0,0201941;2,04091;3,23236;+
Q03206(166);18,5451;18,9618;20,9834;19,916;19,2488;19,5021;19,4576;17,8139;0,386035;0,330233;0,595959;0,883198;
Q03562(244);19,9712;20,532;19,68;20,6395;18,4604;20,2544;17,9356;17,4367;1,37315;0,0395132;1,68391;2,56974;+
Q03564(315);18,1247;20,4369;19,3507;20,399;18,237;17,7979;18,2542;18,5492;1,28012;0,0466503;1,36827;2,41151;+
Q03567(241);18,4843;19,1095;21,0396;21,6608;18,1427;19,1224;18,2809;19,8871;0,683029;0,160259;1,21527;1,41262;
Q03567(7);23,9737;24,7743;23,4383;24,2001;24,725;24,8104;24,2326;25,1591;0,967469;0,0873467;-0,63516;-1,88915;
Q03601(834);25,3046;25,0257;24,6477;26,8051;16,7971;18,6548;18,0045;18,9105;4,47688;0;7,35405;11,0116;+
Q04833(4605);20,0659;19,5799;20,9742;20,6233;18,0108;19,9394;17,3163;15,9359;1,5217;0,0302002;2,51021;2,82687;+
Q05036(533);20,05;19,4746;18,4764;18,1488;16,8615;19,6948;16,8288;18,4388;0,62946;0,181825;1,0815;1,32078;
Q05036(479);18,7688;20,0391;20,2253;19,9277;18,1226;16,5252;18,8609;16,2355;1,75132;0,0199885;2,30415;3,23812;+
Q05062(133);19,9439;20,0652;20,3728;20,2473;17,1576;18,3003;20,1765;17,8192;1,47095;0,0330566;1,79389;2,73832;+
Q05062(144);18,9916;18,0877;21,9193;20,8969;17,1637;17,8366;20,6865;17,2131;0,703489;0,152754;1,74893;1,44743;
Q05062(184);19,2431;19,6399;19,4067;21,0488;18,4958;18,5431;19,8564;18,1788;0,985781;0,0840352;1,06611;1,91957;
Q05062(185);20,3492;18,5917;20,0502;19,3535;20,0501;19,3691;17,7574;18,7641;0,428325;0,296871;0,600979;0,962494;
Q067X2(125);20,0689;20,5155;21,6468;19,3885;18,5084;16,0957;18,2764;19,4754;1,4508;0,0340341;2,31595;2,70339;+
Q07750(118);17,7591;18,7572;20,9859;18,5463;16,9402;15,3167;19,6978;17,9354;0,640509;0,177612;1,53956;1,33981;
Q07750(31);21,3236;18,7279;19,274;18,4045;16,1637;20,1913;16,4024;19,116;0,574758;0,207011;1,46416;1,22574;
Q09217(112);19,5878;20,3876;21,2332;18,9769;17,8986;17,0835;16,3784;18,5445;2,03532;0,0110548;2,57015;3,77643;+
Q09236(39);20,9237;18,5193;20,6361;19,2562;20,1009;18,1695;17,4263;18,8816;0,720895;0,146719;1,18923;1,47695;
Q09236(45);20,5046;17,0105;18,4263;18,0214;19,3244;19,6456;17,5557;16,0026;0,119371;0,689083;0,358592;0,320196;
Q09236(14);21,9135;19,0216;17,4121;20,0935;18,107;20,9656;15,408;20,3724;0,229066;0,500772;0,896928;0,568832;
Q09237(795);20,6751;20,2753;20,8447;21,227;16,998;17,4826;18,6213;20,7123;1,45457;0,0337023;2,30195;2,70992;+
Q09237(832);18,8885;19,1539;19,6723;19,9918;20,7002;15,2838;18,5754;20,1603;0,243961;0,480809;0,746702;0,600386;
Q09248(67);20,1254;18,1525;17,7565;19,197;19,5039;20,9609;18,3575;19,3662;0,436148;0,290529;-0,739242;-0,976973;
Q09250(74);21,9126;19,6558;18,1119;19,5473;17,3083;17,8851;16,0802;17,8155;1,53496;0,0298044;2,53459;2,85011;+
Q09269(83);23,1786;22,5907;23,1243;24,2115;18,0539;15,4347;19,8754;16,3429;2,87571;0,00198073;5,84959;5,63979;+
Q09289(347);23,584;24,9307;26,3653;24,1688;18,6503;14,2707;19,5553;18,6086;2,71826;0,00266667;6,99102;5,25363;+
Q09289(362);25,8695;24,6598;25,595;23,0659;18,2055;17,3618;20,9914;19,7384;2,85344;0,00196183;5,72329;5,58397;+
Q09289(338);25,5939;24,953;27,3235;27,0386;23,0748;25,0939;21,5891;22,9464;1,79498;0,018061;3,05119;3,31856;+
Q09289(242);17,9261;17,5224;21,0225;17,8633;13,7765;18,758;17,7043;16,3852;0,691222;0,157723;1,92756;1,42658;
Q09289(130);24,0865;23,7528;23,7721;23,1807;24,4608;23,5983;23,877;22,8547;0,0002549;0,99901;0,000293732;0,000766535;
Q09289(122);20,8363;17,4914;21,3765;18,644;19,3798;19,8461;17,1205;16,7072;0,501191;0,24774;1,32366;1,09538;
Q09289(105);18,7138;19,5991;18,8849;20,6442;18,0498;20,1362;16,7463;17,4695;0,792981;0,125585;1,36001;1,59839;
Q09289(241);17,2029;19,82;19,849;17,5204;19,6775;21,5822;18,8425;17,8472;0,359465;0,352687;-0,889299;-0,832401;
Q09350(297);19,9144;20,664;21,392;20,5717;23,3664;23,6138;22,6455;23,5131;3,40513;0,000467236;-2,6492;-7,09549;+
Q09407(34);19,0327;21,0393;20,8212;20,0732;17,08;13,7538;19,6181;19,1681;1,04007;0,0755072;2,83661;2,00975;
Q09422(156);19,5523;19,7773;19,4185;19,0097;17,7552;18,3705;16,735;19,842;0,966556;0,0874754;1,26378;1,88764;
Q09422(127);24,469;24,7446;24,3222;23,9059;19,6853;18,2951;20,9099;17,3805;3,25526;0,00109367;5,29274;6,65671;+
Q09422(76);20,6672;20,7484;18,1729;20,3518;18,1327;17,5944;19,2094;17,5977;1,37653;0,0393186;1,85151;2,57553;+
Q09436(302);20,7646;18,418;20,4832;18,53;21,7692;18,5391;17,2265;15,6332;0,379312;0,336349;1,25696;0,870419;
Q09444(259);19,0507;18,7224;19,7458;21,2548;17,057;19,9265;14,8459;17,2577;1,06318;0,072259;2,42164;2,04817;
Q09444(303);24,9388;24,7677;26,0943;24,8012;24,5597;25,7598;25,2238;24,2572;0,167541;0,594439;0,200423;0,433328;
Q09444(305);20,4813;20,3657;20,0166;19,9604;16,7606;18,1282;19,2332;16,7271;2,16995;0,00795466;2,49372;4,04535;+
Q09444(307);24,105;24,2801;24,3021;22,6418;18,1033;19,2672;20,811;19,7859;3,12305;0,00142466;4,34042;6,28779;+
Q09489(98);18,2969;20,4902;20,8166;21,3111;16,552;19,9123;17,2387;17,235;1,3317;0,04266;2,49421;2,49901;+
Q09489(8);17,175;17,5559;19,8168;19,4277;18,222;17,2099;19,3015;17,5846;0,204303;0,536237;0,414322;0,515352;
Q09490(38);18,6371;19,6273;17,8264;18,445;17,3889;17,2341;17,4109;19,2038;0,663775;0,16822;0,824513;1,37973;
Q09490(40);23,6523;24,1453;23,1751;21,7769;22,552;23,1858;22,3964;24,1476;0,0642538;0,817408;0,116944;0,180804;
Q09533(208);19,6859;18,7808;22,0323;20,5277;17,6508;17,6572;18,8455;19,423;1,19529;0,0552462;1,86254;2,26868;
Q09533(121);18,7102;19,9242;17,8683;18,7393;21,0003;22,0424;21,4492;20,4924;2,40725;0,00464286;-2,4356;-4,54436;+
Q09533(30);21,629;20,2561;21,5087;19,7466;15,9305;16,5122;18,8816;18,1645;2,1963;0,00750064;3,41289;4,09914;+
Q09533(39);19,8398;20,448;20,0808;19,8404;16,0662;16,341;20,0525;14,3729;1,49176;0,0319392;3,3441;2,77454;+
Q09560(840);18,9485;20,763;21,5647;19,2069;18,1566;18,4223;21,3561;18,1754;0,500461;0,248078;1,09315;1,09406;
Q09568(563);25,0148;24,3316;24,6751;23,046;17,8008;20,8158;18,1478;17,417;3,19193;0,00114563;5,72158;6,47795;+
Q09581(5);20,4803;21,639;21,6177;18,5783;17,7455;18,9397;18,871;18,146;1,49278;0,0319039;2,15327;2,77632;+
Q09581(232);21,376;20,4225;20,6991;19,5358;19,7305;18,7442;15,7216;18,4042;1,34079;0,0418956;2,35822;2,51448;+
Q09581(200);19,7857;20,4056;19,9492;20,1351;18,7491;16,6451;18,5256;18,9062;1,85529;0,0157986;1,86241;3,43098;+
Q09581(74);24,8365;25,2251;26,6661;24,8115;23,1123;24,7992;23,49;23,6426;1,53755;0,0297792;1,6238;2,85468;+
Q09581(185);18,1524;19,4992;21,5143;20,4346;16,7096;19,7838;17,3652;18,0783;1,01554;0,078964;1,9159;1,969;
Q09614(846);20,9007;20,6445;21,5145;20,7531;18,4981;20,2081;19,4536;15,912;1,35935;0,0404223;2,43521;2,54615;+
Q09665(57);19,1929;18,5156;18,896;17,6613;18,0536;17,7117;17,3385;18,7907;0,621445;0,186144;0,592821;1,30694;
Q09934(851);20,1465;18,914;20,762;18,5558;19,2068;20,7309;18,0197;16,7803;0,40566;0,314718;0,910122;0,920218;
Q09934(443);22,4774;22,2683;22,8503;21,7949;23,2358;22,6201;23,6569;22,9545;1,31653;0,0438306;-0,769086;-2,47321;+
Q09934(356);19,674;19,3128;18,997;19,8479;22,0977;23,7373;22,8262;22,8673;3,94623;0;-3,42421;-8,88501;+
Q09936(37);22,3235;23,0701;22,861;23,2635;18,3799;19,5838;19,2013;18,5894;4,58244;0;3,94093;11,486;+
Q09936(217);21,3454;19,8183;18,9816;20,4388;20,9899;16,7256;19,3605;18,9239;0,522813;0,235417;1,14606;1,13404;
Q09936(121);19,3348;19,327;18,3028;20,3928;16,4246;20,3074;18,3783;17,1933;0,637229;0,178854;1,26342;1,33416;
Q09936(263);18,1587;19,9214;20,0373;19,2159;17,9548;17,1898;17,5459;18,7006;1,47855;0,0325561;1,48556;2,75154;+
Q09936(23);19,8458;19,5769;20,0423;18,2186;18,1934;18,8901;19,775;20,5093;0,0420586;0,875659;0,0789137;0,120926;
Q09967(32);19,6142;20,4396;21,4264;18,3087;19,3255;15,1086;18,2876;19,3857;0,792375;0,125875;1,92034;1,59737;
Q09967(23);23,5813;25,3453;25,905;23,8014;25,694;28,2259;25,8128;25,9543;1,10703;0,0669928;-1,76349;-2,12116;
Q09EE6(179);23,9053;24,3778;24,0848;24,7584;16,1433;17,2338;17,9057;15,9548;5,25927;0;7,47217;15,0119;+
Q09EE6(19);18,1822;18,7221;18,8995;19,7334;18,7039;20,7825;17,0159;17,2708;0,187625;0,560996;0,44105;0,478554;
Q09EE6(20);19,9842;19,6917;20,2105;20,337;18,4974;20,4273;19,7192;16,0577;0,689471;0,157899;1,38043;1,4236;
Q0G831(125);19,9167;19,1944;19,8067;18,3188;16,4374;19,0813;18,8183;20,2754;0,31363;0,397472;0,656036;0,74272;
Q0KHC0(68);22,1709;23,5156;22,6357;20,7629;17,6628;19,6916;20,6852;18,0702;1,92616;0,013551;3,24382;3,56515;+
Q10010(101);19,322;19,0756;21,0617;21,3185;24,6104;23,1339;22,4975;23,6926;2,38268;0,00472834;-3,28919;-4,49109;+
Q10020(77);21,0246;20,5495;18,5858;17,1048;17,2996;19,2205;18,1107;19,1231;0,376595;0,338981;0,8777;0,865241;
Q10020(57);20,6447;19,9926;20,222;20,0507;19,1283;16,1404;18,5144;20,5515;0,893046;0,102371;1,64387;1,76546;
Q10020(107);17,0991;18,9151;21,564;19,0188;16,9978;16,8416;20,0898;18,2057;0,416874;0,305429;1,11554;0,941197;
Q10020(108);18,8528;18,0574;17,4417;21,2683;17,1238;18,9113;17,6879;20,6194;0,102934;0,722698;0,319429;0,279865;
Q10033(254);21,2583;17,6351;18,6884;19,3898;18,7418;17,9924;18,6062;17,6227;0,58445;0,202519;1,00214;1,24268;
Q10043(105);19,4512;21;18,8581;18,7015;21,255;19,8165;20,9747;18,0654;0,237695;0,48864;-0,525183;-0,587164;
Q10046(29);19,7921;20,3856;20,1351;19,3793;17,4743;18,0114;18,599;15,9962;2,15419;0,00836273;2,40281;4,01336;+
Q10121(170);19,0864;17,8875;19,0856;19,5855;23,2677;23,7485;23,6174;22,6651;4,27495;0;-4,41344;-10,1536;+
Q10121(101);19,8109;17,89;17,5442;19,0973;20,4738;21,0387;18,6988;17,5766;0,395221;0,322808;-0,861366;-0,900576;
Q10121(28);22,6952;22,9095;23,2984;23,2223;18,0796;17,1241;19,1348;18,0106;4,55833;0;4,94406;11,376;+
Q10121(31);18,8763;19,1115;18,8214;18,8311;19,6961;16,3986;19,0476;15,2981;0,580294;0,204013;1,29998;1,23543;
Q10130(368);18,2746;20,528;20,6105;20,1758;17,2282;18,0779;17,4104;18,8111;1,65918;0,0233959;2,01534;3,07083;+
Q10130(369);19,9623;16,0321;20,4584;18,9541;16,755;17,0454;19,669;19,4528;0,194892;0,550414;0,621147;0,49467;
Q10454(207);18,0243;19,9737;19,0302;17,0375;17,4971;17,0712;18,6296;19,3406;0,18202;0,570618;0,381788;0,466036;
Q10454(230);24,3405;24,0893;24,4357;25,6785;16,9587;20,8546;19,53;18,1693;3,12664;0,00143448;5,75782;6,29761;+
Q10454(224);20,2049;18,62;17,9081;19,3524;17,0379;16,0506;20,1935;13,84;0,788578;0,126945;2,24083;1,591;
Q10454(368);24,9801;23,0978;24,4526;24,3415;26,4543;26,4794;22,7748;26,5439;0,634758;0,179593;-1,34513;-1,32991;
Q10454(334);19,4746;19,0384;17,3017;19,7567;16,8668;18,2072;20,9688;17,7353;0,16598;0,597015;0,448309;0,429767;
Q10454(136);18,6589;20,4655;18,8731;20,6558;19,9815;18,2809;17,6083;17,8516;0,823617;0,117697;1,23276;1,64969;
Q10454(296);18,2535;19,6287;19,2343;19,9369;18,1687;17,7006;17,2568;19,0387;1,22167;0,0518538;1,22217;2,31296;
Q10454(158);20,4472;18,5649;21,2694;18,8025;18,5008;19,7106;19,4895;18,8584;0,389807;0,326647;0,631179;0,890344;
Q10454(71);19,5274;20,5644;16,1443;17,9454;16,2793;21,5159;20,5877;18,3337;0,160355;0,607472;-0,633778;-0,416885;
Q10457(410);18,1846;18,8186;19,4113;18,768;17,4304;19,3885;20,1252;19,0503;0,122035;0,683923;-0,203047;-0,326643;
Q10578(837);19,1214;20,6635;20,113;18,9202;17,3104;16,5197;18,4901;18,5726;1,66359;0,0231159;1,98133;3,07875;+
Q10578(650);20,0527;19,534;18,967;20,3396;16,7182;19,3321;17,0033;21,049;0,515478;0,238804;1,19765;1,12096;
Q10578(999);18,5804;18,893;18,0677;18,9841;17,8478;18,241;17,2785;18,3712;1,13687;0,0621574;0,696658;2,17094;
Q10578(762);21,088;19,9288;19,0721;19,8736;15,6182;16,5917;14,657;18,5786;2,0884;0,0100543;3,62927;3,88132;+
Q10651(685);22,8974;23,8557;24,5957;22,5765;21,4028;24,2575;22,4819;22,0427;0,572187;0,208318;0,935078;1,22124;
Q10655(49);18,8627;19,9384;21,8603;21,6511;20,1877;18,6711;17,6246;18,378;1,08256;0,0696544;1,86278;2,08041;
Q10657(67);26,1721;25,5005;26,7753;28,0139;22,6602;23,8645;21,0646;23,2199;2,55709;0,00350242;3,91314;4,87768;+
Q10901(485);25,253;26,7901;27,1346;26,2614;23,9158;24,4868;22,1869;21,8542;2,27188;0,0063816;3,24885;4,2556;+
Q10943(142);20,2807;18,2332;19,6557;20,1006;17,5531;19,9096;16,5776;17,9217;0,961136;0,0882129;1,57703;1,87864;
Q11080(31);24,378;24,8736;25,6429;25,5085;18,0851;19,2035;15,7357;18,0345;4,06976;0;7,33606;9,34415;+
Q11101(141);20,6195;19,3004;20,471;20,885;17,6301;17,1952;17,6995;17,1545;3,5902;0,000184211;2,89917;7,6696;+
Q11176(325);22,9363;23,2514;24,4129;22,5044;18,939;16,9029;18,4122;17,8258;3,92094;0;5,2563;8,79349;+
Q17334(277);20,5493;20,7959;19,9951;20,3785;18,6181;20,1347;17,7299;19,5697;1,36026;0,0402896;1,41663;2,5477;+
Q17334(316);24,3264;23,3472;24,1838;23,1029;23,7182;25,1079;25,1918;24,6769;1,06876;0,0716925;-0,933635;-2,05744;
Q17334(90);19,2129;17,9398;18,1519;17,9231;25,5965;25,212;25,0178;26,4258;5,51581;0;-7,2561;-16,5994;+
Q17339(313);21,2567;19,9645;19,1021;20,302;19,3593;15,6881;17,3697;19,765;1,04746;0,0747136;2,11078;2,02203;
Q17348(85);18,3376;20,9457;17,5112;20,2606;18,8686;18,3831;16,4316;20,9335;0,196235;0,548381;0,609585;0,497634;
Q17361(345);21,2001;21,5381;23,8019;21,4981;18,6848;15,1935;17,4094;19,8949;1,94278;0,0133536;4,21387;3,59694;+
Q17361(129);19,0235;20,6005;20,1979;19,5327;15,6795;19,4184;18,0441;18,6356;1,12832;0,0632219;1,89427;2,15667;
Q17361(461);20,5537;18,757;19,6079;18,6034;18,7646;20,0485;17,6979;19,6207;0,20024;0,542348;0,347568;0,506449;
Q17361(283);20,9873;18,8396;20,6327;19,4863;16,1152;18,6147;17,8832;20,6292;0,783603;0,128216;1,67591;1,58266;
Q17389(773);23,6843;23,0773;22,808;23,0025;15,4534;16,2878;17,7083;17,4043;4,61451;0;6,42958;11,6338;+
Q17405(42);26,1168;24,9783;25,8808;25,6164;23,8777;24,5839;25,6607;24,9159;1,03418;0,075854;0,888534;1,99997;
