ProteinAccessions;log2 N2_d15_01;log2 N2_d15_02;log2 N2_d15_03;log2 N2_d15_04;log2 N2_d1_01;log2 N2_d1_02;log2 N2_d1_03;log2 N2_d1_04; -Log Student's T-test p-value N2_d15_N2_d1;Student's T-test q-value N2_d15_N2_d1; Student's T-test Difference N2_d15_N2_d1;Student's T-test Test statistic N2_d15_N2_d1;Sign p-val: 0.05 
A9D2X7;14,7925;15,0166;14,4831;15,8356;14,7166;14,5037;15,031;15,1267;0,234537;0,420877;0,187468;0,580474;
A9D4S6;14,6065;13,8259;14,5867;14,7022;14,6944;14,743;14,4499;14,3389;0,225409;0,433399;-0,126203;-0,561016;
A9QY28;14,0059;12,6624;12,7111;13,4368;14,5527;14,3034;13,9385;12,1016;0,348402;0,294746;-0,520038;-0,811004;
A9UJN4;14,9886;14,7531;15,0268;15,008;14,2601;14,5078;14,3429;14,2287;3,30623;0,000464088;0,60923;6,80343;+
A9UJN7;16,1288;16,188;16,2562;16,4243;15,0371;15,2104;15,3788;14,8064;3,77035;0,000108974;1,14116;8,2654;+
A9UJP1;13,8785;12,268;13,6672;13,9229;13,9074;12,9143;12,9731;13,9855;0,00751761;0,97118;-0,0109475;-0,0224212;
A9Z1J8;15,4267;14,5694;14,1716;14,0789;14,6485;14,0339;12,7628;14,2114;0,602224;0,141705;0,647459;1,27363;
A9Z1L6;12,313;11,9857;12,0919;12,794;14,3149;14,3413;14,4969;14,2052;4,4281;0;-2,04342;-10,7985;+
B0M0L9;14,713;15,0301;14,9335;15,2326;14,6908;14,7183;14,6748;14,7192;1,36141;0,0204852;0,27653;2,54966;+
B0M0N9;12,3866;13,5398;14,3451;12,63;11,9353;12,9477;11,405;13,1833;0,673471;0,117127;0,85755;1,39631;
B1GRJ8;12,4155;12,1587;12,0249;12,6821;13,288;12,6681;12,3175;12,5312;0,73394;0,100054;-0,380923;-1,49902;
B1GRK5;12,5784;11,4851;12,2282;11,9884;15,3765;12,9364;12,7312;13,3244;1,24025;0,0277026;-1,52214;-2,34423;+
B1GRL0;14,4026;13,7691;14,3725;14,5838;13,5756;14,0091;13,9469;13,6654;1,23781;0,0278556;0,482759;2,34011;+
B1GRL5;11,8149;11,3409;12,2075;12,6438;12,403;11,6782;11,9675;13,1933;0,300207;0,341462;-0,308725;-0,715907;
B1Q241;12,5759;12,0735;12,0252;12,483;12,9234;12,5222;12,8279;12,2444;0,812586;0,0819029;-0,340066;-1,63123;
B1Q250;18,0284;17,7685;17,9088;18,645;14,644;14,7264;14,9209;14,7448;5,49957;0;3,32867;16,4943;+
B1Q254;12,772;13,591;14,4269;14,5811;14,1806;14,1045;14,1304;13,9731;0,246272;0,405362;-0,25438;-0,605242;
B1Q273;20,8343;20,1885;20,2513;19,8619;19,0112;19,0841;18,8536;20,0424;1,66268;0,01;1,03615;3,07711;+
B1V898;14,7657;14,1918;13,9001;15,0937;14,4277;14,2755;13,9416;14,6743;0,201119;0,470499;0,158013;0,508379;
B1V8A0;16,4355;15,7936;15,7784;16,3274;15,4671;15,1045;15,2389;15,7581;1,66239;0,00999578;0,69158;3,07659;+
B2D6L4;14,566;14,082;14,0349;14,8838;14,5756;14,2856;15,2343;14,0836;0,185559;0,495973;-0,153088;-0,473949;
B2D6L8;12,5246;11,7917;12,3329;12,7441;9,60603;9,85538;9,96232;9,82036;4,62792;0;2,53732;11,6962;+
B2D6L9;12,5702;11,9189;12,2968;12,7069;16,3229;15,3463;15,2767;15,8685;4,4936;0;-3,33039;-11,0855;+
B2D6P1;16,4182;16,4345;16,4881;16,9181;15,3707;15,3243;15,4278;15,7313;3,48496;0,000241956;1,10122;7,33861;+
B2FDA8;15,4888;14,8274;15,2908;15,6941;14,4188;14,4406;14,2699;14,549;2,46435;0,00204353;0,905715;4,66961;+
B2MZA9;14,2804;14,1794;14,358;13,7457;14,214;13,8943;13,7265;13,962;0,518753;0,178238;0,191656;1,1268;
B3CJ34;16,5938;16,6;16,6426;16,8312;16,0712;16,36;16,2725;16,4357;2,12846;0,00370243;0,382055;3,96145;+
B3CKG1;17,5769;17,0488;17,1785;16,7428;17,4415;17,3722;17,3423;17,4593;0,749842;0,0960194;-0,267072;-1,52586;
B3GWA1;15,673;15,6498;15,7711;15,919;15,4462;15,6163;15,5342;15,257;1,58852;0,0122569;0,289817;2,94465;+
B3GWA6;12,2447;12,1667;12,2923;12,7511;10,6546;10,8814;10,5085;11,3664;3,23228;0,00054373;1,51097;6,59139;+
B3GWB9;15,1176;15,115;15,879;15,6468;14,3065;15,4272;14,8972;14,6155;1,06497;0,0431842;0,628007;2,05115;+
B3GWC0;14,1176;14,2149;14,7745;15,4022;15,1375;14,8531;14,9049;14,874;0,469818;0,204151;-0,315071;-1,03868;
B3WFT8;17,0743;16,7466;16,7905;17,1877;17,2075;16,8153;16,9587;17,0409;0,158721;0,542896;-0,0558329;-0,413128;
B3WFV9;15,5613;14,9492;14,6119;15,7683;15,0193;15,2007;15,0953;14,9414;0,234154;0,421347;0,158473;0,57966;
B3WFW5;15,4659;15,657;15,2002;15,696;14,7419;14,9481;14,9253;14,8074;2,72116;0,00120749;0,649093;5,26057;+
B3WFW9;18,2318;16,4168;16,9968;17,5397;17,9506;16,4176;17,1945;17,3637;0,0451779;0,835033;0,0647025;0,12949;
B3WFX4;14,531;13,9606;13,8532;14,7755;14,5686;14,6224;14,1706;14,4257;0,283919;0,359409;-0,166733;-0,683;
B3WFY7;12,4801;11,7592;12,2735;12,5928;13,8784;14,2127;14,2595;12,0472;1,26145;0,0263053;-1,323;-2,37996;+
B3WFZ3;14,2741;13,7518;14,1349;13,9263;12,5636;14,4135;13,7261;12,658;0,725502;0,102233;0,68147;1,48475;
B4DCT1;15,0449;13,7903;17,8904;15,0507;13,0473;13,7308;12,7778;12,7471;1,41386;0,0174741;2,36835;2,63961;+
B4E3X6;15,6153;15,9737;15,711;15,2431;15,0755;15,3035;15,4492;15,3802;1,00042;0,0502054;0,333663;1,94388;
B5BM32;15,7102;14,8373;15,3226;15,1635;15,3116;14,861;15,1002;15,1488;0,317621;0,322701;0,15303;0,750641;
B5BM45;14,6245;14,7698;14,4548;14,7148;11,6219;12,1587;12,1324;12,193;5,6074;0;2,61448;17,2043;+
B5BM47;15,0982;14,852;14,8823;15,6493;14,2211;13,8628;13,8523;13,6732;2,86125;0,00116612;1,21813;5,6035;+
B5U8N2;16,1296;16,8009;16,1411;16,155;15,6082;15,522;15,0505;16,0339;1,55844;0,0129218;0,75301;2,89145;+
B5U8P0;15,0935;15,2968;14,6281;16,1005;12,5471;12,7483;13,0072;12,9997;3,54124;0,000162382;2,45416;7,51412;+
B5WWL2;16,0818;15,4881;14,8347;15,8686;14,2246;13,6251;14,1052;14,231;2,57844;0,00138904;1,52182;4,9264;+
B5WWM0;13,5142;11,7001;13,9189;13,6842;12,2832;12,613;13,0245;13,4052;0,273311;0,371769;0,372857;0,661339;
B6EU63;18,2574;17,4922;16,6841;19,0327;16,0128;14,1834;14,3424;15,1042;2,39133;0,002336;2,95589;4,50981;+
B6VQ41;13,9858;13,2417;14,0713;14,0186;13,4879;12,923;12,6014;13,9026;0,862509;0,0714132;0,60062;1,71461;
B6VQ55;14,7664;15,5792;14,6456;15,1225;14,9888;15,8907;15,1609;14,9482;0,302648;0,338943;-0,218733;-0,720803;
B6VQ59;12,5164;11,391;11,8456;13,2837;13,8563;13,7526;13,804;13,6602;1,96565;0,00552231;-1,50911;-3,64091;+
B7FAR9;17,7428;18,1708;17,8004;18,1964;17,3394;17,5604;17,5079;17,5419;2,03437;0,00496559;0,490152;3,77456;+
B7FAS6;14,9479;14,4477;14,5155;14,3486;13,5386;13,2246;12,9363;13,7197;2,84338;0,00119006;1,21014;5,5589;+
B7WN63;18,197;18,3481;17,927;18,3317;17,8546;17,1036;17,0343;17,2746;2,2485;0,00307569;0,884189;4,20684;+
B7WN66;10,0465;12,364;11,8275;13,0945;12,8891;12,1874;12,9304;13,7018;0,746573;0,0964582;-1,09403;-1,52035;
B7WN71;16,8418;16,1891;14,8655;16,9858;12,4766;14,5061;14,1411;13,2489;2,12313;0,00369247;2,6274;3,95074;+
B7WN91;16,296;16,2261;15,923;16,5767;15,9202;16,2475;16,2376;16,2293;0,253422;0,396248;0,0967774;0,620204;
B7WN92;15,6346;14,6323;14,3843;15,3678;14,665;14,366;14,688;14,6547;0,643785;0,126743;0,411345;1,34544;
B7WN95;17,885;18,7763;18,5146;18,6269;20,2913;20,7725;20,763;20,4365;4,0304;0;-2,1151;-9,19563;+
B7WNA1;14,5876;13,7001;14,4765;14,2175;13,2514;14,3731;14,4148;14,4206;0,141657;0,577867;0,130443;0,373416;
B7WNB3;15,5149;15,6863;16,0166;14,8442;13,7803;13,9726;14,2816;13,9072;2,8965;0,00090818;1,53007;5,69227;+
B9WRS6;15,5295;15,1868;15,6781;15,1789;16,6037;16,5545;17,15;16,465;3,20891;0,000565531;-1,29995;-6,5255;+
B9WRT9;14,412;13,7365;14,3783;13,9422;14,8865;13,5589;13,2435;13,6621;0,294201;0,347546;0,279494;0,70382;
B9WRU1;7,76826;12,8303;8,64075;12,801;13,3237;12,5824;12,4973;12,4141;0,802525;0,0837669;-2,1943;-1,61439;
C0KDV0;16,0706;13,8504;13,1924;14,6809;13,6639;13,5344;13,5755;13,529;0,678463;0,115653;0,87284;1,40483;
C0P274;12,4635;12,0263;12,3203;12,6762;12,6082;12,2977;12,632;13,2073;0,644972;0,126356;-0,314736;-1,34748;
C0P278;14,6472;14,5612;14,9441;15,1241;15,2649;15,3113;15,3043;15,1945;1,82382;0,00773653;-0,44958;-3,37213;+
C0P283;13,9214;13,1448;13,3374;12,9056;12,5318;13,5298;13,2314;12,5931;0,497862;0,189011;0,35579;1,08939;
C0VXV6;16,6552;15,6461;15,6652;14,8976;16,2269;15,5994;15,6237;15,5581;0,0314334;0,88194;-0,03599;-0,0913616;
C0Z1Y6;12,4221;11,9443;11,6546;12,2135;13,3746;12,9191;13,1329;14,1414;2,26568;0,00294968;-1,33335;-4,24262;+
C0Z1Y9;14,7586;15,1781;14,747;14,5021;14,9904;14,713;15,0114;14,8478;0,244669;0,407287;-0,0942199;-0,601874;
C0Z3L6;13,0197;12,6694;12,4905;12,958;14,4921;13,5391;13,5945;14,3645;2,31271;0,0027218;-1,21313;-4,34151;+
C1P622;16,7482;16,2701;18,5598;16,3673;18,6408;18,9018;18,8453;18,5573;1,75025;0,00866023;-1,74999;-3,23615;+
C1P627;15,4058;15,454;15,5792;15,8502;14,9551;14,908;15,0638;14,8112;2,88593;0,00100913;0,637745;5,66555;+
C1P629;15,3783;15,3502;15,2616;15,5918;14,707;14,374;14,3363;14,5852;3,67979;0,000178306;0,894858;7,96116;+
C1P633;10,246;15,0294;15,0309;9,09199;15,0793;17,3556;17,0544;15,9342;1,28917;0,0245554;-4,00629;-2,42682;+
C1P648;13,8462;13,626;14,1855;13,5106;10,181;12,6425;12,624;13,2473;1,22928;0,028362;1,61837;2,32576;+
C2BR91;14,1261;12,7317;14,3617;13,7601;16,0018;16,1526;16,4244;16,2374;3,24954;0,000517094;-2,45913;-6,64043;+
C2BR94;14,5057;16,1689;13,3735;15,1346;16,6999;13,4458;13,5887;13,5492;0,188968;0,489856;0,474751;0,481544;
C2BR97;13,5923;13,0195;13,3614;14,2868;13,1537;12,2768;12,6756;13,2371;1,08826;0,0409875;0,729229;2,08991;+
C3JXE2;14,34;11,7704;13,2255;13,1388;15,3986;16,3726;12,6674;15,8384;1,03028;0,0466701;-1,95059;-1,99348;+
C5NU64;12,1254;12,0943;12,3093;12,7688;10,0169;9,77462;9,9676;9,98002;5,1718;0;2,38967;14,5046;+
C5VUK2;15,6605;14,7843;15,067;15,9131;14,7428;14,5738;15,1593;14,8797;0,910528;0,0632181;0,517323;1,79454;
C6KRG1;16,2844;15,6633;16,1479;16,2139;16,4412;16,5175;16,4985;16,4266;1,48419;0,0152116;-0,393553;-2,76135;+
C6KRI7;15,169;15,9066;15,7664;16,1966;15,1404;15,4117;15,4934;15,5811;0,730714;0,100806;0,35301;1,49357;
C6KRI9;16,5984;16,1775;15,828;18,1129;13,8489;14,5301;14,7605;14,2535;2,30082;0,00281316;2,33098;4,31638;+
C6KRJ5;14,8662;14,1865;14,2029;14,433;13,9282;14,5716;14,2844;14,1488;0,399686;0,252326;0,188887;0,908991;
C6KRK8;15,4008;15,2958;15,4335;15,7229;16,2748;16,3645;16,4753;16,444;4,00505;0;-0,926403;-9,10107;+
C6KRN1;15,0947;14,4313;14,6079;14,5827;14,1566;14,7679;15,1447;15,366;0,242098;0,410797;-0,179675;-0,596463;
C6KRN4;20,0646;19,4587;19,7649;19,2179;17,571;17,6379;17,7224;17,7897;4,2954;0;1,94625;10,2376;+
C6KRP5;14,0319;14,9547;14,2772;13,2496;14,4936;14,5347;14,5397;14,5715;0,533936;0,170352;-0,406517;-1,15381;
C7FZU3;16,0571;15,795;16,0172;15,8461;15,4958;15,5816;15,7085;16,0441;0,8081;0,0828034;0,221333;1,62372;
C7FZU5;17,2608;16,9587;16,1715;16,8248;16,6698;16,1723;15,9861;16,6206;0,765512;0,0924796;0,441778;1,55225;
C7IVR4;15,3925;14,8906;15,4981;15,49;13,8347;12,9144;13,0448;13,8905;3,17922;0,000687691;1,89668;6,44252;+
C7IVS4;15,5358;14,3496;15,2198;15,2981;13,6807;13,7532;13,9167;13,3376;2,60477;0,00137893;1,42875;4,98694;+
C9IY22;16,207;16,347;16,4039;16,1374;16,2281;16,1986;16,0855;16,174;0,727629;0,101599;0,1023;1,48835;
D0G915;12,3637;12,1552;12,3273;12,7661;9,9335;9,61441;9,95554;9,90606;5,54349;0;2,55071;16,78;+
D0IMZ5;19,2743;19,3958;19,2577;19,7969;18,579;18,9568;18,8133;18,9341;2,14717;0,00355385;0,610397;3,99917;+
D0PV95;15,9185;16,4081;16,0542;16,1609;16,4929;16,5827;16,6007;17,0489;1,82098;0,00778319;-0,545881;-3,36683;+
D0VWM4;12,2687;12,192;11,7831;12,3624;9,92673;10,8158;10,6431;11,9304;1,64709;0,0105138;1,32253;3,04911;+
D0VWM8;15,2158;14,6007;14,777;14,7114;14,1205;14,3284;14,5208;15,1833;0,49265;0,191734;0,287987;1,08001;
D0Z5N1;13,4732;15,0829;15,2402;12,5466;13,8609;14,6504;14,7412;13,9551;0,116686;0,632833;-0,216187;-0,313673;
D0Z5P0;13,1944;13,4158;13,2615;13,5736;13,9243;14,0969;14,0775;13,774;2,76099;0,00118985;-0,606842;-5,35652;+
D1MN75;21,6155;22,5413;21,4125;22,9684;17,2134;16,7007;18,0856;16,3618;4,12624;0;5,04401;9,56096;+
D1MN80;15,7402;14,2761;13,0394;14,5411;15,4746;15,4541;15,3111;15,4828;0,948143;0,0574708;-1,03148;-1,85706;
D3NQ92;12,4151;12;12,2061;12,3092;8,05732;8,08729;8,24811;8,60377;6,66585;0;3,98348;25,9522;+
D3NQA9;16,4426;15,1539;15,6468;17,2634;15,698;15,4389;15,4239;15,6769;0,56619;0,156078;0,56728;1,21072;
D3YT13;15,2371;15,3191;15,3447;15,6389;14,9839;15,3098;15,2725;15,0179;1,01169;0,0489679;0,238905;1,9626;+
D3YT36;14,8605;14,534;14,6237;15,7319;15,4312;16,0722;15,8019;15,6845;1,42692;0,0170743;-0,809905;-2,66212;+
D3YT46;16,2077;15,3524;14,9869;15,7134;13,794;13,455;14,1458;14,2938;2,66042;0,00127352;1,64296;5,11652;+
D3YT50;12,5683;12,1219;11,6127;12,7499;13,0108;11,5127;12,045;12,7589;0,0569686;0,795002;-0,0686367;-0,161416;
D3YT56;18,1828;18,0964;18,2407;18,3383;17,5437;17,798;17,8357;17,7306;2,98496;0,00084527;0,48757;5,91953;+
D3YT78;14,0031;14,1086;14,6002;13,9569;13,1518;12,6455;13,3009;12,8939;2,88273;0,00100662;1,16919;5,65746;+
D4YW53;19,865;19,6033;18,6823;20,7712;15,564;15,6504;15,5528;15,6029;4,14049;0;4,13795;9,6164;+
D4YWC3;19,7692;19,3144;19,9785;19,786;21,8063;21,6329;21,7876;21,4356;4,65948;0;-1,95358;-11,8441;+
D5MCN2;17,7518;18,2921;17,6816;17,6494;17,7569;18,0856;17,6356;17,8971;0,000105228;0,999507;-5,67E-05;-0,000316496;
D5MCQ1;14,793;13,7589;14,1867;14,193;14,0877;14,0049;14,9038;14,9079;0,313888;0,326995;-0,243156;-0,743232;
D5MCQ2;17,0991;16,9088;16,5546;17,2806;16,5432;16,029;16,2571;16,4463;1,80594;0,00798544;0,64187;3,33887;+
D5SGZ9;11,9632;12,294;11,9698;12,7869;12,5432;12,2465;12,4063;12,8396;0,506777;0,184598;-0,255433;-1,10539;
D6R8W5;14,5602;14,7635;15,1083;13,8754;14,063;14,69;14,7288;13,72;0,328473;0,312733;0,276415;0,772067;
D6R8W9;13,8429;13,7453;14,3304;14,1567;12,9374;12,8799;13,8704;12,5352;1,64412;0,0107001;0,963078;3,04378;+
D6RYD3;17,2362;15,8424;15,8405;16,033;14,8739;14,3893;14,7136;14,7237;2,36511;0,00235866;1,56289;4,45325;+
D7SFI3;17,3983;16,965;17,2991;17,2384;17,4555;17,4075;17,3801;16,9695;0,213375;0,450904;-0,0779476;-0,535099;
D7SFQ5;14,6642;13,9744;14,3208;14,606;14,0475;13,7144;13,403;14,3581;1,01272;0,0488565;0,510625;1,9643;+
D7UU24;14,4261;14,7031;15,0624;15,0386;9,44543;12,1243;11,486;11,312;3,10539;0,000684615;3,71564;6,23975;+
D9N122;14,9103;14,5917;14,6165;14,9447;14,6356;14,4746;14,3659;14,7057;0,924009;0,0610511;0,22037;1,81695;
D9PTP5;15,1097;14,822;15,4318;15,0547;15,0263;14,7453;14,7769;14,699;1,04169;0,0455592;0,292687;2,01244;+
E0AHA7;14,1569;14,696;15,6214;15,2288;14,1192;13,8102;13,7818;13,9644;1,65764;0,0102742;1,00688;3,06806;+
E0R7L2;15,8487;15,6391;15,5814;15,3028;15,6213;15,131;15,2068;15,4371;0,757772;0,0940069;0,243955;1,53922;
E1B6Q6;12,583;12,1602;12,206;12,7508;13,1727;13,4289;13,5608;14,0602;2,52162;0,00168519;-1,13066;-4,79741;+
E1B6Q7;14,787;14,6529;14,9356;14,76;13,4391;13,8315;13,637;13,5605;4,60142;0;1,16685;11,5733;+
E1B6R3;14,4655;14,4498;14,7009;16,7392;13,7234;13,9088;13,549;14,2092;1,13896;0,035675;1,24124;2,17442;+
E1B6S4;12,3926;12,1802;12,1427;12,789;12,0775;11,333;11,0192;11,5499;1,78202;0,00824776;0,881235;3,2946;+
E1B6T7;13,9738;15,9663;15,8508;16,4928;15,2849;16,9659;16,7338;16,798;0,615524;0,137196;-0,874727;-1,2967;
E1B6V1;17,3207;18,0626;17,8293;18,0974;16,2024;15,586;15,6821;15,8854;3,9327;0,000122083;1,98855;8,83593;+
E1B6W2;12,1093;13,8533;13,4525;12,9971;13,4473;12,2049;12,8441;13,163;0,157067;0,545785;0,188237;0,409315;
E2JKY9;12,3716;12,1543;12,2703;12,7117;8,94131;10,7773;11,0173;9,36856;2,36978;0,0023313;2,35085;4,4633;+
E2JKZ0;15,5971;15,3998;15,8324;14,7457;15,7;16,0532;15,63;14,8353;0,180812;0,504485;-0,160865;-0,46333;
E2JL03;14,6177;14,6683;14,6584;17,0199;12,7914;13,2651;13,3649;13,7927;1,66814;0,00985188;1,93752;3,08695;+
E3CTH1;12,582;12,0586;12,3062;12,7326;11,7868;10,5776;10,8487;9,16438;1,75471;0,00856363;1,82549;3,24433;+
E3W741;16,0881;16,0674;16,1904;15,3595;16,6907;16,6122;16,0871;15,558;0,424759;0,232539;-0,31063;-0,955876;
E3W759;18,6472;18,5339;18,6307;18,6406;16,65;16,9479;16,9159;16,9702;6,24146;0;1,74215;22,0186;+
E3WIS3;17,5673;17,4267;16,6914;17,6208;17,2215;17,2223;17,1539;17,7451;0,0120822;0,953302;-0,00916719;-0,0358523;
E5QCE7;14,4947;14,8087;17,9092;12,9415;13,6811;13,7115;13,5524;14,5919;0,4935;0,191437;1,15431;1,08154;
E5QCF6;15,0313;14,7579;14,747;14,6124;14,5087;14,6305;13,6822;14,3835;1,10267;0,039292;0,485912;2,1139;+
E5QCI8;13,2126;12,755;13,1701;12,7282;13,746;12,7343;12,6706;13,8301;0,352939;0,290494;-0,278788;-0,819798;
E5QCJ3;12,5698;12,1729;12,3147;12,6845;15,4143;14,9331;15,0117;14,5449;4,67675;0;-2,54051;-11,9258;+
E8MDW0;15,5016;14,4932;15,1508;15,6536;16,038;15,612;16,2698;16,2777;1,51657;0,0140388;-0,849603;-2,81788;+
E9P8A3;15,3316;15,5071;15,7449;16,416;14,6;15,3757;15,3097;15,0714;1,17562;0,0326662;0,660707;2,23571;+
E9RKC7;15,4429;14,3386;15,1145;15,1257;14,575;13,787;13,7141;14,4977;1,41031;0,017642;0,86195;2,6335;+
F0IWV1;12,3341;12,1084;12,1212;12,6829;9,97093;9,81044;9,96827;9,86602;5,60927;0;2,40774;17,2169;+
F1LIM6;17,2166;15,8777;16,6339;17,628;11,8957;11,8389;10,8316;12,4554;4,23721;0;5,08365;10,0002;+
F3Y5P3;17,3907;17,7993;18,173;17,992;16,0788;16,6334;16,4358;15,7721;3,13845;0,000667325;1,60871;6,32993;+
F5GU60;14,9606;14,7504;14,8017;14,9395;14,2647;14,2885;14,1188;14,9857;1,17474;0,0327763;0,448615;2,23424;+
F5GU86;15,598;15,3826;15,605;15,6267;14,8471;14,6024;13,9978;14,0923;2,83144;0,00120413;1,16816;5,52924;+
F5GU98;14,1504;14,1243;14,6193;14,6614;13,841;12,9175;13,8962;14,3207;1,00883;0,0491492;0,645008;1,95785;+
F5GUF6;16,1074;15,2053;15,5495;14,9254;13,3652;12,6779;13,2279;12,8575;3,70372;0,000181269;2,4148;8,04061;+
F5GUG4;15,7027;14,6147;14,6941;15,414;13,6944;12,6014;12,9935;12,7547;2,94124;0,00090411;2,09536;5,80637;+
F5GUG6;16,3339;15,7566;15,7285;17,2061;14,7961;15,0963;14,9334;15,364;1,78218;0,00825146;1,20884;3,29488;+
F5GUH5;15,035;14,2654;14,4364;14,5084;12,4064;12,415;12,0197;11,7853;4,38477;0;2,40469;10,6123;+
F5GUI0;16,2425;16,4594;16,6988;16,6779;14,9827;14,7949;14,9471;15,0478;4,92598;0;1,57648;13,1647;+
G1K0V8;18,9825;18,8282;19,2043;18,629;19,4837;19,5057;20,2759;19,2795;1,55905;0,0129096;-0,725177;-2,89252;+
G1K0V9;16,2879;15,8873;16,1419;16,6368;10,0025;9,91093;9,92299;9,93379;7,78058;0;6,29592;39,8963;+
G1K0X0;18,1126;17,8546;18,0814;18,0711;14,4672;14,4681;14,5162;14,6931;8,02356;0;3,49378;43,8078;+
G1K108;15,4179;15,3022;14,9462;13,8917;14,3081;14,3377;14,0762;14,2088;0,95223;0,0568653;0,656822;1,86385;
G2HK02;15,2383;14,6537;14,657;15,3567;14,4015;13,8825;14,0219;14,3535;1,94241;0,00601359;0,811545;3,59623;+
G2HK16;14,9837;13,7744;15,5805;14,2619;13,656;13,7889;14,2471;13,8052;0,948525;0,0574902;0,775848;1,85769;
G3MTX2;12,154;12,1544;12,2325;12,5663;14,2163;14,1497;13,8436;14,2978;4,94291;0;-1,85002;-13,2531;+
G3MU08;12,4733;12,1123;12,3444;12,7856;15,4199;14,769;14,6466;15,5166;4,26894;0;-2,65915;-10,129;+
G3MU11;13,614;13,5652;14,0303;14,0613;12,1082;12,8363;12,2855;13,0765;2,48497;0,00183377;1,24107;4,71538;+
G3MU14;16,3961;16,3502;16,892;15,5485;15,9691;15,7299;16,1104;16,072;0,516261;0,179485;0,32637;1,12236;
G3MU28;14,7988;14,4226;14,6605;15,0998;14,4449;14,2826;14,1849;14,7679;0,858238;0,0722934;0,325355;1,70749;
G3MU38;16,0089;16,2552;16,3477;16,6224;15,4577;15,8971;15,7176;15,8197;1,989;0,00533133;0,58555;3,68606;+
G3MU79;16,6698;16,3694;16,3874;17,0069;15,684;15,582;15,5587;15,577;3,24247;0,00054719;1,00793;6,62031;+
G3MU88;17,9284;17,9965;18,0574;17,9889;18,7537;18,5199;18,7378;18,6235;4,47021;0;-0,665905;-10,9822;+
G4RT11;11,1037;13,7462;15,0019;14,7184;13,3798;13,8323;11,3941;13,2825;0,265454;0,380528;0,67034;0,645174;
G4RYA5;15,3117;15,2793;15,3349;15,1195;14,9371;15,0115;15,2323;15,1116;1,23906;0,0277701;0,18823;2,34222;+
G4S034;17,4838;17,4252;17,7833;17,7538;16,628;16,9029;16,9463;16,821;3,30754;0,000465632;0,786958;6,80724;+
G4S035;12,4894;12,1544;12,2974;12,7428;13,1413;14,1852;13,997;13,9763;2,73473;0,00122121;-1,40393;-5,29311;+
G4S185;12,4802;12,4021;11,7624;11,3436;8,99972;12,2174;11,6948;9,0414;0,84405;0,0751972;1,50875;1,68382;
G4S428;12,3452;12,0638;12,0888;12,7572;12,5386;10,8214;11,8158;11,4019;0,849409;0,0738794;0,669281;1,69276;
G4S708;14,0367;13,1266;13,9543;13,8263;12,8271;13,7982;13,1407;12,952;0,948055;0,0574827;0,556483;1,85691;
G4S7A1;17,6736;17,3701;17,3757;17,7827;15,1249;14,7384;15,0007;15,2269;5,57527;0;2,5278;16,9897;+
G4SF15;14,8902;14,5752;14,7879;15,2169;14,5188;13,6536;13,4436;14,2799;1,68266;0,00971916;0,893598;3,11315;+
G4SF79;18,8265;18,2223;18,581;18,6087;15,967;15,8034;16,2996;16,1832;5,24755;0;2,49633;14,9429;+
G4SGU1;14,5179;14,8361;14,5353;14,1959;13,7868;13,4778;13,3714;14,2876;1,75551;0,00857118;0,79038;3,2458;+
G4SI07;16,6021;16,778;16,8189;17,0229;15,9788;16,4125;16,4615;16,6004;1,48924;0,0149311;0,442137;2,77015;+
G4SJZ3;15,7565;14,921;15,2948;14,966;15,2415;15,1672;15,1876;14,9392;0,194301;0,481208;0,100697;0,493363;
G4SL51;16,2466;15,5994;16,0012;15,5655;15,595;15,3341;15,234;15,3706;1,38717;0,0189457;0,469738;2,59376;+
G4SLH0;17,4393;16,7972;16,9867;17,7455;17,387;16,5101;16,5419;17,2173;0,47575;0,201031;0,32808;1,04946;
G4SLU9;12,3312;12,1232;11,753;12,7891;12,6657;11,0038;11,5133;11,7976;0,577316;0,151415;0,503988;1,23022;
G4SNB8;12,852;12,0215;12,1979;14,5071;13,1979;13,1918;12,5185;12,3736;0,0425203;0,844164;0,0741699;0,122196;
G4SP89;15,4822;14,9747;15,3786;15,5791;14,9611;14,537;14,5549;14,7953;2,06488;0,0044505;0,641513;3,83466;+
G4SPY0;15,3309;15,1785;15,3667;15,7793;15,503;15,4015;15,2559;15,139;0,238114;0,416054;0,0890074;0,588051;
G4SQY7;13,4506;14,353;14,8717;15,0711;14,8604;15,0294;15,1417;15,1416;0,823211;0,0797512;-0,606648;-1,64901;
G4SRS5;15,1252;14,9193;15,0885;15,5504;14,551;14,6547;14,7335;15,1616;1,08525;0,0412282;0,39562;2,08488;+
G4SRU7;13,999;14,044;15,119;17,7475;15,5159;13,9162;16,1941;14,1873;0,0971449;0,681574;0,274027;0,265423;
G5EBF0;13,2594;12,2247;12,3814;12,4988;12,2116;10,9409;12,3165;12,5715;0,645704;0,125969;0,580945;1,34874;
G5EBF3;16,6464;17,1326;16,2056;17,593;20,0471;19,8033;19,6846;20,1365;4,11328;0;-3,02345;-9,51081;+
G5EBF4;18,283;17,9227;17,8104;18,3158;15,9134;15,2085;15,5584;15,6717;4,86568;0;2,49497;12,8544;+
G5EBF5;15,2837;14,6658;14,6232;15,0336;14,4398;14,7304;13,4359;14,8173;0,759435;0,0937436;0,545743;1,54202;
