ProteinAccessions;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 daf2_d5_01;log2 daf2_d5_02;log2 daf2_d5_03;log2 daf2_d5_04; -Log Student's T-test p-value daf2_d15_daf2_d5;Student's T-test q-value daf2_d15_daf2_d5; Student's T-test Difference daf2_d15_daf2_d5;Student's T-test Test statistic daf2_d15_daf2_d5;Sign p-val: 0.05 
O61793;16,8566;16,9789;16,5244;16,6786;17,7512;17,8731;17,3666;17,7637;3,10275;0,00102669;-0,929052;-6,2326;+
O61802;15,2957;14,737;15,0124;16,4238;14,3754;15,6359;15,0188;15,4537;0,21122;0,456694;0,246275;0,530426;
O61815;18,6057;18,0353;19,1447;19,0177;18,512;18,9986;18,6809;20,0919;0,369792;0,272519;-0,369982;-0,85224;
O61818;13,9966;12,5042;13,1245;11,5306;12,8994;13,2435;11,7887;11,6059;0,250757;0,401652;0,404603;0,61464;
O61820;15,8823;15,7921;15,5595;15,706;16,3586;16,1059;15,5436;15,4084;0,199272;0,476553;-0,119132;-0,504321;
O61832;14,0053;13,3685;13,8951;15,1442;13,0815;13,3893;12,881;12,973;1,40376;0,0190905;1,02209;2,62224;+
O61833;11,4583;14,0992;12,7704;12,3315;12,4076;13,3875;13,0049;12,7393;0,141879;0,585331;-0,219935;-0,373937;
O61845;17,5763;17,1436;18,2061;18,5053;16,9809;17,9313;16,51;16,7588;0,950579;0,0544354;0,812575;1,8611;
O61848;18,7573;19,0439;18,5496;18,4277;19,7894;20,123;19,1666;19,6111;2,17959;0,00407946;-0,977925;-4,06498;+
O61856;14,4191;14,1539;14,234;14,261;14,9997;15,2503;14,973;14,936;3,85029;0,000458498;-0,772748;-8,5422;+
O61861;15,4899;15,9603;15,1857;15,3919;17,2127;17,3099;16,4912;17,453;3,00348;0,00145763;-1,60976;-5,96793;+
O61874;16,6539;16,7734;17,2666;18,5921;18,1168;16,7704;17,5169;17,8423;0,175985;0,517595;-0,24009;-0,45247;
O61880;20,9733;21,3761;20,7056;21,105;21,7026;22,3243;21,7986;22,168;2,48459;0,00252871;-0,958321;-4,71454;+
O61882;14,2143;14,5359;14,2157;14,4306;14,3053;14,8556;15,1027;15,5032;1,18517;0,0307542;-0,59259;-2,25171;+
O61887;15,6976;15,1329;15,2627;15,9073;16,1556;16,1438;16,3118;15,9857;1,81438;0,00879002;-0,64908;-3,35455;+
O61907;14,5694;14,8013;14,856;15,0432;15,0089;15,4116;15,4625;15,5362;1,89587;0,00759676;-0,537315;-3,50752;+
O61931;14,3756;13,6349;14,0183;14,2697;16,3709;17,1434;16,116;15,7458;3,27218;0,000731935;-2,26939;-6,70513;+
O61955;16,3836;16,4666;16,7181;16,5753;16,0508;15,8816;16,0539;15,9604;3,2351;0,000770975;0,549223;6,59939;+
O61967;15,427;14,9286;13,901;14,7222;15,7245;15,8611;16,0909;16,7804;1,87466;0,00797326;-1,36949;-3,46743;+
O61977;21,7097;21,5599;21,087;21,8873;18,8231;18,8322;18,1586;18,6404;4,82282;0,000302326;2,94741;12,638;+
O61980;15,0201;15,7144;15,2898;15,2294;16,6648;17,1483;16,0247;15,742;1,67672;0,0117797;-1,08153;-3,10243;+
O62011;12,1053;11,8572;11,7606;11,8339;12,8463;13,3968;12,7365;13,0319;3,31617;0,000696493;-1,11363;-6,83233;+
O62024;14,5858;15,4656;14,8706;14,9149;15,8001;16,4401;15,0814;16,0364;1,38753;0,0197814;-0,880245;-2,59438;+
O62053;21,1108;21,7195;20,1562;20,5629;21,7934;21,6989;21,5203;21,3403;1,02261;0,0458173;-0,700907;-1,98073;+
O62055;13,6118;12,2528;12,8326;13,4194;12,9785;13,1029;12,7551;13,0598;0,0616155;0,791013;0,0550809;0,173811;
O62078;15,3203;15,4402;13,9069;14,0824;13,0779;13,1133;12,9718;12,9599;2,19648;0,00409958;1,65676;4,09951;+
O62092;16,545;16,1726;16,1746;16,408;14,8451;15,4526;13,8802;14,6576;2,52132;0,00219171;1,61615;4,79673;+
O62102;17,6449;17,7013;17,953;18,0351;17,3107;16,9069;17,446;17,2805;2,14715;0,00426502;0,597542;3,99912;+
O62103;12,1878;11,8301;11,5079;11,6912;13,1317;13,2947;12,9184;12,6274;2,95275;0,00139837;-1,1888;-5,83601;+
O62106;19,1039;19,335;18,9006;19,2683;18,8233;19,2692;18,3566;19,064;0,58872;0,138798;0,273665;1,25013;
O62107;18,4204;18,1485;19,2609;19,7311;19,4501;19,7446;20,325;20,5142;1,34721;0,0216726;-1,11825;-2,52543;+
O62122;17,0641;16,2497;17,2284;17,6942;18,0474;17,1752;17,3156;18,2537;0,787955;0,0825729;-0,638879;-1,58996;
O62125;15,2734;15,4489;16,534;14,8946;15,2688;15,4938;15,4345;15,4542;0,13251;0,606725;0,12492;0,351766;
O62136;12,2523;12,0775;11,6506;11,7541;13,095;13,2969;12,398;12,8945;2,21959;0,00401503;-0,98747;-4,14699;+
O62137;13,5631;13,953;13,8655;13,2558;14,1484;13,5461;14,3921;13,9008;0,678586;0,10985;-0,337505;-1,40504;
O62140;15,8236;16,2741;15,4904;15,6334;17,271;17,8884;16,7546;16,8768;2,40346;0,00279952;-1,39233;-4,53611;+
O62146;18,6125;18,658;18,8497;18,8353;18,6901;18,7475;18,9137;19,0961;0,515968;0,17259;-0,122993;-1,12183;
O62183;16,6975;16,4491;16,1136;16,6748;16,2762;15,9284;16,2392;16,5301;0,623951;0,126327;0,240267;1,31127;
O62193;13,8783;13,8228;10,9305;13,2817;13,6381;14,6349;14,2145;13,9975;0,778256;0,0847778;-1,14296;-1,57368;
O62198;16,963;16,7091;17,2447;17,4351;17,0936;16,7708;17,0671;17,1036;0,172661;0,523757;0,0792346;0,444957;
O62210;14,1655;12,441;14,8157;14,8531;15,3113;15,1615;16,1423;16,1854;1,39398;0,0195821;-1,63131;-2,60545;+
O62213;18,8058;19,3281;18,0215;18,771;19,5759;19,9837;19,307;19,48;1,50972;0,0156708;-0,855093;-2,8059;+
O62215;16,8554;16,5555;17,1819;17,98;16,9509;17,1786;17,0292;16,9816;0,13084;0,610745;0,10815;0,347786;
O62216;13,4428;14,9649;13,4952;13,5659;14,0481;14,3846;14,3006;14,9622;0,642372;0,120528;-0,556697;-1,34301;
O62219;12,3148;12,064;11,5347;11,97;12,0943;13,2517;13,025;12,109;0,966978;0,0523243;-0,649075;-1,88834;
O62220;16,4981;16,5213;16,8184;16,8997;16,7824;16,6781;16,0644;16,7124;0,263057;0,386664;0,125062;0,64022;
O62236;16,1203;16,26;15,3681;15,8329;16,8208;16,8123;15,9625;15,9119;0,733305;0,0948022;-0,481558;-1,49795;
O62244;14,3257;14,1309;14,7463;13,8208;16,3677;16,2484;15,4662;15,4197;2,65624;0,00187966;-1,61959;-5,10671;+
O62246;15,1467;15,0774;14,0018;16,3317;16,258;16,2896;15,7715;16,4391;1,10054;0,0379352;-1,05014;-2,11035;+
O62250;16,1677;15,5405;16,0529;16,4346;17,215;17,3168;18,4597;18,8455;2,26942;0,00351435;-1,91034;-4,25045;+
O62252;15,3949;15,2664;14,6546;15,4431;16,5731;16,0451;15,4505;15,8957;1,46042;0,0171534;-0,80132;-2,72006;+
O62255;12,1622;12,0567;11,6652;12,0275;12,7358;12,8073;12,8051;12,4972;2,86511;0,001694;-0,73344;-5,61318;+
O62258;14,7697;14,7219;14,2119;14,5393;14,7629;15,1216;14,4037;14,8552;0,534678;0,163582;-0,225132;-1,15513;
O62265;14,4851;14,8323;14,2916;14,9543;16,3416;16,0073;15,6287;15,389;2,44431;0,00267406;-1,20081;-4,62542;+
O62275;14,6266;14,8084;14,9881;15,2688;15,3638;18,5619;15,7771;16,1683;1,10395;0,0376756;-1,5448;-2,11604;+
O62277;18,4212;18,5063;17,9053;18,5784;19,2067;19,5642;18,7439;19,3951;2,01853;0,00593419;-0,874681;-3,74354;+
O62289;23,1542;22,9653;23,3296;23,389;21,6255;21,563;21,6579;21,7788;5,20587;0;1,55318;14,7002;+
O62317;16,5375;16,5406;16,22;16,3565;14,5893;16,0218;15,727;15,9085;1,34118;0,0218751;0,851992;2,51515;+
O62325;12,1792;12,5389;17,3549;14,3881;16,9423;17,1524;17,5965;17,0687;1,37903;0,0202065;-3,0747;-2,57981;+
O62327;18,3222;18,2017;18,3426;18,2391;18,0634;18,1752;18,0414;17,707;1,40842;0,0188931;0,279685;2,63026;+
O62334;15,3369;15,7722;15,2243;15,5053;15,7282;16,0605;15,2001;15,3135;0,198457;0,477752;-0,1159;-0,50253;
O62336;13,5531;14,0254;14,3376;14,1401;13,0369;13,2283;12,4307;12,8826;2,47893;0,00255164;1,11946;4,70194;+
O62337;19,2261;19,3201;18,8158;19,5295;21,167;19,6758;19,3321;20,6561;1,14469;0,0340179;-0,98486;-2,18399;+
O62347;15,2545;15,3229;16,127;15,9177;14,8632;14,3701;15,953;15,562;0,520578;0,170354;0,468443;1,13006;
O62349;12,2484;12,0989;11,7702;12,105;13,1183;13,0239;13,0379;12,5236;2,6707;0,00190283;-0,87027;-5,14072;+
O62360;12,1445;11,8922;11,7556;12,0866;12,8064;13,3717;12,9058;12,956;3,29947;0,000745843;-1,04028;-6,78382;+
O62388;16,5325;15,9853;16,6205;16,9295;18,6973;18,6193;17,9014;17,4949;2,49782;0,00235878;-1,66124;-4,74404;+
O62390;18,1678;18,384;17,9409;18,1915;17,4501;17,5328;17,212;17,4051;3,3052;0,000747619;0,771043;6,80044;+
O62407;12,2727;11,7277;11,4677;11,5597;12,8667;12,8341;13,0551;13,0268;3,12896;0,000984293;-1,18871;-6,30395;+
O62414;14,6836;14,3964;14,3211;14,8431;15,3457;15,5625;15,0992;15,3511;2,62585;0,00197765;-0,778565;-5,03577;+
O62415;16,9899;17,164;17,6389;17,2107;16,7278;16,8256;17,267;17,2905;0,509394;0,176093;0,22316;1,11008;
O62416;14,1226;14,3848;13,9852;13,6018;16,5086;16,7434;16,3914;16,5882;5,10832;0,000390977;-2,53432;-14,1467;+
O62426;14,3548;15,3421;14,193;14,1746;13,7304;13,5123;13,9569;15,2652;0,358055;0,283301;0,399937;0,82968;
O62431;16,4266;16,2763;16,6756;16,8245;16,3166;16,1563;16,7172;16,8698;0,0611085;0,792624;0,0357647;0,172464;
O62432;17,7437;17,7376;17,6177;18,0082;18,5901;18,8293;18,5503;18,6782;3,86402;0,000467742;-0,885195;-8,59054;+
O62460;14,1659;15,4036;13,9196;14,8024;12,8531;13,4344;12,9174;12,7056;2,30211;0,00327765;1,59525;4,31911;+
O62461;9,68737;12,0687;11,592;12,0481;12,8019;12,8357;13,353;12,7876;1,47552;0,0167161;-1,59552;-2,74627;+
O62468;14,3898;14,8473;14,0297;14,3091;12,8744;13,2823;12,6008;12,3741;3,1003;0,00102354;1,61106;6,22597;+
O62477;13,9357;14,5;15,2343;14,0448;13,032;13,4043;12,6243;12,6846;2,30163;0,0032758;1,49237;4,31809;+
O62481;14,1584;14,5876;13,8;14,6388;12,9652;13,417;12,6788;11,8817;2,20924;0,00402563;1,56055;4,12568;+
O62512;14,1876;15,0501;14,5396;15,8035;15,3719;16,4263;15,3236;15,5382;0,894726;0,0623059;-0,769795;-1,76826;
O62515;14,8134;14,6003;15,5206;14,9251;15,6396;16,4283;15,5568;16,2873;1,84632;0,00853802;-1,01315;-3,41416;+
O62518;13,166;12,4105;14,3681;14,1175;13,9805;14,161;12,8606;14,1268;0,191913;0,488364;-0,266717;-0,488079;
O62519;14,499;14,4563;14,064;14,6355;14,3087;14,9333;13,2599;13,2526;0,503818;0,179566;0,475102;1,10009;
O76258;15,0154;12,6824;14,7664;14,9507;15,7918;15,5208;15,2304;15,1026;0,927206;0,0576352;-1,05768;-1,82227;
O76337;15,6668;15,8371;15,1691;15,3704;14,4143;14,7739;14,6757;14,5319;2,77829;0,00174148;0,911876;5,39857;+
O76357;19,4111;19,9124;18,8195;18,8392;17,0317;17,3136;16,7353;17,3653;3,42013;0,000472149;2,13409;7,14067;+
O76360;15,9952;16,0529;15,7063;16,248;16,183;16,4853;16,3765;16,3443;1,45024;0,0175059;-0,346668;-2,70242;+
O76365;12,7673;13,2451;13,9476;13,1326;12,7908;13,2601;12,9562;12,8474;0,534195;0,163789;0,309498;1,15427;
O76367;17,521;17,7626;17,6032;17,8604;16,1871;16,3313;14,9939;15,8102;3,0156;0,00147569;1,85616;5,99978;+
O76371;17,6197;17,2096;17,4662;17,4159;17,3943;17,1034;17,7277;17,7194;0,127522;0,618671;-0,0583472;-0,339847;
O76383;12,2817;11,7584;11,7433;12,0796;13,0124;13,3994;12,7741;12,8922;2,85685;0,00167839;-1,05376;-5,5925;+
O76384;12,3228;12,1004;11,7478;11,4254;14,7682;14,2894;14,1753;14,2683;4,33419;0,000604027;-2,47617;-10,3988;+
O76387;13,9056;15,0491;13,8871;13,389;14,6519;15,8612;14,3249;14,5831;0,808869;0,0779717;-0,797605;-1,62501;
O76388;12,1842;12,2611;12,1682;12,6142;12,9769;13,3493;12,9674;13,0055;2,82804;0,00169836;-0,767837;-5,52082;+
O76406;14,9292;15,0484;15,3909;15,4998;16,0569;16,2007;15,9378;15,6455;2,21216;0,00403209;-0,743143;-4,13169;+
O76407;14,0937;13,7506;14,4146;13,4747;13,7858;13,4028;13,3026;12,0461;0,951105;0,0544062;0,799084;1,86198;
O76413;12,1129;12,0944;11,6095;0;12,0637;13,2838;12,7392;12,7841;0,591835;0,137892;-3,76353;-1,25556;
O76430;15,8052;13,7488;16,2435;17,0502;12,997;14,498;12,6536;13,633;1,50186;0,0159087;2,26653;2,79217;+
O76447;14,7321;14,7966;14,4814;14,5021;16,3083;16,42;15,9619;16,1572;4,78173;0,000295455;-1,58383;-12,4337;+
O76449;18,8371;18,7148;18,4989;18,8467;18,876;19,0436;18,7916;19,0553;1,09268;0,0384055;-0,217237;-2,09725;+
O76463;15,181;15,7356;14,642;14,9494;12,7396;13,3942;16,9709;16,1432;0,110413;0,658165;0,315;0,298335;
O76512;14,4903;14,9453;11,4293;15,2035;14,8253;14,4405;15,1151;15,0407;0,418339;0,235294;-0,838308;-0,94393;
O76561;16,1945;14,2698;15,8644;15,2141;16,0143;17,8089;17,2034;17,6649;1,6419;0,012466;-1,78718;-3,0398;+
O76565;14,1531;14,449;14,5052;14,4497;12,963;13,3771;12,8305;12,9226;4,08856;0,000581454;1,36596;9,41583;+
O76577;16,3229;16,543;16,4456;16,6592;18,1722;18,5722;18,1351;18,4734;5,11501;0,000393939;-1,84556;-14,184;+
O76606;13,3883;14,0354;14,4608;13,2264;15,4159;14,9213;15,4838;15,5968;2,55574;0,00206795;-1,57673;-4,8746;+
O76616;15,2862;15,4304;15,1588;15,4139;15,5517;16,7096;15,5124;16,3849;1,2349;0,02804;-0,717312;-2,33522;+
O76628;15,6475;15,9236;15,6095;15,2969;13,3588;15,5577;13,685;13,7202;1,61199;0,0132533;1,53894;2,98637;+
O76630;15,9108;16,4059;15,6569;15,5179;16,5916;16,931;15,9072;16,5653;1,13;0,0351186;-0,625903;-2,15947;+
O76651;10,5692;11,949;11,6605;12,0342;12,1688;12,5667;13,2981;13,5174;1,55968;0,0143087;-1,33454;-2,89364;+
O76672;18,1499;18,1653;18,3827;18,466;17,5395;17,7487;17,9162;17,7773;2,57696;0,00197838;0,545536;4,92303;+
O76686;12,0505;11,4;11,5369;11,118;13,1268;13,4125;12,451;12,6928;2,52092;0,00218887;-1,39442;-4,79584;+
O76687;15,1314;14,8484;15,2848;15,9612;16,354;16,0397;16,1051;15,6242;1,37977;0,0202024;-0,724295;-2,58108;+
O76722;15,3634;14,5892;14,4498;15,4141;16,5185;16,4072;16,2942;15,2466;1,62007;0,0130252;-1,16248;-3,00077;+
O76743;15,1736;14,9478;14,4996;14,93;15,2515;16,0072;14,957;15,3728;0,999466;0,0487331;-0,509387;-1,94229;+
O76836;17,0838;16,9196;17,0137;17,0975;16,5208;16,5675;16,8577;17,0088;1,23936;0,027786;0,28996;2,34272;+
O76840;20,3695;20,5282;20,1401;20,599;20,2324;20,5842;20,3863;20,599;0,114384;0,648336;-0,0413074;-0,30806;
O77081;12,1405;0,135362;10,9794;12,052;15,3336;14,7502;14,2607;14,7155;1,05551;0,0426919;-5,93819;-2,03541;+
P02513;18,4483;18,0356;18,5307;18,7213;17,0171;17,3028;17,4653;16,7457;3,03816;0,00131907;1,30126;6,05942;+
P02566;21,4888;21,7474;21,5897;21,5636;22,354;22,4062;22,4947;22,554;4,72288;0,000272251;-0,854855;-12,1465;+
P02567;17,2051;17,5255;17,0546;17,2545;17,0214;17,5438;17,0536;17,2954;0,0717982;0,760814;0,031353;0,200623;
P04255;20,2375;20,1852;20,5003;20,6293;20,1695;20,2849;20,6208;20,783;0,166123;0,536033;-0,0765109;-0,430094;
P04970;18,0033;18,5188;18,0389;17,9089;18,2706;18,3344;17,7825;17,5233;0,237437;0,418431;0,13979;0,586618;
P05634;16,5028;19,61;16,9732;16,5636;21,4786;21,5563;21,0177;21,2446;2,70272;0,00188447;-3,91192;-5,21654;+
P05690;23,997;23,871;24,1621;24,1093;24,1912;24,0464;24,3716;24,2746;1,01691;0,0466269;-0,1861;-1,97127;+
P06125;23,6295;22,908;23,82;23,7503;24,0001;23,7865;24,2743;24,1543;1,1796;0,0311355;-0,52683;-2,24239;+
P06582;18,1434;18,0308;17,6957;17,8382;17,6701;17,7773;17,1561;16,6456;1,15766;0,0328674;0,61474;2,20567;+
P09446;21,6596;21,5473;21,8831;21,748;22,5709;22,6322;22,6105;22,6538;4,77636;0,000293785;-0,907368;-12,4073;+
P0DM41;24,5002;24,8454;24,618;24,8128;25,4372;25,608;25,5813;25,7928;3,78121;0,00042963;-0,910722;-8,30254;+
P10299;18,2886;18,1694;18,4763;18,3925;18,4486;18,511;18,3531;18,4307;0,681347;0,108937;-0,104145;-1,40975;
P10567;20,9626;20,549;21,1476;21,3503;23,1463;22,3492;22,5668;23,6093;2,92397;0,00159788;-1,91552;-5,76214;+
P10771;14,5083;14,9182;15,5132;15,2686;16,3575;16,7314;15,9723;17,4805;2,18346;0,00409444;-1,58332;-4,07287;+
P10984;17,5281;17,7427;16,9097;17,3683;16,9777;16,63;17,6423;17,9038;0,106287;0,667513;0,0987329;0,28817;
P11141;19,1667;19,1199;19,1071;19,1842;20,3515;20,337;20,3236;20,427;7,85735;0;-1,21532;-41,093;+
P12456;15,6487;16,2326;15,683;15,5477;13,8794;13,3961;13,2248;12,8701;4,07195;0,00057284;2,43538;9,35247;+
P12844;19,0651;19,2666;19,1294;19,457;19,1688;19,2804;19,2474;19,4761;0,237418;0,418367;-0,0636601;-0,586578;
P12845;17,077;17,3318;17,1329;17,2173;17,1505;17,3387;17,0913;17,2397;0,0707492;0,763651;-0,0153151;-0,197882;
P15796;12,0403;11,8226;11,6958;12,0428;12,9584;13,2814;12,7117;12,9454;3,50744;0,000508571;-1,07386;-7,40829;+
P16356;13,7454;13,6497;14,2004;13,1881;13,3855;12,6882;13,1899;12,7951;1,37621;0,0202701;0,68125;2,57499;+
P17139;16,5814;16,9674;16,6339;16,7008;15,7839;16,1836;15,7219;17,0485;0,847706;0,0704693;0,53645;1,68992;
P17140;16,4199;16,5907;16,7287;16,6778;15,8286;15,5452;16,0424;16,0645;2,73932;0,00177915;0,734095;5,30416;+
P17329;20,6167;20,4375;21,0405;20,7288;20,5986;20,7225;21,1437;20,9338;0,355139;0,286144;-0,143755;-0,824051;
P17330;18,9104;18,8218;19,1468;18,7747;15,5065;14,5456;15,6598;15,9389;4,51028;0,000731707;3,50072;11,1597;+
P17343;18,1055;18,3039;18,1952;18,3827;17,2286;17,2655;17,3392;17,1868;5,15381;0;0,99179;14,4023;+
P17511;19,0456;19,0243;18,288;18,9868;18,8119;19,3;18,8487;18,6767;0,119822;0,63684;-0,0731678;-0,321288;
P18334;17,825;18,0042;18,2883;18,0111;16,664;16,3749;16,8604;17,0036;3,64726;0,000374194;1,30643;7,85423;+
P18833;16,2314;16,8587;15,897;15,5251;17,6888;17,7828;17,2251;17,5312;2,44864;0,00265592;-1,42894;-4,63493;+
P18835;12,3175;11,7637;11,7684;11,9217;13,1194;13,4265;12,2695;12,8593;1,89821;0,00755475;-0,975889;-3,51196;+
P18947;20,3863;20,441;20,423;20,595;21,1142;21,0785;21,2513;21,1924;4,6053;0,000235294;-0,697795;-11,5912;+
P18948;23,9845;23,3243;24,3229;24,1931;24,406;24,2105;24,6653;24,5015;1,05162;0,0431115;-0,48964;-2,02895;+
P19625;21,4808;21,3699;21,3669;21,2457;22,3637;22,2512;22,016;21,9327;3,36293;0,000594458;-0,775075;-6,96965;+
P19626;17,3052;17,3875;17,1177;17,2154;15,9916;15,8603;16,1679;16,5195;3,46365;0,00048834;1,12164;7,27306;+
P19826;16,6399;16,9179;16,36;16,4452;16,9437;16,8104;17,0573;16,9143;1,35953;0,0210688;-0,340693;-2,54646;+
P19974;20,6185;20,2518;20,6106;20,8566;21,0537;21,371;21,5506;21,2699;2,37911;0,00289941;-0,726918;-4,48339;+
P20163;21,1231;20,8574;21,1059;21,1572;21,9118;22,0268;21,9317;21,9304;4,71676;0,000270833;-0,88931;-12,117;+
P21137;13,9205;16,5333;14,9104;15,9222;13,2707;16,2073;13,5092;13,6541;0,615589;0,129172;1,16129;1,29681;
P22981;15,1143;15,8651;15,2787;15,9445;16,314;17,4118;16,0634;16,8087;1,63501;0,0127332;-1,09883;-3,02746;+
P24887;16,6418;16,4599;16,589;16,7929;14,2008;15,5747;15,7262;15,6501;1,94485;0,00687029;1,33294;3,60092;+
P24888;16,3839;16,4297;16,556;16,7125;16,4375;16,0931;16,982;16,4063;0,0735292;0,755345;0,0407648;0,205134;
P24890;12,6538;12,9578;12,9668;13,1194;12,9459;12,9551;13,0577;12,708;0,0215372;0,920963;0,00774622;0,0632546;
P24892;12,0153;13,3018;13,3644;12,671;13,2018;12,5119;13,9494;13,063;0,33927;0,300592;-0,34344;-0,793227;
P24893;12,262;11,8661;11,7289;11,9817;13,0599;12,653;13,0475;13,0226;3,23086;0,000767494;-0,986041;-6,58739;+
P24894;18,0758;18,0119;18,4895;18,6991;18,3187;19,3035;18,8383;19,1716;1,1211;0,0360216;-0,58896;-2,14463;+
P24896;14,3181;14,5284;14,2473;15,2849;14,8114;14,5489;14,8649;15,5045;0,493129;0,184956;-0,337733;-1,08088;
P25807;14,2688;14,5504;13,0895;14,263;13,1243;12,9787;12,4831;13,0545;1,72114;0,0108543;1,13276;3,18295;+
P27420;19,7787;19,57;19,8213;19,9003;20,4956;20,479;20,8189;20,8703;3,42754;0,000478495;-0,898381;-7,16306;+
P27604;20,5633;20,147;20,6389;20,7532;20,1479;20,1452;20,6978;20,7239;0,180134;0,510097;0,0968847;0,461807;
P27639;18,3394;17,8417;18,2738;18,5136;18,2557;18,4328;18,8608;18,8698;0,867368;0,0668283;-0,36265;-1,7227;
P27798;19,0397;19,0874;19,0466;19,3397;20,3936;20,4829;19,7506;20,3952;3,06363;0,00109415;-1,12722;-6,12725;+
P28548;17,6689;17,9015;17,4403;17,5027;17,2564;17,8839;17,1752;17,918;0,116307;0,643907;0,0699744;0,31275;
P29355;15,2637;16,034;14,7947;15,141;14,7372;16,3481;15,7042;15,5703;0,27633;0,369679;-0,281622;-0,667523;
P29691;20,6299;20,2786;20,7434;20,7391;21,2987;21,1697;21,6569;21,6;2,69165;0,00186212;-0,833536;-5,19025;+
P30625;17,8431;17,5035;17,7386;18,0051;18,3611;18,4777;17,9526;18,2123;1,67258;0,0118236;-0,478335;-3,09495;+
P30627;17,6538;18,0733;17,5174;17,597;19,2423;18,9972;18,9329;19,0376;4,11527;0,000601036;-1,34214;-9,51852;+
P30628;16,2563;16,7242;15,8922;15,9312;15,8616;16,7677;15,7703;15,8843;0,165888;0,536331;0,130027;0,429558;
P30629;16,4418;16,493;16,8521;16,849;17,9805;17,9553;18;18,1169;4,60761;0,000237443;-1,35418;-11,6019;+
P30632;15,6731;15,7836;16,1098;16,3189;16,0219;15,7009;16,165;16,1794;0,0890522;0,710759;-0,0454204;-0,245019;
P30639;14,0781;15,2242;14,889;15,0999;12,9799;13,2387;12,4243;12,3086;3,06407;0,00109633;2,08495;6,12844;+
P30642;16,9505;16,4668;16,8847;16,7524;16,868;16,853;16,741;16,9971;0,367701;0,274377;-0,101187;-0,848232;
P31161;19,7613;19,8486;19,5714;19,6725;21,2415;21,2463;20,7324;20,9221;4,10208;0,000594872;-1,3221;-9,46768;+
P32740;14,4578;14,9269;14,9079;14,7994;15,0971;13,3494;15,6485;15,9772;0,158123;0,550852;-0,245037;-0,411751;
P32744;13,7049;12,0588;13,1714;14,274;14,1181;14,269;14,4832;14,7504;1,1812;0,0309798;-1,10288;-2,24506;+
P34183;16,4711;16,7645;16,3322;16,4068;16,518;16,967;16,3962;16,6223;0,370275;0,272177;-0,132223;-0,853164;
P34213;18,676;18,6665;18,4006;19,1633;19,2616;20,5972;19,581;20,9415;1,71646;0,0108538;-1,36869;-3,17444;+
P34255;18,1173;18,038;18,343;18,5984;17,4135;17,4474;17,8607;18,1145;1,43746;0,0179497;0,565112;2,68032;+
P34260;12,4863;12,8209;13,3087;12,7788;12,9345;12,4703;12,7718;13,3326;0,0400894;0,859546;-0,0285997;-0,115493;
P34263;12,013;12,0955;11,78;12,0655;15,8515;17,2196;15,8846;16,3583;4,94868;0,000344371;-4,34003;-13,2834;+
P34264;12,0974;12,018;11,6579;12,0627;13,0357;12,946;13,041;12,4685;2,76596;0,00172913;-0,913815;-5,36858;+
P34274;18,3948;18,1161;18,109;18,2088;18,6512;24,3296;23,639;22,0536;1,68966;0,0114831;-3,96115;-3,1258;+
P34278;13,7077;14,8307;14,0825;14,6936;15,6707;16,1891;15,9435;16,7866;2,66462;0,00190007;-1,81883;-5,1264;+
P34280;14,5724;15,487;15,1773;15,9024;14,5555;13,805;15,3236;15,6329;0,404414;0,24545;0,455542;0,917881;
P34281;13,846;13,604;14,0163;12,825;14,4216;15,1657;14,101;14,7838;1,61483;0,0131951;-1,0452;-2,99143;+
P34283;12,2326;11,9024;12,4847;11,6813;13,0786;13,2229;13,039;12,8105;2,56203;0,00203485;-0,962461;-4,88891;+
P34286;16,5925;16,4942;16,0789;16,4144;16,4564;16,4282;15,88;16,6266;0,0871453;0,716126;0,0472255;0,240174;
P34304;12,4533;14,4328;10,5256;13,1692;13,0919;13,2603;12,9481;12,6063;0,153114;0,561393;-0,33143;-0,400173;
P34308;17,6778;17,4796;17,5876;18,0034;17,6448;18,4002;17,565;18,0147;0,440477;0,218646;-0,21907;-0,984962;
P34313;11,4403;11,1931;13,6719;12,0511;13,527;14,8465;13,4434;13,2177;1,3312;0,0226323;-1,66952;-2,49815;+
P34317;12,1531;11,9034;11,7022;11,7465;12,9689;13,3821;13,0704;13,0696;4,0275;0,000551069;-1,24646;-9,18477;+
P34325;14,3338;15,0402;11,2828;13,2782;13,0422;12,9681;12,8562;13,044;0,252239;0,399935;0,506112;0,617737;
P34328;18,2928;18,5491;18,4832;18,4711;18,1021;18,5031;18,008;18,3746;0,782715;0,0837766;0,202101;1,58117;
P34329;16,0431;16,196;16,4012;16,2188;16,0833;16,1527;16,1464;16,3682;0,103723;0,673055;0,0271101;0,281823;
P34331;15,0662;15,3029;14,514;14,9463;15,5043;15,3686;15,3738;15,5606;1,54797;0,0145424;-0,49448;-2,87299;+
P34334;18,1368;17,3437;18,4323;18,5235;18,3202;18,3985;18,8373;18,7502;0,778426;0,084787;-0,467453;-1,57396;
P34335;14,6652;13,6283;14,4918;14,8699;12,5791;13,5383;13,3258;14,9793;0,684098;0,108163;0,808218;1,41444;
P34339;17,5442;17,5036;17,5086;17,6621;17,7786;17,9625;17,5938;17,792;1,4532;0,0174225;-0,22713;-2,70755;+
