ProteinAccessions;log2 N2_d15_01;log2 N2_d15_02;log2 N2_d15_03;log2 N2_d15_04;log2 N2_d10_01;log2 N2_d10_02;log2 N2_d10_03;log2 N2_d10_04; -Log Student's T-test p-value N2_d15_N2_d10;Student's T-test q-value N2_d15_N2_d10; Student's T-test Difference N2_d15_N2_d10;Student's T-test Test statistic N2_d15_N2_d10;Sign p-val: 0.05 
Q7YTI4;12,884;13,7575;13,7295;13,5297;14,1894;14,0202;14,238;14,4033;1,82809;0,00313888;-0,737554;-3,38009;+
Q7YTI7;16,4952;16,2212;15,7327;16,5456;18,0338;17,587;17,7079;18,9643;2,62166;0,0004687;-1,82457;-5,02603;+
Q7YTK7;13,3454;12,7707;12,1844;14,2902;14,4974;13,7597;12,8868;13,8777;0,497882;0,13183;-0,607747;-1,08943;
Q7YTR9;13,864;16,815;15,6793;14,2038;12,9606;13,1726;12,7553;14,8674;1,05388;0,0256754;1,70157;2,0327;+
Q7YTU4;13,2445;13,1695;12,6853;14,2271;14,9854;15,3124;15,4979;15,8691;2,8606;0,000264868;-2,0846;-5,60188;+
Q7YWQ8;12,4422;12,1599;12,3261;12,5402;14,1474;14,415;14,2162;14,8279;4,6349;0;-2,03453;-11,7287;+
Q7YWR3;12,4975;11,7665;12,2692;12,5999;14,1583;14,4281;14,1591;14,6535;4,07405;0;-2,06649;-9,36044;+
Q7YWR7;14,0916;11,6409;16,8517;13,4285;11,9894;14,3937;12,0759;15,1552;0,172432;0,458953;0,599636;0,444437;
Q7YWS5;15,8258;14,7003;15,0779;15,7916;16,3333;15,6403;15,7759;16,973;1,04927;0,0258908;-0,831715;-2,02504;+
Q7YWT6;13,7539;12,6805;14,0319;12,942;14,3081;14,35;14,4351;14,5375;1,75251;0,00373841;-1,05564;-3,24029;+
Q7YWX7;14,0966;14,4351;13,9695;14,1074;15,9705;15,2782;14,7284;16,4163;2,02145;0,00196639;-1,44617;-3,74926;+
Q7YX52;15,2733;15,2281;14,9277;16,817;16,7015;16,375;16,725;18,3183;1,27815;0,0138486;-1,46841;-2,40818;+
Q7YX57;15,2919;14,5566;14,3483;14,6934;18,1394;17,2718;17,6044;18,4771;4,07171;0;-3,15066;-9,35154;+
Q7YX60;15,4601;14,7192;14,9765;15,1586;19,5655;19,0789;18,9512;20,6991;4,36332;0;-4,49506;-10,5213;+
Q7YX71;12,5114;12,1524;12,0863;12,691;14,2006;14,383;14,1068;14,1417;4,64344;0;-1,84774;-11,7687;+
Q7YX96;18,7087;18,749;18,8919;17,5991;20,9512;21,0569;21,2195;21,9013;3,57232;0;-2,79505;-7,6125;+
Q7YXH1;13,5313;13,7932;13,1209;14,3636;14,9139;15,7566;15,7632;15,7787;2,82056;0,000289994;-1,85084;-5,50232;+
Q7YZG3;16,1482;15,4638;15,437;16,5133;13,6176;13,5422;12,1652;14,9514;1,99557;0,00209788;2,32146;3,69881;+
Q7YZH4;14,8288;14,4518;14,4909;15,059;16,6678;16,9299;16,7932;16,8445;5,00779;0;-2,10124;-13,5971;+
Q7YZT6;16,8857;17,3436;16,7977;16,102;14,1792;14,2042;15,2045;15,6669;2,32252;0,000889289;1,96855;4,36229;+
Q7YZW5;16,607;15,6555;16,0707;16,2897;17,1179;16,9959;18,3906;18,0518;2,01072;0,00206532;-1,4833;-3,72831;+
Q7Z072;19,6742;19,3387;19,1985;19,4497;20,0549;19,9696;20,1761;20,3071;2,90668;0,000147865;-0,7117;-5,71807;+
Q7Z116;12,4891;12,057;12,3296;12,7025;14,1224;14,0385;14,4142;14,9029;3,78117;0;-1,97499;-8,30239;+
Q7Z139;15,0913;13,7055;14,6864;16,1924;17,3712;16,7229;16,7991;16,9623;2,0603;0,00181153;-2,04499;-3,82561;+
Q7Z145;15,3709;15,8173;15,486;16,7099;15,9882;16,4151;17,2122;16,9573;1,00404;0,0290913;-0,797175;-1,94989;+
Q7Z1Q3;16,6347;16,6521;16,6552;16,7222;18,9497;18,985;18,8805;19,5487;5,35954;0;-2,42493;-15,6142;+
Q7Z2A6;19,081;19,1263;18,7783;19,5641;20,507;18,3161;20,483;19,785;0,548643;0,11162;-0,63536;-1,17984;
Q7Z2A9;12,5553;12,1016;12,052;12,5523;13,6664;14,1378;14,2643;14,6397;3,58083;0;-1,86175;-7,63964;+
Q86B36;17,1072;16,4105;16,4103;15,8588;17,3843;17,651;17,2863;19,6096;1,35652;0,0110532;-1,5361;-2,54132;+
Q86D15;12,4515;12,1026;11,9571;12,7074;14,0738;14,4209;14,2407;14,9887;3,73113;0;-2,12636;-8,13244;+
Q86D99;14,1192;15,0004;13,5019;12,745;14,1454;14,7606;14,4091;15,0418;0,703454;0,0702146;-0,747591;-1,44738;
Q86DC6;14,5213;15,1525;16,0389;15,4464;15,335;18,0308;18,4552;18,4737;1,50445;0,00738422;-2,28393;-2,79669;+
Q86DC9;14,6382;14,681;14,1797;15,6248;15,8922;15,4017;15,6305;17,4887;1,24658;0,0150009;-1,32235;-2,35488;+
Q86FL8;14,5453;14,9933;15,1039;14,0102;17,6227;16,3393;16,9556;14,5397;1,27597;0,0139258;-1,70116;-2,40449;+
Q86G91;13,6347;12,9499;13,6395;13,6547;15,0232;14,9785;15,2539;15,4394;3,79879;0;-1,70406;-8,36296;+
Q86GC2;14,5108;14,1958;14,016;14,6659;16,4787;16,5455;16,2446;17,2155;3,95234;0;-2,27393;-8,90724;+
Q86LS4;16,5655;17,8289;17,9083;17,5758;17,9615;16,8091;18,7155;18,7801;0,492048;0,134401;-0,5969;-1,07893;
Q86MI0;14,5231;13,254;14,1248;14,75;14,3653;14,4482;14,4955;14,9407;0,520151;0,122753;-0,399465;-1,1293;
Q86MI3;15,7015;15,5417;15,7993;15,738;16,905;16,9601;16,778;17,4671;3,77226;0;-1,33237;-8,27193;+
Q86MP1;13,9698;13,9889;13,9244;13,7886;13,9779;14,2277;14,1097;15,1549;0,828661;0,0482343;-0,449616;-1,65812;+
Q86NC1;18,5906;17,9967;17,5784;17,3659;19,2827;19,8163;19,8716;19,6721;2,98157;0,0001;-1,77773;-5,9107;+
Q86NE0;18,2341;17,3097;17,7151;18,3001;20,3535;19,6411;20,0931;20,9498;3,23333;6,85E-05;-2,3696;-6,59438;+
Q86NH9;19,9139;19,5385;19,3705;20,4041;21,9376;22,0161;21,6701;23,4566;2,74561;0,000359909;-2,46334;-5,31932;+
Q86S40;15,4267;14,9587;15,6561;15,5901;15,6394;14,9915;15,8966;15,6241;0,207692;0,394371;-0,12998;-0,522752;
Q86S61;15,9469;15,5282;15,9634;16,1342;15,6964;14,8536;15,3987;15,3838;1,37581;0,0104653;0,560045;2,57429;+
Q86S66;19,5583;18,7735;18,4078;19,4077;19,7229;19,4615;19,805;20,1296;1,30362;0,0129276;-0,742905;-2,4513;+
Q86S80;12,0341;14,4184;13,5449;10,6054;14,1113;14,4082;14,2042;15,087;1,07789;0,0239389;-1,80197;-2,07265;+
Q8I100;15,1186;18,0374;16,083;15,4342;14,2112;14,3269;14,4517;14,8702;1,35669;0,0110275;1,7033;2,5416;+
Q8I116;16,2726;16,8771;16,8383;17,3413;17,4239;18,0247;17,981;17,4095;1,71447;0,00411339;-0,877462;-3,17082;+
Q8I136;14,8479;14,5295;14,7676;15,1699;16,1735;16,1358;15,5626;16,9182;2,36227;0,00083871;-1,36882;-4,44714;+
Q8I4A6;13,3483;12,5271;13,6356;12,2263;14,3393;14,3012;14,4695;15,0349;2,28562;0,000977974;-1,60189;-4,28439;+
Q8I4C1;16,0803;16,2024;16,1404;16,1035;15,95;16,2335;16,175;17,5449;0,421332;0,171065;-0,34422;-0,949503;
Q8I4C5;15,3898;15,6199;15,4675;15,6466;16,1029;16,0943;16,2446;16,0184;3,55039;0;-0,58407;-7,54298;+
Q8I4G3;12,5835;11,9503;12,2501;12,4601;13,89;14,2081;14,3908;14,8409;3,79475;0;-2,02142;-8,34906;+
Q8I4H7;12,5028;12,0785;12,1744;12,3083;14,4604;14,361;14,4267;15,0323;4,84653;0;-2,30409;-12,7573;+
Q8I4I3;17,2418;16,2334;17,0622;16,6784;15,7904;15,8557;15,1088;15,3177;2,37018;0,000743625;1,28578;4,46414;+
Q8I4I9;13,7664;13,9133;16,8389;14,4744;14,5775;16,2353;14,9168;17,624;0,501015;0,130529;-1,09012;-1,09506;
Q8I4M5;14,215;13,9825;13,6205;13,7451;14,403;14,0416;14,4401;14,8318;1,3814;0,0102848;-0,53834;-2,58387;+
Q8I4N3;15,5476;15,4529;15,8196;15,5053;16,4407;16,1797;16,15;17,8295;1,40627;0,00961993;-1,06866;-2,62655;+
Q8I711;16,9466;17,0736;16,9841;16,4858;18,1745;18,3905;18,4801;19,257;3,12806;6,33E-05;-1,70302;-6,30148;+
Q8I7F8;16,44;15,9091;15,4599;15,0418;18,797;18,9598;17,9074;18,8574;3,55266;0;-2,91769;-7,55015;+
Q8I7H9;14,7581;15,862;14,5397;14,3784;15,2314;17,6669;17,0495;16,3314;1,4567;0,00838512;-1,68525;-2,71361;+
Q8IA63;13,1742;13,5477;13,7227;13,4142;14,3591;14,2924;14,048;15,1473;2,03019;0,00192238;-0,996997;-3,76636;+
Q8IA95;13,8663;13,2872;13,3198;13,4201;14,1788;14,1767;14,4176;14,8477;2,3863;0,000721311;-0,931881;-4,49892;+
Q8IAA5;15,3263;14,2009;16,2924;14,9755;15,8517;16,4266;16,85;16,8883;1,40808;0,00956137;-1,30538;-2,62968;+
Q8IAA9;15,3926;15,418;15,1377;15,2038;14,5742;16,2441;16,4044;16,0971;0,596426;0,0966808;-0,541918;-1,26355;
Q8IG23;15,655;14,7231;15,1177;15,297;16,3025;17,185;17,3359;17,4308;2,92751;0,000149774;-1,86535;-5,77117;+
Q8IG33;15,2778;15,0014;15,7958;15,6203;16,1061;15,5064;16,0345;17,2868;1,00353;0,0290975;-0,809608;-1,94905;+
Q8IG67;13,9367;13,3919;13,8749;13,6845;13,6061;14,2109;14,4579;15,1695;0,942651;0,0349302;-0,639098;-1,84793;+
Q8IG68;14,8693;14,839;15,0726;15,2168;16,326;16,1095;16,196;17,463;2,45028;0,000684667;-1,52418;-4,63855;+
Q8ITV6;15,5267;14,9423;15,9525;15,3624;15,258;14,8389;15,9472;17,5703;0,301986;0,267105;-0,457585;-0,719477;
Q8ITX4;14,3626;14,5291;14,8721;15,5813;18,8181;18,2046;18,0292;17,793;4,1629;0;-3,37496;-9,7041;+
Q8ITY1;16,0535;15,02;15,2015;16,4538;21,3941;21,0916;20,4428;21,4006;4,93144;0;-5,40006;-13,1932;+
Q8ITY4;14,5618;14,3425;14,3388;14,913;15,209;15,5734;15,4674;15,8321;2,71824;0,000352679;-0,981437;-5,25359;+
Q8ITY5;13,8828;13,5414;13,8662;14,4708;15,807;15,6508;15,2287;15,5424;3,39474;0;-1,61687;-7,06434;+
Q8ITZ0;16,6178;16,0608;16,2652;16,5601;14,4508;13,9585;14,2865;14,9216;3,7642;0;1,9716;8,24441;+
Q8MNR9;14,1383;14,7166;14,396;14,7238;14,4868;14,1171;13,9963;14,6219;0,405233;0,181396;0,188163;0,919418;
Q8MNT0;14,9257;15,0183;14,6668;15,2344;16,2656;16,6812;16,5318;17,1047;3,68442;0;-1,68452;-7,9765;+
Q8MNT1;15,8231;15,7689;15,1039;16,3895;15,8438;15,5023;16,5715;15,8793;0,204005;0,400551;-0,17788;-0,5147;
Q8MNU8;14,8443;17,3776;17,8803;16,6646;15,1179;16,0219;15,194;16,5244;0,623365;0,089536;0,977157;1,31025;
Q8MNV8;19,2586;18,9011;18,6835;18,9324;17,9482;17,847;16,7328;19,195;1,0095;0,0286799;1,01311;1,95895;+
Q8MNY0;13,3485;13,3621;13,447;14,4898;15,7669;15,8741;15,3356;16,7286;2,87233;0,000215881;-2,26444;-5,6313;+
Q8MPP5;12,506;12,0582;12,1806;12,694;14,5057;14,3639;14,3861;14,812;4,70507;0;-2,15719;-12,0609;+
Q8MPR4;11,0165;14,367;13,9757;13,5935;14,5234;15,8887;17,8862;16,5512;1,55475;0,0064924;-2,97423;-2,88495;+
Q8MPW0;16,1029;15,9021;16,3465;16,1553;16,5133;16,336;16,7171;16,6944;1,85946;0,00278267;-0,438532;-3,43882;+
Q8MPX3;14,9558;15,1424;15,5167;15,3967;16,8033;17,1683;16,2871;16,5292;3,14629;6,47E-05;-1,44407;-6,35147;+
Q8MPX7;15,0895;14,4204;14,9579;14,4449;16,8068;16,646;16,8019;17,4028;4,00371;0;-2,18616;-9,0961;+
Q8MQ23;11,9801;12,3412;14,0689;12,4165;15,0684;13,6786;14,9914;14,5814;1,80023;0,00326108;-1,87828;-3,32829;+
Q8MQ25;12,3521;12,162;12,1231;12,6216;14,2852;14,05;14,2955;15,0928;3,78304;0;-2,11619;-8,30882;+
Q8MQ73;12,3238;12,0327;12,1062;12,4832;13,847;14,3085;13,9985;15,153;3,2906;0;-2,09027;-6,75817;+
Q8MQ89;7,91865;11,0339;9,56286;12,7056;14,5031;14,4476;14,3382;14,8487;2,20323;0,00121504;-4,22917;-4,11335;+
Q8MQ99;13,2076;14,238;14,1107;14,0486;14,3747;13,3115;13,8858;15,0236;0,230766;0,357215;-0,247695;-0,572455;
Q8MQC1;15,982;15,711;15,6017;16,189;16,4561;16,3436;16,1354;16,6833;1,64594;0,00494102;-0,533665;-3,04705;+
Q8MQG6;16,275;15,586;15,7627;16,0751;18,0581;17,6484;17,8495;18,5008;3,90608;0;-2,08952;-8,74011;+
Q8MXF1;18,0931;17,6166;17,5886;17,7346;18,1657;18,1087;18,2042;19,667;1,01671;0,028221;-0,778145;-1,97094;+
Q8MXH3;15,5048;16,4222;15,8601;15,0049;18,0936;17,1444;18,0625;18,4988;2,79741;0,000371984;-2,25183;-5,44531;+
Q8MXH7;15,4164;15,6813;15,8009;16,5636;16,9646;17,1212;17,264;18,8935;1,79258;0,00334923;-1,69528;-3,31412;+
Q8MXI1;17,0613;17,0742;16,8739;17,447;14,0167;14,0785;13,9138;13,959;6,56197;0;3,1221;24,9299;+
Q8MXJ1;15,968;15,1281;14,0016;15,0039;14,3865;13,5184;14,0341;14,8185;0,861861;0,043883;0,836044;1,71353;+
Q8MXQ7;14,3337;14,5201;14,1224;14,7883;13,5632;16,3291;16,1406;16,027;0,797433;0,0531791;-1,07383;-1,60585;
Q8MXR2;15,4624;15,9903;15,194;15,8238;16,4006;15,8777;16,1331;16,7048;1,40371;0,00971674;-0,661375;-2,62215;+
Q8MXR3;14,5784;12,9394;12,8985;14,6013;13,3116;14,0902;13,8269;14,9206;0,188841;0,427047;-0,282912;-0,481261;
Q8MXR6;18,7046;18,221;18,28;18,1389;19,6253;19,4584;20,4549;20,8718;2,57377;0,000474259;-1,76648;-4,91572;+
Q8MXS1;15,594;15,5983;15,5445;16,0186;17,5261;17,5831;17,5622;19,2841;2,6784;0,000374795;-2,30001;-5,15889;+
Q8MXS8;15,9635;15,9015;16,0791;16,04;16,66;16,3379;15,9518;18,7991;0,719107;0,0670621;-0,94115;-1,47392;
Q8MXT1;14,5012;14,5349;14,5528;14,6141;15,2754;15,5419;14,9283;17,1375;1,26831;0,014202;-1,17001;-2,39154;+
Q8MXT6;15,1433;14,9461;15,0057;15,3369;17,7271;17,6971;17,9949;18,0783;6,17431;0;-2,76634;-21,4523;+
Q8MYL7;13,4056;12,7127;13,5381;12,958;14,284;14,4438;14,1832;14,222;2,87071;0,000267327;-1,12965;-5,62723;+
Q8MYM4;15,8541;15,2533;15,5461;16,0319;14,4793;13,8785;13,9914;14,7839;2,64958;0,000441798;1,38806;5,09111;+
Q8MYM8;14,6361;14,4567;14,1153;14,7909;13,9866;14,0771;13,6239;15,0494;0,413651;0,17594;0,315525;0,93518;
Q8MYM9;12,5568;12,7912;12,4678;11,9092;14,5139;14,1275;14,2319;14,8587;3,7087;0;-2,00174;-8,05724;+
Q8T3C8;11,9283;12,1592;12,0609;12,7448;13,6399;14,3864;14,3331;15,0646;3,10215;6,20E-05;-2,13269;-6,23096;+
Q8T3G2;13,807;12,8252;14,5902;13,7744;14,4093;14,2255;14,2572;14,9479;0,905077;0,0390167;-0,710777;-1,78548;+
Q8T5S1;15,7587;15,4842;15,966;14,312;16,3759;16,115;15,0764;17,0226;0,675579;0,0761801;-0,767239;-1,39991;
Q8T8B9;16,2665;15,9932;15,3802;15,2634;19,3358;19,2582;18,7254;19,0796;4,73293;0;-3,37395;-12,1952;+
Q8TA47;17,5963;17,0444;17,1319;17,7284;19,0607;18,6386;18,9804;19,1534;3,63252;0;-1,58307;-7,80618;+
Q8TA83;15,4993;13,9781;13,6997;15,0943;16,9957;15,6942;16,5849;18,0983;1,86339;0,00275109;-2,27543;-3,4462;+
Q8WQ99;15,5666;14,578;14,4033;14,7578;16,7624;17,395;17,2017;18,8837;2,68941;0,000348978;-2,73428;-5,18494;+
Q8WQA4;16,1746;16,1163;15,7914;16,1295;17,0075;16,7469;17,0835;16,6293;2,9662;0,00015508;-0,813864;-5,87077;+
Q8WQA8;18,6421;18,1088;18,5121;18,7178;19,0743;19,4663;19,4537;19,7849;2,51236;0,000455772;-0,949584;-4,77659;+
Q8WQB0;12,1354;11,9588;12,3356;12,4092;14,3586;14,2562;14,4479;14,5486;5,77651;0;-2,19309;-18,3776;+
Q8WQB3;14,2309;14,3857;14,7104;14,7512;15,0453;15,8307;15,133;14,3855;0,914798;0,0379586;-0,579096;-1,80164;+
Q8WQB4;14,0153;13,0461;13,8394;13,5929;16,727;16,3533;16,2876;16,4531;4,73343;0;-2,83185;-12,1976;+
Q8WQB6;12,4552;13,7786;13,041;12,9184;13,9155;14,4358;14,489;14,6003;2,23743;0,00113253;-1,31184;-4,18388;+
Q8WQD7;14,7831;15,5131;14,6733;14,9479;13,6521;13,7232;14,1513;14,3737;2,12271;0,00166557;1,00427;3,94988;+
Q8WQF7;14,6118;12,9923;13,9643;13,8438;14,3884;13,8148;14,2986;14,8384;0,574489;0,103129;-0,482032;-1,22527;
Q8WQG1;14,6151;14,7283;14,0459;14,2164;15,1857;16,4146;16,0837;16,5781;2,50092;0,000453055;-1,66411;-4,75095;+
Q8WQL7;14,9758;16,9458;16,2097;17,365;16,8409;17,4395;17,3293;16,7648;0,621394;0,0898932;-0,719576;-1,30685;
Q8WSL9;15,7834;15,1087;15,6019;16,173;16,8042;17,1608;15,8105;19,0104;1,13752;0,0204737;-1,52969;-2,17203;+
Q8WSW2;13,531;13,7301;14,1862;12,8596;14,5043;14,1733;14,411;14,3685;1,48945;0,00781472;-0,787525;-2,77052;+
Q8WT52;13,5646;13,6909;13,7182;13,0629;14,2409;14,1997;14,4637;14,3572;2,57756;0,000476738;-0,806221;-4,9244;+
Q8WTJ4;15,5701;16,8908;16,4371;15,5106;14,5866;15,6593;16,0539;15,4273;0,712557;0,0682277;0,670385;1,46282;
Q8WTK0;12,5283;12,0998;12,2371;12,4829;13,7188;14,3092;14,2173;14,9206;3,48127;0;-1,95445;-7,32722;+
Q8WTL6;16,1595;15,9764;15,7614;16,6497;16,6243;16,493;16,7903;16,5841;1,29663;0,0131334;-0,486172;-2,43945;+
Q8WTM6;15,712;15,3819;15,7565;15,5093;16,8245;17,1572;17,0835;17,9487;3,18231;6,61E-05;-1,66351;-6,45112;+
Q93167;15,804;13,1152;14,4013;15,2177;13,3387;14,109;13,8668;14,9897;0,355851;0,217467;0,558498;0,825427;
Q93168;16,0395;16,1392;15,9406;16,5291;16,5456;17,4452;17,6367;17,3916;2,13911;0,00153427;-1,09266;-3,9829;+
Q93169;13,5611;14,2089;13,8648;14,8081;13,8547;13,8892;13,9813;14,5137;0,0584296;0,773041;0,050998;0,165324;
Q93173;12,5503;12,1078;12,232;12,7459;14,5166;13,8727;14,3235;15,1507;3,30377;0;-2,05686;-6,79628;+
Q93204;17,3231;17,0898;17,7739;17,5492;19,078;18,2484;18,0476;19,3036;1,95822;0,00234634;-1,23541;-3,6266;+
Q93233;15,8733;15,613;15,3549;16,4155;16,6766;15,9844;17,254;16,4708;1,18639;0,017738;-0,782271;-2,25376;+
Q93235;18,0844;17,291;17,6926;17,5837;18,5525;18,7675;19,1046;18,729;2,86448;0,000265683;-1,12548;-5,61161;+
Q93240;14,892;14,9903;15,1928;15,6206;15,7091;14,3545;15,9913;14,5603;0,0155202;0,93572;0,0201471;0,0458806;
Q93242;15,2844;15,9382;15,5657;15,3268;14,6284;15,5199;14,2715;14,9493;1,18749;0,0176783;0,68654;2,2556;+
Q93243;16,3677;16,1815;16,5049;16,056;16,0979;16,0217;16,9578;16,6812;0,269912;0,30347;-0,162108;-0,654359;
Q93244;15,9293;16,4282;16,3577;16,6518;18,1352;17,9711;18,2448;19,1498;3,26346;4,36E-05;-2,03345;-6,68014;+
Q93249;15,1638;14,6478;14,7207;14,7483;15,5433;15,4723;15,5787;14,9521;1,63429;0,00498706;-0,566458;-3,02618;+
Q93254;12,4009;12,0384;12,287;12,66;14,1797;14,2268;14,4475;14,3894;5,01623;0;-1,9643;-13,6424;+
Q93315;14,766;15,0203;15,1354;13,2585;14,4217;14,0485;14,21;14,9835;0,0982997;0,643809;0,129099;0,268314;
Q93338;14,0774;14,5257;12,4558;14,1883;15,899;16,323;16,0812;16,791;2,57426;0,000474506;-2,46173;-4,91683;+
Q93339;14,7484;14,6489;14,422;16,0348;13,7226;14,37;14,3196;14,9159;0,700593;0,0708925;0,631535;1,44251;
Q93341;10,6206;12,6641;12,9298;12,8035;13,774;14,4108;14,4034;14,7595;1,92478;0,00249366;-2,08241;-3,56252;+
Q93353;16,263;16,1943;16,4023;16,6218;17,5146;17,7776;17,6404;18,4711;3,14242;6,44E-05;-1,48058;-6,34082;+
Q93379;16,8026;17,4575;17,2583;17,5942;17,7175;18,1837;17,5672;18,1878;1,44945;0,00861548;-0,635908;-2,70104;+
Q93382;15,2086;15,4779;15,9926;16,0616;14,5082;14,1942;14,3859;14,8544;2,53959;0,000462475;1,19951;4,83797;+
Q93408;17,0323;16,4893;16,8526;16,5604;15,2383;15,3064;16,3472;14,7633;1,99435;0,00209546;1,31985;3,69646;+
Q93410;12,2915;11,8026;12,2617;12,7332;14,2254;13,6979;13,8406;15,0299;2,79554;0,000371546;-1,92622;-5,44075;+
Q93413;13,4573;14,1262;14,6028;14,6171;14,4684;14,3503;13,6819;15,0684;0,190925;0,423122;-0,19143;-0,485888;
Q93425;14,0246;14,23;13,8799;14,4027;14,7838;14,8873;15,0076;16,4377;1,51977;0,00719692;-1,1448;-2,82348;+
Q93454;15,7774;15,1588;15,244;16,2107;14,7142;13,4297;13,3345;14,6215;1,90543;0,00260259;1,57272;3,52567;+
Q93459;16,4042;16,2551;16,405;16,409;16,4864;15,5166;16,6463;15,389;0,503305;0,129556;0,358721;1,09917;
Q93511;16,0913;15,3461;15,9074;15,7776;16,4021;15,8259;15,6552;17,1347;0,606715;0,0940359;-0,473837;-1,28143;
Q93513;12,5237;12,1277;12,3207;12,5098;14,2894;13,7778;14,4214;14,1261;4,39349;0;-1,78321;-10,6495;+
Q93535;16,8922;16,3601;17,0077;17,0633;17,2757;17,7219;17,494;17,5309;1,96824;0,00232774;-0,674797;-3,64591;+
Q93540;15,0446;15,2873;15,1918;15,1021;15,977;16,3485;13,9581;16,1098;0,341028;0,230214;-0,441887;-0,796657;
Q93545;16,2263;15,9122;15,527;16,0398;15,9423;16,1892;15,9331;17,0049;0,539683;0,114791;-0,341033;-1,164;
Q93546;17,157;16,912;17,9466;16,5768;15,7506;14,6439;17,1122;16,6351;0,917265;0,0376683;1,11267;1,80574;+
Q93561;16,1048;15,8706;15,6524;16,2764;17,1591;16,7664;16,6303;17,2924;2,49676;0,000452381;-0,98604;-4,74166;+
Q93565;15,668;14,8517;14,2316;16,1763;16,3591;17,3519;16,887;16,773;1,82755;0,00313776;-1,61082;-3,37908;+
Q93568;14,4648;15,0765;14,7817;15,7354;14,3522;15,0909;15,2015;15,2212;0,0495136;0,804831;0,0481422;0,141311;
Q93572;19,9675;20,4413;20,387;20,4233;21,1255;21,2387;21,537;21,0377;2,98799;0,000100475;-0,929973;-5,92742;+
Q93573;19,8924;19,8797;19,9799;19,9208;20,9855;20,8243;21,2924;21,5185;3,65764;0;-1,23696;-7,88823;+
Q93576;20,1886;19,8207;19,8895;20,0575;18,3144;18,0607;17,6544;17,4587;4,25004;0;2,11704;10,0521;+
Q93591;15,8296;15,3672;14,9446;15,0384;14,4444;13,5724;14,3988;15,1061;1,30643;0,0128264;0,914489;2,45607;+
Q93594;15,4669;15,0075;14,9971;15,0624;13,8641;14,4043;14,2018;15,0758;1,43644;0,00881093;0,746985;2,67855;+
Q93595;12,8709;12,6395;13,1448;14,0117;14,4234;14,3883;14,3586;14,7866;2,23659;0,00113156;-1,32244;-4,18213;+
Q93615;18,7284;19,1208;19,3673;19,2192;19,9354;19,6171;19,7421;20,5047;1,90105;0,00268439;-0,840909;-3,51735;+
Q93618;15,29;15,8565;15,062;16,0155;18,3935;17,003;18,2458;18,5383;2,99282;0,000100886;-2,48914;-5,94002;+
Q93619;16,1927;16,1105;15,9163;16,9488;16,0047;15,7648;16,4096;17,2212;0,0520079;0,795687;-0,0579741;-0,148068;
Q93637;15,1809;15,2873;15,8343;15,609;14,0805;14,0905;14,177;14,594;3,18055;6,60E-05;1,24239;6,44624;+
Q93641;15,6111;15,157;15,7694;15,925;17,2616;17,1726;17,4279;17,2151;4,09835;0;-1,65365;-9,45334;+
Q93694;20,051;20,1669;20,0701;20,6316;21,7843;21,8223;22,0368;22,496;3,83307;0;-1,80496;-8,4819;+
Q93697;12,5335;12,7254;12,3367;10,8877;15,4918;16,8372;15,7656;15,6861;3,50529;0;-3,82433;-7,40161;+
Q93698;9,47109;12,7502;13,1816;12,4159;14,474;14,0447;14,1221;14,7609;1,50056;0,00740542;-2,39571;-2,78989;+
Q93703;12,3799;11,7479;12,2464;12,7805;14,3764;14,3912;14,4316;15,0248;3,85934;0;-2,26733;-8,57403;+
Q93712;14,0444;13,8841;14,2349;13,7504;12,8698;12,8001;14,4768;15,5512;0,0274326;0,889251;0,0540035;0,0800671;
Q93714;17,7891;18,0105;18,1411;18,1329;19,4079;19,3917;18,8169;20,082;2,68803;0,000348593;-1,4062;-5,18167;+
Q93716;16,8375;16,0612;15,7375;16,9933;17,0835;16,5734;16,8683;16,9034;0,678208;0,0753861;-0,449802;-1,4044;
Q93725;17,4077;16,9786;17,3412;17,8374;20,0209;19,5466;19,585;20,6238;3,78926;0;-2,55285;-8,33018;+
Q93726;12,4114;12,0664;12,3247;12,4492;14,3407;14,3324;14,42;15,1494;4,3445;0;-2,24768;-10,442;+
Q93746;12,5681;12,1786;11,8979;12,6549;14,3222;14,0825;14,1362;15,1434;3,34839;0;-2,09622;-6,92671;+
Q93758;12,5696;12,1854;12,3123;12,7674;13,7296;14,1616;14,4701;14,5008;3,67051;0;-1,75682;-7,93055;+
Q93759;12,5006;12,1282;12,299;12,7661;13,7569;13,815;14,4748;14,5026;3,36901;0;-1,71386;-6,98766;+
Q93761;16,4544;16,2531;15,6426;15,6267;16,209;15,7514;15,9613;17,5348;0,350668;0,221762;-0,369914;-0,815398;
Q93778;18,4447;18,4275;18,4019;18,712;19,2427;19,7061;17,303;19,7927;0,382946;0,196231;-0,514577;-0,877331;
Q93786;14,8414;14,5101;14,2097;15,061;14,3132;14,2166;14,3809;15,0117;0,279523;0,292065;0,174974;0,674047;
Q93789;12,8939;13,7678;12,6629;12,8816;16,1988;16,3553;16,5573;16,0284;4,69378;0;-3,23339;-12,0069;+
Q93795;15,6747;15,1608;14,698;15,7962;16,198;17,1638;16,1568;14,9174;0,722325;0,0664235;-0,77661;-1,47937;
Q93796;15,8989;16,1987;16,3728;16,9401;17,4099;18,337;17,8651;19,2696;2,2039;0,00121555;-1,86778;-4,11472;+
