ProteinAccessions;log2 N2_d5_01;log2 N2_d5_02;log2 N2_d5_03;log2 N2_d5_04;log2 N2_d1_01;log2 N2_d1_02;log2 N2_d1_03;log2 N2_d1_04; -Log Student's T-test p-value N2_d5_N2_d1;Student's T-test q-value N2_d5_N2_d1; Student's T-test Difference N2_d5_N2_d1;Student's T-test Test statistic N2_d5_N2_d1;Sign p-val: 0.05 
Q9NEY7;16,0811;16,4187;15,5463;16,2748;15,9708;16,3737;16,0954;16,1495;0,119966;0,653695;-0,0671225;-0,321638;
Q9NEZ5;15,9444;15,91;15,6079;16,1828;16,1552;15,7954;15,8719;15,7707;0,0303263;0,895663;0,013;0,0882454;
Q9NEZ8;17,0324;17,1335;16,5695;17,5451;16,6288;16,1166;15,8856;16,4517;1,65761;0,0141937;0,799417;3,06799;+
Q9NF11;18,336;17,9861;18,1334;18,3354;18,07;17,5304;17,7816;17,9737;1,30371;0,0307735;0,35878;2,45146;+
Q9NF22;15,1588;14,8671;15,0829;15,1709;14,3049;13,8842;14,1888;14,1204;3,79436;0,000531697;0,94536;8,34772;+
Q9NGT3;14,2031;12,5396;12,854;13,6984;11,7654;11,4514;11,5022;11,0537;2,43135;0,00371429;1,88058;4,59697;+
Q9NHC3;12,9975;12,1209;12,6761;14,1777;12,8657;11,9626;12,807;12,8111;0,335415;0,337858;0,38144;0,78569;
Q9NHZ6;9,68529;9,96359;10,7022;9,5505;11,6764;10,1199;10,2195;10,471;0,712733;0,12396;-0,646323;-1,46312;
Q9NLD1;16,2679;16,7937;16,6469;16,0583;16,8731;16,7905;16,7918;16,7632;1,10942;0,0473584;-0,362935;-2,12515;+
Q9TVW5;16,8868;17,4735;16,799;17,4058;17,4618;17,3614;17,2271;16,9322;0,197678;0,507814;-0,104342;-0,500815;
Q9TW45;14,2314;14,0688;14,0248;14,0006;14,5028;14,1398;14,3523;14,3799;1,54248;0,0182557;-0,262295;-2,86334;+
Q9TW65;11,0372;11,204;10,989;11,7158;11,5197;10,2011;12,6868;12,044;0,282626;0,392287;-0,376399;-0,680369;
Q9TW67;13,5085;13,3184;11,257;13,7622;11,3502;13,6661;12,9821;13,2153;0,0741008;0,767909;0,158155;0,206621;
Q9TXH9;17,716;18,3515;18,1474;17,8228;16,6395;16,7271;16,7022;16,9089;3,70314;0,000549906;1,265;8,03867;+
Q9TXI3;17,4083;17,106;17,4925;17,4886;16,7044;16,7551;16,5986;16,694;3,39582;0,000906667;0,685795;7,06758;+
Q9TXI4;18,5074;18,3126;18,2787;18,1868;18,1348;18,5956;18,476;18,6165;0,46617;0,233984;-0,13438;-1,03204;
Q9TXI7;11,2763;11,072;11,2696;11,5611;9,86733;9,81409;9,9571;9,87082;4,99187;0;1,41742;13,5119;+
Q9TXK1;17,13;16,618;16,6514;17,4541;16,2974;15,5817;15,4861;16,2836;1,90927;0,00877997;1,05117;3,53296;+
Q9TXN6;11,334;11,1231;10,9948;11,7349;9,86032;9,93498;9,88189;9,99839;3,79774;0,000536082;1,37781;8,35937;+
Q9TXP0;16,3223;17,7423;18,2466;17,4148;17,9534;18,4562;18,4643;17,9629;0,912981;0,0768308;-0,777735;-1,79862;
Q9TXQ1;13,8335;12,3749;21,0326;11,7324;13,3066;13,5283;13,354;13,3773;0,258582;0,420981;1,35181;0,630945;
Q9TXQ6;16,2377;15,833;15,8986;16,3405;15,0339;14,6211;14,4846;15,0418;3,29247;0,00125512;1,28211;6,76357;+
Q9TXQ7;9,99743;10,438;8,01893;11,7299;9,98414;13,7787;12,1001;6,85687;0,143431;0,606354;-0,633884;-0,377585;
Q9TXR4;14,6045;12,7666;15,7829;14,1662;12,2368;13,8116;13,5256;14,1536;0,5582;0,182391;0,898137;1,19668;
Q9TXR7;15,0839;14,8589;15,0312;15,2739;15,6709;15,5269;15,6526;16,0389;2,49333;0,00324341;-0,660355;-4,73401;+
Q9TXT9;13,731;13,3158;12,9416;13,7869;13,7079;13,6532;13,8272;13,632;0,611986;0,157982;-0,26126;-1,29057;
Q9TXU7;15,1424;15,3718;15,0949;15,2606;16,272;16,1786;16,144;16,3411;4,946;0;-1,01651;-13,2693;+
Q9TXV8;11,2946;10,768;11,2191;11,7176;12,2803;13,1585;13,1739;11,4922;1,53623;0,018614;-1,2764;-2,85235;+
Q9TXY8;18,7039;18,3096;18,1299;18,565;17,6674;16,5645;16,5774;16,9979;2,65552;0,00230424;1,4753;5,10502;+
Q9TXZ6;13,4848;13,2963;12,9286;13,0273;13,2164;13,7851;13,5099;13,6376;1,04365;0,0560097;-0,353017;-2,0157;
Q9TXZ9;14,4457;14,811;17,1116;15,3924;15,5606;15,3862;15,5415;15,6621;0,0580524;0,812495;-0,0974379;-0,164316;
Q9TY03;15,8286;15,7955;16,0561;15,973;14,6283;14,15;14,6285;14,6416;4,3225;0,000547945;1,40118;10,3499;+
Q9TYJ7;15,9225;15,8387;16,1952;16,4531;15,2154;15,1289;14,6932;15,4036;2,53899;0,00294574;0,992107;4,8366;+
Q9TYJ8;14,6453;14,8112;15,4558;14,8114;14,332;14,199;14,9357;15,2656;0,343668;0,330472;0,247833;0,801801;
Q9TYK1;16,3894;15,9699;16,3539;17,844;17,7976;16,4989;16,4812;17,8315;0,401195;0,279823;-0,513002;-0,911831;
Q9TYL2;16,7647;17,0903;17,1987;17,3867;16,2477;16,0123;16,3692;16,2124;3,0154;0,00159307;0,899752;5,99926;+
Q9TYL9;15,0752;15,9819;15,8073;15,2729;15,7497;16,1154;15,9212;15,9722;0,901548;0,0786525;-0,405288;-1,77961;
Q9TYM6;15,2636;15,046;14,8351;15,2938;15,8148;14,5975;14,8444;14,7039;0,152698;0,587902;0,119452;0,399208;
Q9TYN2;14,6819;15,1464;15,7144;15,1321;14,4208;14,2757;14,2732;14,6084;1,8538;0,00974074;0,774158;3,42818;+
Q9TYN4;14,2074;13,4791;13,366;13,1464;12,885;14,1047;14,1048;12,9784;0,0262867;0,909187;0,0314724;0,0768151;
Q9TYP9;15,4428;15,3108;15,5007;15,6223;15,5775;15,4154;15,6291;15,6532;0,552702;0,185304;-0,0996728;-1,187;
Q9TYQ5;12,8355;13,3218;13,6367;12,6591;13,179;12,8108;12,6345;13,4017;0,143131;0,606739;0,106795;0,376881;
Q9TYR0;14,8611;13,9851;13,0009;11,7078;14,0597;13,1335;13,2578;13,659;0,0699551;0,778825;-0,138777;-0,195805;
Q9TYS3;16,9773;16,7668;16,2172;16,604;17,2126;17,552;17,7212;17,6915;2,40917;0,0038558;-0,90296;-4,54853;+
Q9TYS8;14,5124;14,596;13,6489;14,5048;12,7479;12,829;11,8608;11,9239;2,92726;0,00176829;1,97514;5,77054;+
Q9TYT7;11,4847;11,2308;11,2645;11,661;13,1944;16,4206;14,8963;12,5297;1,74859;0,0117042;-2,85;-3,23312;+
Q9TYT8;15,008;14,9691;15,1638;15,3599;13,5198;13,8191;13,5622;13,1222;4,12933;0,000534819;1,61937;9,57296;+
Q9TYU4;14,5442;14,266;11,543;13,23;13,0541;12,9692;11,5773;11,8508;0,633597;0,149136;1,03296;1,32791;
Q9TYV3;14,9599;14,4993;14,7167;15,8204;14,4069;14,3095;14,4251;14,2438;1,17266;0,0412608;0,652725;2,23077;+
Q9TYV5;15,4677;15,8485;15,7405;15,6514;16,2906;16,5225;16,5209;16,5021;3,678;0,00053578;-0,78201;-7,95527;+
Q9TYW1;17,2147;17,4458;17,2379;17,6595;17,1234;16,7471;16,9295;16,8351;1,97246;0,00796694;0,480692;3,65406;+
Q9TYW7;16,4188;16,1659;16,2338;16,6982;16,6118;16,6497;16,9282;16,8122;1,42255;0,0237604;-0,371273;-2,65458;+
Q9TYX1;16,4565;16,5323;17,7256;16,6888;15,154;16,1471;15,8507;15,5865;1,73754;0,0118888;1,16622;3,21289;+
Q9TYY0;16,3072;16,2726;16,314;16,5849;15,4392;16,3895;15,9594;16,0895;0,971594;0,0672141;0,400297;1,89601;
Q9TYY5;14,289;13,5301;12,6989;11,1469;13,6462;15,3631;15,0608;13,1518;0,802116;0,0990248;-1,38922;-1,6137;
Q9TYY8;14,6732;14,7942;14,4579;14,4111;14,2365;14,7058;14,6758;14,2776;0,298285;0,374652;0,110188;0,712045;
Q9TYZ2;14,5847;14,5057;13,4771;14,6536;13,3662;12,4176;12,833;13,7528;1,62052;0,015566;1,21286;3,00157;+
Q9TYZ4;13,019;13,3969;13,4969;13,2931;13,9418;12,9799;12,869;13,124;0,101218;0,695914;0,0728259;0,275596;
Q9TZ33;16,1339;16,1843;16,4319;15,1766;16,104;16,4029;15,8995;16,3218;0,278189;0,397745;-0,200403;-0,671322;
Q9TZ51;16,2085;15,7224;15,5308;15,8403;15,3715;14,9684;15,0513;15,4717;1,75804;0,0114762;0,609795;3,25045;+
Q9TZ58;11,8843;13,09;12,7387;12,8951;12,2243;11,562;12,3004;12,0147;1,03443;0,0572779;0,626692;2,00037;
Q9TZ68;17,313;14,9454;16,4771;17,5956;16,2032;16,7237;16,7672;16,7143;0,0106489;0,962694;-0,0193055;-0,0316495;
Q9TZ69;16,4083;15,8714;16,3679;16,9542;16,5478;16,1274;16,0805;16,4701;0,142154;0,608632;0,0940049;0,374585;
Q9TZ88;11,4697;10,7179;11,2385;10,5738;10,0024;9,89522;9,93801;9,96205;2,58047;0,0027518;1,05057;4,93106;+
Q9TZ90;15,6455;15,3414;15,0989;16,5222;15,6549;14,887;15,0745;15,6823;0,385682;0,292518;0,327318;0,882527;
Q9TZC4;15,8424;16,1888;15,8917;15,7145;16,3759;17,2593;17,0419;16,1936;1,58251;0,0169033;-0,80833;-2,93399;+
Q9TZD9;20,0705;20,0949;19,8249;19,4585;18,8193;18,924;18,7372;18,7502;3,32453;0,00129395;1,05451;6,85671;+
Q9TZE0;15,4762;15,5301;15,3512;15,6443;15,1472;15,0724;15,2289;15,3448;1,93589;0,00852353;0,302115;3,58376;+
Q9TZE4;15,9528;15,2136;13,9229;16,1521;14,38;15,4762;15,5233;15,6904;0,0249911;0,913513;0,042908;0,0731294;
Q9TZH6;16,0228;15,4293;14,5527;15,8834;15,0992;15,82;16,1054;14,0245;0,139363;0,614277;0,2098;0,368011;
Q9TZH8;12,6471;12,1131;12,785;12,4097;13,0593;12,0114;12,6696;11,4625;0,193338;0,515445;0,18803;0,491235;
Q9TZI1;14,6664;14,8394;14,3995;14,2214;13,2519;13,7941;13,5438;13,9502;2,32411;0,00455389;0,896698;4,36567;+
Q9TZI2;14,262;12,9626;13,1037;14,741;11,6752;12,0087;12,6478;12,3791;1,7726;0,0110509;1,58963;3,27722;+
Q9TZL8;17,8573;17,6989;17,7437;17,9406;17,292;17,2337;17,0024;17,2217;3,51102;0,000732577;0,622639;7,41945;+
Q9TZL9;13,2001;12,4568;12,5669;15,0931;14,749;14,9024;14,7589;15,0588;1,3336;0,0290088;-1,53806;-2,50224;+
Q9TZN1;14,6184;14,332;14,2518;14,1482;13,6117;13,6186;13,8229;13,8039;2,76705;0,00201077;0,623352;5,37123;+
Q9TZS5;18,0765;18,0483;18,0505;18,0965;18,2027;18,3234;18,3539;18,1029;1,63173;0,0152608;-0,17778;-3,0216;+
Q9U1P7;12,215;12,2726;13,0591;12,8851;12,54;13,0475;12,4321;12,6018;0,0667882;0,787462;-0,0474029;-0,18749;
Q9U1P9;14,2546;12,9079;15,0028;15,0566;15,4983;15,0412;15,3217;15,1443;0,945507;0,071374;-0,945887;-1,85268;
Q9U1Q1;13,7144;14,8998;13,8419;14,5948;14,9571;15,7546;15,7534;14,9687;1,60978;0,015821;-1,09573;-2,98242;+
Q9U1Q2;14,295;13,8854;13,995;15,0274;13,7242;13,3423;13,7774;13,9985;1,05029;0,0551573;0,590101;2,02673;
Q9U1Q3;15,2814;15,2184;14,8582;15,0848;15,1389;14,7675;14,9188;15,1016;0,456363;0,239347;0,128978;1,01414;
Q9U1Q4;17,6225;17,3263;17,4254;17,7986;17,5443;17,6561;17,4047;17,5753;0,00541224;0,981043;-0,00189972;-0,0161803;
Q9U1Q7;14,0665;14,983;14,8991;14,6268;14,9143;15,1636;14,2975;15,0679;0,324287;0,347871;-0,21699;-0,763823;
Q9U1Q8;13,4895;12,6454;13,4435;14,3659;11,2847;12,4658;12,3274;13,5279;0,959912;0,0691578;1,08458;1,87661;
Q9U1R7;13,9438;14,1953;14,2434;15,0996;14,7738;14,9939;14,2781;15,2542;0,672297;0,136082;-0,454458;-1,3943;
Q9U1S8;12,4786;15,7257;11,5462;11,5495;11,3201;10,7721;10,8294;10,3735;1,02268;0,0586111;2,00121;1,98086;
Q9U1T1;11,4743;11,1713;11,0521;11,6677;9,46411;8,7293;8,27598;9,86641;2,96753;0,00178848;2,25739;5,87421;+
Q9U1T5;13,527;13,5655;13,4204;13,6682;9,47593;9,92081;9,81144;9,99673;7,02043;0;3,74407;29,7628;+
Q9U1T6;17,3921;17,3783;17,237;17,7127;16,0788;15,6746;15,6884;16,1624;4,0836;0,000592208;1,529;9,39687;+
Q9U1V9;14,6968;14,691;16,3156;15,0184;14,996;15,0143;15,1069;16,1136;0,0990564;0,701719;-0,127248;-0,270205;
Q9U1W1;17,1717;17,0015;16,9736;17,388;17,0506;16,8441;16,9785;16,975;0,817918;0,0952824;0,17163;1,64016;
Q9U1W8;17,2905;17,7013;16,6298;18,1472;16,2181;16,528;16,518;16,5792;1,59164;0,0165497;0,981355;2,95018;+
Q9U1X0;13,4645;13,6128;12,7622;12,8209;13,912;14,5509;14,2109;14,2728;2,2505;0,00487767;-1,07157;-4,211;+
Q9U1X6;13,4831;13,4654;13,2925;13,1865;13,7904;13,9934;14,079;13,9275;3,12929;0,0015867;-0,590722;-6,30483;+
Q9U1X9;19,8189;19,3011;19,3239;19,3915;18,6499;17,8476;17,7801;18,089;2,97554;0,00180741;1,36719;5,89501;+
Q9U1Y6;14,3958;14,1161;14,274;14,4372;15,2458;15,296;15,2901;15,3945;4,84144;0;-1,00082;-12,7315;+
Q9U1Y9;15,2774;15,9902;15,4604;15,9438;15,1869;15,0914;15,0969;15,2859;1,47821;0,0211184;0,502667;2,75095;+
Q9U1Z4;16,5394;16,0602;16,2139;16,2005;16,4517;16,3852;16,3778;16,2421;0,449515;0,243841;-0,110737;-1,00159;
Q9U202;12,4842;11,4521;12,4243;12,1256;12,3897;11,8076;12,0274;12,6083;0,10787;0,680625;-0,08671;-0,292077;
Q9U210;12,8139;12,8827;12,7043;11,5536;13,6796;13,4336;13,6374;13,9816;1,93425;0,00850972;-1,19441;-3,58061;+
Q9U213;14,2809;13,7421;13,1849;13,2097;13,6976;13,1055;13,6437;13,8297;0,0402503;0,867592;0,0353136;0,115937;
Q9U222;15,7771;15,419;15,7268;15,9187;15,0071;14,7425;14,5526;15,1246;2,66401;0,00224685;0,853717;5,12496;+
Q9U225;15,7235;12,9447;15,2114;14,961;14,4194;13,6257;13,5418;13,9392;0,613164;0,157685;0,828627;1,29261;
Q9U228;18,7711;18,4706;18,826;18,8114;17,8701;18,132;17,9272;18,1833;3,05218;0,00163193;0,691625;6,09669;+
Q9U229;17,2371;17,089;16,7939;16,9986;16,655;16,2861;16,3734;16,4834;2,50081;0,0031353;0,580157;4,75071;+
Q9U238;17,3536;17,2664;17,2351;17,7372;17,8139;17,8206;17,8237;17,8813;2,01589;0,00733484;-0,43679;-3,73839;+
Q9U239;15,7646;14,8078;13,901;14,6139;14,1503;14,7471;13,4957;14,0824;0,684341;0,1323;0,652923;1,41486;
Q9U241;17,7737;17,5981;17,4026;17,9202;17,0623;17,2037;17,1007;17,3706;2,00961;0,00746128;0,489303;3,72614;+
Q9U256;15,8174;15,6294;15,8325;16,2496;15,1822;14,2903;14,2847;15,0288;2,32266;0,00454459;1,18573;4,36259;+
Q9U263;14,7374;14,6278;14,0811;15,2596;13,6803;13,2485;14,1504;13,6391;1,77307;0,0110564;0,9969;3,27809;+
Q9U266;14,1777;14,3576;14,3918;14,7396;13,2757;13,5115;13,6452;14,4888;1,25825;0,0339714;0,68637;2,37456;+
Q9U275;12,0343;12,6725;12,6888;12,2346;13,4288;10,1676;11,4973;12,3869;0,320656;0,350811;0,53738;0,756651;
Q9U280;13,2486;13,4038;13,0064;11,6066;13,0094;12,318;12,4599;12,1085;0,319149;0,352765;0,34237;0,753668;
Q9U283;15,2309;14,9767;14,7478;15,0159;14,7204;15,2509;15,2286;15,2571;0,31122;0,360685;-0,121412;-0,737924;
Q9U287;12,8971;12,8662;12,3856;13,1369;13,0007;13,3726;13,245;13,5111;1,28018;0,0326213;-0,46092;-2,41161;+
Q9U290;14,2732;14,0404;14,6655;14,501;12,8127;12,2326;12,1227;12,8968;3,60846;0,000616984;1,8538;7,72829;+
Q9U294;14,1653;13,6135;13,3399;14,0574;13,9171;14,0821;14,1708;14,1395;0,681735;0,132944;-0,283363;-1,41041;
Q9U296;16,7419;16,9543;17,0239;17,0255;17,1128;17,2376;17,0737;17,2957;1,54766;0,0182187;-0,243548;-2,87245;+
Q9U299;14,4073;13,9819;13,7702;13,96;14,59;14,4378;14,3222;14,5366;1,62448;0,0154212;-0,44181;-3,00864;+
Q9U2A6;16,3074;16,1766;16,1617;16,2596;14,4031;15,2185;15,211;14,638;3,20085;0,00148557;1,35866;6,50289;+
Q9U2A8;15,9228;16,7007;17,1634;17,1119;17,9789;18,5166;18,5008;18,4039;2,69126;0,0022116;-1,62531;-5,18932;+
Q9U2A9;15,3254;14,9789;14,993;15,1255;15,4427;15,9022;15,6222;15,4795;2,06916;0,00655329;-0,505958;-3,84312;+
Q9U2C8;13,0576;13,3977;13,4106;12,7123;11,1086;12,5442;12,5334;11,9236;1,598;0,0163011;1,1171;2,96148;+
Q9U2D2;9,85193;11,9901;12,0025;11,4813;11,3618;12,246;11,4603;8,53184;0,174805;0,548325;0,43149;0,449806;
Q9U2D6;14,2424;14,3154;13,8916;14,3931;15,4824;14,7203;14,5435;14,9685;1,67102;0,0137658;-0,71802;-3,09215;+
Q9U2D9;16,3266;16,4344;16,466;16,6772;16,695;16,8524;16,8319;16,898;2,15708;0,00559951;-0,34326;-4,01922;+
Q9U2F2;15,8302;16,4686;16,1823;16,0058;16,462;16,4768;16,6248;16,207;1,02715;0,0582408;-0,320945;-1,98828;
Q9U2F5;12,4418;13,0296;14,6926;12,3781;13,0824;13,203;13,222;13,234;0,0317194;0,891563;-0,0498123;-0,0921655;
Q9U2F6;15,2948;15,3972;14,8066;15,7372;14,5606;15,2762;14,741;14,8934;0,913167;0,076787;0,441127;1,79893;
Q9U2G0;14,3476;14,7159;14,7286;14,8378;14,9267;15,066;14,7819;14,9859;1,21797;0,0372517;-0,282657;-2,30674;+
Q9U2G1;13,8124;13,4015;13,0258;14,3986;13,5877;13,8137;13,607;12,8084;0,224023;0,465525;0,205373;0,558046;
Q9U2G5;14,9725;13,3187;13,0342;14,0352;13,7607;12,8306;12,9485;13,6129;0,517078;0,204303;0,552013;1,12382;
Q9U2H9;18,7977;18,7806;18,5264;18,2809;18,1312;18,3866;18,2392;17,556;1,25332;0,0343587;0,51814;2,36624;+
Q9U2I4;11,1588;11,3245;10,9728;11,661;12,9165;13,3915;14,0767;14,6818;3,02058;0,0016;-2,4873;-6,01292;+
Q9U2J0;14,3379;15,3629;17,1647;12,7295;16,5201;17,4228;16,1471;16,4445;0,907491;0,0775783;-1,73487;-1,78949;
Q9U2J2;11,3692;11,6937;11,2019;11,6298;9,97658;9,806;9,94953;9,87548;4,89495;0;1,57173;13,0041;+
Q9U2K0;11,1989;11,1557;11,0591;11,6374;11,5017;15,9269;13,8018;12,7263;1,24374;0,0351273;-2,2264;-2,35011;+
Q9U2K8;17,6545;17,3049;17,0437;17,2145;15,9721;16,3695;16,4132;16,438;2,99785;0,00173448;1,00624;5,95318;+
Q9U2L2;11,4942;12,7135;12,5472;13,0749;13,402;13,0087;12,9743;12,7327;0,770192;0,107181;-0,571988;-1,56012;
Q9U2M1;11,4387;11,1854;11,2347;11,5968;12,8947;12,9877;13,272;13,9072;3,59462;0,000612737;-1,90151;-7,68378;+
Q9U2M4;16,8585;17,01;16,7104;17,299;17,3322;17,49;17,545;17,4643;1,97377;0,00796687;-0,488431;-3,65658;+
Q9U2M7;16,0448;15,8308;15,6443;16,3347;15,5143;15,0171;15,0954;15,4931;1,87284;0,00939321;0,68365;3,46399;+
Q9U2M8;14,736;14,1618;14,5517;14,4521;14,4697;13,8439;16,1288;13,6309;0,0253982;0,912216;-0,0429499;-0,0742885;
Q9U2P3;11,3779;11,4664;11,1138;11,7251;12,3186;12,3754;12,9456;12,5649;3,00081;0,0017382;-1,13034;-5,96093;+
Q9U2Q8;18,0868;17,6679;18,3595;17,7107;17,356;17,5968;17,4286;17,7038;1,26609;0,0334674;0,434897;2,3878;+
Q9U2Q9;16,4875;15,9941;16,3582;16,4974;16,1199;15,7617;16,4615;16,286;0,411617;0,27157;0,176997;0,931378;
Q9U2R0;14,2462;12,9444;13,696;13,853;15,3685;15,3173;14,8968;15,5931;2,69945;0,00223256;-1,60904;-5,20877;+
Q9U2R3;12,6647;15,5755;13,9134;12,6623;14,3617;14,7852;14,4794;14,4477;0,543196;0,190265;-0,814535;-1,17021;
Q9U2S4;13,3608;15,1269;14,6363;10,9581;14,5779;14,7087;14,6659;14,7248;0,578465;0,172603;-1,1488;-1,23223;
Q9U2S6;14,8843;14,6647;15,0395;15,6644;14,958;14,7301;14,6627;14,9166;0,497755;0,214964;0,24637;1,0892;
Q9U2T9;14,4381;14,2288;14,1686;13,8017;13,7136;13,8162;13,8036;13,8184;1,48051;0,0210231;0,37134;2,75495;+
Q9U2U0;15,3685;15,1897;14,8214;15,1091;14,8734;15,7145;15,5293;15,0202;0,293534;0,38044;-0,162177;-0,702476;
Q9U2U3;13,2942;13,4902;13,1987;13,2946;13,6227;13,3382;13,5086;13,2846;0,561779;0,180385;-0,119083;-1,20297;
Q9U2V9;17,164;17,3482;17,8073;17,1014;16,5648;16,837;17,0212;17,1125;1,24663;0,0349178;0,471316;2,35498;+
Q9U2X0;16,4158;16,6161;16,5765;16,5304;17,1482;16,772;16,7103;16,892;1,76384;0,0113861;-0,345967;-3,2611;+
Q9U2Y2;14,5062;14,0665;14,1325;14,6855;14,8569;14,748;14,7319;14,8461;1,59012;0,0165619;-0,448045;-2,94748;+
Q9U2Z1;15,2715;15,5869;15,4802;15,7125;16,2495;16,5598;16,4271;16,3348;3,59268;0,000611684;-0,880007;-7,67755;+
Q9U2Z5;15,133;14,8683;15,3744;15,2175;13,9834;14,8517;14,688;14,4646;1,6256;0,0153539;0,651343;3,01063;+
Q9U2Z9;11,5071;13,3091;11,8327;12,0737;14,559;14,199;14,6458;14,7232;2,91106;0,00180827;-2,35106;-5,72921;+
Q9U300;13,4354;14,5029;15,1247;15,2072;13,1095;13,9651;15,847;14,1236;0,168205;0,560155;0,306277;0,43484;
Q9U302;18,1999;17,7671;18,0427;18,2204;18,4531;18,5652;18,421;18,6283;2,14068;0,00586261;-0,459377;-3,98605;+
Q9U307;17,4891;17,0764;17,3137;17,1577;17,7083;18,0798;18,0444;18,1316;2,83258;0,00182739;-0,731793;-5,53206;+
Q9U315;18,1464;18,2687;18,3249;18,4701;18,0439;17,3149;17,2606;18,0437;1,49791;0,0202066;0,636723;2,78526;+
Q9U329;16,1619;16,8492;16,8619;17,1911;17,1129;17,7697;18,0738;17,3426;1,42105;0,0237638;-0,808718;-2,652;+
Q9U330;12,4898;12,3649;13,4403;12,4655;9,76991;9,96733;10,5619;10,3858;3,72157;0,00056262;2,51889;8,10031;+
Q9U332;19,9506;20,2138;19,8874;19,3587;20,5846;20,7025;20,7407;20,4638;2,17638;0,00552263;-0,770295;-4,05844;+
Q9U334;14,6504;15,0487;14,6824;15,0502;13,6876;13,467;13,5774;13,7083;4,25315;0,000495356;1,24786;10,0647;+
Q9U348;16,4209;16,2246;16,1936;16,7124;15,3255;15,2722;14,685;15,3718;3,0588;0,00164838;1,22428;6,11434;+
Q9U354;14,8892;14,7576;15,1732;15,1474;14,4346;13,7257;13,9896;14,2633;2,51721;0,00306565;0,888537;4,7875;+
Q9U367;14,0425;13,858;16,7274;16,2722;15,2207;14,4416;14,8827;15,9397;0,0448637;0,852968;0,103832;0,12863;
Q9U368;14,6398;14,3411;14,7446;15,9456;14,5245;14,5938;14,5983;14,8553;0,323519;0,348418;0,274832;0,762306;
Q9U379;12,8294;12,9867;13,3237;13,0116;13,6285;13,3063;13,2606;13,6557;1,56057;0,017742;-0,424927;-2,8952;+
Q9U380;12,2244;13,2118;13,9056;13,2548;13,2834;13,9833;14,7521;12,7536;0,437667;0,252932;-0,543953;-0,979779;
Q9U3A1;14,7446;15,2267;14,8545;14,4508;14,0592;13,9352;13,4891;13,9962;2,43545;0,00372515;0,949213;4,60595;+
Q9U3B6;8,65956;10,8258;10,0154;11,7368;10,7444;12,2178;11,7849;11,0075;0,754357;0,111688;-1,12926;-1,53347;
Q9U3B7;16,9564;16,8974;17,4384;17,5654;15,925;16,606;16,7183;16,3933;1,78806;0,0107795;0,803772;3,30576;+
Q9U3C8;15,3006;14,8206;15,007;15,6942;14,856;13,9832;14,0742;14,7127;1,47169;0,0212805;0,799055;2,73962;+
Q9U3D6;13,762;13,5815;13,7257;13,594;14,7233;14,0681;14,27;14,5423;2,54024;0,0029549;-0,735135;-4,83943;+
Q9U3F4;17,2555;16,8082;16,7733;17,0674;15,8061;15,673;15,6626;15,8404;4,24511;0,000493827;1,23058;10,0321;+
Q9U3F8;16,9168;17,2502;16,739;17,4731;16,1994;16,1471;16,1451;16,2033;2,84598;0,00184995;0,92103;5,56537;+
Q9U3H4;16,3442;16,6903;16,4941;16,4998;17,3203;17,4957;18,8883;17,74;2,02688;0,00707236;-1,35396;-3,75988;+
Q9U3I0;17,9099;17,3783;17,2036;17,3215;16,1182;15,9723;16,1023;15,8713;3,86885;0,000561555;1,4373;8,6076;+
Q9U3J2;11,1986;12,5323;11,9531;9,19149;13,3703;14,8568;14,6066;13,4297;1,8643;0,00963071;-2,84694;-3,44792;+
Q9U3J3;14,2637;14,1853;14,0682;13,9036;13,383;14,3414;13,3206;13,9083;0,705703;0,126182;0,366867;1,45119;
Q9U3K5;11,6858;13,1487;12,5666;10,4008;11,7524;11,7232;11,3516;11,9177;0,167637;0,561396;0,264256;0,433545;
Q9U3L4;14,7645;14,0075;13,8382;14,5404;14,6039;14,0896;14,2283;14,033;0,0689885;0,781077;0,0489497;0,193272;
Q9U3L5;13,9072;14,7507;14,6112;15,0684;14,6503;15,0898;14,7266;14,6931;0,330029;0,343039;-0,20557;-0,775126;
Q9U3M0;15,3898;15,2689;15,3337;15,5847;13,978;14,1062;14,0263;14,4963;4,01234;0,000556098;1,24258;9,12818;+
Q9U3N5;13,9513;14,7645;13,8256;14,0442;14,2338;13,392;13,4077;14,5003;0,313562;0,35816;0,262945;0,742584;
Q9U3P5;16,3981;16,2861;16,2882;16,3496;15,8827;16,206;16,2546;16,2122;1,10929;0,0473414;0,191615;2,12493;+
Q9U3P9;12,3809;12,4817;12,4271;12,9315;12,5144;12,75;12,9888;13,2932;0,782642;0,103603;-0,331263;-1,58104;
Q9U3Q0;15,0973;15,2693;15,1975;15,2399;15,7233;15,7309;15,9032;15,9579;3,94707;0,000526559;-0,62785;-8,88807;+
Q9U3Q6;16,1807;16,1459;15,8454;16,4653;16,7905;17,1286;17,1709;16,9964;2,87542;0,00178341;-0,862263;-5,63907;+
Q9U3S8;15,8843;16,4708;15,9875;15,5416;14,7042;14,7084;14,6515;14,9946;2,94895;0,00176629;1,20638;5,8262;+
Q9U489;13,6659;13,9482;15,1606;14,7324;16,6702;16,2314;17,2348;16,1264;2,66199;0,00223933;-2,18893;-5,12022;+
Q9U9J8;16,3488;16,3575;16,5954;16,8271;16,5835;16,6117;16,8064;16,9108;0,686113;0,13187;-0,195907;-1,41788;
