Leading.proteins.Positions.within.proteins;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04;log2 eat2_d10_01;log2 eat2_d10_02;log2 eat2_d10_03;log2 eat2_d10_04; -Log Student's T-test p-value eat2_d15_eat2_d10;Student's T-test q-value eat2_d15_eat2_d10; Student's T-test Difference eat2_d15_eat2_d10;Student's T-test Test statistic eat2_d15_eat2_d10;Sign p-val: 0.05 
O76371(137);26,0047;26,234;25,8449;25,6496;19,5593;20,9328;20,5271;20,5653;5,63357;0;5,53718;17,381;+
O76371(236);24,454;23,8092;23,9522;24,8915;21,3849;19,2036;19,6321;20,8409;3,40177;0,00147851;4,01138;7,0854;+
O76371(11);27,759;25,1576;24,8292;26,1972;22,8257;23,0827;22,6971;24,3326;1,95944;0,0154365;2,75123;3,62895;+
O76371(28);20,432;19,6437;20,6325;21,0843;20,8306;18,6241;19,1452;21,1844;0,303599;0,483027;0,502048;0,722708;
O76371(154);23,3787;22,4331;23,0048;21,25;22,7177;22,4309;22,7747;19,901;0,279681;0,508347;0,560577;0,674368;
O76371(63);21,7316;20,1321;21,5564;21,4879;21,5327;21,547;20,5731;20,7396;0,105728;0,779983;0,128908;0,286788;
O76387(269);23,388;22,3692;22,0947;23,0813;23,8479;23,1685;24,7617;24,3595;1,53229;0,0338135;-1,30114;-2,84544;+
O76387(217);20,8528;19,6718;21,1674;21,6208;21,2452;19,2873;19,4371;19,6141;0,741661;0,176832;0,9323;1,51206;
O76565(218);20,9187;20,3394;21,0914;21,3758;21,964;20,8323;21,2655;21,2508;0,581505;0,251765;-0,396804;-1,23754;
O76651(237);21,1978;21,204;20,311;20,3095;25,7915;25,2653;25,6386;23,6001;3,58021;0,00115302;-4,31829;-7,63766;+
O76651(310);21,9077;20,2277;20,802;20,9083;24,2058;23,6975;22,8529;22,7381;2,55722;0,00647543;-2,4122;-4,87797;+
O76743(139);22,0783;20,1714;19,8947;21,6163;20,766;21,5551;20,5649;21,3331;0,0701609;0,849949;-0,114594;-0,196343;
O76837(3);20,537;20,5064;21,1649;21,126;23,3539;22,7445;22,6732;23,2798;3,87506;0,00108543;-2,17924;-8,62959;+
P02513(112);21,5104;20,9532;21,1708;19,2409;23,7099;23,6312;22,8665;23,0824;2,50775;0,00691753;-2,60367;-4,76626;+
P02513(120);20,9338;20,5847;20,6988;20,4939;23,3026;24,0085;24,8919;24,1699;4,25079;0,000786885;-3,4154;-10,0551;+
P02513(142);21,7684;21,1618;20,5138;21,4486;24,714;24,5817;24,2869;24,1972;4,47067;0,00106667;-3,2218;-10,9842;+
P02566(1399);27,2126;27,2997;27,4878;27,1384;25,4214;24,0498;25,5414;28,019;0,938113;0,118662;1,52674;1,84039;
P02566(1928);26,1427;23,9827;23,9695;24,2159;25,0387;24,2255;25,3446;24,5818;0,144143;0,708726;-0,219925;-0,379254;
P02566(853);22,8551;25,6415;26,6409;26,0996;23,2644;22,8355;23,2445;22,8311;1,42525;0,0427831;2,26541;2,65925;+
P02566(789);19,8372;20,6491;20,3705;20,7862;21,2197;20,5896;20,3749;21,2271;0,710708;0,188679;-0,442066;-1,45969;
P02566(1035);24,3345;21,3765;23,0209;21,101;23,4433;21,2594;22,4017;24,0847;0,130579;0,729611;-0,339045;-0,347162;
P02566(1494);23,1515;22,7659;24,4009;22,8099;24,2389;22,3822;23,6168;22,901;0,0015971;0,99529;-0,00267744;-0,00479542;
P02566(1650);23,8338;24,234;22,9045;24,0909;28,6491;26,2115;27,4744;24,648;1,77356;0,0212671;-2,97995;-3,27899;+
P02566(1653);23,8338;25,684;25,0123;25,2602;21,0737;20,7516;21,7851;21,0762;3,79397;0,00124887;3,77592;8,34636;+
P02566(550);23,2545;25,0005;26,3409;25,4761;19,615;20,1952;20,6328;20,5286;3,34888;0,00159563;4,7751;6,92815;+
P02566(1694);27,6239;25,5447;24,4851;24,4507;27,7208;27,4047;28,5358;23,7115;0,454192;0,337299;-1,31708;-1,01016;
P02566(926);23,754;22,5374;22,8713;22,6681;23,1215;22,5908;23,6596;27,7191;0,500938;0,305092;-1,31504;-1,09492;
P02566(1736);25,7208;23,4809;24,1522;23,8012;21,1466;21,3057;21,5703;21,3107;2,96218;0,0029697;2,95545;5,86037;+
P02566(893);23,0153;23,01;23,018;23,782;23,6633;23,1709;24,5346;22,455;0,207906;0,602015;-0,249621;-0,523218;
P02566(1868);21,4009;18,2104;21,7315;21,504;24,0609;24,7284;24,2994;26,1155;2,28569;0,0102474;-4,08936;-4,28454;+
P02566(1512);29,4641;27,389;29,4088;30,2187;29,1817;29,5225;30,3188;27,1403;0,0300027;0,934996;0,0793343;0,087333;
P02566(1685);26,8671;23,0109;23,8836;25,1291;25,9186;25,4067;25,9383;24,1426;0,278232;0,510023;-0,628892;-0,671412;
P02566(31);20,9027;21,5522;21,1563;19,7952;20,3034;20,3159;19,2255;20,8351;0,644363;0,218549;0,681658;1,34644;
P02566(1391);25,9387;24,4195;24,896;24,2259;24,8689;24,4508;24,1817;24,6289;0,355092;0,425816;0,337447;0,823961;
P02566(1847);26,0607;26,5513;22,8372;22,1045;26,5869;26,4454;26,3106;26,6274;0,957159;0,114043;-2,10411;-1,87203;
P02566(1800);31,0561;26,9627;26,7808;26,1677;28,8274;28,0449;28,6077;25,1903;0,0180025;0,960949;0,074275;0,053075;
P02566(1090);21,7085;21,3297;21,4579;21,3432;25,5619;24,7853;26,5414;21,465;1,52443;0,0347946;-3,12857;-2,83165;+
P02566(1091);22,061;19,6215;20,9073;21,5046;25,5619;25,3532;25,0014;23,0919;2,5403;0,00685112;-3,7285;-4,83958;+
P02566(1221);21,4402;19,8436;21,1825;19,4916;20,4769;20,0767;20,2673;20,3674;0,149796;0,698564;0,192389;0,392463;
P02566(1223);21,6052;19,4369;21,6948;21,3064;22,8545;23,1496;22,0317;25,1063;1,4525;0,0405747;-2,27469;-2,70633;+
P02566(771);23,5588;19,3286;20,5941;20,0628;25,8934;24,4226;24,9089;24,7683;2,24328;0,010817;-4,11223;-4,19601;+
P02566(1793);26,0608;23,1187;23,0509;22,8673;25,9088;24,7418;24,7894;20,5173;0,0535115;0,884928;-0,214914;-0,152126;
P02566(1204);26,6221;26,9455;25,9391;24,3277;23,1476;23,083;23,7649;21,5721;2,20174;0,0112565;3,06675;4,11028;+
P02566(1203);24,8527;25,0854;24,899;24,5926;22,0463;21,8715;22,7169;23,8903;2,50054;0,00687324;2,22617;4,75011;+
P02566(1625);25,9579;23,4814;23,2446;23,5547;26,4009;25,2756;26,7438;23,994;0,875369;0,134378;-1,54392;-1,73603;
P02566(1626);25,9579;22,6833;23,2446;20,8346;26,4009;25,2756;26,7438;23,6222;0,933527;0,118848;-2,33052;-1,83277;
P02566(1643);25,7076;24,9794;24,5721;24,2173;25,5774;24,9675;26,4678;25,8037;0,958912;0,113661;-0,835021;-1,87494;
P02566(1709);26,2769;23,2154;23,7444;24,16;26,2892;26,1547;26,1067;22,6122;0,364714;0,41689;-0,941535;-0,8425;
P02566(1889);25,2754;23,1589;23,934;22,9696;24,1169;23,5792;22,9101;26,7258;0,199957;0,614335;-0,498523;-0,505827;
P02566(1904);26,4208;20,9368;21,011;21,3463;25,1175;27,2583;25,4835;27,1346;1,4174;0,0432434;-3,81976;-2,64571;+
P02566(1906);29,8348;27,2545;27,0919;26,6063;29,7762;28,5533;28,9265;25,937;0,218563;0,586485;-0,601384;-0,546311;
P02566(1823);21,4354;21,311;19,8761;20,9297;27,1212;25,9707;27,0872;24,0864;3,20406;0,0024381;-5,17831;-6,5119;+
P02566(916);25,5532;24,3185;26,2452;25,2845;24,9707;24,137;25,5925;23,7484;0,607595;0,236553;0,738157;1,28296;
P02566(1259);21,8205;20,6874;20,8653;20,8444;21,7483;19,9413;21,4314;20,0845;0,187801;0,633963;0,253009;0,478947;
P02566(1815);22,0389;19,7175;20,6374;21,3045;26,0233;26,3167;26,8613;24,9513;3,70161;0,00113115;-5,1136;-8,03359;+
P02566(1818);21,5936;20,7425;20,2032;20,1479;28,0885;28,7752;27,2179;31,138;3,97458;0,00122727;-8,13311;-8,98858;+
P02566(1174);25,1887;23,3563;22,397;23,2641;25,0285;24,2832;23,5307;23,7468;0,385658;0,3969;-0,595779;-0,882481;
P02566(1175);26,4786;22,4998;22,397;25,3212;25,0285;23,4676;24,9257;23,377;0,00765388;0,982241;-0,0255303;-0,0228241;
P02566(1112);26,9086;26,294;26,0151;25,1607;25,9787;23,6346;24,7476;24,8675;1,11953;0,0806425;1,28748;2,142;
P02566(1314);24,3905;24,6114;24,7599;23,1597;24,3689;23,4671;24,2046;23,4685;0,347759;0,431735;0,353099;0,809756;
P02566(1031);21,7781;21,3639;21,3216;20,4488;24,4755;23,8855;25,433;22,9933;2,64751;0,00564706;-2,9687;-5,08626;+
P02566(1033);24,1123;22,7312;22,1932;22,4993;24,8187;23,2825;24,6675;25,929;1,39093;0,0452327;-1,79043;-2,60021;+
P02566(1256);21,0299;22,6142;22,8411;24,2464;24,0921;24,3323;20,4601;19,6402;0,152803;0,693702;0,551736;0,399451;
P02566(1879);27,7693;27,2495;27,2626;25,5596;27,2984;26,209;26,8976;25,9145;0,27254;0,516916;0,380379;0,659758;
P02566(880);21,9573;18,1766;19,7413;20,8912;21,0484;19,9565;21,3101;21,3297;0,355495;0,425493;-0,719578;-0,824739;
P02566(904);20,9528;20,1773;20,7388;21,711;21,0485;20,4802;21,6704;20,304;0,0146444;0,968351;0,0191898;0,043333;
P02566(5);24,4934;22,7076;22,0988;21,1775;24,1402;22,6062;23,3397;24,2052;0,559924;0,265403;-0,953503;-1,19971;
P02566(598);21,4551;19,4877;21,7278;20,9952;23,5179;23,2809;23,0737;22,2946;2,02568;0,013616;-2,12532;-3,75753;+
P02566(1492);26,674;22,1654;22,7417;23,7244;23,497;27,1807;27,4207;25,0571;0,696187;0,194236;-1,9625;-1,43502;
P02566(1363);24,5278;27,2601;27,259;26,6584;20,9276;21,0171;20,5917;20,2063;3,84267;0,00133333;5,74066;8,51547;+
P02566(1405);21,6657;21,4485;21,2423;18,3414;21,4784;21,5115;20,261;20,4006;0,10292;0,785423;-0,238439;-0,27983;
P02566(1286);22,5283;26,5605;25,95;26,8726;23,6322;22,8026;22,3174;24,2816;1,05324;0,0922094;2,21939;2,03165;
P02566(1343);20,2548;19,5571;21,6829;18,724;21,5941;21,4086;21,321;21,1725;1,08564;0,0860877;-1,31936;-2,08554;
P02566(1000);23,4859;21,7049;22,6873;22,104;21,24;19,8803;21,3267;20,4619;1,85004;0,018535;1,76831;3,42112;+
P02566(439);24,1958;25,8661;24,8027;25,3015;27,5985;26,8791;27,2369;26,7268;2,65327;0,00562428;-2,06883;-5,09975;+
P02566(440);22,0392;19,5205;19,5563;21,4829;28,1827;27,6005;27,5002;21,6137;1,79897;0,0202218;-5,57452;-3,32594;+
P02566(808);21,3357;20,4818;21,7285;21,8478;26,4543;25,5184;26,63;22,9371;2,36619;0,00878766;-4,03646;-4,45556;+
P02566(735);20,561;21,0821;21,8104;21,1671;20,0618;21,4463;19,5893;20,2138;0,886569;0,131842;0,827374;1,75468;
P02567(1683);23,3533;26,3032;25,468;25,7364;25,5193;24,2241;24,6132;24,1924;0,347115;0,43225;0,577993;0,808505;
P02567(1877);20,8483;19,4949;21,7288;21,152;23,3635;21,5627;23,2875;22,6479;1,63515;0,0272443;-1,90943;-3,02771;+
P02567(858);21,187;21,3175;21,7671;21,0731;20,5452;19,8936;19,9402;20,57;2,42586;0,00811837;1,09895;4,58494;+
P02567(864);22,8561;26,738;25,3456;24,1083;22,0676;22,8749;21,5043;23,2282;1,36198;0,0481337;2,34324;2,55063;+
P02567(1284);22,5593;21,6917;23,468;20,4692;22,8345;22,7633;23,6171;22,4858;0,60882;0,235969;-0,878153;-1,28508;
P02567(1798);24,1703;23,3792;23,3479;25,2935;27,3556;26,9734;27,0062;27,6666;3,23594;0,00237037;-3,20276;-6,60178;+
P04255(117);35,5866;25,4186;23,4562;26,4145;31,9574;34,4449;34,4854;24,967;0,485981;0,31462;-3,74471;-1,06798;
P04255(113);28,5911;28,1267;27,7404;29,034;25,6054;24,5397;23,209;22,7042;3,05502;0,00285;4,35847;6,10426;+
P04255(31);20,7469;20,3338;21,2052;19,9852;20,3382;21,3976;20,7257;19,8903;0,0165103;0,964391;-0,0201817;-0,0487547;
P04255(82);20,0852;20,6452;20,4937;20,1517;19,0031;20,8128;19,0144;20,7182;0,379168;0,40289;0,456851;0,870145;
P04255(105);28,5605;22,6964;24,2433;25,6996;25,3841;23,8599;25,7399;25,689;0,034327;0,924195;0,131725;0,0994741;
P04255(43);28,7907;22,5609;22,5415;22,2691;27,9382;26,7877;28,1308;27,7875;1,18105;0,0700475;-3,62052;-2,24481;
P17331(221);26,2796;24,3202;24,2186;25,0686;21,168;19,4735;21,2433;20,6599;3,34486;0,00159128;4,33561;6,91631;+
P17331(80);21,6733;20,5965;20,5701;20,4792;21,6997;19,7434;20,7508;20,792;0,060273;0,871846;0,0833011;0,170241;
P17331(200);20,1311;20,6971;21,7249;21,6761;24,6055;24,1884;26,1111;26,2965;3,18363;0,00248499;-4,24309;-6,4548;+
P17331(192);21,5643;21,3067;21,6421;19,8583;21,8731;21,0491;21,3349;21,1447;0,226959;0,574178;-0,257603;-0,564333;
P05634(33);20,1007;19,9179;21,492;19,2948;19,5331;20,8254;21,4855;20,2422;0,203733;0,609625;-0,320195;-0,514107;
P05634(103);20,6235;20,5471;20,9785;20,7922;22,4541;21,7275;22,5322;25,3017;1,54119;0,0325977;-2,26855;-2,86108;+
P05690(1516);20,6519;20,6429;20,0061;20,6403;24,6549;23,625;23,2555;24,7612;3,92789;0,00116757;-3,58887;-8,81857;+
P05690(1517);20,5328;21,1345;21,6742;21,4269;24,6549;25,0177;25,9796;25,7111;4,37685;0,000932039;-4,14874;-10,5786;+
P05690(382);19,6747;20,7804;20,7621;20,9172;23,0384;21,3731;23,0052;24,2684;1,95306;0,0155797;-2,3877;-3,61669;+
P05690(1424);23,027;22,5726;21,7291;20,8612;19,5092;20,1162;21,4007;20,805;1,34485;0,0494772;1,58969;2,52141;+
P05690(953);19,9398;20,1796;21,635;19,7215;23,1408;23,2996;22,2761;21,6509;2,06563;0,013074;-2,22291;-3,83615;+
P05690(803);20,3748;20,9138;21,1171;20,9711;24,658;23,7896;24,5559;24,6276;4,99787;0;-3,56357;-13,544;+
P05690(1311);20,5132;18,6735;21,6752;21,3364;25,9836;24,026;23,276;24,8326;2,38111;0,00866826;-3,98;-4,48771;+
P05690(1281);22,0287;20,3513;19,8798;19,7733;25,078;23,976;24,2576;26,1244;3,06139;0,00276409;-4,35071;-6,12126;+
P05690(164);22,0841;20,6877;20,9871;19,714;27,2198;25,7663;26,2168;26,6409;4,15617;0,000690647;-5,59272;-9,6777;+
P05690(1047);23,1224;22,7563;23,4174;23,4291;25,9335;25,1009;24,59;23,7771;1,88247;0,0179929;-1,66906;-3,48217;+
P05690(1388);21,532;21,5244;21,4091;21,5927;25,5499;25,2192;25,5652;25,8002;7,21153;0;-4,01907;-32,0404;+
P05690(1433);26,3528;21,1518;22,7109;24,2598;19,5048;20,2758;21,393;21,2983;1,33543;0,0507796;3,00083;2,50536;
P05690(1352);23,6977;21,5154;21,5805;22,4723;21,2676;21,3682;20,7963;19,3944;1,24787;0,0603055;1,60987;2,35707;
P05690(1355);20,7193;19,2372;21,1178;20,4507;26,9398;25,2833;26,3202;22,4831;2,4213;0,00815744;-4,87537;-4,57498;+
P05690(1033);24,4677;25,8753;23,5187;22,2106;20,912;21,012;21,7843;21,1018;1,90736;0,0167755;2,81557;3,52933;+
P05690(1040);23,4473;21,6101;23,1971;22,6491;24,3405;23,6601;24,0026;22,4909;0,774547;0,164809;-0,897628;-1,56744;
P05690(290);21,1424;20,9845;21,1017;20,6953;23,8824;23,0138;23,3246;20,2615;1,0444;0,0940959;-1,6396;-2,01694;
P05690(157);24,2926;24,4632;26,0186;27,1086;26,5861;25,707;25,4946;24,5398;0,0492366;0,894965;-0,111151;-0,140558;
P05690(1072);20,0804;20,7919;19,5319;20,7906;23,8865;22,1591;23,4174;24,0213;2,96837;0,0028855;-3,07238;-5,87639;+
P05690(1123);25,0278;24,2032;23,5447;22,2464;24,4762;23,6845;23,6581;23,0081;0,0252741;0,945935;0,0487819;0,0739353;
P05690(1299);23,7274;24,9874;24,4802;24,8022;21,8618;20,5286;21,3421;20,7823;3,77415;0,00123214;3,37063;8,27839;+
P05690(1472);24,2406;24,3339;24,0718;26,3194;26,1106;25,7959;26,2444;26,2144;1,33594;0,0507402;-1,34991;-2,50623;
P05690(27);25,4561;22,5358;24,5256;25,8841;28,452;27,4278;28,3467;25,6314;1,55918;0,0312896;-2,86406;-2,89274;+
P05690(450);21,2363;20,6841;21,0438;20,494;24,6539;23,7424;24,1677;25,5305;3,90334;0,00113684;-3,65908;-8,73028;+
P05690(568);20,7064;20,3836;21,0411;21,4434;23,4268;25,5228;23,8704;23,4539;2,94908;0,00317318;-3,17486;-5,82655;+
P06125(166);23,7821;23,9569;26,0709;25,7505;24,5786;23,5799;24,7241;26,1055;0,0644501;0,861914;0,143058;0,181323;
P06125(1191);24,4258;24,1916;24,4126;23,8666;24,4338;22,7096;24,9052;24,349;0,0914941;0,808598;0,124761;0,251203;
P06125(1550);24,4336;22,7332;23,5717;22,9518;25,5312;26,5369;27,3727;23,91;1,55601;0,0316865;-2,41509;-2,88716;+
P06125(1045);20,8506;20,9474;21,5321;19,4562;23,9344;23,3827;23,5356;24,5029;3,09406;0,00273233;-3,14231;-6,20908;+
P06125(1353);18,8086;21,1755;21,7734;19,9254;25,7054;24,5026;25,5237;27,0737;3,10526;0,00262338;-5,28063;-6,23939;+
P06125(915);21,4556;21,0712;20,7496;19,9084;24,1966;24,477;24,2871;23,1632;3,47772;0,00146372;-3,23477;-7,31629;+
P06125(315);19,8549;20,9696;21,5679;20,4779;21,4804;20,1931;21,6903;20,3313;0,148345;0,701836;-0,206201;-0,389083;
P06125(727);24,6655;23,2226;22,7639;22,7487;25,9567;26,5013;26,2071;24,3533;1,96833;0,0152313;-2,40443;-3,64608;+
P06125(1377);20,9962;21,2643;21,6762;20,9364;28,0484;28,3153;28,0859;25,6443;4,1569;0,000695652;-6,3052;-9,68054;+
P06125(1121);22,1481;23,0858;24,7138;24,774;21,2264;20,8707;21,4617;21,1939;2,05091;0,0132724;2,49224;3,80709;+
P06125(450);24,3605;24,5027;24,1525;25,2551;19,6864;21,4811;21,6797;19,7561;3,2508;0,00242424;3,91685;6,644;+
P06125(1470);19,7951;20,6258;20,5358;21,708;25,1531;23,7577;25,2751;24,8594;3,63444;0,00102985;-4,09512;-7,81242;+
P06125(1038);19,0506;20,3487;20,3141;21,1328;23,9924;24,1738;25,2314;18,7597;0,95387;0,114825;-2,82779;-1,86657;
P06125(27);21,0347;21,5261;21,4625;19,5037;24,3094;23,2553;23,4951;22,4591;2,20554;0,0112688;-2,49798;-4,11809;+
P06125(861);24,2598;24,4541;23,6994;24,3042;26,2978;26,0692;26,8737;24,3919;1,67421;0,0255987;-1,72876;-3,09789;+
P06125(281);20,6535;20,7902;20,9739;21,1911;27,1427;26,1746;27,3297;25,2756;4,56596;0,00118519;-5,57845;-11,4107;+
P06581(120);21,2118;20,5352;21,018;20,3632;23,3026;23,8105;24,5573;24,3243;4,07603;0,00105128;-3,21664;-9,36798;+
P06582(142);21,0085;20,9383;21,1764;19,3276;22,8046;21,7132;22,9979;21,9456;1,77402;0,021285;-1,75261;-3,27984;+
P06582(82);21,513;21,0345;19,2516;21,5326;21,7701;18,6776;20,95;20,7776;0,127384;0,735612;0,289082;0,339518;
P09446(452);23,6181;22,4436;22,6482;23,1396;20,6629;20,5017;21,3609;21,3373;2,93215;0,00322769;1,99669;5,78307;+
P09446(562);22,3856;22,5932;23,0222;22,6304;22,6332;23,5137;23,1654;25,1805;0,85789;0,13912;-0,965393;-1,70691;
P09446(610);20,0802;21,5326;21,4232;21,0105;24,4263;25,4721;25,7805;25,2228;4,13417;0,00112329;-4,21381;-9,59176;+
P09446(598);25,0029;25,248;25,6852;26,062;22,685;21,676;20,9718;24,8374;1,8299;0,0192535;2,95697;3,38345;+
P09446(540);25,8554;25,1979;25,3055;24,0148;20,2589;21,1805;21,3325;20,6194;4,0368;0,000993939;4,2456;9,21964;+
P09446(551);24,113;24,1957;23,0452;22,8194;20,5257;20,4989;20,7494;21,2401;3,39202;0,00146176;2,78983;7,0562;+
P09446(188);21,4152;19,6436;21,1632;20,4138;22,0011;20,2866;21,5677;20,3596;0,278248;0,510185;-0,39482;-0,671444;
P09446(189);24,4816;21,6803;25,4116;24,551;20,7943;20,8202;19,29;20,3649;2,23867;0,0108953;3,7138;4,18644;+
P09446(508);29,1903;26,1488;26,2203;24,2574;28,1138;27,1734;27,4806;22,4206;0,0326517;0,928709;0,157075;0,0947829;
P09446(77);22,8276;22,0522;22,9049;23,0014;19,0189;21,0801;18,6083;20,9911;2,17706;0,0114286;2,77191;4,05982;+
P09446(88);24,4373;25,4284;25,1409;25,831;21,3355;20,2023;21,241;19,5338;3,93888;0,00118033;4,63128;8,85834;+
P09446(560);21,1705;21,2418;19,9063;21,7135;19,8623;20,3454;21,765;20,5342;0,283036;0,504099;0,381326;0,681205;
P09446(513);29,9067;30,184;30,446;30,3143;24,547;22,4937;28,6695;27,9106;1,60074;0,028662;4,30757;2,96635;+
P09446(525);28,3365;28,2231;28,0864;27,78;27,0783;26,6911;28,2317;24,172;0,919584;0,122623;1,56324;1,8096;
P09446(527);27,3637;27,7468;27,8414;27,1701;20,477;19,5306;20,6562;20,3517;6,53307;0;7,27667;24,6525;+
P09446(534);27,3673;27,6309;28,7977;28,5005;21,4633;21,2046;21,674;21,2609;5,81303;0;6,67338;18,641;+
P09446(558);26,2953;24,6287;24,8266;23,8419;23,7765;23,3053;24,2459;23,7157;1,08174;0,0867736;1,13726;2,07905;
P09446(424);25,736;25,5912;25,2143;24,7152;20,8578;21,2316;21,4161;21,2939;5,41611;0;4,11436;15,9642;+
P09446(103);19,057;21,1996;21,1003;21,6966;21,4911;19,4939;20,4807;21,1545;0,0520493;0,888715;0,108331;0,14818;
P09446(109);24,4632;21,7892;20,5714;20,9415;24,638;24,0926;25,9249;25,8182;1,74143;0,0225458;-3,17706;-3,21999;+
P09446(160);23,3936;21,0034;21,6569;22,5113;21,8156;20,4897;18,6501;21,0051;1,00151;0,103719;1,65119;1,94569;
P09446(501);21,7477;20,3856;20,9509;20,5426;19,0658;20,604;20,4276;21,2404;0,471171;0,325169;0,572231;1,04114;
P09446(320);25,9651;26,7313;25,9268;26,5109;25,8126;24,051;25,3598;26,1777;0,941439;0,117764;0,933267;1,84592;
P09446(349);25,4767;24,0277;23,8371;24,7024;23,5129;21,4787;22,3782;23,7086;1,46161;0,0401318;1,74138;2,72212;+
P09446(590);25,0542;22,5497;21,7543;21,3448;22,0822;22,4051;23,0386;21,8445;0,145559;0,706946;0,333115;0,382573;
P10567(569);21,0206;21,4004;20,5941;20,9573;19,8178;21,1091;21,5171;19,3418;0,453068;0,338156;0,546608;1,0081;
P10567(706);30,3215;27,1375;25,8749;27,2413;29,8377;29,3338;30,5984;26,8855;0,574846;0,255418;-1,52003;-1,2259;
P10567(712);27,6424;27,8539;27,5297;27,3655;26,8146;26,5092;25,5322;26,5918;2,19332;0,0113419;1,2359;4,09304;+
P10567(410);23,4398;27,0008;27,1074;27,8437;25,2492;22,4923;22,1434;24,4859;1,16383;0,072639;2,75523;2,21599;
P10567(100);21,8254;19,8783;20,3174;20,045;24,0886;24,2302;23,2702;23,5016;3,19746;0,00254374;-3,25613;-6,49339;+
P10567(472);19,9338;20,3453;20,5775;21,7187;21,169;19,6763;21,5763;20,5512;0,0626305;0,866619;-0,099371;-0,176505;
P10567(222);18,2456;19,2511;19,2284;20,3432;20,4997;20,3468;19,9018;19,2923;0,714432;0,187165;-0,743116;-1,466;
P10567(232);23,5317;20,2037;21,5731;21,2418;20,7025;20,6294;19,7775;21,1938;0,679198;0,201706;1,06176;1,40609;
P10567(787);24,64;23,4688;23,7189;23,3265;20,5452;20,1755;21,8335;21,3382;2,97506;0,00289655;2,81545;5,89375;+
P10567(189);21,4943;20,8199;20,7118;20,7047;20,3597;21,3161;21,4754;19,9709;0,140076;0,713831;0,152103;0,369691;
P10567(195);25,7555;24,864;24,1816;22,9702;27,504;26,4034;27,2476;28,9108;2,10574;0,0121389;-3,07361;-3,91589;+
P10567(762);21,7306;21,0811;21,7989;21,0831;21,7003;21,3155;21,124;20,7334;0,305977;0,479831;0,205125;0,727465;
P10567(417);24,7083;23,8264;25,0311;24,4908;25,303;26,1252;25,6185;27,3851;1,64226;0,0268254;-1,59377;-3,04045;+
P10567(776);23,763;22,343;21,9854;22,9606;23,8019;22,6114;23,5928;22,2365;0,219555;0,585256;-0,297624;-0,548447;
P10567(343);27,3271;27,7529;27,5442;27,3455;25,616;24,8906;25,585;20,7882;1,51784;0,0350836;3,27247;2,82011;+
P10567(122);27,4285;27,1566;26,8213;26,4214;25,2745;23,6666;24,1223;21,6452;2,22768;0,011052;3,27981;4,16369;+
P10567(121);20,9296;20,8131;21,0434;21,3972;21,9306;20,6055;20,2762;21,4466;0,0159987;0,96518;-0,0189056;-0,0472703;
P10567(449);23,9827;20,1533;21,9116;22,5858;23,1345;23,1948;23,7767;26,9668;0,880418;0,133134;-2,10985;-1,74444;
P10567(103);21,1805;21,5401;21,6485;20,8735;23,7011;21,7001;23,52;24,8603;1,70574;0,0242024;-2,13472;-3,15495;+
P10567(515);27,4931;24,6191;24,82;26,2999;27,9045;27,3108;27,5198;26,1184;0,918545;0,122913;-1,40534;-1,80787;
P10567(628);27,9427;28,0077;27,5215;28,5796;27,3658;25,3622;25,387;23,1175;1,63219;0,0273885;2,70471;3,02242;+
P10567(719);20,1931;20,815;21,4758;19,9618;21,5059;20,5261;20,0777;21,3822;0,21643;0,588929;-0,261589;-0,541709;
P10567(216);24,7901;24,9581;23,4272;22,6867;24,9196;23,5031;24,5501;22,0281;0,0925758;0,806777;0,215271;0,253935;
P10567(506);20,6521;20,8858;21,5042;20,3893;20,7798;21,4273;21,7314;20,6374;0,34818;0,431606;-0,286103;-0,810572;
P10567(802);21,51;21,0096;21,6162;21,3745;25,3545;25,6162;25,9692;25,8881;6,29843;0;-4,32944;-22,5105;+
P10567(657);20,4628;20,5303;21,0526;17,0968;21,9895;19,8187;21,3416;20,057;0,43429;0,353283;-1,01607;-0,97354;
P10567(737);21,8443;21,5608;20,6728;18,674;19,8407;20,7861;20,9021;20,5634;0,0786737;0,833467;0,164882;0,218465;
P10567(579);21,0891;19,1758;19,6683;19,8246;21,6114;21,2618;19,9511;20,8444;0,915285;0,123858;-0,977722;-1,80245;
P10567(742);28,1848;23,8921;24,8064;22,5157;30,4057;30,4687;31,0609;23,0095;0,863983;0,137969;-3,88647;-1,71706;
P10567(287);20,946;20,2352;21,3086;20,4285;21,1299;20,8908;21,1541;21,5718;0,804918;0,155417;-0,457097;-1,6184;
P10567(13);22,0588;20,3028;21,407;20,4151;21,7383;20,8586;21,8694;21,1896;0,324867;0,458386;-0,368047;-0,764967;
P10567(864);24,8809;24,5651;24,4729;24,5334;26,1182;25,0294;25,6849;23,785;0,474925;0,322344;-0,541278;-1,04796;
P10567(860);21,241;21,1042;20,9797;20,7705;21,8491;21,0996;21,4771;20,0543;0,087343;0,815164;-0,096148;-0,240677;
P10567(167);21,2847;20,0305;21,2728;20,6542;21,4737;21,5423;21,1623;19,9504;0,18201;0,644847;-0,221619;-0,466014;
P10771(72);20,577;20,5055;19,5292;21,5105;19,5071;20,8774;21,3898;20,2315;0,0171813;0,962347;0,0291166;0,050699;
