Leading.proteins.Positions.within.proteins;log2 eat2_d10_01;log2 eat2_d10_02;log2 eat2_d10_03;log2 eat2_d10_04;log2 eat2_d5_01;log2 eat2_d5_02;log2 eat2_d5_03;log2 eat2_d5_04; -Log Student's T-test p-value eat2_d10_eat2_d5;Student's T-test q-value eat2_d10_eat2_d5; Student's T-test Difference eat2_d10_eat2_d5;Student's T-test Test statistic eat2_d10_eat2_d5;Sign p-val: 0.05 
P49405(58);19,4672;21,3041;19,907;21,1683;21,2518;21,6034;20,8959;20,8203;0,668;0,294819;-0,681203;-1,38696;
Q3HKC4(273);21,8058;21,2316;21,2259;20,5953;20,9443;21,4339;20,7701;21,5945;0,0316346;0,95008;0,0289869;0,0919273;
Q3HKC4(248);19,8361;21,4047;21,8281;21,4382;21,2277;19,2468;21,476;21,8065;0,0943643;0,845127;0,187553;0,258442;
Q3HKC4(259);28,435;26,8074;26,589;22,9224;25,8365;25,6054;26,101;27,24;0,00198563;0,996792;-0,00726509;-0,00595934;
Q3HKC4(241);20,3773;20,6029;20,1285;20,8015;21,1444;20,9918;20,7508;21,5182;1,55158;0,0564237;-0,623702;-2,87935;
Q8MNS3(306);19,6851;18,726;18,5993;21,208;20,2654;19,7513;21,2738;21,794;0,793422;0,231561;-1,21653;-1,59913;
P49596(11);21,9249;21,1138;21,2804;18,4092;23,1804;22,8743;21,6253;23,9414;1,29116;0,0900334;-2,22328;-2,43019;
P50140(360);21,9903;21,1566;19,8246;18,8207;21,2031;19,9456;21,6819;20,0706;0,126547;0,796915;-0,277243;-0,33751;
P50432(305);20,8564;21,1269;20,5782;18,8896;19,5249;20,7777;21,6895;21,7966;0,343844;0,54457;-0,584361;-0,802144;
P50432(466);20,9429;19,8195;20,4314;21,4953;24,2732;23,9937;24,244;25,6451;3,52747;0,00391837;-3,86671;-7,47086;+
Q8I4H9(279);21,4538;21,1749;19,3359;21,1153;21,0237;21,6003;21,4343;21,5634;0,598625;0,33207;-0,635465;-1,26738;
P50880(400);21,4673;21,0846;21,3705;20,9944;20,465;20,3999;20,1557;20,0758;3,20315;0,00600717;0,955072;6,50935;+
P50880(382);20,4556;20,9109;21,8542;21,1842;21,691;22,4685;21,7741;23,2892;1,36053;0,0792061;-1,20447;-2,54816;
P50880(289);21,5139;21,6906;22,2126;19,6476;21,1511;21,4842;21,3863;21,2504;0,0316082;0,949838;-0,0518355;-0,0918531;
P50880(297);21,5139;22,01;22,5274;19,9149;23,8727;20,6595;22,7039;22,1798;0,441668;0,453712;-0,862411;-0,987157;
P50880(353);20,4081;19,8694;20,3665;20,9;22,5226;23,6478;24,5454;24,4832;3,23569;0,00587266;-3,41374;-6,60106;+
P50880(283);26,7466;25,1155;24,4464;22,7711;25,426;26,3676;26,1752;26,7177;0,804013;0,226333;-1,40175;-1,61688;
P50880(169);21,3116;20,1819;18,9209;21,4433;21,2101;20,0924;20,9281;19,7343;0,0132537;0,978146;-0,0267787;-0,0392779;
P50880(370);21,9009;19,3531;20,8808;21,5519;24,6283;23,7342;23,8063;23,7113;2,62496;0,0117969;-3,04833;-5,0337;+
P51403(259);23,3739;22,5912;23,8769;25,9553;20,6976;20,0056;19,5442;21,8827;2,08732;0,0223547;3,41679;3,87917;+
P51403(62);27,4651;26,7203;26,7973;27,8252;22,9536;25,2351;24,9375;24,2602;2,60314;0,0125727;2,85537;4,98318;+
P51403(155);21,3205;20,6408;21,1592;19,8335;23,7841;23,555;23,9697;24,1455;3,90427;0,00241221;-3,12506;-8,73364;+
P51403(53);26,0844;27,2123;26,4643;28,4679;25,8088;25,8869;25,7559;26,4858;1,00032;0,15635;1,07286;1,94372;
P51403(234);21,5055;20,7518;20,7224;21,002;21,5762;19,6027;20,4808;21,7605;0,095813;0,842768;0,140373;0,262083;
P51403(110);20,9329;20,7514;21,6465;21,5397;25,5352;25,0317;25,6144;26,0986;5,08325;0,00157576;-4,35231;-14,0077;+
P51403(253);25,4256;23,4852;23,4051;25,8933;20,8511;20,2199;20,1534;18,9642;2,99723;0,00729762;4,50512;5,95156;+
P51404(39);21,671;21,0834;21,6462;21,4042;21,2574;21,4572;21,5747;21,5952;0,0441768;0,92812;-0,0198994;-0,126747;
P51404(27);21,3103;20,3649;21,4521;19,2248;20,0509;20,9736;20,8676;21,486;0,166873;0,747435;-0,25652;-0,431805;
P52011(96);24,9876;25,4295;26,3112;25,15;23,7041;24,3103;24,4265;25,3837;1,16836;0,112857;1,01341;2,22357;
P52011(89);20,6056;20,818;21,3903;20,1374;23,2768;24,7499;24,5901;23,9074;3,67782;0,00310059;-3,39319;-7,95465;+
P52011(31);21,2825;21,4504;19,9875;20,6273;21,4677;21,117;19,9134;20,3794;0,0879865;0,854288;0,117537;0,242313;
P52011(132);21,5442;19,8368;21,8756;21,4495;20,1233;20,847;20,3596;21,5039;0,370469;0,518561;0,468105;0,853536;
P52011(147);20,3448;20,9501;21,0632;20,6415;21,2783;20,966;21,4418;20,6588;0,686518;0,282795;-0,336349;-1,41856;
P52015(48);20,4774;20,3389;21,321;20,0619;20,4588;20,5746;20,0569;21,9251;0,160857;0,754033;-0,204059;-0,41804;
P52015(31);23,2792;23,096;23,7615;22,8862;29,8875;24,908;23,6882;26,3191;1,13904;0,119235;-2,94498;-2,17457;
P52015(132);22,9702;23,373;23,2346;25,3329;22,7094;23,3323;23,3565;24,4233;0,161824;0,753184;0,272294;0,420259;
P52015(148);21,2508;20,9011;21,1204;21,2762;20,5053;21,7472;21,4688;21,5898;0,268312;0,625738;-0,190667;-0,651067;
P52017(47);21,8909;21,1015;21,8409;21,0036;21,9468;22,1936;21,8104;21,5165;0,724455;0,263074;-0,407617;-1,48298;
P52018(6);25,112;24,9218;24,9652;25,4995;18,1468;20,9863;21,6426;20,2733;3,13332;0,00651852;4,8624;6,31587;+
P52275(37);20,0696;21,194;21,2061;20,4103;21,3276;20,9737;20,9993;21,8338;0,802824;0,227132;-0,563584;-1,61489;
P52275(276);21,5696;21,2156;21,271;19,9467;20,2922;20,9465;20,309;19,6536;0,775772;0,238543;0,700404;1,5695;
P52478(71);21,6823;20,8108;19,0262;20,1883;20,8555;21,3912;20,4586;20,5518;0,267422;0,62627;-0,387374;-0,649232;
P52554(6);21,87;20,9515;21,475;21,3679;20,4606;19,4029;21,8386;20,4774;0,813437;0,221991;0,871232;1,63266;
P52554(13);20,3496;21,439;21,6858;21,4062;20,2681;21,4276;21,2688;21,2403;0,163968;0,750171;0,168963;0,42517;
P52652(151);21,866;20,9037;21,3507;21,3674;21,0693;20,9937;20,2562;20,3999;1,29237;0,0900019;0,692183;2,43224;
Q86D21(313);21,3932;20,7531;20,2067;21,4183;19,9345;19,9775;21,1871;20,9224;0,45422;0,444678;0,437432;1,01021;
Q86D21(54);30,3914;29,1588;29,9209;24,3434;29,4854;30,8084;30,8902;30,9324;0,701998;0,274841;-2,07548;-1,4449;
P52717(180);23,7509;22,9347;22,4724;20,1021;21,5192;21,0456;21,6888;20,6214;0,638999;0,311824;1,09628;1,33721;
P52819(48);19,65;21,2814;20,5998;21,2355;23,021;23,8246;24,379;25,6836;2,70542;0,0108113;-3,53538;-5,22297;+
P52819(50);24,3502;25,293;24,1738;26,5521;24,3678;25,2319;24,0835;23,8964;0,517656;0,390653;0,697381;1,12485;
P52819(71);19,8666;20,8549;21,1603;21,5841;23,2725;22,9923;22,3866;23,6795;2,55334;0,0125608;-2,21628;-4,86915;+
P52819(82);20,1076;19,641;21,461;21,3888;24,8024;23,429;22,1817;23,7084;2,18489;0,0189643;-2,88079;-4,07579;+
P52819(64);20,7975;20,2312;21,059;20,85;23,1119;22,3055;22,0823;23,7013;2,61219;0,0123239;-2,06582;-5,0041;+
P52819(54);21,04;20,1502;20,4854;21,2926;23,8874;22,8814;23,4849;25,7105;2,56954;0,0125979;-3,249;-4,90606;+
P52819(109);25,4335;23,7616;21,4921;22,2564;25,0041;25,6508;25,2564;23,8622;0,909864;0,183277;-1,70748;-1,79344;
P52819(86);21,2157;20,9023;21,7947;21,5788;20,5841;20,8143;21,4273;19,5095;0,895706;0,187752;0,789099;1,76989;
P52821(85);25,6341;25,1995;25,4788;21,827;22,5404;23,3888;24,355;24,529;0,351468;0,538609;0,831495;0,816948;
P52872(18);23,4535;22,0186;24,088;21,121;20,4296;21,8154;21,8181;20,9854;0,953571;0,169094;1,40814;1,86607;
P52879(176);19,7647;21,328;21,4098;20,7609;22,8308;23,2752;22,1188;24,6554;1,98059;0,0270097;-2,40418;-3,66977;+
P53013(44);26,1179;26,3985;26,692;24,1289;24,9821;25,457;25,3303;25,9206;0,278976;0,613374;0,411835;0,672929;
P53013(179);23,3674;22,717;24,2128;22,4609;21,7304;23,6629;22,7104;23,8073;0,128179;0,795126;0,211796;0,341423;
P53013(180);25,9271;26,0468;27,0845;24,1121;25,0212;23,5093;25,4423;25,3279;0,599302;0,331581;0,967454;1,26856;
P53013(330);26,1059;25,2604;26,5486;25,665;23,7331;24,0034;22,5019;23,2644;2,95843;0,00814857;2,51927;5,85068;+
P53013(392);24,973;23,7529;23,8527;22,1095;24,4438;23,8008;24,818;23,9817;0,411274;0,479396;-0,589056;-0,930736;
P53013(255);20,2135;20,3857;20,8547;19,9472;27,7701;26,6727;26,8863;27,4011;6,21703;0;-6,83225;-21,8109;+
P53013(439);20,6413;20,7303;20,0141;21,3136;27,0027;26,4678;25,9357;26,6479;5,55303;0;-5,83873;-16,8427;+
P53013(273);21,1044;20,8301;20,6275;19,7776;20,4106;20,2785;20,1635;21,295;0,0434046;0,928957;0,0480027;0,124627;
P53014(39);21,2156;20,2474;20,8927;19,187;21,2083;21,4617;21,3953;20,9593;0,966092;0,165823;-0,870486;-1,88687;
P53014(47);21,6681;20,0278;20,7927;20,6025;20,6486;20,3369;21,3959;20,5837;0,0263293;0,958794;0,0314994;0,0769361;
P53014(143);23,5862;22,7528;23,0015;23,0016;23,611;22,9547;23,1976;24,6449;0,589245;0,338057;-0,516549;-1,25105;
P53014(126);24,7488;23,6501;24,44;21,0722;22,8953;24,4939;24,0746;23,7726;0,139313;0,780539;-0,331342;-0,367892;
P53014(99);25,1028;22,7447;23,0206;25,5866;23,2805;22,7171;22,6991;22,7499;0,858227;0,203817;1,25203;1,70747;
P53585(796);25,519;24,3581;24,8804;24,1487;21,0022;20,0983;19,9539;19,7247;4,45925;0,00148571;4,53179;10,9341;+
P53588(59);21,4721;21,417;21,1072;20,0632;22,5543;21,1511;24,2585;23,4847;1,32193;0,0853296;-1,84725;-2,48239;
P53795(14);21,8784;20,7546;21,3963;21,115;22,3551;24,0674;22,1783;23,1103;1,80742;0,0365806;-1,6417;-3,34162;+
P53795(6);20,5236;20,5343;20,5575;20,3312;21,2578;21,4643;21,6836;21,4152;4,10134;0,00156701;-0,968586;-9,46484;+
P54073(62);24,7942;23,9331;25,8146;24,8027;20,7532;19,8067;20,6206;21,0917;3,9924;0,00232479;4,2681;9,05423;+
P54216(42);21,5417;20,1102;20,2271;20,7911;24,0904;22,7809;23,6436;22,1874;2,46114;0,0140791;-2,50804;-4,66251;+
P54216(28);21,3197;21,5026;21,7899;19,2219;20,5858;21,2818;21,0674;19,7241;0,166659;0,747529;0,29379;0,431318;
P54216(111);20,8522;18,8527;21,3676;20,7189;20,4569;21,5256;20,7503;21,824;0,496027;0,40954;-0,691364;-1,08609;
P54216(319);21,4019;21,5332;21,636;20,3575;21,3363;21,5084;21,058;21,833;0,243116;0,654963;-0,201764;-0,598608;
P54811(11);23,899;23,2486;23,5381;23,0276;23,0934;23,9075;23,1122;22,4597;0,348719;0,539947;0,285158;0,811619;
P54811(13);25,1551;24,4132;25,2337;24,7737;25,777;26,4491;26,1316;27,6408;1,94262;0,0293622;-1,60568;-3,59664;+
P54811(511);23,6809;22,0341;23,1153;22,6665;20,9223;20,2436;20,8299;18,9973;2,45866;0,0141383;2,62594;4,65704;+
P54811(784);21,9654;20,1439;21,302;19,3025;21,2485;19,7971;20,7031;21,116;0,0188792;0,969009;-0,0376883;-0,055607;
P54811(342);21,717;19,0704;19,8624;19,697;21,1448;21,6748;21,1051;21,7163;1,17329;0,111737;-1,32355;-2,23182;
P54811(24);21,5913;20,5389;20,8039;20,4832;20,1017;20,1187;21,4593;21,1838;0,118062;0,810678;0,138439;0,317019;
P54811(621);20,9552;21,3912;21,0431;20,5026;21,3644;20,6022;20,6333;20,63;0,260553;0,63467;0,165551;0,635034;
P54811(622);20,8912;21,003;21,783;21,0898;21,4309;21,569;20,241;21,1654;0,0911328;0,849556;0,0901694;0,25029;
P55155(1390);25,738;23,3546;24,2584;21,8018;25,5796;23,7682;22,6201;24,8209;0,149175;0,768575;-0,408979;-0,391016;
P55216(269);21,5269;20,8058;21,6906;21,1574;26,6461;25,4459;24,9371;26,4284;4,27353;0,00185366;-4,56916;-10,1478;+
P55216(62);22,809;23,5621;23,2369;20,4117;22,253;23,816;22,1866;21,3582;0,040054;0,935241;0,101505;0,115395;
P55216(251);20,3531;20,1406;21,097;20,043;20,914;19,5148;21,8396;21,8596;0,469119;0,431207;-0,623552;-1,03741;
P55216(296);20,7484;20,9249;19,9954;19,7895;19,9015;21,8472;21,8233;20,4279;0,515319;0,392765;-0,635417;-1,12067;
P55216(299);24,4608;24,6717;24,4826;25,4914;25,4963;25,7003;25,6861;25,6142;1,85309;0,0338493;-0,847591;-3,42685;+
P55216(135);21,4027;21,0955;21,5078;20,5832;20,0246;21,1381;19,8879;21,5099;0,514411;0,393323;0,507198;1,11905;
P55326(192);24,9058;25,1052;25,2107;23,6627;25,4703;26,3147;26,0438;26,3544;1,73745;0,0416293;-1,32471;-3,21273;+
P55326(61);22,7478;21,4829;22,209;23,184;21,0848;19,26;21,4502;21,6096;1,25977;0,0943978;1,55479;2,37713;
P55326(17);26,1456;24,8731;26,0279;27,1185;24,8454;25,0675;25,2391;24,6326;1,20779;0,105167;1,09513;2,28965;
P55326(95);21,0066;20,9421;20,7183;20,8649;19,9307;21,0204;20,1472;20,7882;0,764029;0,243637;0,411349;1,54976;
P55326(163);21,5285;20,8751;20,6168;20,981;21,3557;19,9414;21,0535;21,8504;0,0386685;0,938151;-0,0499449;-0,111559;
P55326(53);21,6825;20,9795;19,0914;20,1524;19,5256;21,1474;20,4221;20,6584;0,0198284;0,967764;0,0380921;0,058343;
P55326(154);20,8002;20,5877;21,875;19,6409;23,4076;22,9467;23,4158;21,6213;1,839;0,0347291;-2,12187;-3,40046;+
P55326(113);24,8763;23,8264;24,6301;29,1575;21,7513;23,0625;23,3309;22,7741;1,22448;0,101883;2,89286;2,31768;
P55326(123);23,0932;20,7331;21,896;22,2768;25,8753;28,1436;26,4248;26,1986;3,2376;0,00589474;-4,66081;-6,60648;+
P55326(70);23,8371;24,2406;24,2615;26,4942;23,4364;23,4567;23,2034;22,8701;1,25638;0,094916;1,46668;2,3714;
P55853(16);22,2589;21,7984;21,937;21,5291;20,4362;20,1026;20,8161;20,6364;3,17071;0,00608392;1,38303;6,41891;+
P55853(18);21,3808;19,1884;21,571;20,2526;21,5076;19,3203;21,1565;21,6231;0,150538;0,767493;-0,303619;-0,39419;
P55853(39);21,6102;18,2881;20,665;20,7512;20,96;21,3271;20,3667;20,9824;0,334629;0,553197;-0,580418;-0,78415;
P61866(83);21,6811;20,4139;20,9055;19,7889;20,4168;20,4613;21,7065;19,4683;0,112099;0,820101;0,184079;0,302472;
P61866(41);20,315;21,4285;21,6145;20,1811;21,001;20,7693;20,6746;21,0683;0,00568647;0,990135;0,00649452;0,0169949;
P61866(70);21,794;20,3023;19,8754;21,593;21,2251;20,7673;20,8764;20,7676;0,0124639;0,9773;-0,0179443;-0,0369694;
P61866(40);23,7684;23,194;20,8187;22,3946;21,2441;20,5428;20,8939;20,4676;1,41575;0,0715953;1,75684;2,64286;
P62784(32);20,6727;21,2301;20,3764;21,1387;24,7221;25,6445;24,1748;25,962;4,06408;0,002;-4,2714;-9,32258;+
P62784(92);20,5714;21,1931;21,5826;20,6639;21,0656;21,7802;21,0039;21,5116;0,516453;0,391686;-0,337559;-1,1227;
P90731(792);26,0836;25,5445;25,9001;21,2197;22,1122;22,5848;21,3696;22,6997;1,08221;0,133103;2,49539;2,07983;
P90735(506);23,9296;22,2612;22,2269;23,9863;20,7311;21,8469;20,0144;21,2547;1,83699;0,0348875;2,1392;3,39671;+
P90735(18);21,8131;18,1958;21,2205;19,8403;20,7311;20,4534;19,7025;20,7308;0,0575627;0,904994;-0,137025;-0,163006;
P90746(322);24,7797;25,0005;25,0683;24,9386;21,3571;21,4781;20,6856;21,6274;5,55741;0;3,65976;16,8715;+
P90862(473);19,7684;21,0286;20,4706;21,496;24,0217;23,0621;22,6329;22,6028;2,52131;0,0127747;-2,38896;-4,7967;+
P90868(41);20,8211;20,6159;20,0406;20,173;20,9609;21,6991;21,8288;21,135;1,91751;0,0301813;-0,993325;-3,54865;+
P90879(38);20,8894;19,5187;20,7244;21,5044;20,2238;20,6704;20,2506;19,8694;0,399247;0,489679;0,4057;0,908165;
P90900(108);25,2834;25,5144;26,7743;25,1019;21,3036;20,3131;20,399;20,3499;4,55541;0,00083871;5,07712;11,3628;+
P90900(128);24,7188;22,9458;24,8196;24,9063;23,0276;23,4025;24,2172;23,2379;0,814468;0,221641;0,876355;1,63438;
P90900(442);20,5881;20,416;21,0187;20,3339;24,8422;26,3701;26,8906;25,2868;4,37644;0,00202667;-5,25824;-10,5769;+
P90900(451);20,825;19,6933;21,047;20,1169;21,6055;19,4209;21,0371;21,0603;0,26115;0,634111;-0,360415;-0,636273;
P90961(134);21,5512;20,218;20,1965;20,1981;20,2777;21,0647;21,0694;20,4211;0,162555;0,75219;-0,167291;-0,421936;
P90961(163);20,1336;20,4966;21,5493;20,8246;20,8274;19,9688;20,467;21,364;0,0807354;0,865359;0,0942154;0,223776;
P90961(215);20,5236;20,7081;19,9513;20,6499;20,6411;20,5951;20,8779;21,2414;0,836427;0,212439;-0,380628;-1,67109;
P90961(125);21,6918;20,3178;21,3959;25,6836;21,0029;19,4021;19,6639;21,4909;0,717287;0,267006;1,88229;1,47084;
P90961(198);19,6112;21,3025;20,9324;20,7869;21,3347;21,0696;19,6532;20,1943;0,0633824;0,89766;0,0952773;0,178498;
P90961(185);19,8215;20,6289;20,3493;20,2233;20,5345;21,7301;21,7829;21,1674;1,68296;0,0456514;-1,04799;-3,11368;+
P90961(177);20,5838;20,5683;20,9454;20,2052;21,1631;19,6626;20,6143;21,7818;0,190347;0,718145;-0,229784;-0,484605;
P91001(302);24,9823;23,9891;26,3377;22,1193;22,0236;23,5903;24,1593;23,664;0,446852;0,44903;0,997835;0,996695;
P91020(72);23,9719;23,3823;23,7658;24,254;19,5401;20,8923;21,1821;21,6418;3,09533;0,00701618;3,02943;6,21251;+
P91027(133);21,0292;21,3128;20,443;19,9253;20,507;21,5098;21,0125;20,6302;0,253254;0,644094;-0,237316;-0,619855;
P91027(326);20,865;20,7515;21,0986;21,3691;21,4457;21,4658;20,88;20,5927;0,108438;0,826752;-0,0749745;-0,293477;
P91027(7);21,0291;19,9204;20,7513;20,2716;21,1073;20,2448;20,5011;21,0398;0,297747;0,594456;-0,230114;-0,710963;
P91027(199);21,2343;19,6151;21,57;21,4818;20,9092;21,7705;21,6359;21,2695;0,366034;0,522809;-0,420988;-0,845035;
P91027(210);21,5697;19,3831;20,6138;21,1778;19,7366;21,2216;20,9613;20,0952;0,114401;0,816777;0,1824;0,308102;
P91027(194);20,9456;21,2381;21,6895;21,5072;19,8099;20,8894;20,8568;21,4151;0,801843;0,227347;0,602293;1,61325;
P91027(227);27,2074;26,3114;26,3574;25,529;23,9381;24,9993;25,6464;26,334;0,93;0,177679;1,12186;1,82691;
P91027(162);20,2624;21,4359;20,1866;20,8611;20,4443;20,483;19,6264;21,347;0,180555;0,732077;0,211356;0,462753;
P91027(307);19,9581;21,2214;20,2524;21,356;20,0889;21,6596;21,5725;20,4993;0,194126;0,71486;-0,25807;-0,492978;
P91027(229);26,0776;26,0686;25,8315;24,5711;21,1917;19,4889;21,4531;21,0206;3,83925;0,00220979;4,84863;8,50349;+
P91055(230);21,2106;20,9085;20,6729;19,5119;20,7617;20,1456;21,08;21,1236;0,181248;0,731424;-0,201756;-0,464306;
P91116(156);21,2721;21,1235;20,6532;21,0149;21,325;21,3368;19,4064;18,8847;0,554706;0,362212;0,777709;1,19053;
P91128(82);21,9948;21,4085;20,1644;20,5342;19,5603;20,283;20,6693;19,6644;1,03275;0,145693;0,981211;1,99759;
P91128(136);20,4731;20,8647;20,3478;19,7794;19,9334;19,5674;21,0994;21,6113;0,132479;0,789978;-0,186609;-0,351692;
P91128(145);18,0759;19,4969;21,1254;20,0157;21,0765;21,4702;21,4136;21,4253;1,39558;0,0739064;-1,66792;-2,6082;
P91128(42);22,1063;22,6635;25,3625;20,7732;22,1811;21,3724;21,3479;22,0989;0,441058;0,454339;0,976309;0,986032;
P91128(111);21,7095;20,5171;21,4205;19,5408;19,4196;20,7872;21,7941;20,6095;0,0750689;0,877581;0,144403;0,209136;
P91128(105);23,6949;25,4346;24,8469;23,2594;24,7675;24,9982;25,0528;25,8342;0,759585;0,246346;-0,854249;-1,54228;
P91129(451);21,6319;21,2333;20,7808;20,2748;20,7752;20,4158;21,4192;20,7336;0,153289;0,764717;0,144286;0,400578;
P91249(5);20,9621;19,8322;19,8934;20,7058;22,6951;25,6733;22,8171;25,4746;2,34986;0,0152068;-3,81663;-4,42056;+
P91249(8);20,9648;20,461;20,3377;19,864;21,2242;27,8394;24,551;20,9506;1,01984;0,149747;-3,23444;-1,97613;
P91269(2);21,686;21,0509;21,7276;21,5667;25,8422;26,5246;27,0193;26,0363;5,39288;0;-4,84781;-15,8195;+
P91277(19);21,4558;18,756;21,8583;19,6868;20,4611;20,6044;21,3123;21,5861;0,295155;0,597639;-0,551739;-0,705744;
P91280(26);20,4571;20,1039;21,4967;21,2616;21,5002;21,6864;20,9242;20,8666;0,486759;0,417196;-0,414522;-1,06939;
P91297(280);21,82;19,7754;20,9166;20,749;20,0716;21,3677;21,1664;21,0749;0,073881;0,879619;-0,104901;-0,20605;
P91303(66);23,9783;24,2046;23,2536;25,762;23,6555;24,0417;23,5125;24,4992;0,268112;0,625391;0,37241;0,650653;
P91303(16);21,9004;19,4139;20,6949;20,1689;22,7043;21,7401;22,0903;21,8748;1,4828;0,0623503;-1,55785;-2,75894;
P91303(56);20,1002;19,6906;21,4938;19,6477;21,2539;20,1633;21,6198;21,6763;0,851952;0,205982;-0,945218;-1,697;
P91303(37);21,6623;20,3067;21,0931;20,3807;20,8042;21,0172;20,6845;20,8268;0,0287916;0,9564;0,0275207;0,083914;
P91303(46);23,1549;23,9123;23,226;22,6339;23,2063;22,1068;22,354;22,7282;0,902811;0,186038;0,632915;1,78171;
P91306(245);21,1791;21,3169;19,7106;20,5255;25,7837;23,4533;23,8496;23,6949;2,78219;0,00987531;-3,51236;-5,40809;+
P91306(28);22,8013;22,3972;22,6159;23,9755;23,9135;22,2849;23,9309;24,2867;0,532724;0,37901;-0,656525;-1,15166;
P91306(37);23,8665;23,6069;23,2697;22,1424;20,414;20,952;19,9159;20,3351;3,18919;0,00594326;2,8171;6,4703;+
P91354(156);24,4483;23,3429;23,8131;23,8229;23,5617;22,8827;24,1799;24,1015;0,182275;0,729656;0,17533;0,466608;
P91359(989);20,7782;21,5069;20,046;21,4687;21,1142;21,4785;20,1779;21,1499;0,0231936;0,962689;-0,0301857;-0,0679992;
P91374(56);24,9615;26,0279;25,7996;25,4914;24,6006;25,8549;25,9906;23,0712;0,428666;0,465267;0,690759;0,963126;
P91374(140);21,5856;22,3691;22,9567;24,6115;22,6022;23,0639;23,5897;23,8729;0,230934;0,670232;-0,401455;-0,572813;
P91374(5);21,4257;20,3088;22,3046;21,5639;22,8714;23,3187;22,5889;23,1716;1,93608;0,0293745;-1,58691;-3,58411;+
P91374(85);22,9545;22,7665;22,9623;24,6904;22,6931;23,716;24,6042;24,4789;0,363776;0,525768;-0,529611;-0,840697;
P91374(93);25,8416;24,646;27,3067;25,8545;26,9228;27,2701;28,1668;27,7108;1,41541;0,0715721;-1,60546;-2,64228;
P91374(153);25,4069;25,0011;25,585;22,068;26,9885;27,3609;26,4341;26,4671;1,44257;0,0680839;-2,29743;-2,68915;
P91374(157);19,9578;20,8191;21,4787;21,4339;21,5527;20,3296;21,2824;20,7396;0,0416402;0,932355;-0,0537028;-0,119773;
P91374(96);21,4763;20,0572;19,5769;19,4501;19,2072;20,4861;20,0353;20,3643;0,0769357;0,872826;0,11691;0,213974;
P91398(243);20,7839;20,1653;20,264;21,4789;24,5846;24,0637;22,8677;23,108;2,98879;0,00785924;-2,98297;-5,9295;+
P91423(57);21,8549;19,7756;21,5409;20,7828;19,7216;21,1177;20,605;21,2619;0,215081;0,689645;0,311985;0,538792;
P91482(107);23,204;22,5867;22,1644;24,4411;20,727;19,8889;20,0362;20,5193;2,72043;0,0108162;2,80624;5,25882;+
P91482(323);23,29;23,3217;23,0057;23,9275;21,4731;22,989;22,2234;21,4465;1,76708;0,039509;1,3532;3,26706;+
P91491(5);31,0821;31,4095;31,5102;29,3315;29,8856;30,924;30,2204;29,8787;0,48865;0,415973;0,606172;1,0728;
P91502(400);19,1016;21,2409;21,2043;20,2669;21,5784;19,9639;21,2235;20,9176;0,324652;0,563402;-0,467437;-0,764542;
P91502(414);29,9244;29,1802;29,2105;25,6422;27,5769;28,7271;28,353;27,9065;0,131575;0,791454;0,348438;0,349537;
P91502(549);25,856;24,9273;24,7573;26,5408;20,4762;20,899;20,6762;20,902;4,50475;0,00157576;4,78203;11,135;+
P91502(550);20,5474;21,3123;19,9688;20,1885;21,5429;20,8305;21,0096;21,8728;1,11297;0,125056;-0,809694;-2,13107;
P91502(428);21,4899;20,6095;20,4605;21,5612;20,1449;21,7607;20,8339;21,466;0,015521;0,975759;-0,0211048;-0,0458829;
P91502(571);26,6646;25,8657;25,8969;24,0521;23,6534;24,5716;23,8895;24,7065;1,22351;0,101926;1,41455;2,31605;
P91502(518);19,9323;20,4103;20,7842;20,0373;20,534;20,2933;20,0311;21,1669;0,2887;0,605934;-0,215261;-0,692703;
P91502(445);18,9214;21,2225;21,2058;19,3314;23,3975;24,129;22,325;24,0992;2,37625;0,0144696;-3,31741;-4,47722;+
P91502(447);25,0697;24,867;24,7825;22,9484;19,9044;21,2559;20,7904;20,8052;3,21982;0,00616176;3,72794;6,5562;+
P91821(61);21,3167;21,3251;20,5865;19,519;20,7489;20,7059;21,5502;21,0837;0,300016;0,594131;-0,335318;-0,715523;
P91856(332);20,6892;19,6744;21,2904;21,4369;21,6716;21,4153;21,5812;23,0611;1,09492;0,129813;-1,15955;-2,10099;
P91857(115);20,9689;21,4919;19,8661;20,5855;22,0638;22,951;22,6508;22,4107;2,42774;0,0142377;-1,79098;-4,58906;+
P91913(49);20,3154;19,2653;21,6662;20,6255;21,0379;21,4714;21,0617;20,6657;0,523261;0,385232;-0,591076;-1,13484;
P91913(33);19,3423;19,822;21,1519;21,1455;20,9862;21,2423;21,7359;19,967;0,470119;0,430562;-0,617415;-1,03923;
P91913(92);21,4874;20,9128;20,57;20,528;24,9213;23,5396;24,588;24,069;3,99847;0,00234483;-3,40495;-9,07668;+
P91913(93);21,9283;20,6882;19,4189;20,1008;24,9213;23,7903;24,588;24,5415;3,28113;0,005216;-3,92624;-6,73085;+
P91914(115);24,6592;24,1392;24,6887;21,8712;25,5167;24,1549;23,9252;23,6807;0,249392;0,648041;-0,479804;-0,611784;
P91914(27);21,4482;20,862;21,3006;21,5644;21,4597;20,7091;20,993;21,0469;0,508126;0,398978;0,241632;1,10781;
