Proteins,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
O44847,21.7287,19.4487,17.5742,19.0504,21.6034,20.0829,20.2957,20.8948
O44885,21.7695,21.1589,20.268,19.7027,21.8929,21.0351,20.8613,20.7665
O44887,21.9019,22.5397,22.6201,24.2703,24.2156,24.8178,23.2809,22.4562
O44897,21.2966,20.9801,19.041,19.0933,24.2419,23.9939,23.5112,23.6575
O44897,26.3662,27.7004,27.218,24.7812,25.6432,24.6726,23.8043,24.0093
O44897,24.4867,23.2336,24.6207,23.0022,24.4265,22.39,23.0383,23.2408
O44951,19.4057,18.4254,19.4207,20.4562,21.7802,21.1632,20.6415,21.395
O44990,25.596,22.4879,23.2949,24.0256,24.6591,22.0516,23.104,22.5113
O44990,23.7578,22.9026,23.2643,23.8755,25.1212,23.1186,23.9262,22.8722
O44995,25.7162,24.9328,25.1568,26.099,25.5448,21.5087,21.6238,21.8136
O45012,21.3864,19.4287,19.802,19.5897,20.2059,19.9443,21.2985,22.6107
O45060,20.7038,21.7232,18.7968,19.4142,23.9209,25.9011,22.9094,22.67
O45060,25.5161,25.6414,24.8545,25.9254,28.8675,25.9391,26.181,25.9755
O45083,19.6261,19.7451,19.281,20.3801,28.6094,25.4934,26.0432,24.4636
O45102,24.1808,23.2642,20.7194,24.9306,21.4765,20.7431,21.28,20.8211
O45102,18.7971,20.8873,20.7288,20.8552,23.3963,23.5692,23.4134,22.8655
O45166,23.5268,22.8358,24.2104,24.0997,27.8911,26.1148,24.4616,25.7312
O45166,19.919,19.0578,21.051,20.9597,20.5539,20.4671,19.5103,21.0508
O45319,20.1205,20.3161,19.8081,21.5392,21.8509,20.6705,21.028,20.9109
O45418,21.6095,22.2153,22.409,20.4879,23.8281,22.9575,25.3215,23.7344
O45445,29.1065,30.1553,30.2875,26.5236,29.5652,29.6805,28.1273,28.5601
O45451,20.5335,20.365,18.8299,18.4309,21.4552,20.554,20.8647,20.7241
O45470,23.8558,24.7358,23.306,25.2742,25.5016,23.3053,24.2497,24.8492
O45470,26.4962,26.1352,25.4502,26.4839,28.2385,27.4802,25.7133,27.162
O45470,23.7299,23.2726,21.045,23.1141,21.6567,20.5673,20.1773,21.0433
O45470,20.0289,21.6979,20.1912,19.3496,22.9258,23.359,22.9773,22.3598
O45495,20.8041,19.5065,20.7893,19.4431,21.0996,19.6451,21.1588,20.8715
O45499,22.8899,22.717,22.7777,23.1468,21.426,20.7146,20.2946,21.3631
O45502,20.6662,19.4729,20.153,19.7018,23.7258,23.4172,23.4275,22.1421
O45562,21.0948,20.638,17.0549,18.7336,20.4915,21.1651,20.6588,20.9527
O45577,19.1973,17.4213,21.4462,17.8413,20.4691,21.0886,21.1805,21.4193
O45577,20.2218,18.5537,21.4626,21.8715,20.9858,20.5048,20.8973,20.8077
O45593,17.4136,20.16,19.6866,20.5415,23.4937,21.9829,21.2723,21.9655
O45593,19.8232,19.0993,20.8061,19.0414,21.4061,21.1759,21.2187,20.9625
O45665,20.1044,19.1628,20.3844,21.7851,21.0862,20.4131,20.9496,21.2733
O45719,23.9123,23.7008,24.1389,24.5943,21.1947,20.287,20.6494,20.3306
Q6BEV8,23.0444,22.6535,21.276,23.3995,21.5392,20.8856,20.911,21.2246
O45723,19.0938,20.3239,20.5575,21.6237,24.5169,25.8895,24.5549,26.5344
O45723,20.2765,20.2612,19.7127,21.1304,21.7131,20.915,19.732,20.5844
O45734,21.7665,21.28,20.606,19.6233,20.6144,20.9787,20.5687,20.4111
O45783,26.0412,27.8348,25.9257,24.0734,21.1442,21.2362,20.4303,20.6115
O45815,25.8029,25.6465,24.0742,27.5683,27.0623,26.5539,26.0812,25.2041
O45815,19.936,18.0916,21.4199,20.1869,26.2732,25.0896,24.6268,25.2408
O45815,25.6082,25.8625,26.0808,26.0397,25.8537,24.0122,24.1381,23.5319
O45815,24.6034,24.7801,23.9084,25.5411,27.4999,25.898,24.4458,27.8592
O45815,18.5897,20.3544,20.2054,21.4753,24.7366,23.6819,22.4295,23.5054
O45841,25.274,24.9293,26.0424,20.7456,22.8112,20.9381,22.2788,21.3823
O45865,24.2719,23.0993,21.6543,23.7786,24.2857,22.531,25.4035,23.5873
O45871,20.3402,19.1455,20.7214,19.9164,21.6201,21.2212,21.0458,20.4435
O45904,22.0275,20.4124,19.2724,19.3627,25.6841,23.272,22.8818,22.0203
O45904,21.296,18.8839,18.6103,20.4951,21.8371,19.3487,21.3331,21.0502
O45904,23.3954,23.2289,24.6118,25.3234,25.232,25.4359,23.6088,25.1587
O45904,20.3703,20.045,18.1331,19.5434,24.8047,22.211,24.238,22.8055
O45904,23.9404,23.8105,23.549,24.0649,25.7983,25.6784,24.1438,25.1199
O45904,19.6511,20.2619,21.2058,18.4673,22.0411,20.9295,21.3787,22.136
O45946,23.4384,21.912,22.6023,23.6156,26.4493,24.591,22.8216,24.5652
O45946,20.5838,20.9115,19.1602,20.0755,26.4842,26.8686,25.0826,26.5772
O45946,25.0059,21.0266,23.7934,25.7485,27.5502,26.0851,25.4842,26.2639
O45946,23.6607,22.1592,22.2509,22.5116,26.4983,23.8818,22.3208,23.5266
O45946,26.0172,27.0579,25.8011,27.1743,27.8537,26.8229,26.5399,26.6662
O45946,19.9783,20.0013,19.6498,19.9436,24.2248,23.0012,23.7831,23.7267
O45951,21.797,20.684,19.8413,19.5236,25.1895,26.4018,23.9994,24.2533
O61216,19.8322,19.2395,18.3243,18.6328,20.4434,20.8433,21.1816,20.4502
O61217,20.1411,20.6117,19.972,19.2624,24.5344,22.4047,24.4754,21.1754
O61708,20.8089,20.3439,20.6185,21.0248,21.96,21.0531,21.0029,21.199
O61708,19.8131,20.0083,20.1434,19.3897,21.6795,20.9922,20.5448,20.8119
O61742,33.6938,32.7527,29.5238,30.0916,26.1681,24.3234,23.8797,26.2516
O61786,20.5385,20.3955,19.1662,20.3549,26.6999,26.8763,25.8704,27.6928
O61792,19.4096,19.2828,20.2677,20.0052,20.2395,21.1877,20.4609,20.4999
O61820,26.3304,26.4066,23.7584,26.1024,22.1578,21.5755,21.62,22.4038
O61861,20.0933,17.8974,19.4018,19.1465,20.4342,20.8396,21.2869,20.9049
O61865,19.9651,18.6353,18.6334,20.7511,20.6584,20.7328,21.2999,21.145
O61974,19.9788,20.0179,16.7778,20.8365,21.8443,23.0537,23.257,23.5156
O62053,20.0336,19.2429,19.3747,21.7945,21.1516,20.4597,21.2376,21.2222
O62071,22.0576,23.1067,22.3419,21.229,23.1342,20.9722,21.136,22.0461
O62136,20.6428,19.276,18.9926,19.0052,22.8373,23.6728,20.5176,20.6066
O62149,19.4599,20.5128,20.6954,19.0371,21.6811,20.6767,19.8308,20.0835
O62149,25.1798,25.2818,26.4531,24.6729,20.8581,21.1492,20.306,20.2799
O62213,20.0192,20.3834,19.3329,18.8824,24.8756,24.7482,23.3597,23.7497
O62213,20.3441,19.2442,18.4215,20.7764,21.9687,19.9978,21.1858,20.986
O62220,20.3486,19.8555,21.1341,17.3709,21.6843,20.2735,20.271,21.0875
O62220,19.7911,20.1573,19.0902,18.1062,21.7945,20.9123,20.9824,20.8614
O62220,21.9258,20.7734,19.0673,18.5451,22.1861,20.4386,22.63,21.4484
O62236,18.9718,20.3151,19.7531,19.28,24.0674,23.5798,25.3408,26.0981
O62236,23.7895,24.7935,23.9062,24.9612,21.8277,20.6811,21.0238,20.1578
O62236,21.0916,20.8736,18.1431,18.1318,24.4462,22.2222,23.2381,23.6441
O62236,22.0486,20.8286,20.2787,20.0227,21.9556,20.6523,19.3752,20.7184
O62250,20.0114,20.5933,21.5565,21.6647,21.1065,21.127,21.1214,21.2852
O62261,25.4639,25.1266,24.9608,25.0869,21.8073,20.6612,20.8718,21.2179
O62277,21.8901,18.5816,21.0668,19.4387,25.5657,24.2499,23.0824,22.4851
O62317,19.4847,19.0289,19.7168,18.3937,22.6415,23.1031,22.3383,23.2154
O62317,21.7168,19.8036,19.7552,19.1972,20.8719,20.7503,20.6558,20.441
O62317,19.4055,19.7449,18.9679,19.016,23.6941,23.2375,22.74,25.3528
O62317,21.3434,17.9332,21.2861,21.2283,21.3306,20.5135,20.5678,20.6926
O62317,20.4142,21.2025,19.2817,18.7507,25.5847,24.4321,26.7169,26.0272
O62317,19.6441,18.0867,18.7687,19.5253,21.8529,21.207,21.1994,19.864
O62317,20.8583,20.8498,18.9191,18.7827,20.5166,20.8734,20.0153,20.8692
O62317,20.7695,21.1572,20.0821,19.8561,22.7155,22.3917,22.6542,22.2226
O62327,19.5477,20.7836,20.2354,21.3568,21.7469,20.7473,20.8317,19.89
O62327,19.1152,18.9174,18.6009,19.061,21.557,20.5183,21.1349,20.7466
O62328,19.743,18.488,18.8852,20.2015,24.6692,23.0134,22.2599,22.693
O62344,19.9286,19.817,18.7064,18.5315,25.7714,24.3928,25.9859,26.0159
O62344,20.0014,21.6828,17.4184,19.7849,21.7281,21.2727,23.4081,21.8376
O62347,18.7373,20.5834,19.1028,21.8981,21.7733,21.1989,20.7936,19.7772
O62347,21.8238,18.5051,20.2719,19.2671,21.6807,20.402,21.3843,21.1274
O62415,19.0155,20.2367,18.7879,20.579,21.885,20.9968,21.3157,21.1265
O62421,20.8911,17.3696,18.3538,18.1922,22.4036,22.412,21.9586,23.3779
O62432,26.9477,26.2695,26.1769,25.344,29.6363,24.6489,26.3236,26.4478
O62432,20.3502,19.925,20.2121,19.2178,25.9636,24.9241,23.5108,24.9596
O76258,23.2977,22.9952,22.7255,22.1031,26.5521,25.5341,24.6334,25.469
O76360,21.8233,20.0587,19.1677,20.9382,21.9188,20.7854,20.304,20.7116
O76371,20.7091,19.1408,21.0885,20.2336,21.9727,19.7268,20.4439,20.9216
O76371,19.3344,19.3804,20.2673,21.5826,22.9881,23.1816,23.6459,24.0691
O76371,22.3124,22.8371,22.7026,24.2582,24.6504,24.1757,25.8297,24.3311
O76371,18.6938,19.5326,20.7146,19.669,21.4737,20.9773,20.9831,19.9775
O76371,20.3025,17.9866,20.772,19.4331,20.842,20.4623,20.4958,21.1293
O76371,25.0865,24.3896,25.7023,23.7799,25.2406,24.5033,24.3337,23.3757
O76387,23.6066,22.3523,22.19,24.9647,21.6577,20.4232,20.29,20.8881
O76387,18.6434,19.9436,19.7735,17.8359,21.7342,20.4054,21.2596,20.5122
O76565,23.2427,22.365,21,23.9386,25.0478,24.1316,22.3379,23.058
O76651,24.4905,23.6598,22.6467,23.5842,23.6778,21.2578,26.0591,23.6765
O76651,18.8695,20.2804,20.4576,17.8018,21.9246,21.1857,20.5619,20.766
O76743,21.2208,21.6973,19.2297,21.2572,21.0711,20.4126,21.3028,20.9965
O76837,19.9445,18.7192,20.5392,20.2656,21.9014,21.1105,20.066,21.133
P02513,21.3139,20.2009,19.7154,20.6723,21.5383,19.6814,21.0571,20.075
P02513,24.9163,24.7532,23.9951,23.5107,21.3983,20.3515,20.8844,20.0878
P02513,21.881,21.4225,20.7723,21.997,24.5222,20.4811,22.5895,22.4459
P02566,19.9196,20.4501,20.3269,21.1193,26.9695,23.3533,22.6622,22.3491
P02566,24.1019,23.5465,23.3429,24.2046,26.5273,24.94,25.8922,26.985
P02566,19.8479,19.6401,21.6494,19.971,23.5032,21.859,22.8752,22.8747
P02566,21.4696,21.8797,21.6343,21.257,21.5736,20.8514,20.6527,20.1883
P02566,19.076,18.9016,21.6339,21.3066,20.9903,20.9072,20.1923,20.2956
P02566,20.7237,21.0442,21.2615,20.0627,20.8322,21.0567,20.8654,21.228
P02566,24.6957,24.0243,24.8057,24.8919,25.5528,27.395,24.9425,24.7833
P02566,18.8487,21.326,19.4615,21.4833,23.9411,24.1419,23.5123,24.7254
P02566,20.8622,19.2283,19.9743,20.4132,20.7371,19.7333,21.3846,20.9318
P02566,27.9673,27.9377,27.6313,21.7315,27.8524,25.3473,25.6382,26.0198
P02566,19.4319,18.7536,19.6246,20.5953,20.7016,20.4386,20.985,20.8424
P02566,26.8197,27.303,26.2618,26.7161,25.8479,25.2479,24.3484,24.4734
P02566,17.8429,17.674,21.1577,20.1761,26.8317,22.5181,23.1432,24.3836
P02566,20.6697,18.9345,21.0483,19.6428,21.3367,20.2281,20.6917,21.6341
P02566,29.0496,28.796,28.8929,28.7641,30.588,29.4065,29.6548,31.5611
P02566,24.3047,24.963,23.781,25.0697,27.2973,28.2399,28.5861,28.0788
P02566,19.945,20.2332,21.2551,21.2366,22.9516,20.5604,21.5122,22.1095
P02566,20.1501,19.815,20.1531,18.3572,25.6859,24.0848,23.5428,24.7835
P02566,17.6558,19.771,19.8536,21.9327,26.9594,26.193,25.0146,25.1159
P02566,27.9991,26.8897,26.5415,25.758,30.0774,29.5129,28.6231,28.4778
P02566,21.179,18.063,21.5084,21.4901,26.4872,23.7099,22.3816,22.6322
P02566,18.5993,21.5636,17.6403,21.1601,21.8501,20.7246,20.5656,21.4138
P02566,19.4993,20.3108,20.4254,19.6682,21.7596,19.9812,20.851,20.4748
P02566,20.1782,21.1466,20.2932,17.8743,23.2572,20.1654,22.0602,21.1384
P02566,22.5809,22.7697,22.4818,26.0589,21.7078,19.0378,21.0386,20.8962
P02566,22.7977,22.8276,24.555,24.0624,25.4618,23.4777,23.0971,24.0503
P02566,20.1713,20.3001,18.9328,21.4845,28.9573,23.1665,25.9703,25.9736
P02566,19.4452,21.79,19.4036,18.4222,26.5936,23.1665,24.8273,25.9934
P02566,24.9956,22.8033,21.1838,24.7389,26.4172,24.1006,24.2645,23.9146
P02566,24.9956,22.8033,22.901,23.6458,26.4172,25.3266,24.2645,26.6338
P02566,21.0381,20.4007,19.7531,20.4881,20.5797,20.5153,20.6724,21.1349
P02566,20.6217,21.8597,24.5089,22.2297,26.6914,27.1948,27.4574,27.5587
P02566,19.2895,20.8999,18.0403,21.377,23.7763,22.5651,22.8031,22.5119
P02566,23.4215,22.44,22.2517,25.3364,27.1317,24.4658,23.9556,25.3337
P02566,26.2621,27.1782,25.5136,26.9686,28.8627,28.11,28.3916,29.1461
P02566,23.6486,22.4541,25.1982,24.8211,27.2941,25.3314,25.0982,26.0252
P02566,24.3385,22.595,25.5155,24.1474,28.035,27.5633,27.8842,27.3316
P02566,21.8624,21.595,18.3251,19.914,24.4902,22.1083,22.6883,22.4523
P02566,25.3112,24.4163,23.1031,22.1125,27.7057,26.8012,27.7944,27.23
P02566,19.6733,20.0537,19.4402,19.0176,30.4276,27.3789,23.6017,26.2435
P02566,20.4334,20.9499,21.1335,20.4747,20.4479,25.9447,25.844,25.8446
P02566,20.8216,20.0852,19.7483,19.2667,28.5104,25.3512,24.2516,25.9936
P02566,21.5267,22.1875,21.7571,21.5828,27.0662,26.9805,27,26.5375
P02566,18.7324,19.7066,18.595,19.9514,26.8707,26.0915,23.2313,25.8485
P02566,20.6229,19.863,21.6505,19.0365,25.9042,23.7601,23.1436,23.5441
P02566,19.4291,20.2001,20.102,20.0425,26.1874,24.2591,26.3234,26.4427
P02566,22.528,22.3897,26.3688,22.2627,26.8177,26.6003,26.948,26.1318
P02566,25.6901,22.8024,23.4921,23.2129,27.9521,25.3518,25.2378,23.5037
P02566,19.2176,18.6432,19.1141,19.2714,25.2546,23.6447,23.7532,25.1822
P02566,21.6435,19.8424,17.5842,19.0752,21.6322,20.9188,20.7675,21.2238
P02566,20.01,19.616,20.3564,19.283,21.608,20.7517,21.2789,21.2768
P02566,20.1941,21.0928,19.9443,21.4807,22.3912,22.6948,22.8369,22.6956
P02566,25.4724,25.8339,26.046,26.0123,27.7441,27.4174,27.0744,28.5
P02566,17.4441,20.9254,19.1671,20.4661,21.2171,20.2886,20.2572,19.7776
P02566,19.5613,21.3427,19.1524,19.8793,20.3449,20.9428,21.3855,20.7433
P02566,22.285,22.4342,21.0026,23.4931,24.8162,25.034,25.0994,24.6408
P02566,21.0192,19.6465,18.4375,18.2034,21.0819,21.0536,20.7421,20.8091
P02566,20.4437,19.2492,20.6988,20.2347,23.9064,23.6826,21.5374,21.7987
P02566,21.1167,20.1104,19.0316,19.565,24.8342,22.8994,24.8722,23.3487
P02566,23.4271,22.1038,22.6966,24.6002,25.7855,23.5682,25.0818,24.3075
P02566,19.5232,19.7984,18.5998,20.9501,24.1045,23.1677,22.6223,22.8783
P02566,19.7718,20.6632,19.924,20.9803,21.6338,21.2407,20.907,21.3066
P02567,23.4413,23.4122,23.1252,22.5957,25.42,24.7629,25.6565,24.0319
P02567,20.5211,18.7554,17.6037,19.5299,23.4551,21.4857,21.6183,21.7175
P02567,21.5906,19.0328,17.8343,20.374,21.7666,21.0147,21.3452,21.072
P02567,18.6234,20.2763,20.8405,18.5831,21.6979,20.1966,20.9636,21.2521
P02567,22.1959,22.2094,23.0221,23.6361,24.3378,21.9387,22.7545,23.1422
P02567,25.077,24.1519,25.7835,25.9913,27.5658,25.4063,24.6643,25.17
P04255,33.7859,34.5,30.76,31.743,33.5777,33.056,23.0103,30.9413
P04255,21.656,20.4103,20.4522,24.9383,28.0428,26.5718,24.7022,27.2324
P04255,21.0043,20.0413,20.687,19.3813,21.7412,21.0659,20.1352,21.1892
P04255,21.5453,21.5486,20.9069,19.5493,25.4069,24.4727,23.0212,24.0239
P04255,25.7528,24.9703,23.1474,21.9829,28.0065,26.2667,25.7624,26.5396
P04255,27.5868,27.7593,27.0347,26.497,28.0563,25.0131,26.7246,26.9047
P17331,19.127,20.1902,20.8359,19.8167,21.3234,20.7842,20.4284,20.4517
P17331,18.021,20.0399,19.3467,18.1047,20.4574,19.8375,20.2899,20.7006
P17331,20.9741,20.2914,21.2995,18.0665,21.419,19.8971,21.3033,20.9346
P17331,21.4613,19.5298,18.8016,21.1977,21.5845,20.685,21.2875,21.0785
P05634,18.2865,19.5436,19.7065,20.9078,22.998,23.3088,24.7205,24.5798
P05634,20.2903,21.7476,20.1953,19.2559,23.6428,21.8257,20.9524,20.7803
P05690,19.9944,19.3746,20.1173,19.4443,20.4111,20.3617,20.0642,21.2789
P05690,20.5585,20.8301,19.0226,20.6695,21.0812,21.0981,20.5191,20.8922
P05690,21.6433,17.7341,20.6296,20.1112,23.5478,23.2149,22.6952,23.0573
P05690,21.2171,20.8848,19.2112,19.4651,21.1868,20.688,20.7885,21.077
P05690,17.4575,19.1066,18.944,17.7514,21.8015,20.8656,20.5341,21.3305
P05690,20.8002,19.6905,19.8422,19.5851,21.4636,19.7673,19.8622,20.9644
P05690,18.6322,19.4631,20.0128,20.0946,23.1645,24.0511,23.4845,23.0146
P05690,21.7713,19.8737,21.5436,20.251,21.5513,20.9461,20.3956,20.2255
P05690,24.0283,23.5243,22.5584,26.2692,23.5539,24.1994,23.3248,24.0046
P05690,23.9543,22.7991,22.6107,21.3995,23.4996,22.7749,23.4075,23.0422
P05690,24.5079,23.1705,22.5411,25.2936,21.6998,21.1492,20.7102,20.8736
P05690,19.6683,20.0454,21.577,21.8886,21.2326,20.5035,21.3713,20.351
P05690,17.9155,19.8566,19.6934,19.9594,23.5212,22.781,22.8335,23.5237
P05690,18.3876,20.324,21.0919,19.1352,21.1723,20.8127,21.3375,21.3018
P05690,22.0843,22.2734,22.7486,22.7901,20.9168,20.098,21.0396,20.4791
P05690,20.3216,21.7347,19.0393,21.5248,23.8748,21.2647,21.9694,23.8721
P05690,18.9438,20.8614,20.0729,20.8552,21.7397,20.7362,20.1221,21.2571
P05690,25.6898,23.1468,22.7638,26.8501,21.6758,19.501,20.6461,20.8976
P05690,21.1061,21.3278,22.1814,22.1192,21.3012,21.0527,20.6193,20.8706
P05690,24.1132,23.2178,24.2044,25.512,24.9875,22.5613,21.7962,22.912
P05690,19.4222,21.0576,18.3143,21.3426,22.445,22.4788,23.3409,22.6448
P05690,24.5471,24.4133,24.0579,24.5153,23.6647,21.8398,21.727,21.3499
P05690,24.7744,24.3027,24.4332,25.2678,24.6856,22.8076,23.8386,23.2569
P05690,20.4836,21.4529,20.9855,19.8027,21.1093,21.0644,19.4512,20.9173
P05690,18.7639,21.2748,19.9567,18.0609,24.6363,25.5913,25.5115,21.5223
P06125,23.4689,23.2362,23.0484,25.5157,25.9377,22.8397,22.3881,21.8238
P06125,21.3928,23.1776,24.2013,23.2721,23.2427,24.2429,22.6299,24.4687
P06125,23.9215,25.7572,22.513,26.0549,22.5026,28.2535,26.3722,26.2539
P06125,19.7646,20.9095,17.5243,19.453,20.163,20.9998,20.7705,21.3467
P06125,19.955,19.0332,19.4177,22.2445,23.945,23.0673,22.225,23.0889
P06125,21.3482,19.9224,18.4974,21.0536,23.8099,25.5805,24.3489,23.3944
P06125,22.0181,20.9075,20.8087,20.735,21.9162,20.9011,20.9273,20.6451
P06125,25.9373,24.5787,23.0494,23.5608,21.3387,19.509,20.5593,21.4147
P06125,24.7528,23.3574,21.6553,23.4031,24.4921,22.9993,23.58,23.0935
P06125,18.7515,19.5086,21.376,21.7502,21.3362,19.6789,21.1419,20.2355
P06125,21.5833,19.7146,20.1646,20.9571,21.4169,21.0175,21.0761,20.5591
P06125,21.9437,22.8426,21.8334,26.6658,22.1984,24.3919,24.7706,25.6468
P06125,19.3602,19.1795,19.2496,17.054,21.3824,20.7695,21.0551,20.8188
P06125,21.6505,19.2093,20.9902,20.1038,22.8677,21.0911,20.6395,20.2027
P06125,20.0518,20.4268,20.0104,21.0847,26.3523,24.4762,22.3474,23.4113
P06125,23.1123,23.1552,22.1143,24.4081,24.4232,24.2568,26.1042,24.019
P06581,24.9163,27.1205,25.3543,23.5107,21.1649,20.5203,21.3877,21.2297
P06582,23.7005,25.1006,25.4261,27.4025,21.5732,20.5439,20.5827,20.8411
P06582,19.8147,19.9654,21.09,19.5681,21.8068,20.0623,20.4002,21.0846
P09446,23.644,22.5264,20.6841,23.2823,26.3716,23.6666,24.55,24.5855
P09446,23.4769,23.8494,23.6434,25.3088,23.4089,24.9032,22.4508,24.0891
P09446,21.8927,18.3375,20.4236,21.8767,21.4745,21.0574,20.3295,20.878
P09446,24.2169,25.6313,24.4741,25.5864,26.2366,24.5915,23.5071,24.5304
P09446,24.0441,23.2767,22.249,24.0214,26.6874,23.7226,22.8213,24.2263
P09446,19.8254,20.2475,19.2607,20.7976,21.4452,20.2513,20.899,21.3282
P09446,19.161,21.3013,20.9241,19.0803,25.3698,22.3909,24.3431,23.0299
P09446,19.9652,21.3036,21.6655,21.0864,25.3698,24.0737,22.7014,23.36
P09446,27.0695,26.5827,26.5217,23.3202,29.3779,28.6365,28.0286,28.0703
P09446,18.9387,20.6483,20.8956,21.8263,21.4429,20.9026,21.1846,19.904
P09446,19.3484,18.4412,19.1801,20.9271,24.3448,21.2909,23.0315,22.3665
P09446,26.7714,25.6348,23.7796,24.9038,26.9169,26.3116,22.82,26.2565
P09446,26.4887,27.6718,26.2734,26.9652,29.2267,27.3021,26.2023,27.9842
P09446,26.9694,26.551,23.3441,25.753,28.5761,27.4228,28.4165,28.0382
P09446,19.6658,18.5838,18.9204,20.0943,21.9131,20.7786,21.0923,20.8839
P09446,19.6455,18.7411,20.46,20.7969,26.7612,25.7484,23.5555,25.4187
P09446,24.4084,25.7033,25.6231,24.7343,24.8018,26.4729,27.6456,26.4028
P09446,20.3029,18.8118,19.7584,21.4691,26.0392,25.1822,25.2084,26.2151
P09446,19.1385,19.0367,19.0416,19.7267,21.7337,20.5676,21.3639,20.8924
P09446,22.3091,23.0621,22.6647,23.011,25.981,25.018,23.4932,23.9758
P09446,18.2292,21.2506,19.5201,18.7981,20.3407,20.5461,20.7324,21.1405
P09446,20.6702,18.3634,21.0148,19.0884,24.6326,23.3565,22.5301,25.7742
P09446,26.3674,25.3857,25.1612,26.5177,26.6034,24.4406,23.4171,22.5578
P09446,22.0509,22.7827,25.2288,22.4435,23.4723,20.4367,19.239,19.7817
P09446,25.0343,24.5559,25.9253,25.0499,25.1255,22.9615,21.8281,22.6241
P10567,23.1031,23.0352,23.1854,23.7169,21.1219,21.1477,20.0112,21.2053
P10567,29.4351,31.8272,30.4924,30.3139,29.9475,28.838,27.7977,28.7061
P10567,24.0261,23.1402,24.9843,25.3837,25.8517,22.0749,21.6385,23.9932
P10567,21.2555,19.9805,19.7889,21.6211,21.4356,20.3414,21.0659,21.027
P10567,20.6088,18.2619,21.4393,19.1677,27.9287,27.0115,27.0843,26.3428
P10567,24.5786,24.5397,25.8573,25.7458,22.7171,23.2631,22.2999,22.4942
P10567,21.1528,21.0993,20.9723,21.6877,21.7546,21.2503,20.6569,19.9265
P10567,21.0687,18.9037,20.0685,19.2589,19.9857,20.5988,20.4513,21.0257
P10567,20.0142,18.6562,19.2904,18.6379,21.9472,20.5388,21.0143,20.3575
P10567,22.7169,22.5162,21.7234,24.2453,24.4083,22.2452,22.8037,22.4217
P10567,25.3375,25.4979,25.3593,25.2139,26.9884,25.2951,24.1897,23.9698
P10567,20.6234,20.4386,17.0443,20.4537,24.5409,24.5306,25.7648,25.2334
P10567,20.3545,26.4035,26.0802,26.6378,23.8781,22.9967,23.0824,24.8955
P10567,21.5266,21.186,20.0214,20.1925,25.5152,25.2115,26.7156,26.3367
P10567,26.0966,26.7766,27.2764,28.6051,20.6764,20.6104,21.3288,21.3179
P10567,23.3312,23.6041,24.3231,23.2727,24.6673,24.4299,22.7985,24.8235
P10567,28.2714,28.4482,29.4968,26.4932,21.7132,20.4146,20.7257,21.3164
P10567,26.3005,24.7338,23.6034,25.0737,19.7837,21.1672,20.4663,21.2294
P10567,23.5,24.6675,25.3503,23.1648,23.1511,22.3951,20.5858,23.7356
P10567,28.6291,28.5945,24.6907,28.6569,26.1253,22.8686,23.7809,23.5866
P10567,24.5299,26.4591,24.1199,25.565,24.5165,25.4175,26.0152,24.7937
P10567,21.1048,20.2003,18.3033,18.4438,21.7512,20.0334,21.2049,21.2067
P10567,24.4779,23.9404,21.8967,21.3189,24.0349,24.0942,23.8902,22.1882
P10567,21.4694,21.5453,21.8961,23.3883,21.7612,19.9886,21.2779,20.1183
P10567,23.8367,22.2282,22.8935,22.9762,20.2101,20.0719,19.2761,21.3074
P10567,21.8395,21.5508,21.3525,21.4206,21.9173,20.833,19.2738,21.0818
P10567,21.5449,19.3415,18.1436,19.4055,24.9497,25.0678,25.2284,24.5641
P10567,24.0931,25.2175,22.8648,23.0373,21.7326,20.4136,21.3017,21.3936
P10567,28.3376,28.4649,27.7172,28.1283,30.2652,28.6413,29.1682,28.9001
P10567,25.8917,24.9849,25.4848,25.0293,21.8297,20.312,20.6172,20.76
P10567,19.1192,20.7292,19.5824,17.3974,21.4692,20.6382,21.3337,21.0481
P10567,20.7882,21.7023,17.7884,20.1089,24.7624,24.9095,23.8814,24.6304
P10567,23.4142,22.2366,23.0724,22.2403,21.6127,21.2556,20.8657,20.8062
P10567,20.0443,20.4807,19.9298,20.5893,21.2942,20.941,20.8498,21.089
P10771,20.2583,21.1552,20.2561,20.1828,21.8255,21.0526,21.2366,20.9427
P10771,21.8455,18.4436,18.6241,19.8004,21.3637,19.8537,21.2138,21.2225
P10984,23.8964,23.423,23.5529,27.4638,25.7287,24.5792,24.9109,24.8526
P10984,25.574,26.3765,24.4341,25.7664,27.8233,26.0628,25.4905,26.0359
P10984,25.6082,27.1648,24.3331,26.0397,25.8537,24.0122,24.1381,24.4829
P10984,21.3654,18.3424,20.006,20.1818,21.7767,20.3892,20.9878,21.0956
P10984,23.9997,23.9687,25.1728,24.158,26.9823,24.0971,24.5003,25.7022
P10984,27.0985,25.3612,26.4152,21.3987,27.3923,25.8093,25.3129,25.1053
P12844,20.0576,18.4453,17.5102,20.3038,19.0687,20.8129,20.1517,20.9217
P12844,18.9705,20.3701,19.7949,19.0825,24.6998,23.9928,25.7754,23.7468
P12844,24.6522,25.1676,23.1477,24.4818,22.7856,23.9425,24.4768,25.1805
