geneName;Leading.proteins,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
daf-21;Q18688,25.7803,23.4533,21.7814,23.6321,24.1656,25.7503,25.8202,24.223
daf-21;Q18688,20.0865,19.7553,19.0198,19.4223,18.6902,18.9202,20.2375,18.1239
daf-21;Q18688,18.686,18.8221,18.1844,21.701,19.5397,16.1701,20.6297,21.0463
daf-21;Q18688,21.047,18.7707,19.7411,21.4412,18.9206,18.3319,19.7339,19.9062
daf-21;Q18688,27.3235,27.0628,23.8757,26.7084,25.4655,26.5651,26.9666,27.6542
daf-21;Q18688,26.4218,26.3346,26.0409,24.8476,19.4741,18.2451,20.3039,19.4559
daf-21;Q18688,21.1279,20.1052,21.2436,20.98,20.8804,19.8111,19.9515,18.5077
daf-21;Q18688,21.0266,19.1271,17.8147,17.9345,18.0017,19.7921,18.4631,19.4993
daf-21;Q18688,25.4794,24.4367,24.0379,21.3521,22.912,23.9529,23.8709,23.5059
daf-21;Q18688,24.7101,26.1501,25.278,26.896,18.5785,18.2785,19.0121,18.7728
pitr-1;W6RS06,18.9141,19.4669,20.6395,21.2517,19.5523,19.9033,19.4526,20.5503
pitr-1;W6RS06,30.3458,30.9144,29.7087,27.1904,24.4307,24.8482,25.7039,25.2105
;Q18739,17.2566,19.7236,19.1929,19.4514,20.5525,16.6286,19.8423,19.3529
;Q18739,21.7892,18.55,21.5011,20.4132,20.5525,18.6912,19.4985,20.4617
;Q18739,21.9595,20.91,21.629,19.4293,19.1124,17.7937,19.994,20.4721
;Q18742,20.5171,19.228,19.1748,19.7113,19.5042,19.6206,20.5942,18.4226
;Q18742,22.0294,23.2496,21.9494,24.6712,18.7286,18.1513,19.0703,21.1107
;Q18771,26.135,25.6126,26.0926,26.1385,26.3514,27.6117,26.6765,28.1012
;Q18773,20.7451,18.6596,20.9227,18.8689,20.2458,21.7706,20.3095,19.145
rpt-1;Q18787,21.7825,19.8606,20.0448,20.4277,17.5132,18.4705,20.4961,21.3893
rpt-1;Q18787,23.1394,23.4628,24.807,22.7509,23.4257,22.0366,22.559,21.8004
rpt-1;Q18787,22.4716,22.0476,21.7519,24.5895,19.703,21.1243,21.1425,19.0659
col-119;Q18799,21.3269,19.8425,19.5493,19.9172,19.8745,19.4178,19.6511,20.4107
col-119;Q18799,20.5903,19.4638,20.7047,18.3493,21.2772,21.9156,22.5375,21.7605
;Q18813,22.8121,20.887,20.884,20.1848,20.1977,18.3647,20.7017,21.5823
;Q18813,19.3833,20.9317,21.4485,19.5488,25.2924,25.0894,24.7273,23.3574
rskn-2;Q18846,21.6425,19.9615,19.2248,20.3005,19.5946,19.4305,19.8223,18.6676
icd-1;Q18885,22.4407,24.148,22.9574,25.5532,23.1805,23.5809,24.9728,24.3953
icd-1;Q18885,19.9281,21.144,20.6899,20.3802,20.6287,20.3103,16.2042,17.677
icd-1;Q18885,19.6057,20.7977,20.364,20.3432,20.5608,19.8387,18.3695,18.7521
icd-1;Q18885,20.6052,18.4795,19.352,19.9957,19.2907,19.6809,18.7219,20.0577
icd-1;Q18885,19.5607,19.0541,20.0532,20.9182,21.1825,15.9744,17.8467,18.2711
icd-1;Q18885,20.6609,20.8068,19.9017,21.4962,19.5093,17.5907,21.2064,20.2928
icd-1;Q18885,20.3842,21.6076,21.7019,23.5929,19.5237,18.9533,19.0964,19.5198
icd-1;Q18885,18.9916,20.2838,19.6309,20.9406,16.2335,19.8047,20.2414,17.5063
vps-32.1;Q18886,19.9175,21.4706,21.5959,20.2047,19.4513,19.1588,19.5259,20.6376
nap-1;Q19007,19.5741,21.607,21.6252,19.4311,25.3783,24.914,25.135,25.2755
nap-1;Q19007,20.7871,21.4845,19.595,21.2404,19.4611,20.5541,20.9761,18.1397
pgp-11;Q19015,23.0159,22.7717,22.2575,24.439,20.3693,17.3359,18.7227,19.5527
pgp-11;Q19015,23.0332,22.7717,23.099,23.2752,17.6319,18.6281,18.9326,18.6142
pgp-11;Q19015,22.9463,24.7563,24.7602,23.1658,25.8101,25.7659,25.628,25.4222
mrp-3;Q19048,20.0889,19.9322,19.6757,19.4461,19.0294,20.2892,20.9193,17.2253
;Q19056,19.6574,19.7808,19.0627,21.1247,21.5276,22.2695,21.8739,22.5345
;Q19063,20.3835,19.2685,19.1949,19.027,19.5673,19.8604,20.5933,16.9295
;Q19064,21.7185,21.1874,19.7868,20.9873,19.454,17.9569,19.111,18.4724
ard-1;Q19102,19.2816,21.352,18.9315,20.0657,18.2733,20.5615,20.4441,20.0527
ard-1;Q19102,21.5436,21.0742,19.2128,20.5328,18.6029,20.3345,20.3492,19.0258
;Q19107,24.6138,23.7373,24.4072,23.674,20.114,19.3348,16.8262,20.7518
;Q19107,22.0311,22.4166,23.1093,25.5207,25.9015,25.913,26.2605,25.3858
rpl-11.2;rpl-11.1;Q19162;Q94300,22.8182,22.1474,22.2293,21.3083,19.1102,18.7696,20.7882,18.7654
rpl-11.2;rpl-11.1;Q19162;Q94300,25.4756,24.6327,23.1595,23.1924,19.1296,19.8664,19.9797,20.5596
rpl-11.2;rpl-11.1;Q19162;Q94300,24.5455,24.9269,24.2879,24.9342,23.3864,24.8197,22.796,27.2473
rpl-11.2;Q19162,22.1836,24.2985,21.7645,22.6681,24.9209,25.3216,24.86,24.3762
rpl-11.2;rpl-11.1;Q19162;Q94300,24.5253,22.5202,21.9693,23.7091,18.0236,19.4034,20.5443,18.8667
prmn-1;Q19188,25.4046,24.8519,25.9902,25.6113,24.5602,24.5199,25.1825,24.7527
numr-2;Q19209,26.1867,27.1469,26.3837,26.2087,19.2934,19.4698,20.2803,17.3332
unc-115;Q19240,26.4981,26.261,26.7085,26.3924,24.3746,25.8736,24.7319,25.7004
unc-115;Q19240,20.1416,19.9401,19.1681,19.4138,19.5968,19.6901,19.2518,19.5366
;Q19257,18.8328,20.9559,20.6245,21.2853,19.2423,18.2313,17.0679,18.1208
;Q19257,20.5276,21.3435,20.7106,21.8732,20.4475,17.402,18.1054,19.4982
;Q19276,20.7077,20.0424,19.7693,19.8317,20.28,19.1174,17.2759,19.9544
ifb-1;Q19289,29.5599,29.0007,27.7796,29.4712,26.2677,26.7164,28.1118,25.8435
ifb-1;Q19289,27.236,26.5665,26.2189,25.3657,27.2676,27.4266,26.6055,26.642
ifb-1;Q19289,18.4806,18.9277,18.521,20.0317,19.6777,20.6078,21.2646,18.9181
ifb-1;Q19289,23.7729,23.943,24.9489,23.2346,19.0669,18.4389,20.3455,18.2234
ifb-1;Q19289,24.3473,23.8591,24.8945,24.0578,25.6195,26.2205,26.3715,26.1985
ifb-1;Q19289,26.0002,26.4567,25.871,24.2267,18.6266,18.8035,21.1964,19.785
ifb-1;Q19289,17.8935,19.7861,21.4079,19.7694,22.3196,24.6551,25.0257,24.7993
ifb-1;Q19289,23.329,22.1243,23.0184,23.3896,19.9572,20.7562,19.793,18.7815
ifb-1;Q19289,17.7529,18.714,17.8813,18.9607,18.3282,19.0784,18.9565,18.5703
ifb-1;Q19289,25.7093,25.7195,25.5387,26.4976,18.0431,19.0738,19.0485,18.0413
ifb-1;Q19289,17.9652,19.5911,20.0552,19.5914,17.2409,16.5217,18.0925,18.3502
ifb-1;Q19289,20.7067,20.3442,21.3851,23.2837,21.9511,22.3244,23.3714,22.1832
ifb-1;Q19289,23.4989,24.57,23.5974,25.471,22.7828,22.3171,24.0381,22.6992
ifb-1;Q19289,17.383,20.2117,18.2936,19.3689,20.7532,17.8069,17.9966,19.2912
ifb-1;Q19289,19.3252,20.4126,18.9832,18.7019,19.0848,18.1838,19.8288,17.8699
ifb-1;Q19289,18.2398,19.3484,18.7903,18.9542,19.36,18.9756,18.8868,19.4785
ifb-1;Q19289,18.2673,21.1147,21.0242,20.2392,22.8474,24.0975,23.6208,22.7305
;Q19323,20.528,18.6769,20.6364,21.1837,23.4942,24.1613,22.7748,23.4435
scc-1;Q19325,20.7144,19.8757,20.0867,20.0884,17.4537,17.9126,20.9752,19.0696
scc-1;Q19325,23.6428,23.0616,21.016,21.4975,18.8634,19.8149,18.5965,17.4446
repo-1;Q19335,21.9782,20.102,18.5498,19.6306,20.3581,17.8758,20.3741,20.9373
scav-4;Q19344,20.0088,21.8752,21.1588,19.3924,18.9571,18.1883,21.5132,18.9532
uba-3;Q19360,19.4874,18.2889,17.8676,17.9376,19.1595,17.2216,18.8696,17.9471
F12F6.7;Q19366,21.7639,19.5797,20.3016,18.8273,20.0224,18.6285,18.38,16.5357
;Q19376,26.8092,26.4569,26.5952,22.9694,21.5205,22.945,23.4742,23.6745
pes-23;Q19442,20.1556,21.0682,18.5684,18.2664,18.7963,18.4892,19.5876,18.8287
;Q19446,20.0618,18.2621,20.0464,20.0317,20.935,19.5441,17.5696,17.6075
far-3;Q19478,21.3581,20.4299,19.3075,20.9346,18.4667,18.8392,21.0596,16.2553
tag-184;Q19545,21.552,20.2577,20.4086,19.3363,20.0619,17.6575,20.0747,19.4851
pes-8;Q19573,24.5326,23.0915,21.4298,25.0625,18.3984,17.679,19.7034,17.6653
pes-8;Q19573,25.9923,26.2139,24.9977,26.9622,23.7563,22.2963,24.9071,22.972
;Q19577,18.6211,19.3863,19.149,19.2351,19.0222,19.7648,19.7451,21.5678
pab-2;Q19579,19.2629,20.7812,19.6144,19.8215,16.7734,19.9797,19.3838,18.4733
pab-2;Q19579,19.1846,21.676,20.329,21.7227,19.6655,20.0954,20.2002,17.0192
pab-2;Q19579,19.7097,20.6599,20.8449,17.8861,24.0497,24.2754,24.2944,24.0139
pab-2;Q19579,22.0035,19.8826,20.895,20.8157,21.6378,23.6695,23.594,24.2675
mrp-6;Q19625,22.6114,25.1112,24.894,23.6644,20.0768,19.0529,19.8597,19.019
mrp-6;Q19625,22.6114,25.1112,25.9725,23.6644,18.9902,18.7069,19.9487,20.1513
vha-12;Q19626,26.42,26.6541,24.1178,23.661,21.0194,23.4588,22.3638,21.8884
;Q19680,23.9273,23.3902,24.999,24.4599,19.3472,17.1696,20.4798,16.8528
;Q19680,23.6614,23.3057,22.4711,24.7176,16.6765,19.9582,19.3975,18.1622
;Q19680,21.2117,20.0561,19.0724,18.7131,21.4397,22.0814,22.1695,23.3837
hil-3;Q19743,21.218,20.7411,19.6968,20.1549,18.9914,20.4937,20.3371,19.7753
inx-3;Q19746,19.3392,21.6458,20.5987,20.9392,23.5051,22.199,23.3529,22.7219
inx-3;Q19746,19.7167,20.3665,18.4527,19.1786,20.4439,20.0125,21.0605,18.1878
inx-3;Q19746,19.6439,21.3981,20.5295,17.5009,24.0455,24.3877,23.3529,22.4565
inx-3;Q19746,26.7244,27.4036,25.8783,24.9873,24.8029,25.0005,26.9176,24.672
snb-2;Q19767,24.4533,23.9569,23.2015,24.9165,19.711,19.7754,20.9476,19.5457
snb-2;Q19767,26.8061,26.2176,26.2996,26.224,22.6018,22.9072,23.64,23.1834
ppm-1;Q19775,19.3226,21.3281,19.7788,19.284,17.7853,21.0798,20.9134,18.0217
;Q19796,21.9306,19.7796,20.1645,19.4166,18.2848,19.424,20.525,20.5039
rrt-1;rars-1;Q19825,25.7003,24.3213,24.0789,24.3541,16.8224,17.4059,18.8638,18.6785
rpb-8;Q19826,23.0814,22.5528,22.4696,20.2438,23.5021,23.965,23.7929,24.1088
dhs-29;Q19843,20.783,19.7996,19.5012,19.6784,19.636,20.8243,21.0739,19.5398
rpl-26;Q19869,19.1898,19.2292,21.5149,21.4249,18.7513,18.8658,18.0547,19.3258
;Q19872,21.721,20.4441,21.1516,17.9663,18.4047,20.6745,18.3347,18.0759
F28H7.8;Q19895,19.3694,20.4773,20.5021,20.6416,17.9328,20.6589,21.703,17.8922
F28H7.8;Q19895,20.7565,22.6565,23.3391,23.5593,19.4621,19.5627,19.5505,18.2642
twk-12;Q19907,22.4691,22.2203,24.7121,19.7892,24.5386,24.2521,24.6179,24.2918
;Q19932,20.8948,18.7827,20.0669,20.9278,18.5031,20.8269,20.3202,20.5752
aqp-1;Q19949,19.9652,19.7355,19.6016,20.9069,24.1008,23.28,23.8004,25.2529
aqp-1;Q19949;Q8IG23,25.0484,23.1754,22.3596,24.2836,20.3135,19.8879,19.4962,17.6151
lsm-4;Q19952,20.9832,21.0865,21.1483,19.9933,18.8462,18.9472,19.5829,18.3056
lsm-4;Q19952,19.535,19.9935,19.0636,18.7246,18.2638,16.4811,18.2939,19.3665
lsm-4;Q19952,21.5521,19.4043,18.1916,19.7464,17.7283,17.5239,21.5545,17.393
col-152;Q19979,19.9829,21.8057,21.3459,19.6424,20.1734,21.601,20.5062,18.698
;Q19986,21.6946,20.2503,18.2644,20.8864,18.8795,19.5993,17.714,18.2278
;Q19986,19.4629,19.1479,21.2324,18.9099,19.2737,19.7756,20.4479,18.8915
rps-24;Q1XFY9,19.9191,20.9278,19.4737,19.5745,19.8233,19.9858,19.5914,20.1007
;Q1ZXU7,21.3998,21.7953,21.5402,23.5643,17.981,18.2186,21.2133,19.1121
;Q20022,19.5481,19.4413,21.4235,20.4023,17.6533,19.1893,20.5803,18.6383
pfn-2;Q20025,20.0306,18.918,18.8171,18.6226,19.5189,18.4482,18.6258,19.4086
;Q20034,20.1325,20.611,19.7588,21.0391,20.343,20.0704,17.6385,18.8119
;Q20034,25.708,25.9763,23.6157,25.9606,19.2399,20.7827,19.9522,18.8052
;Q20034,18.1253,20.1853,19.6955,21.5405,19.7629,18.5013,19.1372,18.6527
;Q20034,19.8523,19.6175,20.4614,20.9094,21.7073,21.2711,21.8135,20.9923
pqn-35;Q20040,20.3689,19.4582,19.0769,19.1421,19.9179,21.6338,21.3136,17.1158
pqn-35;Q20040,20.3562,18.9039,20.1869,21.5458,20.5741,19.7278,17.292,18.6717
pqn-35;Q20040,20.704,19.562,18.5112,20.1277,24.081,26.0557,25.2938,24.3974
hrg-4;Q20106,21.2303,20.4743,17.927,18.6453,19.9842,17.6122,17.8981,17.0908
;Q20116,19.0779,21.4682,19.29,20.2571,19.728,20.1041,18.8474,19.8567
gcs-1;Q20117,17.7467,19.9303,18.0653,18.3404,17.7523,19.1091,19.9027,18.7392
acs-4;Q20121,25.1376,23.9195,23.0819,25.1716,20.4148,19.0518,17.8361,21.045
;Q20177,23.4274,24.2955,25.5576,24.522,17.7146,20.7595,19.8159,18.5751
;Q20177,24.8566,23.9814,24.4928,23.6692,21.7899,24.2164,24.1593,23.653
;Q20177,22.6691,22.6599,22.0371,22.8186,22.9089,23.5581,24.1197,23.9972
rps-11;Q20206,22.7178,22.3827,20.2114,24.0509,16.8988,19.1919,18.0512,19.1698
rps-11;Q20206,19.4177,20.546,18.3737,16.7604,20.577,20.0703,18.8312,20.3444
rps-11;Q20206,21.5035,21.4577,20.2972,20.6846,18.2666,17.3471,17.171,21.2274
lbp-1;lbp-2;Q20223;Q20224,18.9603,18.2417,20.0716,18.0845,18.5069,17.7534,19.6173,18.608
lbp-1;Q20223,21.9607,20.8925,20.2151,21.0563,17.9182,21.3388,20.8786,19.544
lbp-1;lbp-2;Q20223;Q20224,20.6973,18.854,21.0312,21.6215,20.3346,20.5865,22.1076,17.4484
lbp-2;Q20224,19.9709,20.0945,19.5616,20.6016,18.8322,18.344,18.7425,20.2647
lbp-2;Q20224,19.137,18.9141,19.8234,19.3645,21.1773,17.7058,19.7311,20.4014
rps-9;Q20228,19.9833,19.1576,21.0425,18.5132,18.1681,19.9415,19.4586,18.7562
rps-9;Q20228,19.7558,21.1303,19.5143,19.2142,19.5111,18.1896,19.6982,18.6512
rps-9;Q20228,19.192,21.0653,20.1299,19.4933,23.6493,22.167,22.6715,23.7727
tag-120;Q20241,27.0308,27.4563,26.3674,22.9395,22.0733,22.7824,23.7247,21.8959
;Q20265,20.618,20.5333,19.8704,19.3872,23.8512,23.7067,25.1954,25.226
;Q20265,19.348,19.2961,20.9103,21.1329,17.7443,17.8983,19.1961,18.8607
fipr-21;Q20277,19.7527,20.5617,21.3988,18.8679,23.1189,23.624,23.7766,22.8704
;Q20287,20.5587,19.0334,19.6845,20.9203,19.2761,19.3682,19.9705,19.3635
;Q20310,21.5315,19.2708,19.7242,21.0163,19.7279,17.8482,19.7711,20.4638
;Q20310,18.5106,18.4963,18.4276,18.8336,20.7041,21.228,22.3076,20.9637
;Q20310,19.5402,19.1444,20.9872,19.154,19.6052,18.6841,19.6199,20.4148
;Q20310,18.1383,20.2803,19.2828,19.3876,19.8126,20.9413,22.9886,21.8434
;Q20310,20.4759,20.0539,18.1929,20.6197,22.6233,21.228,22.6905,21.1254
tni-1;Q20334,19.8729,19.1255,19.8148,20.5558,17.6269,20.9648,18.6116,18.413
tni-1;Q20334,21.2394,20.4592,17.7304,20.1962,17.1651,16.9346,16.0988,19.8158
sip-1;Q20363,17.3067,19.1907,21.5078,18.2325,20.557,21.2998,21.0388,18.864
sip-1;Q20363,20.3669,18.1522,18.1856,21.2087,19.0774,18.0164,19.4621,20.3812
sip-1;Q20363,26.3549,25.9572,24.4875,22.6041,21.554,19.5996,20.244,18.6985
sip-1;Q20363,19.8692,20.5976,21.2208,20.1455,19.2905,20.8074,21.4878,19.1251
sip-1;Q20363,24.2285,23.6382,23.3639,21.4748,20.0916,21.636,20.6403,21.1504
sip-1;Q20363,20.5165,19.8896,20.2975,19.8426,19.7478,19.3086,20.5338,18.2116
sip-1;Q20363,25.4849,23.2077,21.8516,25.856,23.0361,24.0071,25.4179,25.6435
sip-1;Q20363,20.6847,19.0283,19.9516,20.2213,20.5572,19.2221,19.4069,19.8156
sip-1;Q20363,19.1182,21.6873,21.203,20.7413,20.3206,18.1129,19.6186,20.3119
hum-4;S6F568,17.9376,20.9246,20.3428,20.9234,22.9448,23.9849,23.1509,22.8464
;Q20476,20.5151,20.4201,21.1066,20.2511,22.6858,22.9429,22.7904,22.5043
rhi-1;Q20496,20.8547,20.5157,18.5007,17.9237,18.2217,19.1743,20.7232,18.1541
;Q20525,24.1601,24.6412,24.3501,22.7437,19.8363,21.2675,20.3216,16.8182
F49C12.11;Q20588,21.3435,20.6052,20.2992,20.1175,19.5659,19.4013,21.207,19.1454
F49C12.11;Q20588,20.4201,16.8943,19.3231,18.0119,18.2187,18.28,18.5195,19.3497
;Q20626,19.1919,19.8184,21.0902,20.6592,20.5046,19.7711,16.0043,16.8285
;Q20626,19.6708,18.826,21.0454,18.7904,20.2241,18.0557,19.2036,21.3973
;Q20626,18.9801,20.5458,20.167,19.343,19.5944,19.3755,21.1393,18.4158
;Q20626,19.8397,20.2892,20.3658,21.4177,21.5896,20.5614,19.8307,18.8337
;Q20626,21.0363,20.5776,20.5469,18.2467,17.7309,18.9885,19.945,20.9534
;Q20626,20.75,20.3192,20.9707,18.9255,21.228,19.5212,20.3341,16.9735
;Q20626,18.9891,19.9916,19.6531,20.2993,18.1419,21.2009,16.8788,21.1693
pam-1;Q20627,24.2763,24.8087,22.1009,24.4403,22.7923,21.2543,23.2276,21.181
;Q20631,18.4759,20.7323,21.57,19.1192,24.4001,25.9792,24.6648,24.3579
;Q20634,19.8425,18.2001,19.6155,18.715,18.9275,19.5784,19.1155,19.012
nmy-1;Q20641,21.6938,22.2208,22.9592,22.8691,19.6679,20.7685,18.7057,19.2679
nmy-1;Q20641,19.2723,20.284,20.7883,21.4268,20.6041,20.0858,19.316,18.3117
rpl-25.2;Q20647,21.0322,21.7041,20.7918,19.9041,20.3158,18.3841,18.6832,18.945
rpl-25.2;Q20647,19.8044,20.8028,17.5295,18.8886,19.4251,16.6109,21.5801,19.5354
rpl-25.2;Q20647,21.4144,18.8056,20.2896,19.2886,19.7158,18.1494,18.2535,17.9378
ftt-2;Q20655,21.7065,19.8227,19.1544,21.8651,17.8649,19.5479,19.2386,17.5206
ftt-2;Q20655,23.431,22.8567,22.2447,23.5289,17.7006,19.7094,16.411,18.9108
hsp-17;Q7JP52,19.5033,19.0043,19.0568,20.7669,18.8629,18.4545,20.435,21.0978
hsp-17;Q7JP52,25.5742,25.2828,26.1208,22.9227,25.5532,25.1076,25.6733,25.4808
hsp-17;Q7JP52,21.2571,19.2781,19.4555,20.2907,18.6176,20.2389,18.6187,20.5148
hsp-17;Q7JP52,25.5577,24.6683,23.2528,24.3077,26.3897,27.3667,27.6522,27.4154
hsp-17;Q7JP52,21.2758,19.3514,19.9007,17.0759,19.2022,16.8715,21.3365,18.8111
F52H3.5;Q20683,20.0285,18.6873,17.5159,21.7178,18.5612,21.0307,21.13,20.8025
lec-2;Q20684,20.0021,20.6968,20.9411,20.5169,23.9544,25.0905,24.9445,24.3099
lec-2;Q20684,19.7681,21.1903,21.1298,18.5894,17.7346,20.2331,20.5441,21.2262
lec-2;Q20684,18.9153,19.9461,19.5743,20.1331,24.1655,23.6881,24.2773,24.006
lec-2;Q20684,18.8857,18.983,19.9757,19.1708,19.5373,21.4345,19.6965,20.7842
lec-2;Q20684,18.3946,19.4564,21.1721,20.5271,23.377,21.9738,24.9974,24.9527
lec-2;Q20684,26.7936,25.6717,22.563,27.3354,28.6948,29.365,29.4604,29.9559
lec-2;Q20684,24.7326,25.0898,26.6225,25.1586,28.5224,26.7304,26.0321,26.5941
;Q20716,19.715,20.1958,19.2062,21.7652,16.1067,18.5946,20.0211,20.177
;Q20716,19.9363,19.3683,19.9849,20.447,19.426,19.3951,21.3534,19.5538
;Q20756,24.3346,24.502,22.516,23.1317,26.7248,26.8608,27.5628,27.4494
puf-5;Q20757,17.8673,20.1564,17.0471,20.5475,19.5612,16.5784,17.6685,18.8359
F54D1.6;Q20762,19.153,18.446,21.3467,19.881,19.5914,19.5229,19.6635,19.7609
F54D1.6;Q20762,20.5846,19.2782,19.5858,20.6659,24.8301,24.0926,24.6916,24.3993
F54D1.6;Q20762,21.5207,20.6099,20.0693,20.4174,24.6183,24.6821,23.9963,23.1536
;Q20771,19.2037,19.811,21.01,21.5791,19.1317,19.9447,18.5646,19.6663
dnj-13;Q20774,20.1433,18.8864,20.6177,20.7961,23.5292,24.3155,23.4564,24.3424
dnj-13;Q20774,21.4876,18.9997,20.298,18.789,19.7771,19.0934,19.1555,19.7
dpy-17;Q20778,19.9587,21.2984,20.7356,18.8355,19.9555,21.0973,21.7804,21.5665
sdz-21;Q20783,20.7407,19.8513,19.3211,19.5036,20.3956,18.9889,17.4239,19.1054
syx-5;Q20797,20.9161,19.8599,19.9038,21.1009,19.7531,18.2989,20.6158,19.5952
;Q20833,20.1193,20.1596,19.164,19.7856,20.9155,17.5752,17.4117,21.1179
;Q20864,20.442,21.4812,21.3802,17.9268,23.7992,24.2813,24.6365,23.9299
;Q20864,25.8646,25.4922,25.6959,25.9331,26.8033,26.3659,27.7579,27.5997
;Q20864,21.6492,21.7646,19.3836,20.8741,19.8103,19.0782,19.9148,18.7928
cdo-1;Q20893,23.5147,22.1047,21.7283,22.2735,22.8915,23.9906,22.4604,22.21
cdo-1;Q20893,17.5246,19.9226,19.3567,19.845,17.4865,18.0749,20.3959,18.676
ifet-1;Q20898,21.0437,19.502,17.8389,20.9052,19.3736,20.319,19.4426,15.0504
ifet-1;Q20898,21.6897,18.6408,19.1677,21.5657,20.1053,18.1057,20.7906,20.0402
col-159;col-160;Q20922,23.4938,23.4212,25.1912,21.4415,23.6957,24.5326,23.1987,23.6613
;Q20940,17.0266,19.5277,21.0108,19.2958,17.6692,17.6796,20.7958,17.3151
mrs-1;mars-1;Q20970,21.2609,20.983,20.2106,24.0154,17.0426,17.9223,17.5985,18.4938
;Q20974,20.3541,20.889,19.9328,21.2943,21.5352,18.0364,19.6612,20.6357
myo-5;Q21000,23.4969,21.782,23.1946,22.7062,22.2688,22.7389,23.7893,24.3712
myo-5;Q21000,19.924,19.4036,19.8972,20.9151,19.1013,19.3466,19.4841,20.1234
myo-5;Q21000,21.8864,20.8199,20.6512,19.9698,18.8377,19.6314,18.9346,20.5734
myo-5;Q21000,19.4641,21.4156,19.2493,20.2693,22.8073,22.7503,25.568,23.0761
myo-5;Q21000,21.4893,21.8264,18.4337,20.9183,20.2627,20.2247,21.1272,20.0359
myo-5;Q21000,20.5069,20.6331,18.3235,19.3857,19.9565,21.6423,20.8991,20.2825
myo-5;Q21000,20.2994,20.4573,19.4089,21.8506,20.31,21.1869,17.5563,18.6166
myo-5;Q21000,19.5485,18.0572,20.2309,21.5551,18.3311,21.5014,19.5789,18.5512
myo-5;Q21000,17.7954,21.1665,19.5901,19.2169,18.7058,19.802,19.5366,20.6662
myo-5;Q21000,25.2345,24.6503,25.6274,25.1575,20.2734,20.2949,19.1886,19.7173
npp-9;Q21021,20.5033,19.8364,20.1083,19.4681,21.4627,20.3815,21.2683,18.2488
npp-9;Q21021,24.4975,24.4934,24.0114,24.4625,19.3164,21.3681,19.8566,20.619
syd-2;Q21049,21.1766,20.6413,16.8579,20.3777,19.0463,17.1394,19.918,21.5679
;Q21114,18.9449,19.6231,19.5625,20.6385,19.4897,20.0402,19.2481,18.8172
;Q21131,20.8977,21.4447,20.3358,18.976,23.6571,23.193,22.6838,21.6729
sur-5;Q21166,20.6732,19.2364,19.8734,18.8244,20.7126,19.164,18.7718,19.2946
rack-1;Q21215,20.296,19.8031,19.3282,21.862,18.2605,20.1976,18.9988,17.9993
rack-1;Q21215,20.1562,21.2439,19.7613,19.3949,24.5516,25.1448,26.2003,25.6877
rack-1;Q21215,18.9549,18.4647,20.6262,20.397,22.5655,22.563,23.073,21.6752
rack-1;Q21215,24.0793,24.7316,24.4644,24.2181,20.9096,18.3192,20.1256,19.0909
pept-1;Q21219,25.8738,26.2437,24.9706,22.6992,27.157,27.427,27.0646,26.8991
pept-1;Q21219,20.0066,18.6358,20.8485,20.6406,17.9118,20.008,19.5641,18.6621
pept-1;Q21219,19.3039,18.6659,19.9115,21.3531,18.6356,16.0776,18.7534,20.0118
pept-1;Q21219,20.4679,20.7605,17.7952,19.8492,21.1904,22.3414,23.1552,22.0436
pept-1;Q21219,22.2279,21.3588,22.9716,24.745,24.4301,25.2331,26.0196,24.4676
K07C5.4;Q21276,20.6027,19.664,18.9689,20.4417,19.668,18.5123,20.2249,21.2111
K07C5.4;Q21276,17.4813,21.1654,19.8229,19.7151,16.6687,18.8777,20.8899,18.693
K07C5.4;Q21276,19.9031,21.1291,19.7011,17.5648,19.6719,19.4633,20.7777,21.0911
dao-3;Q21285,19.9492,18.1144,18.5488,21.6772,19.3501,20.2533,19.4821,20.0367
;Q21312,17.3539,19.2039,20.0468,21.2967,18.9345,19.9236,21.8172,17.8922
gtbp-1;Q21351,20.2066,20.1248,18.2829,20.2672,19.4208,16.084,19.7643,19.2061
gtbp-1;Q21351,20.4854,19.9358,19.9797,20.3979,17.9602,21.0164,20.7566,20.8483
gtbp-1;Q21351,19.5982,20.8858,21.0976,21.2921,20.4987,19.361,19.5235,19.0082
gtbp-1;Q21351,22.0093,19.8011,18.6561,18.741,20.2896,19.4923,19.0475,17.458
;Q21352,19.5991,21.2192,19.818,18.959,19.4327,16.7592,18.5199,19.48
;Q21352,24.9269,25.0904,21.71,25.0307,21.5095,19.0613,22.0828,17.8469
;Q21352,18.2933,21.4231,19.6634,20.5583,18.076,20.3075,18.5451,18.0567
;Q21381,25.2475,24.4653,23.3736,25.5418,24.4139,24.4014,24.105,24.3688
;Q21385,20.2319,19.6573,19.4989,20.6239,20.7017,18.8354,21.0716,18.1398
;Q21385,25.6821,24.8487,25.0699,26.1237,24.8752,24.5756,24.3638,24.5634
lmn-1;Q21443,19.6643,18.9218,20.9055,20.7189,19.6998,19.5617,19.783,19.6192
lmn-1;Q21443,24.7204,24.6903,21.2399,22.282,18.9477,21.7868,20.3015,17.3302
lmn-1;Q21443,23.6775,24.0666,22.9083,23.8618,19.4513,17.811,19.8002,18.9649
