geneName;Leading.proteins,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04
mct-3;Q93896,24.6882,23.9028,24.7077,24.0721,23.4659,23.7789,23.0839,24.0623
mct-3;Q93896,25.4843,25.6662,25.3571,24.4025,24.6912,24.1736,24.2592,24.6877
mct-3;Q93896,19.9307,21.4294,21.2519,21.669,21.2965,21.7454,21.2128,21.4299
mct-3;Q93896,20.9436,20.2579,20.2445,21.4821,21.1491,19.5964,21.0253,20.9615
mct-3;Q93896,20.7339,21.7474,20.9275,21.7136,24.0802,24.225,24.6147,24.6124
sdz-27;Q93932,24.6647,26.4738,26.0716,25.9515,24.8335,24.3134,23.3404,23.7929
sdz-27;Q93932,25.4225,22.7338,24.3753,24.0599,21.2563,21.3561,21.0076,21.2525
;Q93934,24.0668,23.4183,22.2569,23.6432,21.7965,20.991,20.7756,21.4601
cav-1;Q94051,26.6377,28.4394,27.777,27.9543,30.0638,29.146,29.1674,29.6135
cav-1;Q94051,21.1155,21.0973,21.264,20.2945,22.9786,24.2303,24.0928,24.6543
cav-1;Q94051,24.4717,24.1397,25.6283,25.9672,26.3146,25.2054,25.4424,26.7949
cav-1;Q94051,21.6589,23.5866,21.973,22.5806,24.6027,24.0543,22.524,23.1654
cav-1;Q94051,20.9615,20.7444,21.0998,20.864,21.8431,20.3486,21.2575,21.5409
cav-1;Q94051,20.4305,20.4005,21.1754,20.2387,21.9488,19.4676,20.424,21.7366
snb-6;Q94057,21.1365,19.9052,21.1543,21.554,22.0245,20.6796,21.737,21.0443
rab-10;Q94148,24.9545,24.18,25.1595,24.8852,20.1648,21.3334,19.5718,20.7973
dnj-11;Q94216,24.2378,22.3203,22.2122,23.6254,24.9805,24.5035,23.7537,24.7503
dnj-11;Q94216,23.3335,22.6763,23.8804,22.6774,25.6996,22.3315,22.5049,23.0368
dnj-11;Q94216,21.8416,21.9581,22.8601,22.0361,22.9675,22.216,21.6959,22.3509
plp-1;Q94230,21.2958,22.8498,22.6439,23.7344,24.2245,23.8003,24.4654,24.0348
plp-1;Q94230,19.9005,20.2313,20.5493,21.7723,21.8732,21.5515,21.5151,20.818
plp-1;Q94230,21.472,21.3107,21.637,21.2105,21.0291,20.5446,20.0711,21.2099
plp-1;plp-2;Q94230,20.8943,20.3709,21.5319,20.6719,24.0014,24.9287,24.3948,24.9145
fah-1;Q94272,20.6203,21.0795,20.2882,21.1594,21.135,20.763,19.9547,21.7916
rpl-11.1;Q94300,24.0223,25.8801,25.3423,25.1531,24.9948,25.4241,25.9575,24.742
pas-4;Q95005,21.3486,20.8448,20.3903,21.6178,21.7828,21.0402,21.3729,20.9206
pas-5;Q95008,20.4596,21.7976,21.6489,21.1045,21.5956,21.2569,21.3755,21.9159
pas-5;Q95008,20.9095,21.7297,20.2679,20.5016,22.8753,22.6537,28.3058,28.7273
ubc-9;Q95017,20.8617,21.8152,21.8414,21.3464,20.226,21.5772,20.8592,21.7028
;Q95PZ7,25.283,23.167,24.7573,23.3968,20.252,20.9602,21.5126,21.8503
;Q95PZ7,21.307,20.9439,19.5719,21.651,22.078,21.8973,22.4288,22.5096
Y53F4B.39;Q95Q18,19.9624,21.2323,20.5948,21.5,21.8008,21.0623,21.4317,21.8134
Y53F4B.39;Q95Q18,21.364,21.5679,19.8754,21.9607,21.4716,21.2337,21.4798,21.4089
;Q95Q93,24.3888,23.2891,24.27,24.2869,25.4455,25.3031,25.2544,25.0847
;Q95Q93,20.4411,21.2386,21.7587,19.1087,24.56,22.8926,22.1216,22.0754
;Q95Q93,20.8914,21.3348,21.3702,20.2777,22.5024,23.3936,21.757,22.5159
pat-12;Q95QA6,21.0562,21.5485,20.2389,20.8961,24.17,23.7149,23.596,24.7787
pat-12;Q95QA6,20.0614,21.0123,20.7486,21.813,25.2451,23.7598,22.2174,23.9838
pat-12;Q95QA6,21.1476,20.7854,20.7253,21.6323,23.5282,22.5279,22.2419,22.1721
pat-12;Q95QA6,23.6269,22.1227,22.8988,22.3121,24.7535,23.7606,23.7424,25.1274
pat-12;Q95QA6,24.8843,23.9774,23.5326,23.8666,24.1544,22.9143,22.9783,24.8974
pat-12;Q95QA6,20.4541,20.6144,20.9467,21.348,20.4039,20.6804,20.8107,20.5962
pat-12;Q95QA6,24.4801,22.9337,22.9732,23.7444,22.5937,25.0439,23.0781,24.1235
pat-12;Q95QA6,21.3083,21.755,21.0729,20.9181,24.2489,23.3168,22.7045,24.172
pat-12;Q95QA6,21.1885,21.5308,19.8881,20.8578,20.4265,20.7883,20.8116,19.8983
pat-12;Q95QA6,21.0426,21.1303,19.4095,21.8167,24.455,24.3647,25.7776,25.2199
;Q95QC9,19.9206,20.8636,21.0683,21.2928,20.9323,20.6747,20.3751,20.9403
tmem-135;Q95QD1,20.771,21.5237,20.9045,21.0486,20.7137,21.1995,21.0671,20.5182
;Q95QF1,20.0417,21.2366,20.5064,20.7393,20.7432,21.3472,21.48,20.2622
;Q95QF1,18.2018,21.4697,20.1054,20.4504,21.0193,20.8401,20.9692,20.9359
;Q95QF1,25.4365,26.4509,26.0585,26.8135,25.1788,26.4374,25.0595,26.6233
otpl-3;Q95QL0,19.9591,21.5498,21.2222,21.3409,21.6327,20.6662,21.2851,21.5611
;Q95QN5,20.7927,21.5378,21.3736,21.1381,21.6731,21.6396,20.2492,19.7935
brap-2;Q95QN6,26.1197,26.2033,26.8921,27.1423,28.0002,27.7545,27.6553,27.3203
brap-2;Q95QN6,28.2543,30.2752,28.6405,29.7065,30.7366,30.2172,28.3179,30.0421
brap-2;Q95QN6,28.3065,29.8242,27.4398,28.8282,30.656,29.1851,29.0119,30.6654
brap-2;Q95QN6,25.1332,25.0889,24.9789,24.5328,26.1205,24.9294,24.2599,25.774
brap-2;Q95QN6,21.5876,21.8276,20.7725,20.2932,25.8293,23.8307,24.3471,24.9655
brap-2;Q95QN6,30.7644,23.479,30.8192,32.0976,30.8545,31.0166,30.8253,30.7884
;Q95X11,20.7491,21.5511,20.5175,20.7937,23.003,21.1205,21.4411,23.6676
vha-8;Q95X44,24.0066,22.8215,24.7067,25.2094,25.0424,25.1825,24.0944,24.5081
vha-8;Q95X44,24.234,24.1163,24.9457,25.7794,21.3883,21.1165,20.6529,21.7424
vha-8;Q95X44,21.5351,21.0726,21.7423,22.0391,22.621,23.1121,23.1972,23.9203
;Q95XC1,22.8299,24.4901,23.0702,23.0051,24.4107,26.1874,26.9097,24.9231
vamp-7;Q95XH1,24.6275,24.3092,24.1094,25.2784,25.7039,24.5532,24.8977,25.918
mppa-1;Q95XN2,20.7015,21.6652,22.2889,21.2606,21.1815,19.8206,21.303,21.8051
ubc-3;Q95XN7,20.3732,21.721,20.6318,19.4904,20.7225,20.7841,19.6524,20.3354
ubc-3;Q95XN7,19.3075,20.3058,20.0714,20.3415,20.6876,20.5432,21.481,21.1541
tbca-1;Q95XR1,20.6293,21.5858,20.9603,21.6556,22.0257,22.3766,22.2634,22.2767
tbca-1;Q95XR1,20.5747,20.4724,21.5962,20.8746,23.4701,22.4767,22.3293,22.721
tbca-1;Q95XR1,21.4356,19.5202,20.1968,19.3648,22.8777,22.6669,23.3287,24.5227
epg-2;Q95XR4,21.4556,21.1439,21.5102,20.2427,24.8233,24.7606,25.3215,25.4225
wwp-1;Q95XU3,26.7707,25.091,25.4028,25.8584,20.193,21.4211,20.8859,21.8859
wwp-1;Q95XU3,25.0097,24.9952,27.0234,26.9966,21.3526,20.8401,21.1042,20.6214
wwp-1;Q95XU3,25.4173,26.6771,25.9829,26.7068,26.797,26.7334,25.6436,27.545
wwp-1;Q95XU3,20.9219,20.9634,21.5609,20.5523,22.6644,23.2886,24.3652,23.3592
wwp-1;Q95XU3,23.1201,23.1007,22.9286,23.1127,23.2659,23.1594,22.6048,24.0161
wwp-1;Q95XU3,24.2523,24.5371,25.3095,25.417,26.7137,25.4239,24.4724,27.1429
sut-2;Q95XU6,20.4691,20.3666,21.0247,20.8445,21.8169,19.7687,20.4069,20.8489
;Q95XV3,20.0073,19.2695,19.6316,20.6988,21.3398,21.5216,20.5702,21.5501
ubc-13;Q95XX0,27.232,27.0244,27.7675,27.5384,25.4742,25.2094,24.1928,25.6802
ubc-13;Q95XX0,28.1483,28.8797,27.6474,29.4574,27.5933,28.5028,27.9284,29.3778
ubc-13;Q95XX0,28.8589,29.2959,29.6178,29.4287,27.1509,27.0604,26.2202,27.6121
ubc-13;Q95XX0,26.7862,28.0511,28.5273,28.6286,28.9535,26.5602,28.1066,29.3163
ubc-13;Q95XX0,19.7219,21.4446,21.1514,21.1349,21.7697,20.8126,21.3737,21.7697
ubc-13;Q95XX0,21.1714,21.2885,20.7434,21.4325,20.1902,21.4555,20.4905,20.6738
ubc-13;Q95XX0,19.9422,20.3042,19.6355,21.1546,20.0628,21.0761,20.6991,21.7749
rps-28;Q95Y04,23.7759,25.3081,23.4188,24.7277,23.5505,22.7996,22.614,24.186
;U4PC73,25.535,24.5726,24.1671,24.3441,23.7796,24.3068,22.229,23.8594
;Q95Y68,20.4784,20.1907,21.2303,21.7179,21.9555,20.315,19.8415,20.6793
dss-1;Q95Y72,20.651,21.6943,20.2595,21.8292,21.8839,21.6953,20.9704,20.0614
;Q95Y88,20.7389,21.4613,21.3742,20.7462,23.6764,23.2054,22.0821,23.3511
rpl-9;Q95Y90,24.1628,23.9512,24.2679,22.9004,23.7982,23.0981,22.9587,23.6546
rpl-9;Q95Y90,19.5805,20.7058,21.3971,20.9645,21.0681,21.061,21.439,21.0421
rpl-9;Q95Y90,26.9299,26.9944,26.7594,28.3601,27.7743,28.2227,26.2175,28.7174
rpl-9;Q95Y90,21.0205,18.8237,20.8674,20.9671,22.6028,21.7729,21.4953,21.6417
rpa-2;Q95Y97,18.4774,21.4742,20.9581,21.3177,25.892,25.503,26.5839,25.6289
;Q95YC6,20.4333,21.1503,21.6556,21.2014,20.8962,21.7007,19.0967,20.9716
gln-1;Q95YD1,23.1458,21.7434,21.7008,22.8139,21.3471,21.0559,20.6996,20.6951
;Q95YD9,21.1797,20.4713,21.2881,19.5683,25.3942,24.1884,24.7444,24.9616
cgh-1;Q95YF3,20.8456,22.4786,21.3544,21.8521,22.1857,23.2769,22.2905,23.2772
cgh-1;Q95YF3,22.6512,23.8977,23.6274,23.4435,21.2853,23.0362,22.2875,22.1241
cgh-1;Q95YF3,23.0259,25.2156,23.3255,23.3403,24.3174,22.0594,22.3798,23.2074
cgh-1;Q95YF3,21.1667,21.65,20.1502,21.81,21.2644,20.3596,21.1638,20.7563
ZK353.9;Q95ZI6,20.6713,20.9076,20.7704,21.5151,24.1849,24.2123,22.3417,22.6495
;Q95ZJ9,23.9686,23.0329,23.4403,23.955,23.747,23.5268,23.7928,23.7701
act-4;Q95ZL1,25.1863,23.7569,24.3556,24.3537,26.5845,26.157,26.1541,26.7557
act-4;Q95ZL1,22.0265,24.028,23.9709,23.6669,24.4718,23.1269,23.611,23.7651
gos-28;Q95ZW1,20.8715,20.5825,20.9878,21.4085,21.8279,21.6145,21.3584,21.4545
;Q95ZW2,21.7567,23.3719,22.5873,23.4315,27.5746,27.4524,26.0343,26.3276
gad-3;Q960A1,24.4545,25.2132,23.5602,25.5241,25.2412,23.7385,23.3835,24.1427
;Q965K0,23.8918,26.8929,27.1086,25.3601,24.9856,23.8473,25.0083,24.8514
;Q965K0,22.6024,24.3307,24.9685,22.8938,21.9722,21.7589,21.2048,23.2111
;Q965Q1,19.9897,21.1256,21.2719,20.9785,23.0139,22.9716,23.2039,22.5464
;Q965Q1,21.228,20.5943,20.9986,20.906,20.6089,21.5879,20.6092,20.6083
;Q965R9,21.4785,21.4968,21.6252,19.4174,26.5687,26.5968,25.7351,26.1329
;Q965R9,21.3148,21.0329,21.0628,21.0007,21.3961,21.6832,21.4377,21.5074
eif-3.I;Q965S8,23.3295,21.9832,23.0481,22.6144,23.0107,21.1641,23.4774,23.1447
eif-3.I;Q965S8,21.3279,20.2348,21.0548,20.2427,20.7563,20.8558,21.3566,21.5394
xpo-2;Q965V4,21.5834,20.0683,21.3048,20.3586,21.7685,20.6738,20.5676,20.0756
ubh-3;Q965V9,25.6862,25.1388,24.2861,24.1504,26.9619,27.0896,25.6647,27.3955
;Q965W8,21.39,21.8187,20.1478,21.8151,21.7436,20.7614,20.6834,20.7727
nape-1;Q965X7,21.5667,20.7477,20.8264,21.2116,21.2934,21.2999,21.0075,21.4522
;Q966A5,20.1585,20.3127,21.2275,21.0847,19.2926,21.7443,20.3323,23.1974
;Q966A5,21.2419,19.4755,21.3612,21.4917,23.8565,23.8367,23.6475,24.2621
;Q966A5,20.8499,20.9024,18.5035,21.0938,21.5474,21.5469,21.4248,21.7048
;Q966A5,25.1121,25.8617,24.7611,26.6821,26.2854,25.8203,25.0816,26.5373
rpl-7A;Q966C6,20.6239,21.4851,19.4274,20.8832,21.8797,21.5948,20.5414,21.8302
rpl-7A;Q966C6,22.8384,22.5325,22.2484,24.0854,20.7973,21.0593,21.199,21.5619
rpl-7A;Q966C6,21.8475,23.1213,21.9652,23.1822,21.6607,20.5328,20.639,21.7472
;Q966C7,21.6321,20.8718,20.4191,19.9772,21.5074,21.5894,20.8845,20.5413
;Q966C7,21.5597,22.9785,21.8367,21.7381,23.2714,22.006,21.8821,22.6996
;Q966C7,21.3427,21.1352,21.277,21.7871,21.7443,19.9808,20.9694,20.6449
pbs-1;Q966I8,20.007,20.6562,21.3754,21.5958,22.1435,23.0991,22.9029,22.9815
col-165;Q966K5,20.9572,19.0667,21.2087,19.8266,20.6761,20.6267,21.1063,20.4492
E01A2.2;Q966L5,20.7127,20.9238,20.6005,19.4342,20.3584,21.732,21.2802,20.0463
uri-1;Q966M4,20.5931,21.4225,21.5287,20.5181,20.3401,21.4846,20.9498,21.2924
dbr-1;Q966M6,20.6485,21.705,21.6319,20.8446,21.7264,20.7171,20.1769,20.7661
;Q9BI62,23.8902,28.2012,27.0016,26.2066,21.4983,21.5376,20.5098,21.3548
epn-1;Q9BI71,29.3199,26.8107,27.9577,26.6337,27.8408,26.4504,27.2755,26.6784
epn-1;Q9BI71,19.4289,23.6145,23.204,23.3672,27.1875,25.6964,24.8356,26.4719
epn-1;Q9BI71,27.1389,28.4272,27.6025,27.7095,28.8503,28.9083,28.7464,29.1711
epn-1;Q9BI71,21.2056,21.5168,21.514,20.3207,21.7646,21.6793,21.328,21.7449
epn-1;Q9BI71,26.3145,25.9438,25.986,24.7422,28.047,27.9426,27.1045,28.5041
epn-1;Q9BI71,21.0726,21.3337,21.3426,20.6792,25.1202,24.9947,24.9796,26.5449
;Q9BKR9,22.6568,24.2555,24.1444,24.349,23.9456,22.9826,22.4288,24.5915
;Q9BKR9,22.3798,23.6933,23.3546,23.4833,25.0985,22.9277,23.1988,22.9847
;Q9BKU3,20.6027,21.5995,19.8718,20.8379,21.3856,21.157,20.0202,21.1002
;Q9BKU5,22.2542,21.812,22.3813,22.7435,21.8644,21.5894,20.0657,21.6885
moag-4;Q9BKU8,20.2194,19.8589,20.3176,21.6062,21.3997,20.674,20.3169,21.5978
rpl-17;Q9BL19,21.1185,20.7574,19.7389,19.7537,25.3861,25.044,25.0965,25.1923
rpl-17;Q9BL19,24.6477,22.7916,23.8146,24.8543,24.189,23.6469,24.3701,24.4314
rpl-17;Q9BL19,25.3896,26.0063,25.8694,25.2661,20.1082,28.5317,26.8231,27.7082
rpl-17;Q9BL19,24.7489,22.5766,22.4438,23.6845,24.347,22.7707,23.2022,23.2563
rpl-17;Q9BL19,19.9563,21.3634,21.4091,21.3979,22.4076,23.4733,23.0114,24.3712
rpl-17;Q9BL19,21.5803,20.7242,21.6285,20.0886,20.3303,21.4303,21.1066,20.4612
rpl-17;Q9BL19,23.7909,21.5843,25.3758,24.5523,21.6424,21.6406,21.3898,21.2191
rpl-17;Q9BL19,20.8015,19.264,19.558,21.2213,22.0627,22.0339,22.779,24.2101
;Q9BL28,21.4365,21.4384,19.8032,20.1951,21.8614,21.6172,20.3493,20.7377
swsn-3;Q9BL39,19.107,20.7082,20.4838,21.5472,20.5953,21.1607,20.5134,21.364
;Q9BL59,21.1697,21.3001,21.533,21.31,22.6961,22.5485,22.295,22
vps-4;Q9BL83,21.4762,22.985,20.98,21.9196,21.1333,21.7116,20.9019,20.9614
;Q9GRY9,21.555,20.6216,21.0432,21.1547,21.2661,21.6668,20.9866,20.5778
;Q9GRY9,20.2173,20.0737,21.208,20.2977,20.3118,19.9667,20.9948,20.9646
tcc-1;Q9GRZ9,21.2228,21.7053,22.3545,21.3845,23.761,22.6381,22.6148,23.4535
tcc-1;Q9GRZ9,24.3989,22.5349,24.6168,24.3404,22.3754,23.3254,23.4199,23.6404
tcc-1;Q9GRZ9,20.7129,20.2286,19.8768,21.5908,21.9498,21.4261,19.5145,20.8134
;Q9GUE9,20.1971,21.4905,20.7596,20.8914,21.8623,21.6267,20.4641,20.1825
cpx-1;Q9GUM7,21.4937,21.7925,21.7262,21.0109,20.2139,21.6007,19.6114,21.799
eel-1;Q9GUP2,20.8141,20.5894,20.467,21.3798,21.3707,21.1315,20.9421,20.5189
eel-1;Q9GUP2,22.8789,22.9687,24.3038,22.6364,19.1153,20.6173,20.6892,21.4018
unc-27;Q9GYF1,21.0435,21.3049,20.422,21.7287,20.4572,21.3055,21.2533,21.6427
unc-27;Q9GYF1,21.1957,21.1117,21.6678,21.0052,21.6938,21.633,20.5015,21.6808
unc-27;Q9GYF1,21.1992,20.3721,20.933,20.9678,21.3905,20.4564,20.934,21.2641
unc-27;Q9GYF1,20.6709,21.5359,19.463,20.9932,24.2661,24.2452,24.4034,23.1213
hap-1;Q9GYG4,23.0103,21.8462,22.1245,22.3421,21.3051,21.1271,21.0242,21.3075
snx-1;Q9GYJ9,21.7212,23.1617,23.7237,24.333,20.8983,21.5102,22.4635,22.801
;Q9GYK1,22.3868,24.3416,23.1661,23.0063,24.6373,24.7107,25.7848,24.3152
C05D9.3;Q9GYK2,20.3293,21.2389,21.3834,19.1276,21.0519,21.5013,21.4397,21.0208
;Q9GYM4,21.1836,20.6082,21.52,21.5747,21.5267,21.6227,20.8369,20.3988
;Q9GYP5,24.0153,24.349,23.8476,24.8097,23.5635,24.5891,24.496,24.6776
;W6RRW5,20.3557,21.4453,20.8079,19.0146,20.3246,20.6899,21.4862,20.1792
;Q9GYR5,22.0126,23.6705,23.7243,23.708,20.333,20.8717,20.1802,20.6622
arrd-18;Q9GYT5,20.2234,19.9906,20.4557,21.2912,21.9388,21.0115,19.9542,21.7233
sid-1;Q9GZC8,20.8338,21.5109,21.4502,20.8583,23.4409,21.3774,21.2481,21.2976
;Q9GZE9,24.6588,23.4745,23.8326,24.0619,23.8333,21.3719,22.1921,24.197
;Q9GZE9,25.0034,25.3035,24.6459,25.3505,24.3117,25.4972,23.1797,23.4015
ribo-1;Q9GZH4,19.8422,21.6038,21.2182,21.1386,20.7869,20.771,20.8173,21.5655
ribo-1;Q9GZH4,23.7709,26.4889,25.2395,25.6875,21.3926,20.4754,21.1132,21.0482
pbo-1;Q9N2Y1,25.0931,25.3645,24.3692,24.901,24.2386,23.4906,23.2605,24.2636
pbo-1;Q9N2Y1,21.2908,21.4289,20.8681,21.3387,20.6491,20.395,20.7941,20.792
ptr-21;Q9N2Z6,21.0772,20.6869,21.7077,20.2425,21.3896,20.3636,20.2885,21.5371
ptr-21;Q9N2Z6,21.0166,20.8769,18.9848,20.2278,20.8559,21.0493,19.874,21.5783
acs-13;V6CK48,24.0125,23.586,24.4192,24.2818,25.488,23.418,24.1266,24.1228
acs-13;V6CK48,24.9963,25.9184,25.0161,25.2196,24.6216,24.3143,24.4291,25.148
deps-1;V6CLC9,21.1272,21.3768,21.3786,21.337,23.339,22.8956,22.5609,23.2507
;Q9N321,23.8326,25.0047,25.1474,24.4069,23.3965,22.4897,23.2394,24.2169
cct-8;Q9N358,21.7606,22.118,21.6028,22.5962,22.8575,22.6534,21.8089,23.0915
cct-8;Q9N358,20.9546,20.6866,20.2329,21.9245,21.8709,22.9207,22.7359,22.3318
;Q9N362,23.9776,24.9328,25.0901,26.6321,25.4729,27.5402,26.7673,27.5391
;Q9N370,23.5602,24.8403,25.114,25.1028,24.3104,25.1162,24.2059,24.0682
;Q9N370,25.0553,25.4339,25.7133,24.1487,25.305,24.3629,23.9439,24.217
;Q9N370,21.9534,23.3945,22.486,23.1968,21.0365,21.6478,19.9199,21.1602
;Q9N370,25.4076,27.7373,25.1943,27.9067,24.9674,24.2777,24.1973,23.6802
;Q9N381,24.5609,26.9886,25.1702,24.734,26.2732,26.411,24.9877,24.723
;Q9N381,25.7748,26.7133,25.8947,27.456,27.914,26.4154,27.764,28.3338
;Q9N393,19.9395,20.2919,18.6203,20.6131,20.5745,20.3017,21.1508,20.5979
;Q9N393,20.0942,20.9017,21.7494,21.3458,21.7253,19.8731,20.5955,20.1265
samt-1;Q9N3A9,24.7177,24.5991,24.8783,23.2924,24.5142,23.366,25.0424,25.2795
;Q9N3D0,19.6262,20.5266,19.7292,19.6671,21.0668,21.5687,20.6676,20.0802
;Q9N3D1,22.2895,22.6712,21.3168,21.9664,24.9715,23.5079,23.4882,24.2435
;Q9N3F7,22.9872,22.7925,22.0655,21.8092,24.6285,23.1181,23.5822,23.8525
;Q9N3G2,22.3725,24.6254,22.8325,22.8577,21.5663,19.9638,21.5775,22.928
inx-22;Q9N3R5,22.4129,22.5724,23.0651,22.8791,24.836,23.2484,23.2984,22.9892
;Q9N3S8,23.4675,23.3469,23.2287,22.713,20.6397,21.3235,20.0122,21.4103
;Q9N3S8,22.9933,24.483,24.3324,22.713,21.4694,21.0438,21.3956,21.5606
skr-14;Q9N3U9,24.2458,24.2587,21.6598,23.5046,27.928,27.1516,27.2281,27.5821
skr-14;Q9N3U9,20.5445,20.7603,20.9823,21.0804,24.8379,24.356,25.6248,25.8591
rps-4;Q9N3X2,20.8202,20.2394,21.4418,21.264,21.6282,21.5408,21.3946,20.8558
rps-4;Q9N3X2,24.6027,23.5628,23.2656,24.7089,23.1885,22.7687,23.2158,22.882
rps-4;Q9N3X2,24.5015,24.5771,25.3679,25.8798,22.9007,24.3272,23.1508,24.4213
rps-4;Q9N3X2,24.5545,24.1571,23.4527,24.2258,24.9671,25.1314,26.3815,27.3943
rps-4;Q9N3X2,24.1578,23.9495,24.2915,24.2697,24.9301,25.5535,23.9279,25.0917
;Q9N3Y1,21.0247,21.3305,21.4731,21.3557,21.7035,20.3475,21.3531,21.0961
glrx-10;Q9N456,20.7108,21.7041,20.2397,20.8078,20.8691,21.6173,19.3129,21.4632
glrx-10;Q9N456,21.3851,20.4018,20.5906,19.942,21.5152,19.7333,20.9185,21.9043
glrx-10;Q9N456,18.3799,21.3694,19.7963,20.6232,20.6043,20.3166,21.0918,21.294
pinn-1;Q9N492,21.4299,18.2141,20.4679,19.1803,22.6484,22.2372,20.0605,20.7549
yop-1;Q9N4G8,26.3637,25.0832,25.8174,25.3532,25.5667,24.9216,25.027,26.3372
yop-1;Q9N4G8,25.2288,25.6586,23.6638,25.6627,21.5486,23.9585,24.5077,24.7943
snr-7;Q9N4G9,21.0771,23.2193,22.6809,22.2119,20.869,21.4723,20.7737,20.139
copa-1;Q9N4H7,20.4798,20.7061,21.512,21.6085,26.0801,26.4088,27.4875,26.2835
copa-1;Q9N4H7,21.2655,20.7605,21.0608,21.334,26.0801,26.4088,24.6068,24.9016
copa-1;Q9N4H7,26.0038,23.5622,23.4429,24.06,21.5121,20.9359,19.5275,21.5538
;Q9N4I3,21.2445,19.5905,20.707,21.7959,21.8624,19.9337,20.976,21.7761
;Q9N4I3,18.9398,21.6834,21.1484,21.6011,21.0008,20.8798,20.8059,21.8805
;Q9N4I3,19.5276,19.7755,19.8026,20.3537,20.9303,20.1243,19.7731,20.6367
;Q9N4I3,20.7901,20.2064,21.3522,20.1052,21.6146,23.7227,23.4728,21.8684
;Q9N4I3,21.1558,21.4964,21.5037,21.1257,21.13,20.8265,20.4674,20.4719
;Q9N4I3,20.637,19.7419,20.2318,20.7259,21.473,21.3674,21.059,21.6889
rpl-10a;rpl-1;Q9N4I4,24.2407,23.1381,23.7158,24.5718,25.657,24.2292,25.4665,23.796
rpl-10a;rpl-1;Q9N4I4,21.3718,21.111,20.492,21.205,22.8552,22.7247,23.038,23.4422
rpl-10a;rpl-1;Q9N4I4,23.6096,24.5723,24.9939,25.7823,25.9034,25.9584,23.75,25.6953
rpl-10a;rpl-1;Q9N4I4,23.878,25.486,24.913,25.8773,24.1431,24.8625,24.8226,25.6141
vit-3;Q9N4J2,23.6649,25.3447,23.6077,23.225,23.5927,23.7801,22.4126,23.9289
cct-3;Q9N4J8,20.9355,21.2558,22.2386,23.0624,23.6189,23.6019,22.7059,23.5106
cct-3;Q9N4J8,20.772,20.5509,20.6094,21.4479,21.9478,21.5935,21.3229,20.5852
cct-3;Q9N4J8,19.4602,21.2829,20.5242,21.924,22.5485,21.6031,21.9026,21.726
anc-1;Q9N4M4,20.7286,20.0062,20.5924,20.439,22.2782,20.9575,22.2835,22.4421
anc-1;Q9N4M4,21.2841,22.538,23.1461,21.5746,24.5146,24.0199,21.5389,22.7937
anc-1;Q9N4M4,19.1092,20.8639,21.7431,20.8901,21.3461,21.459,20.8149,20.6783
anc-1;Q9N4M4,24.298,23.9271,23.8245,24.7966,22.0843,22.0334,21.8324,23.2851
anc-1;Q9N4M4,20.6483,21.5729,19.69,21.0077,21.8942,21.6297,20.9571,21.262
anc-1;Q9N4M4,21.0037,21.7756,21.0147,21.6483,21.9684,21.6228,20.9215,21.6056
;Q9N4P0,20.9202,21.171,21.2627,20.4937,23.7768,23.1413,24.3603,23.8839
aakg-3;Q9N501,24.0493,23.3061,23.4951,25.3227,20.7228,21.3134,21.0481,21.5904
szy-2;Q9N537,21.0858,21.2563,20.9969,20.7857,21.7088,21.7812,20.1518,21.6093
szy-2;Q9N537,21.0607,21.1137,19.5504,21.6539,20.4543,21.1239,20.071,21.811
dhs-9;Q9N538,24.1825,24.7,23.573,24.1879,23.6183,25.6394,25.3313,24.709
tyms-1;Q9N588,20.5721,20.0708,20.0631,21.2489,24.9135,24.1716,24.7643,25.1102
pas-3;Q9N599,19.1711,21.3269,20.9078,21.572,21.4168,20.6749,21.1667,21.1937
rme-1;Q9N5B7,20.0887,20.3084,20.4767,20.3713,20.6957,21.0884,20.0902,21.8903
rme-1;Q9N5B7,20.3827,21.3129,21.0464,20.2325,21.0792,21.496,20.8285,21.7469
pme-4;Q9N5L4,21.4175,21.8365,21.6312,20.9283,25.1095,24.2621,21.9812,24.808
pdf-2;Q9N5M2,21.1239,21.275,20.3299,20.1765,21.1836,21.2274,20.2497,21.9146
;Q9N5M3,20.4864,20.1679,20.2792,21.7658,21.9499,20.8431,21.076,21.7095
odd-2;Q9N5X6,21.1508,21.3534,19.9555,19.5426,20.8402,21.763,19.3138,21.0048
ccg-1;Q9NA39,20.478,21.0608,21.3004,20.9775,21.4152,21.408,21.4704,21.774
ccg-1;Q9NA39,25.9981,25.2164,24.7119,25.6958,23.5111,23.7642,21.8236,23.6005
;Q9NA82,22.8371,22.6737,23.1086,23.511,22.521,23.6003,23.5924,22.0217
aat-9;Q9NA91,26.4026,26.2936,25.8999,25.6798,25.927,26.2317,25.1955,25.5485
arp-1;Q9NA98,20.825,21.2886,20.2049,21.562,21.6157,21.2051,21.2415,21.2755
arp-1;Q9NA98,19.4958,21.2291,20.4442,19.5733,21.3218,21.0775,21.3855,21.6925
pinn-4;Q9NAF9,20.0493,20.7207,21.1362,21.1942,21.7225,20.9215,20.2235,20.5641
;Q9NEI8,20.9281,21.1468,20.6505,20.3492,21.1871,21.724,20.7545,21.6307
