geneName,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04
nid-1,16.039,16.8296,16.1745,16.7707,16.0893,16.0769,15.9943,16.031
"C41G7,9",17.3209,16.8221,16.6729,16.1274,16.4394,16.543,16.113,16.4341
pqn-41,14.9064,15.7148,15.383,15.5565,12.5746,12.7543,12.1297,12.7701
"CELE_Y47D3A,29",13.0899,14.8145,10.4943,12.9052,14.9685,14.0463,13.629,14.9122
"CELE_ZK1058,9",16.2088,16.7961,16.8032,16.6248,17.4655,17.1557,17.1443,17.2266
"CELE_Y54G2A,57",14.2159,15.2861,15.1905,14.0392,12.0545,12.0138,11.7843,11.7295
fln-1,19.8581,20.2871,19.884,20.1437,19.3339,19.4734,19.2324,19.3472
laf-1,15.8008,16.2931,16.4454,16.2388,16.926,16.5995,16.4888,16.7279
glb-17,12.9327,12.3314,12.7307,12.9685,14.0327,14.4165,13.7336,14.0079
tdp-1,15.1423,15.7507,15.462,13.563,14.6511,14.4428,14.4756,14.5592
crh-1,14.4975,14.5049,14.2116,14.193,17.1568,17.1589,16.8069,16.7188
sql-1,14.78,14.4262,14.5244,13.4814,13.7251,13.6727,13.7336,13.7838
"CELE_T27D12,1",21.4307,21.5149,21.6157,21.4657,21.0976,21.4186,20.998,21.0993
ech-2,15.8042,11.4291,14.8964,14.5788,14.827,14.833,14.7662,14.8029
"CELE_Y25C1A,14",12.8033,13.26,12.9586,12.3833,12.0592,11.7512,11.6916,10.8412
bca-2,18.8992,20.2001,18.4066,18.6339,17.0978,16.4495,15.805,15.7292
hum-4,14.4695,15.6898,14.2436,15.1055,14.981,14.3008,14.0216,14.9978
pyk-2,16.2788,16.3666,16.8286,16.8093,15.9032,15.2591,15.7208,16.0818
"C39E9,8",18.3014,18.5139,17.9593,18.1738,14.6587,13.9587,14.1642,14.2557
"sir-2,1",12.6263,13.3843,12.9814,12.2794,11.6416,12.0311,11.8715,11.7698
mars-1,18.4796,18.8639,18.6107,18.9226,18.0621,18.2257,18.0448,18.0209
rsd-2,13.0968,13.1563,12.7964,12.7786,14.0745,14.5852,13.557,14.3494
asd-2,16.7619,18.4023,17.0039,16.218,18.5999,17.5284,17.423,16.9971
dct-16,23.1707,23.0356,22.8893,22.9523,21.886,21.9501,21.8024,21.9105
larp-1,16.8206,17.8471,18.2283,17.9045,17.9914,17.9253,17.6968,17.7783
sup-26,16.3422,16.6106,15.5595,16.0398,14.259,14.1319,14.106,13.7188
sup-26,17.5504,18.044,18.1564,18.343,15.7495,16.1242,15.9725,15.876
mdt-9,13.117,13.3195,12.9063,12.9561,11.8851,11.1252,11.128,11.7664
nstp-10,14.1436,13.958,15.9795,15.9722,14.5705,14.5425,14.3332,14.3222
rbc-1,12.5173,12.8,12.5406,12.3662,14.0871,13.528,14.0233,14.0087
"CELE_Y58A7A,1",15.7061,15.8559,15.2563,16.2809,15.9171,16.1132,15.9448,15.9819
"C02D5,4",19.3524,19.5481,19.1876,19.1427,17.1048,17.2625,17.4316,17.4358
dnj-25,15.2475,15.3246,14.0845,14.5675,14.4705,14.2208,14.3691,14.313
cup-5,13.5916,13.9201,14.2068,14.1535,13.2466,13.2718,13.3037,13.0781
ehs-1,15.4861,15.7546,15.5061,15.8812,15.0788,14.9952,15.0051,14.9628
snx-6,15.9283,16.0396,16.0854,15.8815,15.5201,15.5523,15.2395,15.4802
unc-70,16.1132,16.5254,15.4501,15.0113,15.9814,15.9013,15.8708,15.8843
"CELE_Y111B2A,12",15.3814,15.6861,15.4156,15.2742,15.8715,16.3245,15.872,16.045
"CELE_ZK1127,13",13.0218,13.3723,12.7896,13.0173,14.0812,14.1255,13.6659,13.2446
"CELE_F45F2,9",14.4008,14.4748,14.6187,14.2311,14.166,13.2518,13.7594,14.35
"CELE_F54C8,7;F54C8,7",16.0461,16.075,15.8225,16.313,15.7551,14.4652,14.1149,14.2767
"CELE_F17C11,11",12.6423,13.3723,12.9372,12.5116,12.6802,12.265,12.3004,12.4491
try-10,15.4153,16.863,17.3312,17.6561,15.817,15.755,16.5298,16.6929
gut-2,18.5897,18.6997,18.896,18.8439,17.854,17.7126,17.5339,17.6205
"CELE_Y49E10,21",12.9774,13.3073,12.6428,12.8252,13.3585,13.2267,13.0913,12.2406
lgg-2,13.1466,13.4038,12.9034,12.8666,11.9269,11.8924,11.8353,11.8419
dnc-1,15.2134,15.0783,15.1872,15.1872,16.5585,16.2764,16.3548,16.4554
iars-2,15.8231,16.0277,15.9894,16.6741,13.6981,14.4856,14.2766,15.0022
"CELE_Y60C6A,2",13.0136,12.987,12.3408,12.9394,11.9713,11.9025,11.6658,11.7733
ttr-44,16.371,16.7513,16.7677,17.2313,16.6559,15.923,16.4109,16.6977
"CELE_H01G02,1",20.6255,20.1288,19.2372,20.864,16.4413,17.3925,17.4742,16.7141
"CELE_Y48G1C,13",17.6623,17.2705,17.6486,17.674,18.1709,18.1807,18.4035,18.3155
dnj-14,14.4185,17.3427,15.8758,15.3112,14.576,14.6232,14.3048,14.4139
"CELE_T05G5,5;CELE_T05G5,5;T05G5,5",14.627,14.0582,14.4504,14.8244,14.9143,14.5745,14.4171,14.2181
nhr-49,13.1452,13.23,12.9051,12.4648,11.9296,11.7644,11.8843,11.8665
"CELE_T23B5,4",12.9462,13.1956,12.8658,11.6963,11.8978,11.8696,11.5873,11.8226
"CELE_Y116A8C,30",16.2584,16.3652,16.2088,16.2435,15.5331,15.6904,15.5234,15.5842
"CELE_H19N07,3",14.7711,14.7652,14.3975,15.1003,14.6887,14.8493,14.938,15.0576
"CELE_Y95B8A,8",15.518,15.3463,14.9814,15.6781,14.9533,15.7968,15.4113,14.9199
nceh-1,13.0624,12.9645,12.9456,12.8581,11.97,12.0635,11.4358,12.569
fkb-1,17.3617,17.7755,17.44,17.6916,16.3995,16.3707,16.2438,16.3612
ttr-25,19.3944,19.5328,19.0322,19.4053,17.5781,17.555,17.406,17.427
"CELE_T21F4,1",14.393,13.8938,13.4442,13.8858,13.9999,14.455,13.8259,14.3225
otub-3,15.4539,15.9219,15.6491,15.6553,15.7017,15.7076,15.5333,15.6657
mca-1,13.141,13.368,12.8241,12.5981,14.2897,14.4266,14.252,14.4109
"CELE_F32B4,4",17.63,17.8836,16.1311,17.313,14.2288,16.2303,15.1772,15.5575
"CELE_T04C12,11",12.372,13.3385,12.7993,12.9871,16.0697,15.7039,14.4244,15.2275
"CELE_W05B5,1",15.5713,15.695,15.6156,14.8624,15.8476,15.6988,15.4153,15.7688
lea-1,17.0196,17.263,16.2798,15.4684,14.0938,13.8965,13.9373,14.0107
strl-1,16.4433,16.5868,16.61,17.0078,16.2803,16.1141,16.0098,15.918
iff-1,19.4838,19.2749,19.3544,19.2692,18.9026,18.972,18.1874,18.8754
iff-1,13.0039,13.4285,13.0449,13.0242,11.8436,11.8132,11.7454,11.3579
pgp-6,15.8299,16.0452,15.8659,16.0375,16.1243,16.1435,15.9916,15.9796
atgp-2,13.0571,13.338,12.7649,13.0544,12.1134,13.3892,13.1004,12.5076
pqn-87,15.0643,15.9009,15.0265,15.2577,14.392,14.5927,14.4721,14.6043
"CELE_Y66D12A,8",14.4967,14.8278,14.2864,14.3625,11.9935,11.985,11.5116,11.6874
lin-52,13.1111,13.0225,12.911,12.9614,11.8407,11.906,11.7739,11.8562
trx-2,13.0259,13.07,12.7145,12.9663,11.9959,11.9583,11.5261,11.4322
"CELE_F55A11,6",12.5933,13.2616,12.9549,12.8103,13.9324,14.1035,13.9632,13.8876
gsp-1,15.9302,16.4716,15.6506,16.3692,16.9014,16.2724,16.0794,15.9719
"CELE_ZC434,9",15.4123,15.2809,15.2708,15.7041,14.513,14.3628,14.3778,14.4035
mif-2,12.6922,13.8728,13.8784,12.8061,16.2031,16.3629,16.1361,15.8742
math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;usp-7,16.2668,16.5566,16.269,15.875,16.4652,16.2024,16.2059,16.3116
sec-61,17.48,17.5205,17.8947,17.6366,18.1797,18.3345,18.2276,18.3275
cdc-26,15.6083,15.6497,16.2214,16.0655,14.3334,14.5268,14.4941,14.5876
"CELE_F38A1,8",15.0679,15.295,15.5506,15.3173,15.5621,15.5283,15.2923,15.4165
spc-1,17.0532,17.2754,17.1757,17.1399,17.5537,17.3559,17.379,17.4738
"CELE_K10B3,1",12.9102,13.2224,12.6855,12.9208,12.0452,11.9145,11.6678,11.8278
anat-1,12.899,13.0569,12.8904,12.776,13.1511,12.4172,12.929,12.7274
"CELE_F13H8,5",12.9796,13.253,12.758,13.0661,12.0523,11.9831,11.8378,11.8105
wrb-1,12.9958,12.8886,12.6083,12.5,14.406,14.2885,14.3041,14.7868
"CELE_F47G3,4",17.7507,17.8604,17.6532,17.9201,16.3251,16.4009,16.363,16.3671
"CELE_Y39G10AR,9",14.1966,14.9341,13.9208,13.5019,14.4817,14.4777,14.4932,14.4362
"CELE_F25E2,2",19.4383,19.6243,19.3342,19.236,18.4134,18.1304,18.0108,18.1346
ipla-1,14.2685,14.9023,15.326,15.8706,14.4371,14.7738,14.7867,14.9139
gei-15,18.2579,18.2364,18.3248,18.3418,16.7314,16.8749,16.7722,16.7728
"CELE_Y14H12B,1",15.7646,16.6361,16.2257,17.0769,14.7789,14.9729,14.6047,14.7654
pqn-52,16.3992,16.7042,16.5578,16.5423,15.7232,15.9805,15.8689,15.8957
ttn-1,19.6223,20.1837,19.0434,19.603,18.3512,18.3616,18.1806,18.2221
"CELE_ZC449,8",13.0037,13.4092,12.822,12.9244,12.1049,11.9278,11.8913,11.8318
"CELE_T10F2,5",13.1317,13.0269,12.958,12.8313,13.3153,13.7136,12.9222,14.7278
"CELE_Y48A5A,3",16.1292,16.2961,15.8966,15.6386,15.3005,15.3221,15.2544,15.355
"CELE_Y71G10AL,1",15.0215,16.8664,14.8672,15.3048,15.9932,15.9141,15.7947,15.8301
"slc-36,2",13.4656,12.4088,14.3164,13.5648,14.5853,14.1978,14.3332,14.2595
abtm-1,15.8866,15.9632,15.0559,16.2738,15.943,15.7771,15.4751,15.5515
"CELE_Y39A3CL,4",17.9341,17.2139,18.0519,18.6143,14.5196,14.089,14.0295,13.9408
glo-1,14.2242,14.0191,13.9383,13.7782,12.0065,11.4945,11.5127,11.6586
"pud-2,1",22.1885,21.9741,22.3904,22.2052,20.0074,19.9753,19.9283,19.8773
"CELE_T28H10,3",18.2431,18.3447,18.3551,18.5751,18.1298,17.9746,18.0904,17.9727
rde-4,15.3874,15.9321,14.5803,15.6549,15.4521,14.9805,15.6275,14.9035
him-3,12.9746,13.1309,12.8574,12.9687,13.9846,14.0008,13.1714,13.7102
"CELE_Y57G11A,2",14.2978,14.5675,16.7822,16.1375,11.9267,11.9,11.7571,11.8465
"CELE_Y43F4B,9",12.5102,12.8857,13.0433,13.0007,11.8034,12.014,11.8051,11.8361
clec-209,15.3209,16.2426,15.5757,15.8709,16.0661,16.1448,16.1179,16.2125
tat-5,15.0902,13.1856,14.2028,14.3464,13.8069,14.0794,14.234,14.2605
sma-1,15.0167,15.3408,14.5251,14.4702,15.6553,15.0388,15.574,15.5794
calu-1,20.5181,20.7714,20.3753,20.7005,18.0625,18.1673,17.9893,18.0817
4D656,17.6034,18.3873,17.8806,17.9587,17.4566,17.5064,17.5394,17.5136
ceeh-1,13.0296,13.0667,13.0103,12.7902,12.5977,11.9617,12.2661,12.5508
"CELE_F42H11,1;CELE_K07A1,5;C36F7,5",13.1153,12.854,12.7392,12.3685,11.5089,12.0156,11.7594,11.7821
fbp-1,17.9655,17.8339,17.9442,17.8452,18.0556,17.9547,18.2119,18.033
"CELE_Y59E9AR,1",20.7897,20.9856,20.4695,21.0727,19.7777,19.6868,19.5837,19.7244
fmo-2,13.1001,13.258,12.8618,12.9436,12.3892,12.2884,12.8193,12.1095
pbo-4,12.9134,12.8439,12.9798,13.0414,13.3128,13.2128,12.8739,12.8469
erm-1,17.4109,17.1738,17.5663,17.4455,18.0546,18.2243,18.0468,18.1521
atg-7,13.0125,13.0193,13.0742,12.8535,11.9941,11.8321,12.2258,10.5478
ras-1,13.1056,13.3688,12.9045,12.857,11.4319,10.8912,11.4249,11.2636
sas-7,13.035,12.4263,12.9832,13.0048,11.9329,11.8627,11.8131,11.5262
ego-2,12.8352,13.1968,13.0217,13.0327,14.7676,15.533,15.0765,14.8084
snf-3,16.1909,16.7438,16.2314,17.5348,16.1195,16.096,15.8968,15.9342
"CELE_K08C7,6",13.0801,13.0866,13.0262,13.1133,14.9192,14.9767,15.0201,15.1053
"CELE_ZC247,1",20.0136,19.926,20.1602,19.8605,20.4896,20.5348,20.1638,20.318
gdi-1,18.1651,18.009,18.162,18.2611,18.3464,18.3023,18.3999,18.3675
srp-7,16.6434,16.4347,17.7701,17.1599,16.5884,16.4865,16.5715,16.5104
"CELE_F17C11,12",12.214,12.9226,13.3468,11.9704,14.5331,13.6213,13.6052,14.3983
"CELE_H27A22,1",17.9531,18.3416,16.5577,18.2826,14.6558,15.1904,14.3454,14.6164
zmp-3,12.7549,13.3083,12.8564,12.9529,13.3191,13.6719,13.1461,12.3666
"CELE_T12D8,9",14.8853,14.7943,14.1792,14.5746,15.2571,15.1901,15.2214,15.0726
ipla-3,13.1391,13.333,12.9278,12.9918,11.8708,12.1311,11.572,11.2948
lec-10,16.2692,16.4436,16.2732,17.3291,15.7117,15.421,15.9918,15.58
flp-12,14.456,14.6107,13.5525,13.9958,11.9991,11.8401,9.04727,11.7721
pgl-3,15.1001,15.6127,15.5719,16.4905,15.8035,15.9037,15.7906,15.7977
usp-50,12.9906,13.0911,12.9394,12.924,12.0593,11.8092,11.6625,11.8182
"CELE_T19A6,1",12.7545,13.3818,12.99,12.7616,11.6291,11.9707,12.192,11.8642
fecl-1,13.2857,13.9378,13.4159,14.2615,14.0163,14.1821,14.1967,14.0448
klp-18,14.2833,14.4602,14.9472,14.7329,15.9499,13.667,14.484,14.9831
rtfo-1,14.078,13.3242,14.5996,14.6123,13.0941,13.0658,13.2943,12.8191
nmy-2,16.5616,16.9261,16.4091,16.6192,16.5709,16.4992,16.3757,16.4268
let-418,15.7632,16.1989,15.0648,16.0755,14.4835,14.4769,14.5869,14.457
evl-14,11.4672,14.3918,13.8886,13.9515,13.8564,13.4837,13.3986,13.1499
lec-9,17.6292,17.7566,18.61,18.2955,17.0397,16.5974,17.0009,16.6984
smn-1,16.2376,16.372,15.7016,16.4005,14.8767,14.7872,14.5448,14.7605
obr-3,12.7789,12.6499,12.8354,12.9511,14.909,14.3467,14.4123,14.0122
"CELE_F55G11,4",19.0679,19.9345,19.2307,20.135,18.6922,18.848,18.4433,18.6704
hcf-1,16.1556,16.6992,16.5658,16.9473,15.5435,15.614,15.2935,15.5234
ptp-2,14.4544,13.0022,14.1073,13.3425,13.3957,12.4489,13.5457,12.9457
alh-6,17.5423,18.0356,17.6807,17.9379,17.3561,17.5297,17.4437,17.4921
sorb-1,12.558,13.3627,12.576,12.798,13.4619,14.4136,14.407,14.4744
tre-1,13.1054,12.8154,12.6733,12.7196,13.1656,13.6289,13.2592,11.9979
zen-4,13.0456,13.0766,12.9924,12.938,12.0485,11.9414,11.8543,11.8534
"CELE_F53F4,14",12.6985,12.8058,12.8893,12.6961,13.3118,13.5536,13.215,13.1706
nspc-15,12.9805,13.2719,12.574,12.876,12.0249,11.7038,9.42856,11.6619
mboa-3,12.8961,13.1522,12.4613,12.9531,11.7086,12.1036,12.4477,13.5238
mpz-1,21.1247,20.6679,21.4654,21.2115,17.0402,16.543,17.7428,18.7767
2O16,15.7937,16.1017,14.5872,14.9984,14.8445,14.7266,15.0031,14.5112
gst-20,17.5515,17.6694,17.7442,18.2009,17.7745,17.868,17.6941,17.7477
alp-1,16.1635,15.3447,15.6937,15.774,13.8222,13.819,14.4758,14.2266
clh-6,12.9711,13.3787,13.0661,12.9425,12.8491,11.9081,12.7342,12.5801
ubql-1,19.3858,19.5033,18.793,19.3848,17.7903,17.558,17.5111,17.4235
"CELE_ZK1307,8",18.5406,18.5235,18.6614,18.9102,17.1935,17.4334,17.033,17.1402
dpy-11,16.8311,16.8927,16.2153,17.1834,16.2536,16.4985,16.0342,15.974
"CELE_F02D8,4",14.8675,16.1302,14.6782,14.7114,15.3399,14.5228,14.6651,14.5864
cyp-29a2,12.6084,12.5292,12.9567,13.0096,12.5862,12.6849,13.9612,13.2076
ctps-1,15.5159,15.438,15.6625,15.6991,15.9974,15.926,16.0103,15.9615
mpst-6,12.4744,13.2593,13.0407,13.0292,11.6102,11.9303,11.8124,11.696
"CELE_F29C6,1",12.9766,12.8377,12.9041,13.0147,14.1279,13.7766,15.1204,13.8728
"CELE_T02D1,8",16.199,15.6992,15.4887,16.8103,16.7481,16.1172,16.3695,16.1376
srap-1,17.4639,17.8962,17.1551,17.4876,16.156,16.3005,16.4172,16.1587
"CELE_T04A11,2",14.3713,14.7712,14.6265,15.3993,13.6832,13.3754,14.0625,13.3582
nhx-4,12.6424,13.2968,13.0075,13.007,12.0369,11.839,11.6814,11.8749
mex-1,12.8956,13.2538,11.7562,12.8792,11.7902,12.0182,11.8718,11.7627
klp-16,16.9923,18.4478,18.5658,17.3341,17.2276,17.1861,17.0172,17.2065
"CELE_F13G3,10",16.6714,17.0653,16.3629,16.4137,15.1325,15.0338,14.7012,14.8112
usp-48,14.4679,14.0002,15.0239,15.4484,12.1862,13.1115,13.0256,13.2422
"CELE_K11B4,1",12.2644,15.3459,14.9791,14.8782,15.1379,14.4929,14.5621,14.4799
cyp-35c1,12.9409,13.4069,12.8117,12.939,11.986,12.3324,11.8336,11.8249
mel-11,15.4126,15.9293,15.4143,14.7437,15.085,14.1359,14.0868,13.8037
lam-3,13.1458,13.2378,12.6572,12.8476,12.2509,12.0215,11.6235,11.85
"C34E7,4",17.8858,17.8776,18.1137,18.1766,16.4681,16.8129,16.5816,16.6796
bmk-1,15.1004,15.8112,14.2006,15.2354,14.2393,14.3889,14.0226,14.2376
"CELE_F07B7,2",13.3612,13.8627,13.7504,14.2355,14.4994,14.0144,14.1241,14.0347
"CELE_Y59E9AL,2",16.1715,15.421,15.9853,16.1521,15.381,14.4313,13.9629,14.2095
tac-1,16.2779,16.404,16.5534,16.6136,15.3019,15.2257,15.1661,15.1379
dsc-4,16.3238,17.0184,16.4875,16.8346,16.8592,16.8253,16.7182,16.7521
hda-3,13.1046,12.3711,12.7987,12.6348,14.0002,13.3493,13.0865,13.3202
ppfr-1,13.6187,13.5155,13.9576,13.8311,13.7267,13.8471,13.4138,13.8744
"CELE_K08D8,6",16.1424,15.466,15.6552,15.7109,15.8109,15.684,15.1668,15.8704
"CELE_Y37A1B,17",14.5819,14.3011,14.3252,13.8223,13.4566,13.8376,13.1067,13.7914
dli-1,16.313,16.6525,15.937,16.2903,14.3087,14.1296,14.4666,14.2935
"CELE_M05D6,2",14.7943,15.5382,14.6128,15.2621,14.0987,14.0007,13.7972,13.8305
prp-21,16.3798,20.701,16.1635,16.2029,14.9118,15.0155,14.9952,14.987
bam-2,13.0744,13.3588,13.063,12.8498,14.0059,13.9676,13.6867,13.7815
"CELE_F26D2,15",16.347,16.0936,15.4122,15.0162,14.8947,14.6897,14.96,14.6038
dcp-66,16.3499,16.6875,16.7366,16.0949,13.6915,14.0385,13.944,13.8917
tufm-1,17.1616,16.5797,17.3804,17.3919,17.9246,17.7514,17.6816,17.6912
cpi-2,20.0488,20.1618,19.9214,20.0499,18.0475,17.9329,18.1771,18.1088
egl-3,15.6025,15.1995,14.7244,14.9277,13.4799,13.8975,13.5528,14.0871
sth-1,13.8227,13.2613,12.1103,12.7222,13.5695,13.5294,13.8647,13.8709
"CELE_T25C12,3",18.3473,18.6789,18.5192,18.9708,17.5298,17.6516,17.5487,17.5949
mbd-2,16.3788,16.6042,18.0136,18.2926,19.7702,18.5789,17.0086,17.1299
sod-4,16.146,16.854,16.5478,16.2826,15.962,15.4612,15.5169,15.4387
"C01B4,6",15.7705,16.0429,15.3006,16.6082,16.9596,17.0236,17.0282,17.0494
elb-1,17.5331,17.4265,17.1859,17.4183,16.0413,15.2642,14.7542,15.3667
gba-3,13.04,12.8403,13.0454,12.7432,14.6457,15.3947,15.0782,14.7947
cpt-2,16.2404,16.1765,15.9185,16.402,16.2692,16.2466,16.1684,16.0991
"CELE_F15E6,3",14.765,15.384,13.5648,14.3189,13.2255,13.0531,13.8624,13.1984
gpc-2,18.8586,18.9836,18.4911,18.9104,18.6274,18.6357,18.5485,18.5893
skr-1,18.7751,19.5778,18.5066,19.1343,17.4502,17.7617,17.6185,17.6365
"CELE_F01G4,6;F01G4,6",20.9296,21.1316,21.1082,21.307,21.6234,21.6375,21.4981,21.5877
"CELE_F44E5,4",17.9715,18.3313,16.961,17.6521,17.0191,17.8016,17.4766,17.845
alh-3,16.0322,15.6445,16.133,16.7813,17.4799,17.4389,17.4351,17.4678
ncx-3,13.7994,12.122,13.6655,14.2072,13.0501,13.0532,12.9241,13.1046
ehbp-1,13.7979,13.6967,9.12042,12.7566,13.2707,13.398,13.6005,13.6585
dpt-1,16.9083,17.0544,16.7584,16.9638,17.8197,17.895,17.5565,17.7581
cdr-2,17.0491,17.3638,16.7463,16.2738,16.0101,16.0317,16.0163,15.9574
dlg-1,17.3793,17.4786,17.6188,17.9208,16.3165,16.298,16.1734,16.2134
skr-8,18.2051,18.4538,15.338,15.5836,13.0336,13.2358,13.0511,13.8021
chn-1,14.2804,13.4925,13.7456,13.8613,14.6584,14.6154,14.3844,14.557
hum-5,11.6973,13.082,12.8927,13.3311,14.3071,14.0503,14.318,13.8648
unc-44,16.9816,17.2641,16.5716,17.1429,16.449,16.4191,16.3789,16.4494
ret-1,18.2169,18.4935,18.4199,18.4933,18.9208,18.6829,18.7893,18.8151
inos-1,17.0111,16.8624,16.9912,17.3361,17.3347,17.3249,17.2443,17.2407
pdi-3,20.3011,20.6115,20.5876,20.8564,19.7122,19.7736,19.7803,19.7359
unc-1,12.7893,13.4011,12.9633,12.817,14.7224,14.0802,14.1378,14.407
"C27A7,6",15.082,15.4835,15.9399,15.8908,14.4096,14.5136,14.3245,14.4909
hpo-11,12.9163,13.5457,14.1705,13.4156,13.8805,14.0745,14.0758,13.9657
rpoa-1,12.5535,12.6633,12.3464,12.964,14.5189,14.4719,14.1169,14.9699
him-4,16.1037,16.6229,16.5077,16.7377,16.3356,16.2968,16.1004,16.1779
atx-2,18.1688,18.5418,18.1031,17.7547,15.7863,15.614,15.7302,15.7897
"ucr-2,1",18.316,18.6432,18.5429,18.6171,17.8313,17.7239,17.6513,17.671
eps-8,16.4642,16.6893,16.5021,16.7367,17.1657,17.009,16.8232,16.9579
rme-8,17.2818,15.1227,15.8513,15.161,15.492,14.6542,14.8505,14.8052
cand-1,15.9684,15.8839,16.1056,16.1898,16.9081,16.7623,16.7346,16.6517
fat-5,12.4144,12.8247,12.9304,12.3578,13.906,13.6415,13.4606,13.6549
"CELE_K01A12,4",14.3409,15.1292,13.8898,14.6773,13.0281,12.8708,12.9467,12.8605
"CELE_D1086,9",14.9239,14.8237,15.1179,15.04,12.0318,11.9792,11.8859,11.7447
klp-7,14.844,14.6154,13.6163,15.0627,14.2688,14.0307,13.8479,14.0154
eea-1,14.6241,15.2764,15.0931,15.5181,14.0759,13.7856,13.7028,13.7321
"C09G4,4",13.0908,13.3995,12.9268,12.086,11.9462,11.9017,11.4504,11.6621
3A339,14.1758,14.4722,13.9136,14.4563,11.5647,11.986,11.8719,11.865
yars-1,15.5118,15.6955,15.8929,16.0745,15.8076,16.0294,15.7769,15.7834
hcp-4,14.6153,15.0178,14.2295,15.4105,11.9902,13.0249,12.9919,13.0635
"C06H5,6",13.0003,13.205,12.2862,13.0224,14.3816,14.5792,14.4516,14.5174
"CELE_Y45F10B,13",15.5618,15.8722,15.8717,15.9778,15.6154,15.5412,15.5137,15.4504
madd-3,13.045,12.6667,12.9406,12.9735,13.9097,13.7832,13.911,14.0154
ppgn-1,13.7616,13.6925,13.4422,13.024,13.4166,13.0477,13.4971,13.5868
unc-25,14.9858,15.5692,15.2189,15.3506,14.6199,14.5218,14.4224,14.4796
vha-4,16.3484,16.2716,16.2475,16.108,16.2356,16.6294,16.3059,16.423
arl-8,16.2694,15.7277,16.4597,16.3334,16.3392,16.5663,16.4349,16.3907
tba-4,16.3201,15.8741,16.442,16.4659,17.3228,17.2696,17.0775,17.1191
skr-2,17.4834,17.4839,17.3245,17.4621,15.3425,15.5955,15.5797,15.4683
hpl-2,15.2619,13.4679,15.5943,15.4147,15.4352,15.9291,14.8874,14.5804
"CELE_W08E3,2",15.9327,16.4178,15.7564,16.0851,14.5249,14.6193,14.2383,14.4536
tpxl-1,16.9572,16.9869,16.9592,16.913,15.7401,15.0435,15.619,15.2067
ile-1,16.497,16.5024,16.0975,16.7063,16.6839,16.4814,16.4342,16.4685
tufm-2,13.1197,13.0429,12.8719,1.77213,14.7313,13.6908,14.2575,13.4319
sek-1,13.4026,13.0109,12.9115,13.6664,12.3955,13.0565,11.7029,12.7434
"M03C11,8",15.6793,15.7614,14.7712,15.242,13.8461,13.8574,13.4272,13.8824
col-117,18.4606,17.818,17.2267,18.2057,17.1719,16.5485,17.7009,17.1104
fmo-4,15.7467,15.8761,15.6922,17.0241,13.2916,12.9427,12.4931,12.9463
hex-3,13.1031,13.8061,13.3196,12.9169,13.9193,13.7773,14.1063,13.704
vha-7,13.3638,13.5487,14.7341,13.8401,13.8077,13.5977,13.443,13.518
"CELE_T11F9,12",20.6042,21.51,20.2466,20.7099,18.5379,18.8544,18.518,18.7601
"C14H10,2",13.1519,13.712,13.4322,14.0576,11.7472,11.6801,11.8523,11.7127
"CELE_Y20C6A,1",12.9875,13.3546,13.0673,12.851,14.7768,14.4772,14.295,14.2106
ent-1,13.9395,14.4274,11.9245,12.1414,15.2852,14.8256,15.0129,14.9747
asc-1,14.616,15.2329,14.7427,15.5021,14.8103,14.7631,14.7179,14.7276
air-1,14.5989,14.162,15.2586,14.953,14.9419,14.4319,14.584,14.6086
rilp-1,14.5403,12.3998,13.1635,12.7177,13.3201,12.329,12.8587,12.3736
nrfl-1,18.197,18.6734,18.1418,18.3972,17.5382,17.5037,17.321,17.4054
cnb-1,16.782,16.9348,16.9628,17.2925,15.5823,15.4077,15.3205,15.2729
"CELE_Y32F6A,5",17.6814,17.4585,18.1486,18.6985,17.5248,17.5681,17.5742,17.5819
daf-22,15.0316,15.5954,15.5152,15.6672,16.292,16.2225,16.6539,16.1959
fmo-1,13.1457,13.0336,13.0525,12.6786,12.7399,13.2039,12.8157,13.2439
clh-1,15.2497,15.6711,14.7832,16.3135,15.8645,15.7114,15.3685,15.5177
hmg-12,17.6585,18.1548,17.4685,17.6121,16.5781,16.4955,16.5343,16.4075
cle-1,17.6947,18.0746,18.1905,18.2594,17.0024,17.3705,17.2577,17.2542
"CELE_Y66A7A,7",12.9183,13.4168,12.9952,11.9509,13.844,13.7851,13.7915,13.8288
sur-6,15.6818,15.6786,15.4468,15.9577,15.9977,16.1156,15.9712,15.9344
pod-1,16.3088,16.7105,16.783,16.5006,16.1504,16.2279,16.2006,16.1848
exos-7,12.5289,13.1013,13.0209,12.4762,14.735,13.9685,13.4924,14.114
lin-35,12.9042,13.2571,12.8512,12.8628,11.9476,11.9125,11.7432,11.869
"CELE_T01D3,6",15.9103,16.3366,16.0256,16.4052,16.2178,16.015,15.8928,15.8333
ubr-5,13.2059,13.5315,13.1875,12.8515,12.804,12.7684,16.9934,16.8476
pld-1,15.0913,12.13,15.1181,14.9573,13.9143,13.8732,13.6184,13.6038
