geneName,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
nid-1,16.7787,16.8822,16.5359,16.883,16.8407,16.4102,16.4582,17.6618
"C41G7,9",17.3514,17.418,17.1267,17.2952,16.6745,17.7949,17.8552,16.6735
pqn-41,13.5369,13.3266,13.4362,12.9505,13.5437,14.3749,14.408,15.024
"CELE_Y47D3A,29",16.1195,16.739,15.909,15.3109,14.7101,15.5664,15.4407,16.1165
"CELE_ZK1058,9",17.6686,17.5303,17.5783,17.712,17.6932,17.68,17.7684,18.4037
"CELE_Y54G2A,57",13.3155,13.1352,12.8914,13.2839,14.4994,14.3524,14.4703,15.1081
fln-1,20.0267,20.0847,19.7635,19.6517,20.8043,20.9097,20.7473,21.1264
laf-1,15.633,15.3924,16.1348,16.2516,16.8123,17.5673,16.081,17.3193
glb-17,12.6609,13.1842,12.7865,13.306,13.9447,14.3585,13.9908,15.1668
tdp-1,15.4166,14.8591,16.4648,16.0986,15.103,15.6739,15.3619,14.773
crh-1,14.2231,13.2606,14.5644,14.6297,13.9497,14.2801,14.3766,14.9466
sql-1,13.8055,13.6736,14.5824,14.0341,14.7697,15.4799,15.4158,16.229
"CELE_T27D12,1",24.2115,23.8394,25.0213,24.9991,25.1042,24.2499,24.5379,24.2282
ech-2,14.5428,15.018,14.8786,14.0811,14.5161,15.2461,14.4294,14.9211
"CELE_Y25C1A,14",13.3206,13.1595,12.9117,13.3323,14.4864,14.3331,14.455,14.1522
bca-2,14.9918,14.9411,15.9771,15.6577,14.2355,13.6996,14.2403,14.864
hum-4,16.7654,16.1363,15.7288,16.315,17.4028,15.8804,16.5031,15.859
pyk-2,17.2122,17.0292,16.3052,17.1998,17.7714,17.2894,16.9462,18.4297
"C39E9,8",16.2959,17.0398,14.6494,15.0447,14.9679,14.8745,15.4887,15.7763
"sir-2,1",13.2954,13.173,12.8831,12.9149,14.3332,14.1512,14.0557,15.0446
mars-1,18.3618,18.2739,18.3999,18.5284,19.3313,19.2022,19.2685,20.1632
rsd-2,15.0843,14.8019,14.8316,15.3412,16.3459,16.2149,16.1978,16.1696
asd-2,17.2286,17.7775,18.136,18.3856,18.3487,16.9718,17.089,17.9148
dct-16,20.8563,20.9849,20.8747,20.5279,20.9022,20.7388,21.2636,21.587
larp-1,17.1585,17.5599,17.8953,18.1358,18.5824,20.2214,17.7377,19.3077
sup-26,13.0499,13.1777,12.8089,13.3582,14.247,14.3231,14.4152,14.8701
sup-26,17.0012,17.1761,16.8093,16.9265,19.6485,19.8804,19.6889,21.3648
mdt-9,13.2669,13.3531,12.821,13.1541,13.8811,14.0727,14.1573,14.7871
nstp-10,14.3741,13.9089,14.4094,14.2301,13.9095,14.4408,14.3587,14.6658
rbc-1,14.3742,15.4512,15.937,12.379,14.3146,13.9075,14.4058,15.1219
"CELE_Y58A7A,1",16.4304,16.2172,15.3104,16.5137,16.4623,16.0522,15.4921,16.1721
"C02D5,4",17.2861,17.1674,17.2426,17.6169,19.7675,19.3454,19.6267,19.7064
dnj-25,15.429,16.5862,14.5151,15.484,17.0542,15.6827,17.1158,17.1892
cup-5,14.8142,14.588,14.692,14.808,15.6557,16.658,15.6287,16.9006
ehs-1,15.309,15.7752,15.0267,15.1872,15.9344,16.6178,16.2179,16.2568
snx-6,15.5551,15.6294,15.1807,15.4584,15.9898,16.3853,15.6963,17.2633
unc-70,16.3326,16.6801,15.3941,15.3368,17.344,17.0334,16.9902,17.6721
"CELE_Y111B2A,12",15.3332,15.8302,15.738,15.1851,17.8391,16.2137,17.6447,17.4797
"CELE_ZK1127,13",13.1691,13.2767,12.9146,12.9612,14.0145,14.4027,14.4071,14.6715
"CELE_F45F2,9",16.8064,16.459,15.27,14.9238,14.8342,15.0874,14.7233,15.5927
"CELE_F54C8,7;F54C8,7",14.1109,14.699,13.5439,14.5552,14.0817,14.2063,14.3456,14.705
"CELE_F17C11,11",13.2177,12.7142,12.9595,12.4269,14.4038,14.1918,13.6258,14.544
try-10,15.0018,15.9309,17.4968,17.6812,16.7712,18.1462,18.074,18.4522
gut-2,18.8229,18.7786,18.3413,18.6944,18.6058,18.672,19.9492,19.2736
"CELE_Y49E10,21",11.0348,16.2593,14.2922,15.527,14.7449,14.3979,14.5698,14.1332
lgg-2,13.2629,13.2935,12.7971,12.8357,14.1982,14.282,13.9273,14.0518
dnc-1,15.7981,15.6177,15.4726,15.4339,15.1983,15.2865,14.211,16.4263
iars-2,17.2332,17.0651,16.2745,16.7761,14.346,13.8122,14.361,15.0041
"CELE_Y60C6A,2",13.0906,13.265,12.9992,13.0268,14.4699,14.4149,14.3687,15.1318
ttr-44,17.8206,17.7561,17.3478,17.5342,16.2843,16.3153,18.2249,18.0404
"CELE_H01G02,1",19.4842,18.8728,18.1704,18.2295,19.6361,18.9631,19.0041,20.9014
"CELE_Y48G1C,13",18.6066,19.2381,18.5211,18.4295,14.3711,14.0979,14.2911,14.8615
dnj-14,17.1941,16.8272,14.4746,0,16.7276,15.8053,16.1872,1.13108
"CELE_T05G5,5;CELE_T05G5,5;T05G5,5",15.9365,15.9335,14.7236,15.0853,15.8281,16.3289,15.7215,16.3323
nhr-49,13.2573,13.2412,12.9938,13.239,13.2191,13.5725,14.4395,14.6182
"CELE_T23B5,4",13.2899,13.1197,12.9536,13.3376,13.7351,14.3956,14.4619,14.8776
"CELE_Y116A8C,30",16.3322,16.0604,16.2487,14.1385,17.2618,18.211,16.8564,19.2765
"CELE_H19N07,3",16.0187,15.625,15.9631,15.7996,16.3074,16.5875,16.4904,18.2056
"CELE_Y95B8A,8",15.4431,16.0702,14.765,16.1213,17.5861,16.5525,16.1951,16.9021
nceh-1,13.2414,13.3495,12.9048,13.0529,13.7513,13.774,14.4371,14.6627
fkb-1,17.7748,16.8696,16.7612,17.4825,17.1229,17.3762,17.6974,16.4785
ttr-25,19.0874,18.5343,18.6261,18.7485,19.2066,19.5764,19.0333,19.3396
"CELE_T21F4,1",15.9435,15.7787,15.7021,15.8685,15.9385,15.7122,16.0177,16.3777
otub-3,16.3755,16.5023,15.8278,15.6092,16.7429,16.834,16.7299,17.0487
mca-1,13.0825,13.1438,12.883,13.0329,15.4384,15.297,15.1611,15.167
"CELE_F32B4,4",12.6782,12.9811,12.775,13.1722,14.3814,13.7267,13.7745,15.1514
"CELE_T04C12,11",14.8037,15.0112,14.3901,14.2011,14.478,14.0859,13.9542,14.5207
"CELE_W05B5,1",17.2696,17.4004,16.632,16.3717,18.4186,18.7319,17.7059,20.4678
lea-1,14.4489,14.8996,13.8598,13.551,16.9093,17.067,16.7736,17.3154
strl-1,15.9646,16.425,15.7642,15.8289,16.2475,15.352,16.2903,16.7724
iff-1,19.865,19.1186,19.5172,19.6416,20.9958,20.8567,20.2766,21.7373
iff-1,16.4431,16.6412,15.9781,16.0806,16.9652,16.6838,17.0595,17.5582
pgp-6,17.9185,18.2189,17.6228,17.6109,18.4274,18.3458,18.3616,18.7518
atgp-2,14.7483,15.8659,15.0657,15.8953,17.2638,15.5619,15.1284,17.5755
pqn-87,15.0038,14.4578,15.087,15.0419,16.487,15.9339,16.0186,16.8407
"CELE_Y66D12A,8",16.3781,15.5003,14.9608,15.7742,14.1941,14.3788,14.2617,15.0463
lin-52,13.1444,13.1703,12.6062,13.3233,14.2238,14.3993,14.4142,14.8432
trx-2,13.1646,13.0177,12.497,13.0991,14.4062,14.26,14.3353,14.7967
"CELE_F55A11,6",15.6648,15.8152,14.4875,14.9688,14.361,14.4295,14.4899,15.1609
gsp-1,18.2901,18.1474,17.3575,16.9737,14.0649,14.1704,13.6074,15.1188
"CELE_ZC434,9",15.7404,16.514,15.4902,15.5159,15.4282,14.9964,15.0548,15.2667
mif-2,16.9625,16.6672,17.3141,17.2273,16.7387,16.8459,17.0497,17.4867
math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;usp-7,17.3792,17.4081,17.0143,17.0733,16.6385,16.7482,16.9025,17.4793
sec-61,18.2733,18.3208,18.1877,18.3629,19.4524,18.734,19.7724,20.3055
cdc-26,15.535,16.655,14.9933,14.7718,16.215,15.9255,15.5471,17.0613
"CELE_F38A1,8",16.0837,15.6806,15.8623,15.9832,16.272,16.1758,15.9958,16.1548
spc-1,18.368,18.0586,18.1912,18.3008,19.0157,19.1432,19.1848,19.4519
"CELE_K10B3,1",13.2761,13.1383,12.5624,13.0655,14.3653,14.4251,14.2133,14.7891
anat-1,13.2356,13.2962,12.5013,13.2191,14.5019,14.4232,14.0271,15.1572
"CELE_F13H8,5",13.2079,12.9576,12.9085,12.9469,14.2739,13.6286,14.0959,14.9367
wrb-1,14.1216,15.065,16.2895,15.783,14.5056,13.523,13.9164,14.6944
"CELE_F47G3,4",17.8854,18.061,17.9379,18.0926,17.6071,18.3567,17.8592,18.2737
"CELE_Y39G10AR,9",15.971,15.2588,14.9929,15.4117,16.4669,15.9468,15.6359,16.8491
"CELE_F25E2,2",19.5554,19.6855,19.0456,19.1529,19.5066,19.9112,19.6659,20.9116
ipla-1,15.2956,14.8724,13.8843,12.622,15.2736,15.6232,15.3107,16.456
gei-15,17.2646,17.0992,17.2168,17.4566,18.6824,18.757,18.5412,19.4146
"CELE_Y14H12B,1",14.6071,14.1641,15.0582,15.2841,16.7456,16.291,16.1003,17.0751
pqn-52,16.3664,16.6836,15.7157,15.7388,17.9567,17.7172,17.3395,18.023
ttn-1,19.1028,19.07,18.08,18.4267,19.9676,19.4305,19.3439,20.6233
"CELE_ZC449,8",13.2205,13.2751,12.6695,13.0387,14.4777,14.4262,14.4866,14.8203
"CELE_T10F2,5",13.167,13.2537,12.7788,13.0855,14.4521,14.136,14.1996,14.9509
"CELE_Y48A5A,3",14.4228,15.3835,13.742,14.7309,14.48,14.2094,14.1869,14.8275
"CELE_Y71G10AL,1",15.9363,15.9267,15.2628,14.8132,17.881,16.1264,15.1031,17.2159
"slc-36,2",14.8496,15.889,16.4865,14.6513,14.1267,14.0534,14.3082,14.1145
abtm-1,15.5503,15.6972,15.6403,15.5035,16.4843,16.7133,16.7514,16.6199
"CELE_Y39A3CL,4",15.6808,16.0818,15.0715,19.1416,16.032,16.5171,16.7204,18.1927
glo-1,12.7635,13.1138,12.8127,12.5176,14.0799,13.9772,13.5228,14.118
"pud-2,1",19.6611,19.8897,19.8517,19.8883,19.1227,18.9335,18.8725,19.7489
"CELE_T28H10,3",18.7791,18.9282,18.4459,18.6988,18.6037,18.2515,18.4706,19.4409
rde-4,16.1029,15.7045,15.6542,16.1416,16.295,16.5477,16.6235,16.9879
him-3,13.0176,13.3259,12.7106,13.1554,14.367,14.3937,14.1953,14.9729
"CELE_Y57G11A,2",12.8631,13.2484,12.7724,12.9678,14.2998,14.0615,14.0352,14.5707
"CELE_Y43F4B,9",17.323,17.0645,15.8786,16.1796,18.1705,17.2002,17.723,18.1184
clec-209,14.8685,14.3321,14.4332,14.8647,14.7756,15.5494,15.7379,17.1453
tat-5,14.4693,14.8687,13.7095,13.3171,14.1592,15.2401,14.9991,15.301
sma-1,15.9083,15.2922,15.4189,15.3473,17.6337,17.7996,16.329,16.2055
calu-1,19.2645,19.41,18.8029,19.0325,20.1274,19.6584,19.8551,20.679
4D656,18.6379,18.5767,18.2769,18.2818,18.722,18.5806,18.2689,18.9488
ceeh-1,13.3033,13.2977,12.8655,13.2705,14.1605,13.7764,14.4483,14.5788
"CELE_F42H11,1;CELE_K07A1,5;C36F7,5",13.3452,13.3353,12.9535,13.3574,14.1257,14.4195,13.6167,14.5685
fbp-1,18.2958,18.1956,18.771,18.8773,18.2682,17.8364,18.2343,18.9134
"CELE_Y59E9AR,1",22.354,22.1879,21.5133,21.8328,21.5833,21.0053,21.3625,22.9355
fmo-2,13.2083,13.26,12.9674,13.2358,14.7854,13.3253,14.7147,14.7424
pbo-4,12.898,13.2331,12.6216,13.2301,13.8871,14.2265,13.7439,14.4085
erm-1,18.7477,18.4658,18.7064,18.669,18.2602,18.2656,18.5303,18.0899
atg-7,13.2534,13.2357,12.9693,13.1996,14.3011,14.3599,13.837,14.4789
ras-1,13.282,13.1781,12.9975,13.0833,14.375,13.764,14.4612,14.8711
sas-7,12.9991,13.0391,12.8244,13.0564,14.1508,13.4826,14.1759,14.7088
ego-2,15.5737,17.1049,15.3214,16.4295,17.7524,17.4378,16.0259,17.3271
snf-3,16.9229,17.0742,16.4371,16.893,17.9623,16.6682,18.1656,17.7135
"CELE_K08C7,6",13.2007,13.3421,12.7091,13.2033,14.4079,13.8335,14.4104,14.8393
"CELE_ZC247,1",21.628,21.2768,21.0972,20.6378,20.7459,21.3192,20.2567,20.9862
gdi-1,19.3442,19.1242,19.2368,19.3875,19.0693,18.9724,19.0853,20.3961
srp-7,16.5208,16.438,16.39,16.4326,18.0517,17.7499,16.47,18.3027
"CELE_F17C11,12",14.1812,14.8944,14.3953,15.0566,14.7087,14.5551,15.1062,16.1261
"CELE_H27A22,1",15.4158,15.1423,15.3755,15.4263,14.6931,15.4675,15.9381,14.5107
zmp-3,15.992,16.1057,15.3931,16.1117,15.5879,15.7762,15.7239,17.33
"CELE_T12D8,9",15.1891,15.2613,14.8492,14.8501,16.1252,16.0647,16.3248,17.3197
ipla-3,11.4214,10.3716,12,10.3006,14.5173,13.6227,11.2537,14.6923
lec-10,15.2794,14.5053,15.4611,14.8396,14.3643,14.2848,14.3655,15.0628
flp-12,12.9538,13.1296,12.5929,12.6789,14.2116,14.4409,14.4443,15.1472
pgl-3,15.6858,15.6775,15.9931,15.6628,16.7124,16.975,16.7908,17.2927
usp-50,13.1856,12.6657,12.8694,13.0246,14.5169,14.3274,14.3908,14.5504
"CELE_T19A6,1",12.9437,13.3228,12.7923,13.0199,14.3492,14.2684,14.0906,15.1401
fecl-1,14.4169,12.7141,13.0579,14.0953,14.3351,14.1094,14.0131,15.1619
klp-18,14.4309,14.1584,13.6774,14.6564,14.162,14.4174,14.4607,15.1553
rtfo-1,15.4696,17.0345,13.7234,13.6937,15.8264,15.2394,15.4866,16.5894
nmy-2,17.503,17.4529,16.9302,17.1765,18.1494,17.912,17.3195,18.598
let-418,15.9274,16.1609,15.7363,16.2057,14.7339,15.0175,15.4534,15.2379
evl-14,14.4734,15.2124,14.0946,14.5649,15.202,15.9716,13.4791,15.6837
lec-9,15.6075,14.6364,17.248,17.337,12.6057,14.442,14.1968,14.6757
smn-1,15.8669,15.9979,15.4616,15.1423,16.872,16.9608,17.4114,18.1201
obr-3,13.1298,13.0368,12.503,13.3362,14.3925,14.1338,14.4432,14.9193
"CELE_F55G11,4",18.4648,17.8813,18.2425,18.1071,19.5162,20.0641,19.9004,20.7987
hcf-1,16.4722,16.2402,16.0007,16.5018,17.417,16.6306,16.5009,17.8123
ptp-2,13.1202,12.6282,11.8844,13.3396,14.3178,14.0558,14.371,14.7819
alh-6,17.6674,17.6153,17.7416,18.033,17.9824,17.6006,18.095,18.7096
sorb-1,15.5794,14.7009,15.1356,14.9077,14.3834,14.2973,14.4031,15.1619
tre-1,12.7835,12.9888,12.846,13.3245,14.3381,14.2019,14.6539,15.5563
zen-4,13.2561,13.2252,12.9753,12.686,14.1853,13.3508,13.2917,14.782
"CELE_F53F4,14",13.3386,13.3097,12.5841,12.8553,15.8459,15.918,16.4348,16.5895
nspc-15,12.9236,13.3322,12.6284,13.3581,13.5788,14.1693,14.1516,15.1661
mboa-3,13.3064,13.2982,12.9787,12.3298,14.2024,14.3206,14.0411,15.1074
mpz-1,17.8641,18.0199,18.2754,19.3135,20.5532,19.3055,19.351,21.3081
2O16,15.7366,16.8643,16.5104,15.8664,19.6426,18.2712,18.2131,18.91
gst-20,17.2106,17.037,17.0977,18.3255,17.9282,18.4041,18.7275,19.2922
alp-1,13.3258,13.0068,12.7662,13.1007,14.1437,14.2477,13.7471,14.8214
clh-6,13.0973,12.8805,13.7793,12.198,14.2091,14.1956,14.386,15.0639
ubql-1,18.7133,19.0838,18.2085,18.2725,19.4161,19.009,19.1274,20.6495
"CELE_ZK1307,8",17.4336,17.1234,17.2936,17.5741,18.5093,18.3839,18.4243,18.8988
dpy-11,17.9355,18.065,17.5721,17.74,17.9207,18.3742,17.5566,17.6539
"CELE_F02D8,4",17.1382,17.312,16.8472,17.6248,16.0498,15.1578,16.162,16.2037
cyp-29a2,14.228,13.7424,14.2893,14.579,13.1957,14.4458,14.2739,15.1528
ctps-1,16.0914,16.193,15.8741,15.8062,16.6592,16.9461,16.4739,17.6114
mpst-6,13.054,13.1727,12.5063,12.9352,14.3974,14.4363,14.4283,14.879
"CELE_F29C6,1",12.8777,11.3661,12.9677,12.9511,15.9278,16.5894,15.8133,15.2409
"CELE_T02D1,8",16.2439,15.8323,16.1932,16.8958,14.4418,14.2891,14.2272,13.8733
srap-1,17.9073,17.9096,17.2972,17.4738,18.3208,18.0854,18.0495,18.4715
"CELE_T04A11,2",11.2252,14.6721,13.2026,13.9391,14.1809,14.3829,14.0691,14.3996
nhx-4,13.3226,12.9316,12.8571,13.3512,14.4761,13.3525,14.443,14.6791
mex-1,0,12.7398,12.9324,12.8122,14.0183,13.4713,13.7186,15.1275
klp-16,21.1506,21.231,19.5299,19.9452,17.9055,15.826,16.0066,17.7054
"CELE_F13G3,10",16.6781,16.7459,16.5049,16.7914,15.5598,15.6465,14.9352,15.9699
usp-48,12.7769,13.3236,12.1586,12.0507,14.4554,14.3724,14.3975,14.8796
"CELE_K11B4,1",17.5341,15.9976,15.1222,14.4988,16.4056,16.037,16.0942,16.1917
cyp-35c1,12.9047,12.9322,12.8788,13.1587,14.3782,14.3119,14.1791,14.531
mel-11,13.0421,13.1865,12.8246,13.1175,14.5029,14.4263,14.033,14.773
lam-3,13.1938,13.313,12.9104,12.7199,16.4076,15.2407,13.8658,16.0378
"C34E7,4",16.8744,16.8148,16.5779,16.2047,17.1312,17.1542,16.3382,16.2477
bmk-1,15.5847,15.9368,15.4835,15.7449,16.4345,16.0214,16.098,15.8296
"CELE_F07B7,2",14.6712,13.8452,14.7445,15.302,15.8292,16.9705,16.5436,16.3693
"CELE_Y59E9AL,2",15.8365,16.1778,15.6576,15.5899,17.3558,17.5107,16.916,17.6176
tac-1,15.9336,15.5743,15.968,15.8727,16.0374,15.9498,16.2468,16.2644
dsc-4,16.5409,16.5084,16.0138,16.1379,16.348,16.254,16.4717,16.9023
hda-3,13.3355,13.2303,12.9843,13.3293,13.464,14.0957,14.416,15.0115
ppfr-1,13.0085,13.1947,12.8019,13.3557,14.3646,14.0496,14.2754,15.1499
"CELE_K08D8,6",15.0558,15.5983,14.9425,15.2471,16.3595,15.7821,16.2253,17.617
"CELE_Y37A1B,17",16.0248,16.172,15.4261,16.4528,14.5845,14.0444,14.4264,15.3813
dli-1,16.3967,15.8373,15.7301,17.2213,18.1127,17.7078,17.6034,19.4465
"CELE_M05D6,2",14.3237,14.6976,14.0663,14.1691,16.0526,15.9999,15.0668,14.8339
prp-21,14.7041,14.5821,15.0128,14.5661,16.4821,16.6959,21.3703,22.3411
bam-2,15.6112,15.2121,14.2643,14.863,16.071,16.0643,16.7494,16.329
"CELE_F26D2,15",13.3401,12.9757,12.9647,13.3306,14.1952,14.283,14.3198,15.0732
dcp-66,15.0299,14.4139,14.0277,14.2406,17.3544,14.6572,15.5902,16.5651
tufm-1,17.4824,17.5516,17.3627,17.5229,18.7793,18.5718,18.5036,18.8681
cpi-2,19.5467,20.0033,19.1689,19.2326,21.0981,20.0909,20.561,20.4449
egl-3,15.1156,16.4502,14.1838,14.4219,14.1516,14.4372,14.0201,14.926
sth-1,12.3692,15.3181,13.4684,13.9518,14.3101,14.3745,14.4259,14.865
"CELE_T25C12,3",19.2322,19.3533,19.0687,19.1792,19.5826,19.3211,18.9513,20.2566
mbd-2,17.379,15.9484,16.8467,17.1515,19.2201,18.6511,17.3545,17.8404
sod-4,18.0583,17.6688,18.9573,18.8396,17.2068,16.4443,16.7433,18.0837
"C01B4,6",17.223,17.4137,16.9455,17.2589,17.4272,17.6596,17.5184,18.718
elb-1,15.3962,16.2462,15.505,15.8965,14.6844,14.609,15.2046,15.2302
gba-3,16.5359,16.4839,16.1538,16.4207,16.7536,16.7922,17.0548,16.4449
cpt-2,16.1999,16.0863,16.0598,16.2976,16.9942,17.1783,17.1523,17.3721
"CELE_F15E6,3",15.2839,15.7813,15.3336,15.5037,14.4957,13.9856,13.8917,14.8439
gpc-2,18.4209,18.4635,18.5881,18.7404,19.3429,18.6347,18.7764,19.7896
skr-1,18.6513,18.7698,18.1392,18.4639,19.1253,18.8145,19.1026,20.4376
"CELE_F01G4,6;F01G4,6",22.0294,21.8357,21.6437,21.6628,22.3113,22.6851,22.3174,22.8708
"CELE_F44E5,4",16.6269,17.5751,18.3569,17.1212,15.2481,16.8565,16.3279,17.0762
alh-3,17.5114,17.1919,17.6887,17.5847,17.5781,17.5073,17.6424,17.637
ncx-3,14.0259,13.4295,14.1314,14.2892,14.2727,15.5329,14.9723,15.779
ehbp-1,15.7978,15.5895,14.7323,15.1427,15.2505,15.2173,14.7286,15.2026
dpt-1,17.3708,16.9415,17.7803,18.0397,18.0829,18.1784,18.3305,19.1615
cdr-2,15.6551,15.4689,15.6243,15.6816,16.8211,16.5743,16.7524,17.3647
dlg-1,17.4547,17.494,17.2839,17.3733,18.9308,18.7807,18.9188,19.2782
skr-8,16.2348,16.6349,15.3352,16.114,17.0886,17.5826,17.3479,17.5739
chn-1,13.192,13.133,12.7307,13.1499,13.7074,14.0853,14.489,15.1541
hum-5,14.9023,13.5253,14.4749,14.628,14.3609,13.2023,13.6131,15.0011
unc-44,17.6259,18.0338,17.6199,17.5082,18.81,18.7644,18.6844,18.9183
ret-1,18.7963,18.5486,18.8829,18.6662,19.5106,19.1148,19.0092,19.8892
inos-1,17.6586,17.7476,17.677,17.6674,17.1053,17.0417,16.7989,18.3822
pdi-3,20.3618,20.3766,20.0366,20.2368,21.7117,21.6198,21.5797,22.2454
unc-1,13.7029,15.0357,14.5772,15.3592,14.4989,14.2194,13.8587,15.0695
"C27A7,6",16.6775,17.0233,16.08,16.3767,15.8232,15.3438,16.2136,15.7663
hpo-11,14.7574,15.0775,14.471,14.9783,14.442,14.2665,15.101,15.1411
rpoa-1,15.1264,14.598,14.8611,14.1853,16.196,15.8025,17.1041,17.3762
him-4,17.6149,17.7238,17.4823,17.8711,18.5454,18.5476,18.7558,19.4228
atx-2,15.7655,15.6052,14.8363,18.2652,17.0967,16.6485,16.3733,17.4559
"ucr-2,1",17.536,17.3757,18.2176,18.2115,18.7439,19.2812,19.2104,19.6295
eps-8,17.8348,17.7004,17.745,17.6008,18.6323,18.8148,18.5206,18.6203
rme-8,17.4625,16.8719,17.8782,18.0141,19.6904,17.5852,18.1771,17.3854
cand-1,16.515,16.4979,16.9417,17.163,17.1368,17.3934,17.5236,17.7873
fat-5,13.11,13.1703,12.5017,12.9371,14.1349,13.4021,14.4697,14.6027
"CELE_K01A12,4",13.3376,13.2124,12.9294,13.2241,14.0815,13.5295,14.1413,15.1251
"CELE_D1086,9",13.1552,13.129,12.9639,13.1953,14.4198,14.3043,14.3515,14.9612
klp-7,14.7503,14.6669,14.7703,14.9932,16.1739,17.8079,16.4532,18.212
eea-1,14.9433,14.4879,14.0271,13.6318,15.6312,15.8567,14.3769,16.0698
"C09G4,4",13.3273,13.3282,12.8573,13.0811,13.7481,13.7266,13.6092,14.3089
3A339,13.1717,13.2703,12.6659,13.2005,14.3475,14.2154,14.3013,15.0774
yars-1,16.1491,16.0285,16.2044,16.4949,16.7753,16.6481,16.6713,17.9231
hcp-4,14.3899,13.6406,14.2824,14.4924,14.4329,14.4246,14.2274,14.6331
"C06H5,6",13.0015,13.215,12.893,12.7444,13.7485,14.0089,14.2765,14.8302
"CELE_Y45F10B,13",15.5117,15.5544,15.2757,15.2165,16.6147,16.1854,16.3141,17.7005
madd-3,13.333,11.6809,13.5872,13.1571,14.0484,14.3504,14.3937,14.849
ppgn-1,13.6081,12.8052,13.2636,13.7394,14.2819,14.192,13.8186,14.7582
unc-25,15.2091,16.5452,15.2116,15.3909,16.4003,15.6069,16.0958,16.2043
vha-4,18.7263,18.4281,17.6501,17.9234,19.0952,18.867,18.3805,19.5072
arl-8,18.3326,17.3935,17.8168,17.8549,18.2361,18.2748,18.5137,18.0011
tba-4,17.2671,17.1079,17.2991,17.3355,17.0618,17.1933,17.8954,16.5325
skr-2,16.9011,15.9447,16.3507,16.5981,16.8905,16.0388,17.0674,17.8886
hpl-2,13.313,13.1765,12.8917,13.0209,16.7633,17.4222,16.691,18.4717
"CELE_W08E3,2",14.3181,15.3583,13.582,14.7925,16.4922,16.8435,16.6457,17.028
tpxl-1,15.825,16.845,15.621,15.0033,17.1971,17.0214,17.5375,17.6592
ile-1,16.0428,15.9251,16.2407,16.6057,16.8264,17.127,16.889,18.2223
tufm-2,14.5398,14.9345,14.0247,14.8173,16.814,15.5232,14.8251,16.1784
sek-1,13.7803,13.4931,14.0768,14.1347,12.9745,14.1229,14.4093,15.5537
"M03C11,8",13.1747,13.256,12.8377,13.2166,14.1148,14.1279,14.3925,14.1074
col-117,16.9552,18.2737,18.293,18.3295,18.1883,19.9197,18.4293,20.5348
fmo-4,13.1813,13.1366,12.4313,13.2474,14.0465,13.9572,14.4859,15.0262
hex-3,16.4375,16.098,15.8916,16.2105,14.3074,13.0718,14.4357,14.735
vha-7,13.7401,14.6849,14.1754,14.7443,14.0829,14.2269,14.4079,14.695
"CELE_T11F9,12",20.3344,20.651,19.374,19.6357,17.4566,17.7263,14.831,18.4559
"C14H10,2",13.1277,13.0721,12.9425,13.3439,14.0626,14.2908,14.2935,14.8324
"CELE_Y20C6A,1",15.0259,14.4104,14.5748,14.2725,14.3129,13.4685,14.3551,14.8369
ent-1,16.1715,15.8455,15.4855,16.7994,16.7375,15.6243,16.8741,17.2668
asc-1,14.9711,15.6373,14.6164,14.8954,14.5087,14.3223,14.443,13.9294
air-1,16.4079,15.7814,15.2709,16.0041,15.9752,15.7101,15.0221,16.3249
rilp-1,14.6811,17.3698,16.821,14.3924,14.9751,14.811,15.0348,14.775
nrfl-1,18.1265,18.0499,17.5508,17.7845,19.4158,18.9034,19.1748,20.3994
cnb-1,17.5479,17.1863,16.1906,16.488,17.9483,18.4986,17.5109,18.1849
"CELE_Y32F6A,5",17.7414,17.5639,18.5659,18.2385,16.369,16.4984,16.8595,17.289
daf-22,17.4345,17.4056,16.8151,17.3779,19.4878,18.5524,18.5453,18.7388
fmo-1,12.5149,13.3499,12.9329,13.2237,14.4827,14.4178,14.1013,14.3186
clh-1,17.2049,17.4024,15.9151,16.6476,18.1081,17.8113,17.942,18.1529
hmg-12,17.7375,17.7999,16.9363,17.1541,17.3523,17.1765,17.1218,17.7355
cle-1,18.7046,18.7512,19.3087,19.2427,19.1811,19.8876,19.4076,19.4308
"CELE_Y66A7A,7",13.262,13.2041,12.9609,13.2967,14.3416,14.3663,14.1579,14.7474
sur-6,16.7911,17.6719,16.6619,16.4696,18.4428,17.4275,17.7079,18.2551
pod-1,16.8084,16.9306,16.5521,16.8206,17.3377,16.8052,17.1343,18.0778
exos-7,13.1088,15.9469,12.1184,15.6337,15.1737,14.9484,14.1604,14.9304
lin-35,15.3787,15.0376,14.2593,14.2262,14.1911,14.0449,14.1683,14.6973
"CELE_T01D3,6",17.5702,17.637,16.7977,17.1071,17.2594,15.7575,17.4887,16.4796
ubr-5,14.5817,16.3654,13.6516,12.914,13.669,13.484,13.3315,13.8786
pld-1,13.007,12.9619,11.9893,13.1781,17.1069,16.971,16.2566,16.9519
cyk-3,11.8668,12.8561,12.9939,13.1434,14.3915,14.3438,14.2509,14.8212
