geneName;Leading.proteins,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,,,,
;Q93168,21.2114,19.1482,20.9537,20,19.4227,21.701,21.7326,19.7013,,,,
;Q93211,25.9525,25.2268,25.1091,24.8003,25.7066,27.2659,26.1527,27.0884,,,,
;Q93211;Q93213,23.125,22.7513,23.2555,23.8726,25.5912,26.0065,25.2963,25.8526,,,,
;Q93213,21.3189,20.5675,19.6816,20.4572,23.8815,22.278,22.0241,23.7637,,,,
nkb-1;Q93235,20.9783,21.5378,20.5485,20.9016,20.9483,20.6027,21.6411,21.11,,,,
cysl-1;Q93244,22.7568,22.6181,20.9653,23.047,19.8336,21.7068,21.1849,21.1241,,,,
cab-1;Q93249,19.4759,21.1575,20.1823,19.6279,26.9554,26.5652,26.4919,24.9,,,,
cab-1;Q93249,24.434,24.9989,23.7598,23.8828,20.5675,20.4649,21.2667,21.5932,,,,
cab-1;Q93249,22.0114,19.8612,21.5223,19.1547,23.3997,24.4609,24.3229,23.7631,,,,
;Q93289,20.9445,20.2608,19.1447,21.1766,26.9881,28.1175,28.0986,27.9441,,,,
;Q93291,23.7994,26.5509,26.4228,24.2484,22.0287,22.4202,21.3723,21.4748,,,,
cytb-5.1;Q93315,23.4445,23.5583,25.0893,24.8992,23.5225,22.7649,23.4592,23.5836,,,,
cytb-5.1;Q93315,21.1203,18.5309,21.0504,21.1893,23.5287,22.0346,22.9497,21.9668,,,,
;Q93321,20.9185,19.4949,20.0343,21.4183,21.3417,20.0543,21.0018,21.7557,,,,
;Q93333,26.6536,26.0718,26.1606,25.6137,20.6143,21.2347,21.6229,20.0743,,,,
rpb-3;Q93338,21.1582,19.3417,21.2341,21.5004,19.8756,19.2642,18.3587,21.5798,,,,
gsr-1;Q93379,23.8298,23.201,22.4885,22.845,19.0459,20.3715,20.8305,21.3656,,,,
drh-3;Q93413,21.0996,21.2799,21.0837,21.6291,21.9362,23.0738,23.0818,22.5061,,,,
npp-17;Q93454,21.5232,20.6113,20.4606,19.5064,20.1178,20.899,21.5407,20.62,,,,
;Q93513,21.2446,21.3093,21.7184,21.5718,20.1266,21.8528,21.3672,19.8972,,,,
;Q93513,23.1659,24.0967,24.1614,25.3369,21.0188,21.4636,20.7351,21.5409,,,,
;Q93513,22.5862,23.6855,23.4048,22.8287,20.153,21.1192,21.1037,21.0701,,,,
;Q93513,24.1499,22.7876,21.5033,21.4079,20.2246,21.7256,21.2767,19.9474,,,,
;Q93535,26.2083,26.0163,26.0585,23.9973,29.2157,28.7571,29.192,29.9931,,,,
;Q93553,25.7846,22.0416,22.2926,23.1026,25.315,26.288,25.743,25.6146,,,,
rpa-0;Q93572,21.7398,20.8604,22.6297,21.1149,20.2637,21.644,21.3434,19.9857,,,,
rpa-0;Q93572,20.1824,21.192,20.8864,21.621,19.8865,21.1116,21.1674,21.7164,,,,
rpa-0;Q93572,21.3021,19.8598,20.2632,19.4409,21.0403,21.3953,21.5901,21.0317,,,,
rpa-0;Q93572,21.5462,19.8633,21.3127,18.673,25.1023,23.7082,23.5012,24.0408,,,,
rpa-0;Q93572,27.8079,28.2463,28.7695,28.4372,26.7114,26.6287,27.0132,26.6658,,,,
rpa-0;Q93572,19.2567,20.2776,18.6828,21.0232,23.9396,23.8709,24.4119,24.98,,,,
rpa-0;Q93572,21.0958,20.2455,21.4279,20.2984,21.1044,21.5403,20.1758,21.8115,,,,
rpa-0;Q93572,21.965,20.4737,21.6006,19.3839,21.5647,21.0715,21.5962,21.6137,,,,
rpa-0;Q93572,23.9815,24.6309,23.9722,23.7735,21.2302,20.5329,20.0566,20.9998,,,,
rpa-0;Q93572,27.8402,26.7471,26.5324,26.3685,22.8211,23.0723,24.4115,23.9583,,,,
tct-1;Q93573,24.4082,22.2195,22.8568,22.2385,20.9695,21.009,20.9147,20.6542,,,,
tct-1;Q93573,23.0373,24.1091,25.5148,25.8642,20.7435,20.5091,20.7107,21.425,,,,
tct-1;Q93573,22.1039,23.5199,24.9284,23.9757,19.9099,19.2439,20.7069,20.6632,,,,
tct-1;Q93573,23.2276,23.1068,23.2939,26.0102,21.0319,21.6979,20.7017,18.649,,,,
tct-1;Q93573,21.2996,21.0517,20.7745,20.7691,23.3679,23.6398,22.0109,22.4942,,,,
tct-1;Q93573,20.7012,21.0897,20.7078,20.9016,20.2974,20.5854,20.9275,20.6155,,,,
tct-1;Q93573,20.2056,21.4875,21.186,20.832,20.5308,20.9571,20.1858,20.4766,,,,
tct-1;Q93573,19.9608,21.1588,19.5458,19.8286,23.6234,24.7636,23.1987,23.5949,,,,
ndk-1;Q93576,24.6787,23.6338,24.0028,23.1265,22.2153,22.2028,23.2388,23.4067,,,,
ndk-1;Q93576,22.8106,21.9833,22.9699,21.7195,21.6421,22.5604,22.2752,23.3529,,,,
ndk-1;Q93576,26.7942,24.949,26.6083,26.9941,25.4459,27.8809,26.3755,26.1678,,,,
F27D4.4;Q93618,19.4817,20.2135,21.3595,21.4715,21.0646,21.6873,21.6645,20.215,,,,
gst-24;Q93694,20.734,19.5602,21.4422,21.7381,21.459,21.6748,20.9157,21.1568,,,,
gst-24;Q93694,20.9812,20.3185,20.8758,20.8398,25.1766,24.2969,24.7514,24.7845,,,,
gst-24;Q93694,21.824,21.1211,21.4446,20.8377,20.3922,21.6379,20.0399,18.9263,,,,
gst-24;Q93694,29.0284,28.5259,28.7892,29.0704,30.2596,32.8334,32.8394,32.2468,,,,
ned-8;Q93725,25.0742,26.0462,24.5514,23.8423,25.7312,24.9053,24.0807,25.6777,,,,
ned-8;Q93725,24.4265,24.5788,24.6698,23.2475,24.5291,25.8298,25.4796,26.811,,,,
ned-8;Q93725,21.8681,21.5745,20.0235,21.5927,26.9505,28.6303,28.115,27.7859,,,,
;Q93838,21.5999,19.825,20.0821,19.4126,19.3881,20.1684,21.8236,20.4436,,,,
ent-2;Q93871,22.2326,28.1578,28.3067,25.7653,24.7304,24.7182,25.1323,24.4267,,,,
ent-2;Q93871,26.725,24.8283,25.2765,25.9691,26.3085,27.509,27.8341,27.4466,,,,
ent-2;Q93871,21.3618,19.3347,21.8168,21.5104,19.7609,20.2864,20.9633,21.4441,,,,
;Q93892,24.3243,25.6471,24.9414,25.2919,24.44,25.137,24.5395,25.1873,,,,
mct-3;Q93896,23.8975,22.5493,23.5075,24.7524,23.1984,24.3005,23.0588,23.2281,,,,
mct-3;Q93896,20.1831,21.2699,19.6174,20.9032,22.3187,22.205,21.8174,22.2548,,,,
mct-3;Q93896,24.8635,21.3442,20.5584,21.351,24.6882,23.9028,24.7077,24.0721,,,,
mct-3;Q93896,25.8047,22.9164,23.3373,23.8354,25.4843,25.6662,25.3571,24.4025,,,,
mct-3;Q93896,20.6105,19.5447,19.5192,20.4271,19.9307,21.4294,21.2519,21.669,,,,
mct-3;Q93896,18.3132,20.12,21.8232,21.2968,20.9436,20.2579,20.2445,21.4821,,,,
mct-3;Q93896,25.8586,22.6137,22.7219,22.8892,20.7339,21.7474,20.9275,21.7136,,,,
sdz-27;Q93932,21.1897,21.2478,21.2119,20.5954,24.6647,26.4738,26.0716,25.9515,,,,
sdz-27;Q93932,20.8813,19.8304,19.305,21.1892,25.4225,22.7338,24.3753,24.0599,,,,
;Q93934,21.3445,20.0483,21.7543,20.9867,24.0668,23.4183,22.2569,23.6432,,,,
cav-1;Q94051,31.7245,29.3107,29.8448,29.8094,26.6377,28.4394,27.777,27.9543,,,,
cav-1;Q94051,28.6132,27.2703,24.401,24.9026,21.1155,21.0973,21.264,20.2945,,,,
cav-1;Q94051,26.4984,27.2686,24.4146,25.677,24.4717,24.1397,25.6283,25.9672,,,,
cav-1;Q94051,27.3196,24.7907,24.401,24.9026,21.6589,23.5866,21.973,22.5806,,,,
cav-1;Q94051,23.677,22.7554,23.5722,22.2776,20.9615,20.7444,21.0998,20.864,,,,
cav-1;Q94051,21.6512,21.184,20.4887,21.5675,20.4305,20.4005,21.1754,20.2387,,,,
snb-6;Q94057,21.3933,19.758,20.4695,21.1484,21.1365,19.9052,21.1543,21.554,,,,
rab-10;Q94148,19.2102,21.1487,19.3389,21.0532,24.9545,24.18,25.1595,24.8852,,,,
dnj-11;Q94216,20.7512,20.807,21.4259,20.104,24.2378,22.3203,22.2122,23.6254,,,,
dnj-11;Q94216,21.6613,21.3952,21.7731,19.8172,23.3335,22.6763,23.8804,22.6774,,,,
dnj-11;Q94216,21.2749,20.071,20.8886,20.6739,21.8416,21.9581,22.8601,22.0361,,,,
plp-1;Q94230,20.8691,20.4773,20.3682,20.4801,21.2958,22.8498,22.6439,23.7344,,,,
plp-1;Q94230,22.0797,20.6974,20.3888,20.3909,19.9005,20.2313,20.5493,21.7723,,,,
plp-1;Q94230,21.1484,21.0254,20.7566,21.2136,21.472,21.3107,21.637,21.2105,,,,
plp-1;plp-2;Q94230,20.5257,20.324,20.6426,20.7648,20.8943,20.3709,21.5319,20.6719,,,,
fah-1;Q94272,21.1754,21.2599,20.6042,20.802,20.6203,21.0795,20.2882,21.1594,,,,
rpl-11.1;Q94300,23.5847,23.3862,22.9875,23.7284,24.0223,25.8801,25.3423,25.1531,,,,
pas-4;Q95005,21.2113,20.2654,20.7763,19.9033,21.3486,20.8448,20.3903,21.6178,,,,
pas-5;Q95008,21.8949,20.2361,21.3929,20.4401,20.4596,21.7976,21.6489,21.1045,,,,
pas-5;Q95008,19.4928,20.37,20.0286,21.378,20.9095,21.7297,20.2679,20.5016,,,,
ubc-9;Q95017,22.4068,22.2538,21.6992,21.062,20.8617,21.8152,21.8414,21.3464,,,,
;Q95PZ7,21.1465,19.9399,21.2023,21.2395,25.283,23.167,24.7573,23.3968,,,,
;Q95PZ7,21.6689,20.4688,21.4515,19.5638,21.307,20.9439,19.5719,21.651,,,,
Y53F4B.39;Q95Q18,20.9046,20.4153,21.614,18.6676,19.9624,21.2323,20.5948,21.5,,,,
Y53F4B.39;Q95Q18,21.7092,20.6607,19.1199,20.6892,21.364,21.5679,19.8754,21.9607,,,,
;Q95Q93,25.0925,22.263,23.3851,22.3822,24.3888,23.2891,24.27,24.2869,,,,
;Q95Q93,20.9205,21.4954,21.8049,20.9877,20.4411,21.2386,21.7587,19.1087,,,,
;Q95Q93,20.6062,20.4593,20.3656,21.3851,20.8914,21.3348,21.3702,20.2777,,,,
pat-12;Q95QA6,23.4138,24.9761,24.7711,24.8381,21.0562,21.5485,20.2389,20.8961,,,,
pat-12;Q95QA6,21.498,19.5534,20.9759,21.1944,20.0614,21.0123,20.7486,21.813,,,,
pat-12;Q95QA6,20.9102,20.8079,20.7227,20.5585,21.1476,20.7854,20.7253,21.6323,,,,
pat-12;Q95QA6,24.5676,24.4279,23.545,22.2163,23.6269,22.1227,22.8988,22.3121,,,,
pat-12;Q95QA6,20.42,21.2063,19.7255,19.4447,24.8843,23.9774,23.5326,23.8666,,,,
pat-12;Q95QA6,22.1002,20.1249,20.6388,20.4861,20.4541,20.6144,20.9467,21.348,,,,
pat-12;Q95QA6,21.3349,21.2918,21.6594,19.8758,24.4801,22.9337,22.9732,23.7444,,,,
pat-12;Q95QA6,22.7952,20.7171,22.2856,21.6276,21.3083,21.755,21.0729,20.9181,,,,
pat-12;Q95QA6,19.6552,20.2545,19.9549,21.0966,21.1885,21.5308,19.8881,20.8578,,,,
pat-12;Q95QA6,20.1486,20.0432,21.3386,20.1711,21.0426,21.1303,19.4095,21.8167,,,,
;Q95QC9,20.8258,19.0686,21.6676,20.1424,19.9206,20.8636,21.0683,21.2928,,,,
tmem-135;Q95QD1,20.235,21.0773,21.4486,21.6597,20.771,21.5237,20.9045,21.0486,,,,
;Q95QF1,22.0475,20.3187,20.4964,20.293,20.0417,21.2366,20.5064,20.7393,,,,
;Q95QF1,19.974,18.2024,20.7224,20.886,18.2018,21.4697,20.1054,20.4504,,,,
;Q95QF1,25.0356,25.4018,25.7123,27.2161,25.4365,26.4509,26.0585,26.8135,,,,
otpl-3;Q95QL0,25.3449,23.4556,25.3018,23.5169,19.9591,21.5498,21.2222,21.3409,,,,
;Q95QN5,20.6315,21.408,20.8326,20.2153,20.7927,21.5378,21.3736,21.1381,,,,
brap-2;Q95QN6,27.2167,25.7034,26.3639,24.4338,26.1197,26.2033,26.8921,27.1423,,,,
brap-2;Q95QN6,28.1747,26.9895,28.4942,26.6994,28.2543,30.2752,28.6405,29.7065,,,,
brap-2;Q95QN6,28.3472,28.4738,28.2434,28.3523,28.3065,29.8242,27.4398,28.8282,,,,
brap-2;Q95QN6,21.9226,18.6774,21.8553,19.8955,25.1332,25.0889,24.9789,24.5328,,,,
brap-2;Q95QN6,21.3878,19.4968,19.5663,21.6251,21.5876,21.8276,20.7725,20.2932,,,,
brap-2;Q95QN6,30.9851,29.8591,28.7869,27.2417,30.7644,23.479,30.8192,32.0976,,,,
;Q95X11,24.185,24.0166,22.6103,22.5303,20.7491,21.5511,20.5175,20.7937,,,,
vha-8;Q95X44,27.8729,25.3326,26.5337,26.5832,24.0066,22.8215,24.7067,25.2094,,,,
vha-8;Q95X44,21.2618,20.94,20.6184,21.0605,24.234,24.1163,24.9457,25.7794,,,,
vha-8;Q95X44,24.5335,24.0898,23.4398,24.065,21.5351,21.0726,21.7423,22.0391,,,,
;Q95XC1,21.7771,21.0574,21.7679,21.5393,22.8299,24.4901,23.0702,23.0051,,,,
vamp-7;Q95XH1,19.8419,19.0569,19.7379,20.8006,24.6275,24.3092,24.1094,25.2784,,,,
mppa-1;Q95XN2,21.8801,20.8729,20.851,21.0294,20.7015,21.6652,22.2889,21.2606,,,,
ubc-3;Q95XN7,21.4227,18.9193,19.4827,21.1172,20.3732,21.721,20.6318,19.4904,,,,
ubc-3;Q95XN7,22.3388,24.1821,24.6447,23.154,19.3075,20.3058,20.0714,20.3415,,,,
tbca-1;Q95XR1,23.0188,21.1929,21.7809,20.7501,20.6293,21.5858,20.9603,21.6556,,,,
tbca-1;Q95XR1,22.8904,22.6686,22.2,23.7108,20.5747,20.4724,21.5962,20.8746,,,,
tbca-1;Q95XR1,21.0504,20.9331,21.8484,19.0393,21.4356,19.5202,20.1968,19.3648,,,,
epg-2;Q95XR4,25.6053,24.2701,24.6147,24.694,21.4556,21.1439,21.5102,20.2427,,,,
wwp-1;Q95XU3,25.0102,24.1605,23.9149,25.1435,26.7707,25.091,25.4028,25.8584,,,,
wwp-1;Q95XU3,19.8132,20.8412,21.2617,20.2202,25.0097,24.9952,27.0234,26.9966,,,,
wwp-1;Q95XU3,26.4905,22.9124,23.5648,25.2785,25.4173,26.6771,25.9829,26.7068,,,,
wwp-1;Q95XU3,21.4238,20.9308,20.8895,20.9722,20.9219,20.9634,21.5609,20.5523,,,,
wwp-1;Q95XU3,26.6816,25.2135,24.9511,25.3325,23.1201,23.1007,22.9286,23.1127,,,,
wwp-1;Q95XU3,21.9243,20.8017,21.8324,21.2551,24.2523,24.5371,25.3095,25.417,,,,
sut-2;Q95XU6,20.679,21.22,20.8521,18.5198,20.4691,20.3666,21.0247,20.8445,,,,
;Q95XV3,23.6693,21.9816,21.849,22.082,20.0073,19.2695,19.6316,20.6988,,,,
ubc-13;Q95XX0,21.4126,19.8832,21.451,21.2119,27.232,27.0244,27.7675,27.5384,,,,
ubc-13;Q95XX0,21.6261,19.7183,21.0764,20.7537,28.1483,28.8797,27.6474,29.4574,,,,
ubc-13;Q95XX0,26.8926,24.5821,24.7319,24.37,28.8589,29.2959,29.6178,29.4287,,,,
ubc-13;Q95XX0,30.7516,23.3795,24.1778,23.5223,26.7862,28.0511,28.5273,28.6286,,,,
ubc-13;Q95XX0,20.4304,21.4666,21.5256,21.1006,19.7219,21.4446,21.1514,21.1349,,,,
ubc-13;Q95XX0,23.9807,20.7869,22.7853,21.8792,21.1714,21.2885,20.7434,21.4325,,,,
ubc-13;Q95XX0,21.2638,19.9072,21.5768,21.6694,19.9422,20.3042,19.6355,21.1546,,,,
rps-28;Q95Y04,20.0152,21.0179,20.1498,18.1008,23.7759,25.3081,23.4188,24.7277,,,,
;U4PC73,24.6999,24.341,24.982,23.6432,25.535,24.5726,24.1671,24.3441,,,,
;Q95Y68,20.7485,20.3893,20.6664,19.8585,20.4784,20.1907,21.2303,21.7179,,,,
dss-1;Q95Y72,21.3841,21.1655,21.244,21.5001,20.651,21.6943,20.2595,21.8292,,,,
;Q95Y88,21.5201,19.6262,21.3671,20.0999,20.7389,21.4613,21.3742,20.7462,,,,
rpl-9;Q95Y90,23.8567,24.2282,22.9621,23.203,24.1628,23.9512,24.2679,22.9004,,,,
rpl-9;Q95Y90,24.2129,26.6339,25.6935,25.3196,19.5805,20.7058,21.3971,20.9645,,,,
rpl-9;Q95Y90,20.5032,19.0334,20.733,21.7217,26.9299,26.9944,26.7594,28.3601,,,,
rpl-9;Q95Y90,21.0826,20.6708,19.751,20.466,21.0205,18.8237,20.8674,20.9671,,,,
rpa-2;Q95Y97,23.8707,24.9684,24.693,25.3164,18.4774,21.4742,20.9581,21.3177,,,,
;Q95YC6,22.0895,20.9379,21.5745,20.8536,20.4333,21.1503,21.6556,21.2014,,,,
gln-1;Q95YD1,20.9888,20.7339,20.0115,21.5194,23.1458,21.7434,21.7008,22.8139,,,,
;Q95YD9,22.0788,20.277,22.3211,22.6383,21.1797,20.4713,21.2881,19.5683,,,,
cgh-1;Q95YF3,23.434,25.758,25.2098,24.6653,20.8456,22.4786,21.3544,21.8521,,,,
cgh-1;Q95YF3,21.9803,21.1385,21.4198,19.2641,22.6512,23.8977,23.6274,23.4435,,,,
cgh-1;Q95YF3,24.5896,26.4489,24.2014,24.1886,23.0259,25.2156,23.3255,23.3403,,,,
cgh-1;Q95YF3,21.468,19.5077,21.0272,20.4352,21.1667,21.65,20.1502,21.81,,,,
ZK353.9;Q95ZI6,21.696,21.1699,19.2519,20.9946,20.6713,20.9076,20.7704,21.5151,,,,
;Q95ZJ9,22.0632,20.4975,19.1574,20.0884,23.9686,23.0329,23.4403,23.955,,,,
act-4;Q95ZL1,26.3525,27.0367,26.5977,26.7808,25.1863,23.7569,24.3556,24.3537,,,,
act-4;Q95ZL1,25.8468,26.2218,26.7428,26.6096,22.0265,24.028,23.9709,23.6669,,,,
gos-28;Q95ZW1,21.81,19.2752,20.6647,18.6388,20.8715,20.5825,20.9878,21.4085,,,,
;Q95ZW2,20.9386,20.7076,20.2837,19.843,21.7567,23.3719,22.5873,23.4315,,,,
gad-3;Q960A1,20.7883,19.3323,21.4464,19.2619,24.4545,25.2132,23.5602,25.5241,,,,
;Q965K0,19.9164,20.2028,19.3311,19.4782,23.8918,26.8929,27.1086,25.3601,,,,
;Q965K0,20.9042,19.9123,21.4324,20.969,22.6024,24.3307,24.9685,22.8938,,,,
;Q965Q1,22.9668,22.1602,21.2316,22.1684,19.9897,21.1256,21.2719,20.9785,,,,
;Q965Q1,21.0548,20.6227,20.6014,20.4256,21.228,20.5943,20.9986,20.906,,,,
;Q965R9,25.5987,24.3683,22.3722,23.9854,21.4785,21.4968,21.6252,19.4174,,,,
;Q965R9,20.9876,20.8858,20.6389,19.8013,21.3148,21.0329,21.0628,21.0007,,,,
eif-3.I;Q965S8,20.515,21.2582,19.5916,21.4239,23.3295,21.9832,23.0481,22.6144,,,,
eif-3.I;Q965S8,21.6832,20.3855,18.9993,21.303,21.3279,20.2348,21.0548,20.2427,,,,
xpo-2;Q965V4,22.3364,26.8396,25.762,24.0573,21.5834,20.0683,21.3048,20.3586,,,,
ubh-3;Q965V9,27.8744,26.5778,27.4756,28.1498,25.6862,25.1388,24.2861,24.1504,,,,
;Q965W8,24.5166,23.9439,22.6251,24.3359,21.39,21.8187,20.1478,21.8151,,,,
nape-1;Q965X7,20.1988,20.4314,20.9288,20.898,21.5667,20.7477,20.8264,21.2116,,,,
;Q966A5,20.9972,20.2531,20.4703,18.5906,20.1585,20.3127,21.2275,21.0847,,,,
;Q966A5,21.9128,19.6032,19.4174,21.5379,21.2419,19.4755,21.3612,21.4917,,,,
;Q966A5,22.0376,21.1113,20.7095,21.1595,20.8499,20.9024,18.5035,21.0938,,,,
;Q966A5,21.9412,21.5105,19.3095,21.3807,25.1121,25.8617,24.7611,26.6821,,,,
rpl-7A;Q966C6,21.1529,21.2373,21.6046,21.486,20.6239,21.4851,19.4274,20.8832,,,,
rpl-7A;Q966C6,24.0178,20.1618,20.9845,20.5513,22.8384,22.5325,22.2484,24.0854,,,,
rpl-7A;Q966C6,25.1623,25.4911,23.3918,23.3227,21.8475,23.1213,21.9652,23.1822,,,,
;Q966C7,17.9632,18.9852,19.6434,20.214,21.6321,20.8718,20.4191,19.9772,,,,
;Q966C7,23.0008,22.4844,22.9425,23.2578,21.5597,22.9785,21.8367,21.7381,,,,
;Q966C7,20.4378,21.0083,21.3627,21.5355,21.3427,21.1352,21.277,21.7871,,,,
pbs-1;Q966I8,21.7944,21.8115,23.1099,23.6022,20.007,20.6562,21.3754,21.5958,,,,
col-165;Q966K5,23.811,23.7692,24.5226,23.6229,20.9572,19.0667,21.2087,19.8266,,,,
E01A2.2;Q966L5,21.6512,20.7684,19.082,20.6481,20.7127,20.9238,20.6005,19.4342,,,,
uri-1;Q966M4,20.5443,20.4542,19.4724,21.061,20.5931,21.4225,21.5287,20.5181,,,,
dbr-1;Q966M6,20.1827,20.1825,21.3328,20.8914,20.6485,21.705,21.6319,20.8446,,,,
;Q9BI62,21.166,21.4764,21.4948,21.1304,23.8902,28.2012,27.0016,26.2066,,,,
epn-1;Q9BI71,27.9193,25.7195,24.9844,25.9044,29.3199,26.8107,27.9577,26.6337,,,,
epn-1;Q9BI71,26.9901,25.2607,25.4265,24.5308,19.4289,23.6145,23.204,23.3672,,,,
epn-1;Q9BI71,29.1622,23.4972,23.1584,24.5344,27.1389,28.4272,27.6025,27.7095,,,,
epn-1;Q9BI71,23.2773,22.0339,22.0885,23.1073,21.2056,21.5168,21.514,20.3207,,,,
epn-1;Q9BI71,27.1619,22.208,21.243,21.3046,26.3145,25.9438,25.986,24.7422,,,,
epn-1;Q9BI71,20.8896,19.9769,20.7424,20.5273,21.0726,21.3337,21.3426,20.6792,,,,
;Q9BKR9,21.4653,19.64,21.4621,21.5721,22.6568,24.2555,24.1444,24.349,,,,
;Q9BKR9,21.0579,20.3673,20.9136,21.5361,22.3798,23.6933,23.3546,23.4833,,,,
;Q9BKU3,21.2896,21.1551,21.147,20.3938,20.6027,21.5995,19.8718,20.8379,,,,
;Q9BKU5,20.8658,20.073,21.7087,21.1024,22.2542,21.812,22.3813,22.7435,,,,
moag-4;Q9BKU8,23.5914,25.0651,27.1983,25.7252,20.2194,19.8589,20.3176,21.6062,,,,
rpl-17;Q9BL19,20.7947,20.7741,21.7989,20.6128,21.1185,20.7574,19.7389,19.7537,,,,
rpl-17;Q9BL19,20.3288,19.2545,21.7172,20.9588,24.6477,22.7916,23.8146,24.8543,,,,
rpl-17;Q9BL19,28.2803,24.9855,22.9622,23.7461,25.3896,26.0063,25.8694,25.2661,,,,
rpl-17;Q9BL19,20.5591,18.8575,21.7669,20.7648,24.7489,22.5766,22.4438,23.6845,,,,
rpl-17;Q9BL19,20.8693,20.748,20.367,19.938,19.9563,21.3634,21.4091,21.3979,,,,
rpl-17;Q9BL19,22.1,23.949,24.0963,22.8071,21.5803,20.7242,21.6285,20.0886,,,,
rpl-17;Q9BL19,26.0085,23.6953,24.5971,24.1572,23.7909,21.5843,25.3758,24.5523,,,,
rpl-17;Q9BL19,20.7397,21.5325,20.8952,21.337,20.8015,19.264,19.558,21.2213,,,,
;Q9BL28,22.0733,21.4149,20.5896,19.3883,21.4365,21.4384,19.8032,20.1951,,,,
swsn-3;Q9BL39,20.9102,21.2069,21.5506,19.9743,19.107,20.7082,20.4838,21.5472,,,,
;Q9BL59,20.3503,20.6951,20.1882,20.8366,21.1697,21.3001,21.533,21.31,,,,
vps-4;Q9BL83,20.201,19.3322,21.6415,20.7985,21.4762,22.985,20.98,21.9196,,,,
;Q9GRY9,23.9884,23.5355,23.0177,22.9676,21.555,20.6216,21.0432,21.1547,,,,
;Q9GRY9,23.8364,25.4144,25.9761,24.508,20.2173,20.0737,21.208,20.2977,,,,
tcc-1;Q9GRZ9,24.4827,24.6756,26.1788,25.6178,21.2228,21.7053,22.3545,21.3845,,,,
tcc-1;Q9GRZ9,24.1259,26.3127,26.3305,24.9722,24.3989,22.5349,24.6168,24.3404,,,,
tcc-1;Q9GRZ9,21.9757,20.6203,21.1322,20.5737,20.7129,20.2286,19.8768,21.5908,,,,
;Q9GUE9,23.046,24.0433,25.6324,24.9192,20.1971,21.4905,20.7596,20.8914,,,,
cpx-1;Q9GUM7,21.4303,21.0349,21.1203,19.0646,21.4937,21.7925,21.7262,21.0109,,,,
eel-1;Q9GUP2,21.4166,20.2322,20.175,21.2263,20.8141,20.5894,20.467,21.3798,,,,
eel-1;Q9GUP2,21.5708,21.2955,21.3752,19.5274,22.8789,22.9687,24.3038,22.6364,,,,
unc-27;Q9GYF1,21.6714,20.068,21.2085,19.9611,21.0435,21.3049,20.422,21.7287,,,,
unc-27;Q9GYF1,21.5334,19.7441,21.5733,19.7699,21.1957,21.1117,21.6678,21.0052,,,,
unc-27;Q9GYF1,21.2767,20.9624,21.7316,20.301,21.1992,20.3721,20.933,20.9678,,,,
unc-27;Q9GYF1,27.0554,24.0378,25.4972,25.6154,20.6709,21.5359,19.463,20.9932,,,,
hap-1;Q9GYG4,23.3484,26.8044,28.3931,25.3129,23.0103,21.8462,22.1245,22.3421,,,,
snx-1;Q9GYJ9,22.1177,26.6677,25.2331,23.4001,21.7212,23.1617,23.7237,24.333,,,,
;Q9GYK1,25.547,26.2397,25.0939,26.009,22.3868,24.3416,23.1661,23.0063,,,,
C05D9.3;Q9GYK2,20.6579,20.4103,21.8462,18.6847,20.3293,21.2389,21.3834,19.1276,,,,
;Q9GYM4,23.1836,22.7338,24.2116,24.3073,21.1836,20.6082,21.52,21.5747,,,,
;Q9GYP5,21.1561,20.2977,21.7271,19.9236,24.0153,24.349,23.8476,24.8097,,,,
;W6RRW5,21.1351,21.3844,21.7388,20.4169,20.3557,21.4453,20.8079,19.0146,,,,
;Q9GYR5,21.2848,21.0068,21.2991,21.4542,22.0126,23.6705,23.7243,23.708,,,,
arrd-18;Q9GYT5,21.1712,20.8104,20.5474,20.2902,20.2234,19.9906,20.4557,21.2912,,,,
sid-1;Q9GZC8,25.1235,21.6138,21.9514,21.7903,20.8338,21.5109,21.4502,20.8583,,,,
;Q9GZE9,20.6721,20.6988,19.82,21.0999,24.6588,23.4745,23.8326,24.0619,,,,
;Q9GZE9,21.8257,19.7998,21.0605,20.5877,25.0034,25.3035,24.6459,25.3505,,,,
ribo-1;Q9GZH4,21.8692,19.1352,20.174,21.5555,19.8422,21.6038,21.2182,21.1386,,,,
ribo-1;Q9GZH4,21.9676,20.9119,21.5201,21.5134,23.7709,26.4889,25.2395,25.6875,,,,
pbo-1;Q9N2Y1,24.0223,24.8113,23.4893,24.0067,25.0931,25.3645,24.3692,24.901,,,,
pbo-1;Q9N2Y1,24.1855,22.8173,23.4945,23.1344,21.2908,21.4289,20.8681,21.3387,,,,
ptr-21;Q9N2Z6,21.3341,20.619,19.7995,21.5269,21.0772,20.6869,21.7077,20.2425,,,,
ptr-21;Q9N2Z6,21.0966,20.8139,21.8102,21.0878,21.0166,20.8769,18.9848,20.2278,,,,
acs-13;V6CK48,21.5402,20.9938,20.164,20.8453,24.0125,23.586,24.4192,24.2818,,,,
acs-13;V6CK48,21.9083,19.5157,21.2069,20.1875,24.9963,25.9184,25.0161,25.2196,,,,
deps-1;V6CLC9,20.493,21.5444,20.0255,19.7191,21.1272,21.3768,21.3786,21.337,,,,
