geneName,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04
pqn-41,14.1667,15.3564,14.1415,14.1986,13.5369,13.3266,13.4362,12.9505
"CELE_Y47D3A,29",13.932,14.1933,13.6788,13.9957,16.1195,16.739,15.909,15.3109
"CELE_ZK1058,9",16.5852,16.5625,16.4949,16.7388,17.6686,17.5303,17.5783,17.712
"CELE_Y54G2A,57",12.9548,14.1323,16.2179,11.9574,13.3155,13.1352,12.8914,13.2839
fln-1,18.9894,19.1492,19.3114,19.3153,20.0267,20.0847,19.7635,19.6517
laf-1,15.6954,15.816,16.0866,15.8753,15.633,15.3924,16.1348,16.2516
glb-17,12.3816,13.2481,13.2321,12.7746,12.6609,13.1842,12.7865,13.306
tdp-1,14.6739,14.615,14.4207,14.9272,15.4166,14.8591,16.4648,16.0986
crh-1,14.758,14.4613,14.3068,14.573,14.2231,13.2606,14.5644,14.6297
sql-1,12.3035,12.128,11.2625,12.4283,13.8055,13.6736,14.5824,14.0341
"CELE_T27D12,1",19.003,18.8324,19.1907,17.0945,24.2115,23.8394,25.0213,24.9991
ech-2,14.5961,15.364,14.9375,15.2157,14.5428,15.018,14.8786,14.0811
"CELE_Y25C1A,14",6.71689,10.8585,10.996,10.572,13.3206,13.1595,12.9117,13.3323
bca-2,15.7432,15.6913,15.8106,15.6141,14.9918,14.9411,15.9771,15.6577
hum-4,15.3475,15.3931,14.8673,15.22,16.7654,16.1363,15.7288,16.315
pyk-2,16.3157,16.2505,16.3387,16.5203,17.2122,17.0292,16.3052,17.1998
"C39E9,8",16.4643,16.8654,16.9522,15.117,16.2959,17.0398,14.6494,15.0447
"sir-2,1",12.7589,13.3854,12.577,12.7785,13.2954,13.173,12.8831,12.9149
mars-1,17.87,17.9923,17.9524,18.1447,18.3618,18.2739,18.3999,18.5284
rsd-2,12.957,13.069,13.2383,13.6568,15.0843,14.8019,14.8316,15.3412
asd-2,17.3781,17.4467,15.796,15.0432,17.2286,17.7775,18.136,18.3856
dct-16,20.8758,20.6346,21.0833,20.6139,20.8563,20.9849,20.8747,20.5279
larp-1,17.1844,17.023,17.7393,17.1641,17.1585,17.5599,17.8953,18.1358
sup-26,16.2358,16.966,16.2228,16.4563,13.0499,13.1777,12.8089,13.3582
sup-26,17.7815,17.6828,17.8631,18.0372,17.0012,17.1761,16.8093,16.9265
mdt-9,13.1053,13.8639,12.1383,12.8676,13.2669,13.3531,12.821,13.1541
nstp-10,12.9609,13.6065,13.8368,14.8562,14.3741,13.9089,14.4094,14.2301
rbc-1,14.262,15.1616,12.8633,14.1097,14.3742,15.4512,15.937,12.379
"CELE_Y58A7A,1",14.7145,14.8646,14.4273,14.8749,16.4304,16.2172,15.3104,16.5137
"C02D5,4",17.4197,17.9473,17.4294,17.4142,17.2861,17.1674,17.2426,17.6169
dnj-25,13.0249,12.5999,13.053,12.9978,15.429,16.5862,14.5151,15.484
cup-5,11.7111,11.3961,12.2426,11.63,14.8142,14.588,14.692,14.808
ehs-1,15.0311,15.1218,15.0303,15.5042,15.309,15.7752,15.0267,15.1872
snx-6,15.4796,15.4182,15.1036,15.4557,15.5551,15.6294,15.1807,15.4584
unc-70,15.9048,15.9283,15.2159,15.3452,16.3326,16.6801,15.3941,15.3368
"CELE_Y111B2A,12",15.7015,15.7289,15.6544,15.2127,15.3332,15.8302,15.738,15.1851
"CELE_ZK1127,13",14.3446,14.5114,14.09,14.741,13.1691,13.2767,12.9146,12.9612
"CELE_F45F2,9",14.4557,14.4172,14.3419,14.5205,16.8064,16.459,15.27,14.9238
"CELE_F54C8,7;F54C8,7",14.3989,14.3168,14.0298,14.1224,14.1109,14.699,13.5439,14.5552
"CELE_F17C11,11",10.6716,10.6433,9.25101,10.7967,13.2177,12.7142,12.9595,12.4269
try-10,14.5789,13.7402,15.2212,16.4176,15.0018,15.9309,17.4968,17.6812
gut-2,16.4633,16.6533,16.4293,17.1884,18.8229,18.7786,18.3413,18.6944
"CELE_Y49E10,21",13.692,9.70548,13.2433,11.1046,11.0348,16.2593,14.2922,15.527
lgg-2,7.23137,5.39795,9.37571,10.7611,13.2629,13.2935,12.7971,12.8357
dnc-1,15.1299,14.9056,14.7914,14.8928,15.7981,15.6177,15.4726,15.4339
iars-2,13.4576,14.552,13.7299,13.67,17.2332,17.0651,16.2745,16.7761
"CELE_Y60C6A,2",13.8104,13.802,16.6005,14.0976,13.0906,13.265,12.9992,13.0268
ttr-44,18.1995,18.2044,17.2678,17.9311,17.8206,17.7561,17.3478,17.5342
"CELE_H01G02,1",19.094,18.9147,19.467,19.454,19.4842,18.8728,18.1704,18.2295
"CELE_Y48G1C,13",16.6124,16.8435,16.6315,16.7549,18.6066,19.2381,18.5211,18.4295
dnj-14,14.1704,14.08,14.3291,14.6219,17.1941,16.8272,14.4746,0
"CELE_T05G5,5;CELE_T05G5,5;T05G5,5",14.8228,15.0233,15.2927,14.8896,15.9365,15.9335,14.7236,15.0853
nhr-49,12.828,12.9509,9.87932,12.7168,13.2573,13.2412,12.9938,13.239
"CELE_T23B5,4",13.8252,14.0369,13.0992,14.3427,13.2899,13.1197,12.9536,13.3376
"CELE_Y116A8C,30",16.0552,15.3478,16.1935,16.4537,16.3322,16.0604,16.2487,14.1385
"CELE_H19N07,3",15.3146,15.3085,15.5831,15.5408,16.0187,15.625,15.9631,15.7996
"CELE_Y95B8A,8",14.2312,14.2996,14.2839,14.6941,15.4431,16.0702,14.765,16.1213
nceh-1,10.4759,10.6163,10.5998,10.5906,13.2414,13.3495,12.9048,13.0529
fkb-1,12.6981,13.1342,12.2509,13.0155,17.7748,16.8696,16.7612,17.4825
ttr-25,18.2649,18.2628,18.2111,18.5095,19.0874,18.5343,18.6261,18.7485
"CELE_T21F4,1",14.266,14.9675,14.8405,15.1729,15.9435,15.7787,15.7021,15.8685
otub-3,14.2539,14.2145,14.6429,14.6207,16.3755,16.5023,15.8278,15.6092
mca-1,14.4451,13.6796,13.7703,13.3587,13.0825,13.1438,12.883,13.0329
"CELE_F32B4,4",13.2331,13.3949,12.3527,12.3311,12.6782,12.9811,12.775,13.1722
"CELE_T04C12,11",15.5409,15.9206,15.0379,15.0345,14.8037,15.0112,14.3901,14.2011
"CELE_W05B5,1",16.1334,15.9422,14.6929,16.2285,17.2696,17.4004,16.632,16.3717
lea-1,15.3398,15.5003,14.5108,13.2335,14.4489,14.8996,13.8598,13.551
strl-1,14.9078,15.269,15.0138,15.4353,15.9646,16.425,15.7642,15.8289
iff-1,18.2879,18.226,18.3388,18.2601,19.865,19.1186,19.5172,19.6416
iff-1,10.3116,10.4229,10.6839,10.7863,16.4431,16.6412,15.9781,16.0806
pgp-6,16.4084,16.6172,16.3341,16.4484,17.9185,18.2189,17.6228,17.6109
atgp-2,14.4433,14.5364,14.0648,14.7451,14.7483,15.8659,15.0657,15.8953
pqn-87,13.9314,14.5172,13.9512,13.9292,15.0038,14.4578,15.087,15.0419
"CELE_Y66D12A,8",13.934,14.2176,13.5101,14.0965,16.3781,15.5003,14.9608,15.7742
lin-52,15.4348,15.3173,14.8868,14.7369,13.1444,13.1703,12.6062,13.3233
trx-2,15.604,16.4836,15.2599,15.4542,13.1646,13.0177,12.497,13.0991
"CELE_F55A11,6",13.8182,14.3075,13.4336,13.7097,15.6648,15.8152,14.4875,14.9688
gsp-1,16.1072,16.042,16.032,15.8398,18.2901,18.1474,17.3575,16.9737
"CELE_ZC434,9",13.1372,13.2968,13.3229,13.851,15.7404,16.514,15.4902,15.5159
mif-2,15.9814,15.8615,16.0969,16.4221,16.9625,16.6672,17.3141,17.2273
math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;usp-7,15.7152,15.6494,15.7296,15.9834,17.3792,17.4081,17.0143,17.0733
sec-61,17.6467,17.6846,17.6672,17.5993,18.2733,18.3208,18.1877,18.3629
cdc-26,13.9543,14.8811,14.0238,14.1828,15.535,16.655,14.9933,14.7718
"CELE_F38A1,8",14.5087,14.0011,14.5365,14.4703,16.0837,15.6806,15.8623,15.9832
spc-1,17.2536,17.2135,17.3996,17.7126,18.368,18.0586,18.1912,18.3008
"CELE_K10B3,1",13.602,13.3495,14.1341,13.1443,13.2761,13.1383,12.5624,13.0655
anat-1,8.96321,7.71285,11.55,10.6916,13.2356,13.2962,12.5013,13.2191
"CELE_F13H8,5",10.5873,10.5491,10.5569,10.332,13.2079,12.9576,12.9085,12.9469
wrb-1,13.574,13.3106,13.5842,13.5408,14.1216,15.065,16.2895,15.783
"CELE_F47G3,4",17.2849,17.3221,17.1788,17.3846,17.8854,18.061,17.9379,18.0926
"CELE_Y39G10AR,9",14.7982,15.6293,15.3251,14.9609,15.971,15.2588,14.9929,15.4117
"CELE_F25E2,2",16.989,17.0813,16.9489,16.9983,19.5554,19.6855,19.0456,19.1529
ipla-1,14.1735,14.2254,13.9059,14.23,15.2956,14.8724,13.8843,12.622
gei-15,17.2011,17.2137,17.484,17.7555,17.2646,17.0992,17.2168,17.4566
"CELE_Y14H12B,1",15.3738,15.3296,15.2922,15.1694,14.6071,14.1641,15.0582,15.2841
pqn-52,16.4857,16.1678,16.3321,16.3904,16.3664,16.6836,15.7157,15.7388
ttn-1,17.7528,17.9138,17.1099,17.773,19.1028,19.07,18.08,18.4267
"CELE_ZC449,8",10.3697,10.8364,10.6489,10.7369,13.2205,13.2751,12.6695,13.0387
"CELE_T10F2,5",13.8064,12.2384,12.8371,12.431,13.167,13.2537,12.7788,13.0855
"CELE_Y48A5A,3",14.8193,15.4875,14.5075,15.1639,14.4228,15.3835,13.742,14.7309
"CELE_Y71G10AL,1",14.8114,15.0494,14.805,14.678,15.9363,15.9267,15.2628,14.8132
"slc-36,2",13.948,13.976,14.7447,15.0024,14.8496,15.889,16.4865,14.6513
abtm-1,14.1966,14.0199,14.2244,15.3913,15.5503,15.6972,15.6403,15.5035
"CELE_Y39A3CL,4",15.7174,15.9543,15.3961,16.0564,15.6808,16.0818,15.0715,19.1416
glo-1,13.6605,13.8544,13.2145,12.9016,12.7635,13.1138,12.8127,12.5176
"pud-2,1",19.101,18.8184,19.1703,19.7898,19.6611,19.8897,19.8517,19.8883
"CELE_T28H10,3",18.2611,18.013,18.0284,18.2124,18.7791,18.9282,18.4459,18.6988
rde-4,14.1913,13.9366,14.5529,14.8424,16.1029,15.7045,15.6542,16.1416
him-3,13.5826,13.8546,13.0425,13.2686,13.0176,13.3259,12.7106,13.1554
"CELE_Y57G11A,2",13.0992,12.8503,12.3426,12.5463,12.8631,13.2484,12.7724,12.9678
"CELE_Y43F4B,9",16.5276,16.6917,15.9244,16.4727,17.323,17.0645,15.8786,16.1796
clec-209,13.2087,13.1794,13.2077,12.2145,14.8685,14.3321,14.4332,14.8647
tat-5,14.3157,14.2008,14.0641,14.8854,14.4693,14.8687,13.7095,13.3171
sma-1,15.2916,15.0248,15.3802,14.3072,15.9083,15.2922,15.4189,15.3473
calu-1,18.2708,18.4819,17.9946,18.2299,19.2645,19.41,18.8029,19.0325
4D656,17.9072,17.8959,18.0457,17.789,18.6379,18.5767,18.2769,18.2818
ceeh-1,10.6912,10.7554,9.29667,10.5312,13.3033,13.2977,12.8655,13.2705
"CELE_F42H11,1;CELE_K07A1,5;C36F7,5",10.4878,10.6893,10.4266,10.7029,13.3452,13.3353,12.9535,13.3574
fbp-1,17.7751,17.8044,18.0933,18.4612,18.2958,18.1956,18.771,18.8773
"CELE_Y59E9AR,1",19.9075,20.0553,19.5669,20.2026,22.354,22.1879,21.5133,21.8328
fmo-2,13.5787,12.5917,13.1906,13.2892,13.2083,13.26,12.9674,13.2358
pbo-4,13.8854,14.2953,13.1736,12.8276,12.898,13.2331,12.6216,13.2301
erm-1,17.4279,17.253,17.5318,17.6973,18.7477,18.4658,18.7064,18.669
atg-7,12.2482,10.1565,11.6561,9.26346,13.2534,13.2357,12.9693,13.1996
ras-1,12.7406,12.856,12.1042,11.6732,13.282,13.1781,12.9975,13.0833
sas-7,11.8026,12.4548,11.6143,12.2526,12.9991,13.0391,12.8244,13.0564
ego-2,14.6918,14.7934,14.5453,14.8337,15.5737,17.1049,15.3214,16.4295
snf-3,15.9819,16.1762,15.7667,15.8959,16.9229,17.0742,16.4371,16.893
"CELE_K08C7,6",0,13.654,13.0583,14.4452,13.2007,13.3421,12.7091,13.2033
"CELE_ZC247,1",19.5185,19.4076,20.1374,19.3395,21.628,21.2768,21.0972,20.6378
gdi-1,18.3688,18.2185,18.2369,18.5459,19.3442,19.1242,19.2368,19.3875
srp-7,16.6721,16.8519,16.6861,16.5965,16.5208,16.438,16.39,16.4326
"CELE_F17C11,12",13.8841,13.7271,12.6459,13.4385,14.1812,14.8944,14.3953,15.0566
"CELE_H27A22,1",14.5502,14.8502,14.4507,14.7936,15.4158,15.1423,15.3755,15.4263
zmp-3,15.2405,15.2566,14.8928,15.6283,15.992,16.1057,15.3931,16.1117
"CELE_T12D8,9",14.2699,14.5845,14.5973,14.7817,15.1891,15.2613,14.8492,14.8501
ipla-3,9.46977,7.65632,10.2634,10.7617,11.4214,10.3716,12,10.3006
lec-10,16.5595,16.4357,16.8369,17.072,15.2794,14.5053,15.4611,14.8396
flp-12,13.3882,13.9516,13.5886,13.5602,12.9538,13.1296,12.5929,12.6789
pgl-3,14.3687,14.4509,14.3687,14.4551,15.6858,15.6775,15.9931,15.6628
usp-50,13.2284,13.6671,12.3755,10.9576,13.1856,12.6657,12.8694,13.0246
"CELE_T19A6,1",12.1843,12.7696,10.9823,11.6403,12.9437,13.3228,12.7923,13.0199
fecl-1,13.298,13.34,13.3239,13.9182,14.4169,12.7141,13.0579,14.0953
klp-18,12.4929,13.9288,13.6778,14.4986,14.4309,14.1584,13.6774,14.6564
rtfo-1,13.6143,14.1191,13.2946,13.5807,15.4696,17.0345,13.7234,13.6937
nmy-2,15.504,15.8193,15.3881,15.2765,17.503,17.4529,16.9302,17.1765
let-418,14.3528,14.4763,14.4788,14.1585,15.9274,16.1609,15.7363,16.2057
evl-14,12.7317,12.5484,11.749,13.0801,14.4734,15.2124,14.0946,14.5649
lec-9,17.9339,17.6587,17.3217,17.8791,15.6075,14.6364,17.248,17.337
smn-1,14.6321,14.904,14.4857,14.9295,15.8669,15.9979,15.4616,15.1423
obr-3,12.9228,12.9,12.5867,12.0677,13.1298,13.0368,12.503,13.3362
"CELE_F55G11,4",17.5465,17.7459,17.6622,17.7357,18.4648,17.8813,18.2425,18.1071
hcf-1,15.4623,15.4129,15.0903,15.6235,16.4722,16.2402,16.0007,16.5018
ptp-2,13.553,13.723,13.213,13.5914,13.1202,12.6282,11.8844,13.3396
alh-6,16.9327,17.0368,16.8746,17.267,17.6674,17.6153,17.7416,18.033
sorb-1,15.1226,15.6493,14.5911,15.3708,15.5794,14.7009,15.1356,14.9077
tre-1,14.7249,11.8059,14.6977,14.6859,12.7835,12.9888,12.846,13.3245
zen-4,13.0871,13.9845,12.4435,13.8909,13.2561,13.2252,12.9753,12.686
"CELE_F53F4,14",13.9132,13.522,13.8266,12.6445,13.3386,13.3097,12.5841,12.8553
nspc-15,14.1705,14.4385,14.0966,13.149,12.9236,13.3322,12.6284,13.3581
mboa-3,11.8125,13.6072,11.8084,12.2523,13.3064,13.2982,12.9787,12.3298
mpz-1,15.5063,17.9468,18.7608,17.3587,17.8641,18.0199,18.2754,19.3135
2O16,14.4744,15.2824,14.9,14.2892,15.7366,16.8643,16.5104,15.8664
gst-20,17.1871,16.8936,17.7568,17.8376,17.2106,17.037,17.0977,18.3255
alp-1,14.1642,13.4535,12.0339,12.7306,13.3258,13.0068,12.7662,13.1007
clh-6,13.5003,14.0401,12.9162,13.6206,13.0973,12.8805,13.7793,12.198
ubql-1,17.4737,17.5948,17.3959,17.3768,18.7133,19.0838,18.2085,18.2725
"CELE_ZK1307,8",16.5061,16.5134,16.7981,16.9439,17.4336,17.1234,17.2936,17.5741
dpy-11,16.3176,16.2886,15.8426,16.3971,17.9355,18.065,17.5721,17.74
"CELE_F02D8,4",14.2231,14.7763,14.0534,13.7303,17.1382,17.312,16.8472,17.6248
cyp-29a2,13.5063,12.966,13.7002,12.7133,14.228,13.7424,14.2893,14.579
ctps-1,15.231,15.5161,15.1469,15.3391,16.0914,16.193,15.8741,15.8062
mpst-6,10.7019,10.7744,10.5285,10.6782,13.054,13.1727,12.5063,12.9352
"CELE_F29C6,1",12.9536,12.3515,11.8795,12.2687,12.8777,11.3661,12.9677,12.9511
"CELE_T02D1,8",16.8447,16.7528,16.6858,17.0999,16.2439,15.8323,16.1932,16.8958
srap-1,16.5809,16.6324,16.2308,16.5329,17.9073,17.9096,17.2972,17.4738
"CELE_T04A11,2",14.5463,14.5881,14.4461,14.6345,11.2252,14.6721,13.2026,13.9391
nhx-4,11.5327,11.8817,11.7231,10.7818,13.3226,12.9316,12.8571,13.3512
mex-1,13.4452,13.8978,13.7603,14.1684,0,12.7398,12.9324,12.8122
klp-16,16.9546,16.5017,16.4949,16.0431,21.1506,21.231,19.5299,19.9452
"CELE_F13G3,10",15.3623,15.3629,15.1297,15.2838,16.6781,16.7459,16.5049,16.7914
usp-48,12.9161,12.8166,12.0787,12.4002,12.7769,13.3236,12.1586,12.0507
"CELE_K11B4,1",14.2678,14.7078,13.8848,14.202,17.5341,15.9976,15.1222,14.4988
cyp-35c1,10.5404,10.82,10.7313,10.6616,12.9047,12.9322,12.8788,13.1587
mel-11,14.247,14.4542,14.1682,14.6108,13.0421,13.1865,12.8246,13.1175
lam-3,13.6121,13.9017,13.3264,11.3103,13.1938,13.313,12.9104,12.7199
"C34E7,4",16.9529,16.917,16.857,16.9022,16.8744,16.8148,16.5779,16.2047
bmk-1,13.757,13.9266,13.5593,14.0788,15.5847,15.9368,15.4835,15.7449
"CELE_F07B7,2",12.9467,13.1189,13.5741,13.4072,14.6712,13.8452,14.7445,15.302
"CELE_Y59E9AL,2",13.7072,14.1206,14.0428,14.3931,15.8365,16.1778,15.6576,15.5899
tac-1,14.946,15.0393,14.8829,14.7232,15.9336,15.5743,15.968,15.8727
dsc-4,15.4261,15.5167,15.5021,15.6059,16.5409,16.5084,16.0138,16.1379
hda-3,14.0668,14.4125,13.2843,13.9782,13.3355,13.2303,12.9843,13.3293
ppfr-1,11.8087,11.7893,13.1741,12.7078,13.0085,13.1947,12.8019,13.3557
"CELE_K08D8,6",14.8215,14.757,14.68,15.1496,15.0558,15.5983,14.9425,15.2471
"CELE_Y37A1B,17",13.9438,14.0599,13.3242,13.9158,16.0248,16.172,15.4261,16.4528
dli-1,15.8477,16.1497,15.5563,16,16.3967,15.8373,15.7301,17.2213
"CELE_M05D6,2",13.2352,13.4741,12.9993,13.2436,14.3237,14.6976,14.0663,14.1691
prp-21,18.8291,18.8003,18.4956,18.435,14.7041,14.5821,15.0128,14.5661
bam-2,14.806,14.6216,14.5193,13.2518,15.6112,15.2121,14.2643,14.863
"CELE_F26D2,15",14.5612,13.9821,13.9243,15.8933,13.3401,12.9757,12.9647,13.3306
dcp-66,15.1803,15.3994,14.8339,14.8099,15.0299,14.4139,14.0277,14.2406
tufm-1,17.1322,17.2269,17.484,17.5773,17.4824,17.5516,17.3627,17.5229
cpi-2,18.9486,18.9006,18.8741,19.2405,19.5467,20.0033,19.1689,19.2326
egl-3,15.1511,15.4615,14.3716,13.643,15.1156,16.4502,14.1838,14.4219
sth-1,13.4594,14.4288,12.716,13.6031,12.3692,15.3181,13.4684,13.9518
"CELE_T25C12,3",17.0499,17.2312,17.0926,17.2818,19.2322,19.3533,19.0687,19.1792
mbd-2,11.9083,12.1258,13.0808,12.6794,17.379,15.9484,16.8467,17.1515
sod-4,15.9453,15.7594,16.5629,15.8721,18.0583,17.6688,18.9573,18.8396
"C01B4,6",14.6608,14.5924,14.5747,14.9295,17.223,17.4137,16.9455,17.2589
elb-1,15.7011,15.5871,15.1957,15.3601,15.3962,16.2462,15.505,15.8965
gba-3,15.2469,15.1995,15.1233,15.1155,16.5359,16.4839,16.1538,16.4207
cpt-2,14.8947,15.1729,15.3027,15.4688,16.1999,16.0863,16.0598,16.2976
"CELE_F15E6,3",14.4906,14.8911,14.1405,14.462,15.2839,15.7813,15.3336,15.5037
gpc-2,18.2783,18.1754,18.1237,18.2806,18.4209,18.4635,18.5881,18.7404
skr-1,17.7326,18.0512,17.5414,17.8187,18.6513,18.7698,18.1392,18.4639
"CELE_F01G4,6;F01G4,6",20.6061,20.482,20.6267,20.7435,22.0294,21.8357,21.6437,21.6628
"CELE_F44E5,4",18.2918,18.6924,18.57,18.8788,16.6269,17.5751,18.3569,17.1212
alh-3,15.8834,15.604,16.5301,16.2233,17.5114,17.1919,17.6887,17.5847
ncx-3,14.164,14.0796,13.91,13.7207,14.0259,13.4295,14.1314,14.2892
ehbp-1,13.5142,13.9039,12.9793,14.0092,15.7978,15.5895,14.7323,15.1427
dpt-1,15.8777,16.0428,16.4628,16.5742,17.3708,16.9415,17.7803,18.0397
cdr-2,15.7904,15.6538,15.6571,15.7153,15.6551,15.4689,15.6243,15.6816
dlg-1,17.5718,17.5013,17.5267,17.9515,17.4547,17.494,17.2839,17.3733
skr-8,15.5681,15.2597,15.0279,14.5074,16.2348,16.6349,15.3352,16.114
chn-1,13.2341,12.9796,12.8375,13.5809,13.192,13.133,12.7307,13.1499
hum-5,14.0633,14.1638,14.4254,14.3292,14.9023,13.5253,14.4749,14.628
unc-44,16.8596,16.7891,16.8084,16.9023,17.6259,18.0338,17.6199,17.5082
ret-1,17.8959,17.6899,17.74,17.5917,18.7963,18.5486,18.8829,18.6662
inos-1,16.1296,16.3989,16.4322,16.3698,17.6586,17.7476,17.677,17.6674
pdi-3,19.2954,19.3302,19.4552,19.522,20.3618,20.3766,20.0366,20.2368
unc-1,14.3755,14.3961,14.4371,14.5207,13.7029,15.0357,14.5772,15.3592
"C27A7,6",13.9254,14.7661,13.8515,13.1738,16.6775,17.0233,16.08,16.3767
hpo-11,13.4337,13.4078,12.7242,13.4482,14.7574,15.0775,14.471,14.9783
rpoa-1,14.3532,14.7047,14.1973,14.7805,15.1264,14.598,14.8611,14.1853
him-4,15.8113,15.6906,15.8326,16.0578,17.6149,17.7238,17.4823,17.8711
atx-2,16.8034,16.9859,16.3478,16.7117,15.7655,15.6052,14.8363,18.2652
"ucr-2,1",17.7009,17.6441,18.0851,18.2237,17.536,17.3757,18.2176,18.2115
eps-8,16.9556,16.8989,16.9394,17.3547,17.8348,17.7004,17.745,17.6008
rme-8,15.1381,15.2254,14.0734,14.46,17.4625,16.8719,17.8782,18.0141
cand-1,15.6718,15.7651,15.7897,16.2091,16.515,16.4979,16.9417,17.163
fat-5,11.8517,11.9498,11.8886,12.0938,13.11,13.1703,12.5017,12.9371
"CELE_K01A12,4",12.0943,11.4281,11.3313,13.2084,13.3376,13.2124,12.9294,13.2241
"CELE_D1086,9",15.8329,16.0203,16.9253,16.3986,13.1552,13.129,12.9639,13.1953
klp-7,13.466,13.5964,13.2518,13.3114,14.7503,14.6669,14.7703,14.9932
eea-1,14.0824,13.975,13.7255,13.9288,14.9433,14.4879,14.0271,13.6318
"C09G4,4",13.621,13.714,13.0389,13.7621,13.3273,13.3282,12.8573,13.0811
3A339,12.1969,12.4167,10.8815,11.2133,13.1717,13.2703,12.6659,13.2005
yars-1,15.8797,15.6985,16.0483,16.1958,16.1491,16.0285,16.2044,16.4949
hcp-4,13.2435,13.2394,12.9802,13.0745,14.3899,13.6406,14.2824,14.4924
"C06H5,6",14.0728,13.341,14.7921,15.2392,13.0015,13.215,12.893,12.7444
"CELE_Y45F10B,13",14.5152,15.0047,14.769,14.9783,15.5117,15.5544,15.2757,15.2165
madd-3,13.3417,13.1898,13.7284,12.8296,13.333,11.6809,13.5872,13.1571
ppgn-1,13.4415,13.2123,12.891,13.0024,13.6081,12.8052,13.2636,13.7394
unc-25,14.4056,13.5948,13.9511,14.7427,15.2091,16.5452,15.2116,15.3909
vha-4,16.1861,16.303,16.2463,15.7972,18.7263,18.4281,17.6501,17.9234
arl-8,15.9378,15.2373,16.2437,16.4109,18.3326,17.3935,17.8168,17.8549
tba-4,15.3314,15.8271,15.3023,15.6336,17.2671,17.1079,17.2991,17.3355
skr-2,14.4053,15.1682,14.7239,14.7254,16.9011,15.9447,16.3507,16.5981
hpl-2,13.5414,12.777,13.5435,13.8839,13.313,13.1765,12.8917,13.0209
"CELE_W08E3,2",14.5383,14.5491,14.3517,14.1817,14.3181,15.3583,13.582,14.7925
tpxl-1,15.362,15.1362,15.3294,15.1159,15.825,16.845,15.621,15.0033
ile-1,15.7098,15.5763,16.0147,16.3715,16.0428,15.9251,16.2407,16.6057
tufm-2,14.2935,13.7069,13.4192,13.823,14.5398,14.9345,14.0247,14.8173
sek-1,13.2361,13.1729,12.8453,13.1544,13.7803,13.4931,14.0768,14.1347
"M03C11,8",14.5059,14.0164,13.7968,15.0518,13.1747,13.256,12.8377,13.2166
col-117,16.8826,16.7691,17.1787,17.8278,16.9552,18.2737,18.293,18.3295
fmo-4,14.4347,14.7894,11.3597,15.7927,13.1813,13.1366,12.4313,13.2474
hex-3,12.4785,12.9623,12.1896,12.1402,16.4375,16.098,15.8916,16.2105
vha-7,14.0501,14.2181,13.8222,13.5545,13.7401,14.6849,14.1754,14.7443
"CELE_T11F9,12",17.3549,17.5991,17.1362,16.1413,20.3344,20.651,19.374,19.6357
"C14H10,2",10.6942,10.7918,11.5118,10.8258,13.1277,13.0721,12.9425,13.3439
"CELE_Y20C6A,1",12.6789,12.7889,14.5441,13.8526,15.0259,14.4104,14.5748,14.2725
ent-1,14.7503,14.834,14.9058,15.1767,16.1715,15.8455,15.4855,16.7994
asc-1,13.9295,13.9348,13.7073,14.0336,14.9711,15.6373,14.6164,14.8954
air-1,12.7917,13.1798,12.8359,13.5938,16.4079,15.7814,15.2709,16.0041
rilp-1,13.9926,13.29,12.9466,12.6288,14.6811,17.3698,16.821,14.3924
nrfl-1,17.2471,17.3869,17.1256,17.1908,18.1265,18.0499,17.5508,17.7845
cnb-1,16.1921,16.1921,15.6648,15.9302,17.5479,17.1863,16.1906,16.488
"CELE_Y32F6A,5",16.6025,16.4833,17.305,17.601,17.7414,17.5639,18.5659,18.2385
daf-22,16.0491,16.2062,16.0642,16.3841,17.4345,17.4056,16.8151,17.3779
fmo-1,14.1383,14.1384,12.3647,13.1103,12.5149,13.3499,12.9329,13.2237
clh-1,15.0397,14.2921,14.2555,14.9705,17.2049,17.4024,15.9151,16.6476
hmg-12,15.9866,16.0367,15.5637,15.6766,17.7375,17.7999,16.9363,17.1541
cle-1,17.3553,17.4161,17.6519,17.669,18.7046,18.7512,19.3087,19.2427
"CELE_Y66A7A,7",13.5431,14.6888,13.6003,12.3615,13.262,13.2041,12.9609,13.2967
sur-6,15.4465,15.7418,15.6071,15.8731,16.7911,17.6719,16.6619,16.4696
pod-1,15.5996,15.5221,15.2536,15.377,16.8084,16.9306,16.5521,16.8206
exos-7,13.5934,13.652,13.7085,13.9662,13.1088,15.9469,12.1184,15.6337
lin-35,10.7155,10.8138,10.7994,10.751,15.3787,15.0376,14.2593,14.2262
"CELE_T01D3,6",16.8378,17.0062,16.5306,16.7772,17.5702,17.637,16.7977,17.1071
ubr-5,13.1834,13.2382,13.0115,11.7871,14.5817,16.3654,13.6516,12.914
pld-1,12.5892,13.4344,12.9004,12.7598,13.007,12.9619,11.9893,13.1781
cyk-3,10.7184,10.6345,10.7963,10.7231,11.8668,12.8561,12.9939,13.1434
"CELE_E01G4,6",12.8436,14.8693,12.7209,15.6932,15.1109,15.9952,15.6227,16.3362
