geneName;Leading.proteins,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04
;Q966C7,19.7205,17.6553,19.8483,20.5372,21.7443,19.9808,20.9694,20.6449
pbs-1;Q966I8,19.4116,17.7251,21.1714,19.9962,22.1435,23.0991,22.9029,22.9815
col-165;Q966K5,18.8226,19.1724,18.4934,16.4796,20.6761,20.6267,21.1063,20.4492
E01A2.2;Q966L5,20.634,20.6806,19.0687,17.9506,20.3584,21.732,21.2802,20.0463
uri-1;Q966M4,18.9042,19.8666,17.66,18.7956,20.3401,21.4846,20.9498,21.2924
dbr-1;Q966M6,21.8629,21.588,23.0729,22.7987,21.7264,20.7171,20.1769,20.7661
;Q9BI62,19.8669,20.5717,18.1403,19.3497,21.4983,21.5376,20.5098,21.3548
epn-1;Q9BI71,24.9518,26.7212,25.2423,26.2083,27.8408,26.4504,27.2755,26.6784
epn-1;Q9BI71,18.8929,20.7079,19.0219,16.8338,27.1875,25.6964,24.8356,26.4719
epn-1;Q9BI71,25.6677,25.2066,26.3818,25.4183,28.8503,28.9083,28.7464,29.1711
epn-1;Q9BI71,21.8442,23.1411,23.0978,22.4289,21.7646,21.6793,21.328,21.7449
epn-1;Q9BI71,20.0024,17.0368,19.5293,18.8092,28.047,27.9426,27.1045,28.5041
epn-1;Q9BI71,19.7928,21.2818,17.039,17.7568,25.1202,24.9947,24.9796,26.5449
;Q9BKR9,25.4618,24.6557,25.3363,23.5247,23.9456,22.9826,22.4288,24.5915
;Q9BKR9,18.4758,18.7262,18.1768,20.1417,25.0985,22.9277,23.1988,22.9847
;Q9BKU3,19.3075,21.3666,20.3235,18.8349,21.3856,21.157,20.0202,21.1002
;Q9BKU5,20.4255,17.9224,19.1553,21.4128,21.8644,21.5894,20.0657,21.6885
moag-4;Q9BKU8,18.0316,21.6007,21.2803,18.2664,21.3997,20.674,20.3169,21.5978
rpl-17;Q9BL19,19.4108,19.7513,20.1695,19.3745,25.3861,25.044,25.0965,25.1923
rpl-17;Q9BL19,19.1782,20.6693,20.9112,18.2918,24.189,23.6469,24.3701,24.4314
rpl-17;Q9BL19,21.309,21.2354,21.7118,20.9816,20.1082,28.5317,26.8231,27.7082
rpl-17;Q9BL19,22.7666,24.1122,23.6868,23.7895,24.347,22.7707,23.2022,23.2563
rpl-17;Q9BL19,21.2084,17.8581,20.1857,20.2437,22.4076,23.4733,23.0114,24.3712
rpl-17;Q9BL19,20.0099,20.8475,20.6133,17.8763,20.3303,21.4303,21.1066,20.4612
rpl-17;Q9BL19,20.6382,19.564,21.6308,19.2607,21.6424,21.6406,21.3898,21.2191
rpl-17;Q9BL19,20.3947,17.8425,21.1769,17.847,22.0627,22.0339,22.779,24.2101
;Q9BL28,19.4319,19.2678,20.5036,20.1555,21.8614,21.6172,20.3493,20.7377
swsn-3;Q9BL39,19.7504,20.8555,19.9928,20.6281,20.5953,21.1607,20.5134,21.364
;Q9BL59,22.2249,22.2694,23.6507,22.2866,22.6961,22.5485,22.295,22
vps-4;Q9BL83,22.1164,21.5266,23.3652,20.9825,21.1333,21.7116,20.9019,20.9614
;Q9GRY9,18.5419,20.5025,18.5702,21.2414,21.2661,21.6668,20.9866,20.5778
;Q9GRY9,19.9414,19.047,19.6575,17.073,20.3118,19.9667,20.9948,20.9646
tcc-1;Q9GRZ9,18.5693,18.5596,19.2376,17.0562,23.761,22.6381,22.6148,23.4535
tcc-1;Q9GRZ9,19.3018,17.3813,21.3157,20.8123,22.3754,23.3254,23.4199,23.6404
tcc-1;Q9GRZ9,18.3548,16.7231,19.2231,17.5774,21.9498,21.4261,19.5145,20.8134
;Q9GUE9,19.425,20.5021,18.9996,19.5526,21.8623,21.6267,20.4641,20.1825
cpx-1;Q9GUM7,22.0035,22.7677,22.3518,23.1959,20.2139,21.6007,19.6114,21.799
eel-1;Q9GUP2,15.7185,19.2264,19.8536,17.9642,21.3707,21.1315,20.9421,20.5189
eel-1;Q9GUP2,18.8012,19.6239,19.2396,18.3377,19.1153,20.6173,20.6892,21.4018
unc-27;Q9GYF1,17.895,21.2918,19.758,17.0445,20.4572,21.3055,21.2533,21.6427
unc-27;Q9GYF1,19.2374,21.2002,19.2442,17.273,21.6938,21.633,20.5015,21.6808
unc-27;Q9GYF1,17.9866,20.9533,20.1528,17.9478,21.3905,20.4564,20.934,21.2641
unc-27;Q9GYF1,17.4415,17.7422,21.4206,17.6109,24.2661,24.2452,24.4034,23.1213
hap-1;Q9GYG4,17.3326,19.8614,18.6774,21.0251,21.3051,21.1271,21.0242,21.3075
snx-1;Q9GYJ9,25.6498,25.7777,24.4941,24.2248,20.8983,21.5102,22.4635,22.801
;Q9GYK1,19.1574,18.6894,19.951,16.7836,24.6373,24.7107,25.7848,24.3152
C05D9.3;Q9GYK2,17.8677,18.9152,19.9276,19.9544,21.0519,21.5013,21.4397,21.0208
;Q9GYM4,22.5444,21.8938,22.7509,21.3233,21.5267,21.6227,20.8369,20.3988
;Q9GYP5,26.0439,24.7825,25.6682,24.9112,23.5635,24.5891,24.496,24.6776
;W6RRW5,21.2537,18.8346,18.9782,20.7934,20.3246,20.6899,21.4862,20.1792
;Q9GYR5,19.5094,18.6189,20.2126,20.2986,20.333,20.8717,20.1802,20.6622
arrd-18;Q9GYT5,24.2225,24.775,24.2155,24.8987,21.9388,21.0115,19.9542,21.7233
sid-1;Q9GZC8,19.0923,19.5843,20.8496,19.9665,23.4409,21.3774,21.2481,21.2976
;Q9GZE9,23.5446,23.8815,24.4814,23.5314,23.8333,21.3719,22.1921,24.197
;Q9GZE9,18.8505,18.2483,19.2962,19.4407,24.3117,25.4972,23.1797,23.4015
ribo-1;Q9GZH4,18.1452,19.1913,19.2022,18.2802,20.7869,20.771,20.8173,21.5655
ribo-1;Q9GZH4,16.9559,17.192,19.8653,17.1592,21.3926,20.4754,21.1132,21.0482
pbo-1;Q9N2Y1,22.121,23.7801,23.5923,22.8683,24.2386,23.4906,23.2605,24.2636
pbo-1;Q9N2Y1,20.3276,20.6112,21.1967,18.8204,20.6491,20.395,20.7941,20.792
ptr-21;Q9N2Z6,19.2294,18.7577,19.4248,20.2047,21.3896,20.3636,20.2885,21.5371
ptr-21;Q9N2Z6,24.5,24.9253,26.323,24.8171,20.8559,21.0493,19.874,21.5783
acs-13;V6CK48,21.8647,21.9307,22.0124,21.1505,25.488,23.418,24.1266,24.1228
acs-13;V6CK48,19.6205,20.8055,21.1321,19.812,24.6216,24.3143,24.4291,25.148
deps-1;V6CLC9,18.7158,18.9231,21.9726,18.9784,23.339,22.8956,22.5609,23.2507
;Q9N321,24.6358,25.487,25.3141,25.1743,23.3965,22.4897,23.2394,24.2169
cct-8;Q9N358,23.1532,22.4467,23.8569,23.8181,22.8575,22.6534,21.8089,23.0915
cct-8;Q9N358,20.2086,19.1239,19.3243,19.5179,21.8709,22.9207,22.7359,22.3318
;Q9N362,22.942,23.5157,23.1776,22.2715,25.4729,27.5402,26.7673,27.5391
;Q9N370,18.9843,18.1655,21.625,17.4331,24.3104,25.1162,24.2059,24.0682
;Q9N370,24.9815,25.3697,25.669,24.1715,25.305,24.3629,23.9439,24.217
;Q9N370,24.9624,25.2559,25.1486,25.8132,21.0365,21.6478,19.9199,21.1602
;Q9N370,24.4613,24.2739,24.1231,24.7309,24.9674,24.2777,24.1973,23.6802
;Q9N381,19.1756,19.8348,19.8032,18.7392,26.2732,26.411,24.9877,24.723
;Q9N381,18.6154,18.0663,19.1299,18.2456,27.914,26.4154,27.764,28.3338
;Q9N393,18.1234,20.3238,20.3787,21.2293,20.5745,20.3017,21.1508,20.5979
;Q9N393,17.6547,18.0021,20.0826,19.3667,21.7253,19.8731,20.5955,20.1265
samt-1;Q9N3A9,26.1846,26.4776,26.03,25.8105,24.5142,23.366,25.0424,25.2795
;Q9N3D0,18.1361,19.1361,19.6905,20.5034,21.0668,21.5687,20.6676,20.0802
;Q9N3D1,22.1977,24.1599,24.5426,22.8251,24.9715,23.5079,23.4882,24.2435
;Q9N3F7,23.0078,24.0699,23.9192,24.038,24.6285,23.1181,23.5822,23.8525
;Q9N3G2,22.5379,23.4009,23.007,23.3167,21.5663,19.9638,21.5775,22.928
inx-22;Q9N3R5,21.8489,24.4403,23.4457,24.0065,24.836,23.2484,23.2984,22.9892
;Q9N3S8,21.244,22.94,23.2633,22.519,20.6397,21.3235,20.0122,21.4103
;Q9N3S8,22.8157,22.7503,23.2633,21.9963,21.4694,21.0438,21.3956,21.5606
skr-14;Q9N3U9,18.3342,17.7318,18.763,19.3395,27.928,27.1516,27.2281,27.5821
skr-14;Q9N3U9,20.3591,18.8935,19.9271,18.5513,24.8379,24.356,25.6248,25.8591
rps-4;Q9N3X2,19.3368,19.3143,21.7501,19.1968,21.6282,21.5408,21.3946,20.8558
rps-4;Q9N3X2,18.348,19.4784,19.7697,18.7924,23.1885,22.7687,23.2158,22.882
rps-4;Q9N3X2,21.6622,21.8277,21.5825,20.2468,22.9007,24.3272,23.1508,24.4213
rps-4;Q9N3X2,17.9853,17.8008,19.1701,18.5688,24.9671,25.1314,26.3815,27.3943
rps-4;Q9N3X2,20.2671,20.3051,20.2535,18.681,24.9301,25.5535,23.9279,25.0917
;Q9N3Y1,18.3471,21.6004,21.1501,19.0282,21.7035,20.3475,21.3531,21.0961
glrx-10;Q9N456,18.9283,17.2009,21.2333,20.3649,20.8691,21.6173,19.3129,21.4632
glrx-10;Q9N456,19.4878,20.801,20.4484,18.3913,21.5152,19.7333,20.9185,21.9043
glrx-10;Q9N456,19.0839,18.9532,19.1913,19.4063,20.6043,20.3166,21.0918,21.294
pinn-1;Q9N492,23.3214,23.6972,24.1318,23.778,22.6484,22.2372,20.0605,20.7549
yop-1;Q9N4G8,22.6658,25.9431,24.8777,25.4108,25.5667,24.9216,25.027,26.3372
yop-1;Q9N4G8,22.5252,22.8929,22.1538,22.2069,21.5486,23.9585,24.5077,24.7943
snr-7;Q9N4G9,17.5963,17.8368,19.0767,17.7606,20.869,21.4723,20.7737,20.139
copa-1;Q9N4H7,18.3106,19.7022,19.5188,18.6467,26.0801,26.4088,27.4875,26.2835
copa-1;Q9N4H7,18.8763,18.4845,19.6968,18.758,26.0801,26.4088,24.6068,24.9016
copa-1;Q9N4H7,18.5796,19.1413,19.6266,18.7232,21.5121,20.9359,19.5275,21.5538
;Q9N4I3,17.9418,19.9572,21.065,18.9912,21.8624,19.9337,20.976,21.7761
;Q9N4I3,19.6958,20.4594,20.3067,19.2959,21.0008,20.8798,20.8059,21.8805
;Q9N4I3,19.3598,20.5883,19.2798,17.0688,20.9303,20.1243,19.7731,20.6367
;Q9N4I3,17.9498,19.6007,18.775,19.8943,21.6146,23.7227,23.4728,21.8684
;Q9N4I3,19.1964,20.8201,19.5757,21.4268,21.13,20.8265,20.4674,20.4719
;Q9N4I3,20.7358,19.3787,18.22,21.5765,21.473,21.3674,21.059,21.6889
rpl-10a;rpl-1;Q9N4I4,23.2809,22.2781,22.2534,23.7716,25.657,24.2292,25.4665,23.796
rpl-10a;rpl-1;Q9N4I4,16.5833,19.3209,20.6079,20.6584,22.8552,22.7247,23.038,23.4422
rpl-10a;rpl-1;Q9N4I4,19.2697,16.8031,20.9464,19.1279,25.9034,25.9584,23.75,25.6953
rpl-10a;rpl-1;Q9N4I4,18.4893,19.2111,19.0428,19.4803,24.1431,24.8625,24.8226,25.6141
vit-3;Q9N4J2,18.8959,19.1418,20.4311,19.496,23.5927,23.7801,22.4126,23.9289
cct-3;Q9N4J8,25.054,23.6002,24.3861,23.0016,23.6189,23.6019,22.7059,23.5106
cct-3;Q9N4J8,19.6479,20.4994,21.4904,18.0292,21.9478,21.5935,21.3229,20.5852
cct-3;Q9N4J8,18.6009,20.0576,20.6651,18.1928,22.5485,21.6031,21.9026,21.726
anc-1;Q9N4M4,21.3661,22.1938,22.4961,21.8279,22.2782,20.9575,22.2835,22.4421
anc-1;Q9N4M4,20.6907,18.5245,20.0799,16.3806,24.5146,24.0199,21.5389,22.7937
anc-1;Q9N4M4,20.7083,21.104,18.6826,19.3562,21.3461,21.459,20.8149,20.6783
anc-1;Q9N4M4,20.3378,20.8484,20.8132,18.5485,22.0843,22.0334,21.8324,23.2851
anc-1;Q9N4M4,18.5769,21.0492,20.4287,20.9149,21.8942,21.6297,20.9571,21.262
anc-1;Q9N4M4,18.5064,16.7042,19.9519,20.861,21.9684,21.6228,20.9215,21.6056
;Q9N4P0,20.0473,21.4427,19.8634,19.909,23.7768,23.1413,24.3603,23.8839
aakg-3;Q9N501,18.6108,20.8752,22.0401,17.2437,20.7228,21.3134,21.0481,21.5904
szy-2;Q9N537,18.5261,21.2619,18.8689,17.7664,21.7088,21.7812,20.1518,21.6093
szy-2;Q9N537,20.0111,21.2728,19.2023,18.6348,20.4543,21.1239,20.071,21.811
dhs-9;Q9N538,17.0336,20.4608,20.1885,15.9259,23.6183,25.6394,25.3313,24.709
tyms-1;Q9N588,19.0594,19.9228,20.0969,18.2074,24.9135,24.1716,24.7643,25.1102
pas-3;Q9N599,17.8523,19.4726,20.1894,17.8389,21.4168,20.6749,21.1667,21.1937
rme-1;Q9N5B7,25.238,25.0403,24.705,24.3159,20.6957,21.0884,20.0902,21.8903
rme-1;Q9N5B7,23.2113,24.0814,23.4106,22.518,21.0792,21.496,20.8285,21.7469
pme-4;Q9N5L4,23.1511,24.2938,23.6966,23.2824,25.1095,24.2621,21.9812,24.808
pdf-2;Q9N5M2,17.6003,19.1916,20.0148,19.7981,21.1836,21.2274,20.2497,21.9146
;Q9N5M3,17.9251,20.2768,18.5262,20.2426,21.9499,20.8431,21.076,21.7095
odd-2;Q9N5X6,19.7794,17.9357,19.9707,19.8166,20.8402,21.763,19.3138,21.0048
ccg-1;Q9NA39,19.4756,19.5067,19.6937,20.383,21.4152,21.408,21.4704,21.774
ccg-1;Q9NA39,18.7758,19.1835,18.5593,17.948,23.5111,23.7642,21.8236,23.6005
;Q9NA82,20.7288,20.0822,19.2952,19.6868,22.521,23.6003,23.5924,22.0217
aat-9;Q9NA91,21.4533,20.2602,19.3356,17.1022,25.927,26.2317,25.1955,25.5485
arp-1;Q9NA98,16.3796,21.4466,20.5277,19.581,21.6157,21.2051,21.2415,21.2755
arp-1;Q9NA98,20.0082,17.6083,20.6029,21.5477,21.3218,21.0775,21.3855,21.6925
pinn-4;Q9NAF9,19.6847,18.2592,19.1693,17.1057,21.7225,20.9215,20.2235,20.5641
;Q9NEI8,17.8071,18.3867,20.9637,19.4644,21.1871,21.724,20.7545,21.6307
rps-6;Q9NEN6,18.9348,18.4078,19.0424,17.0008,21.9139,21.1835,21.4144,21.4055
rps-6;Q9NEN6,18.4533,20.5061,19.8196,19.7716,25.3744,22.4643,23.1883,23.8227
rps-6;Q9NEN6,19.068,21.0313,20.9436,19.3148,21.9168,21.3915,21.3762,21.3205
rps-6;Q9NEN6,28.7579,28.505,28.9424,28.3188,28.3119,27.2525,26.9922,26.5673
rps-6;Q9NEN6,17.9568,18.4754,19.0499,17.9936,24.0124,23.3712,25.1038,25.9664
fat-1;Q9NEQ0,27.681,28.7249,28.722,28.9103,27.9199,26.9935,26.7196,27.8409
fat-1;Q9NEQ0,24.5118,24.6092,24.5141,24.6609,24.3059,22.3983,23.4038,23.9246
rsp-3;Q9NEW6,18.6439,17.1079,20.8219,19.1134,21.7125,21.629,20.3594,21.7618
rsp-3;Q9NEW6,17.5725,20.7056,19.123,19.6974,21.8028,20.4768,20.7319,21.7122
rsp-3;Q9NEW6,20.8779,18.6169,17.7194,19.7616,21.6931,21.6999,20.8851,21.3783
rsp-3;Q9NEW6,19.8109,20.49,21.3031,18.2761,22.2342,22.5881,21.2811,21.6338
ech-7;Q9NEZ8,20.5859,20.5496,20.8918,19.0464,24.9126,24.7741,25.1004,25.5557
clc-5;Q9NGJ7,19.6307,20.8742,19.1911,19.8686,21.4615,21.7327,20.397,21.8655
mdf-2;Q9NGT3,19.0275,19.6228,20.342,20.1299,23.8317,23.3227,22.5164,24.9501
hrp-2;Q9NLD1,21.8109,24.3235,23.8303,23.6368,23.311,21.8654,21.8527,23.0279
png-1;Q9TW67,25.8027,26.2779,26.4368,25.6146,25.3912,24.8657,23.9567,24.9578
png-1;Q9TW67,21.8033,21.5125,22.3396,21.7274,25.2625,24.3901,23.4946,25.3562
png-1;Q9TW67,21.3717,23.3611,23.0419,23.8386,23.4475,23.7373,21.8632,23.3822
png-1;Q9TW67,19.5551,17.2737,19.9196,20.6993,21.6609,21.5488,21.2901,21.1507
ubxn-1;Q9TXH9,19.9248,20.8088,18.2999,19.7629,19.6427,20.7947,21.1878,21.8143
ubxn-1;Q9TXH9,20.4744,17.8769,21.0551,17.9613,21.7792,21.2621,20.12,20.1237
ubxn-1;Q9TXH9,19.5533,20.5559,18.9847,21.0962,21.2537,21.5234,20.7582,21.5106
ubxn-1;Q9TXH9,20.1317,21.027,19.8939,20.2286,21.6283,20.5993,21.4857,21.7785
ubxn-1;Q9TXH9,18.4082,18.9354,19.4343,21.2906,25.0659,25.6419,25.0539,24.2513
ubxn-1;Q9TXH9,19.6979,19.0313,19.5107,18.7008,21.206,20.1616,20.2408,21.269
ubxn-1;Q9TXH9,18.7363,17.9511,19.7389,17.8213,20.9873,21.6678,21.4996,21.1044
ubxn-1;Q9TXH9,16.9913,20.3651,19.2099,18.4699,23.8682,22.422,22.7463,25.2364
did-2;Q9TXI3,20.6698,19.3491,19.3012,20.4703,21.8897,21.2521,21.2914,21.5772
atg-9;Q9TXN6,19.0349,20.368,21.2948,18.2051,21.6475,21.2567,20.4628,21.5773
atg-9;Q9TXN6,25.2878,24.1862,24.9822,23.2642,23.3403,22.0423,23.7306,24.8643
pme-5;Q9TXQ1,21.317,19.9908,17.5299,18.222,22.2487,24.1556,23.845,23.6683
;Q9TXQ6,20.2174,18.96,20.0334,20.1032,25.5629,23.2532,24.3245,24.7266
;Q9TXU1,17.6763,19.3648,21.5818,19.6309,21.2374,18.9542,21.1737,21.5472
abt-4;Q9TXV8,23.0901,23.2973,23.0525,23.6276,21.326,21.9244,21.6232,22.1917
abt-4;Q9TXV8,18.5079,18.8978,18.566,16.9428,21.0122,20.3494,20.0943,21.8761
ykt-6;Q9TXZ9,24.4031,21.7565,22.8295,22.2967,21.9709,21.6279,20.4397,21.7354
Y66H1A.4;Q9TYK1,17.0331,18.4628,20.5177,20.2117,21.0624,20.1338,20.9439,21.8346
;Q9TYP8,15.2471,19.369,18.8402,17.9141,21.9674,21.0992,20.6581,20.4788
mca-2;Q9TYP9,20.5508,16.9117,21.558,19.2189,26.1689,26.791,24.8346,26.3358
mca-2;Q9TYP9,18.9507,21.165,20.5818,18.764,20.5046,21.1563,19.5472,20.8611
mca-2;Q9TYP9,19.1834,21.7956,17.5686,21.3924,21.5365,20.1615,21.5201,20.6306
ftn-2;Q9TYS3,27.2042,28.1173,28.1864,26.9517,25.1129,25.1248,25.6224,24.5667
;Q9TYT8,18.5956,18.1648,20.7836,19.3276,25.1307,24.0671,24.7106,25.8299
fbxa-60;fbxa-59;Q9TZ26,17.508,21.0284,19.091,19.2932,22.6139,23.0742,22.9638,22.6065
;Q9TZ58,18.6837,21.2317,18.6988,19.1193,21.9566,20.9751,20.6072,20.3783
ubc-20;Q9TZ69,20.2171,20.1994,18.2465,20.5888,21.1992,21.2516,21.0641,20.5461
ubc-20;Q9TZ69,18.4647,19.9653,19.7887,17.1347,23.945,23.3351,22.9501,23.8025
ubc-20;Q9TZ69,19.4978,19.0253,19.4033,16.7878,25.2371,24.8366,25.0016,26.0922
ubc-20;Q9TZ69,18.9779,20.2567,20.0289,20.285,24.4413,24.1636,24.7404,25.237
T10B11.2;Q9TZI1,18.8867,19.3621,19.5796,17.9912,20.6364,20.6835,20.9076,21.5423
acs-16;Q9TZI7,18.756,17.8423,21.3648,21.0444,21.9558,21.4903,20.1299,21.4456
pfk-1;Q9TZL8,18.8979,21.3368,19.7914,16.6044,22.4872,22.2163,22.0635,22.6023
fard-1;Q9TZL9,17.9956,20.4122,21.9523,19.3608,21.0676,21.4863,21.2172,19.2252
fard-1;Q9TZL9,19.3613,19.5527,20.7189,18.7336,20.749,21.1768,20.2276,20.8221
ins-24;Q9U1P6,17.9628,21.1058,20.3163,19.484,24.3543,25.7721,24.5177,24.7661
ubc-14;Q9U1Q1,17.979,17.9452,20.8541,18.2149,21.7795,19.7646,21.2893,21.5023
vrs-2;Q9U1Q4,17.3025,19.5544,20.3569,18.5922,22.6689,23.9001,22.982,23.8548
;Q9U1S8,18.1222,19.846,21.5023,18.9298,23.4643,22.7015,22.4447,22.1495
dnj-29;Q9U1W0,19.0837,18.311,20.001,19.6642,24.6843,23.6548,23.554,25.3745
tfg-1;Q9U1W1,18.7102,20.2834,21.8499,21.5443,25.4529,25.5398,25.1353,25.0054
tfg-1;Q9U1W1,17.5393,18.7135,20.6344,21.0011,21.5077,21.3134,21.2672,21.6152
lsm-3;Q9U1W8,20.007,21.1841,19.8918,19.1558,20.062,21.497,19.7785,19.5083
lsm-3;Q9U1W8,20.4771,17.8232,18.6885,16.9021,21.4084,20.9138,21.3296,21.5539
;Q9U1X8,20.4656,17.5472,20.1073,21.6344,21.1744,21.3135,21.0229,20.8367
rla-2;Q9U1X9,18.2867,19.6774,18.638,17.6437,25.616,25.0481,24.4822,24.8778
rla-2;Q9U1X9,19.0661,18.7817,19.5512,19.4018,21.4221,20.9836,21.3691,20.9825
;Q9U222,17.4606,19.4174,20.7566,17.5403,21.1757,21.5212,21.1984,21.4755
mif-1;Q9U228,21.1484,19.8438,19.2936,20.0122,19.8233,20.6981,21.3545,21.777
haf-7;Q9U275,19.4545,20.1284,20.4531,18.9718,21.2484,20.5865,20.5583,21.403
haf-7;Q9U275,18.8467,21.2414,19.7338,21.586,21.5971,21.7205,21.1282,20.5005
haf-7;Q9U275,26.7359,27.4586,26.5872,27.4409,24.863,24.597,23.2636,24.5334
tat-1;Q9U280,17.9571,18.7316,19.391,19.587,22.4491,24.0518,23.9181,24.8193
rab-35;Q9U2C3,18.4934,17.8791,18.2602,18.7157,20.0593,21.1661,19.8874,21.591
rab-35;Q9U2C3,22.8731,22.871,23.6349,23.4615,21.8765,21.7428,23.5031,22.2879
vps-2;Q9U2F6,18.6366,17.6672,20.3587,20.1553,21.7479,20.8994,20.9521,21.5567
mrp-7;Q9U2G5,18.036,21.2437,21.3756,19.732,19.9962,20.9724,20.7157,21.6603
mrp-7;Q9U2G5,19.8974,19.8661,19.4037,18.2188,21.1234,21.7531,20.9232,21.8233
eef-1B.2;Q9U2H9,20.1713,18.7477,20.2858,20.139,20.466,20.2355,20.7259,20.4164
eef-1B.2;Q9U2H9,20.2875,17.1678,20.8465,19.1852,21.9586,21.56,20.5984,22.8053
;Q9U2K5,18.0243,17.8732,17.8459,18.5985,21.7368,20.5496,20.7284,21.3746
fkb-2;Q9U2Q8,22.3497,22.9168,24.6001,22.8431,21.8547,20.6398,20.375,20.9202
fkb-2;Q9U2Q8,18.5545,19.8136,18.257,20.6233,24.0771,23.8925,21.5426,22.0719
fkb-2;Q9U2Q8,17.7204,18.1028,20.8111,20.9491,21.8124,19.5801,21.1802,20.0108
gsk-3;Q9U2Q9,19.4872,20.7499,17.9206,18.4172,21.7302,21.0396,21.3025,21.2432
arf-6;Q9U2S4,19.5523,17.491,20.716,18.9721,25.0793,21.7306,23.2442,23.1178
arf-6;Q9U2S4,17.3852,17.3439,20.1601,17.2858,21.3616,21.7557,21.0913,21.5388
arf-6;Q9U2S4,19.6579,18.5595,21.5859,20.0501,21.7041,19.7833,21.0543,20.9434
map-2;Q9U2V9,20.372,18.2263,19.2576,19.731,21.0974,21.6958,20.4658,20.5088
map-2;Q9U2V9,20.4837,19.1042,19.8818,19.0551,20.7628,20.6997,21.5137,21.516
map-2;T27A8.3;Q9U2V9,18.4575,18.1944,19.6182,18.6216,21.6845,21.3944,21.4827,21.7594
prmt-1;Q9U2X0,18.7256,19.5741,19.6638,17.8464,25.7297,24.5213,23.6898,23.7864
pab-1;Q9U302,20.0931,16.7414,21.464,19.0816,24.2832,23.6477,24.1839,23.4694
pab-1;Q9U302,18.2281,20.8389,21.1699,19.6216,25.3845,28.2449,25.338,26.0231
pab-1;Q9U302,19.8888,19.1988,21.1789,19.9325,21.1426,21.5506,21.0807,21.7827
pab-1;Q9U302,17.3102,17.9556,21.9665,19.0549,22.4898,20.7431,22.1912,22.1373
pab-1;Q9U302,17.9274,16.7581,21.819,20.8276,20.8467,20.6794,20.6231,20.6128
pab-1;Q9U302,18.1704,19.2357,19.4566,21.071,21.2758,22.9203,22.1447,22.9438
pab-1;Q9U302,23.8127,23.9422,25.0075,24.2701,26.9281,26.4729,25.0041,26.1263
pab-1;Q9U302,23.9204,24.8538,23.1913,23.8622,24.7718,24.843,24.3926,24.3948
pab-1;Q9U302,21.2031,22.6204,23.8015,22.9419,24.4506,24.8296,23.6378,24.4491
pab-1;Q9U302,24.9508,25.4614,26.3981,25.1568,20.9242,25.9972,24.9336,25.652
;Q9U330,19.6966,20.3423,19.8419,20.2145,20.4989,20.5805,20.3491,21.6219
rpl-31;Q9U332,18.1085,17.5751,19.5799,21.4482,24.5889,24.0662,24.4629,23.7672
rpl-31;Q9U332,21.4288,18.2399,20.1233,21.3771,21.4704,21.6996,21.477,21.594
;Q9U3C0,19.8854,17.2159,19.2789,20.0087,20.7827,18.9393,20.8632,20.9948
dcn-1;Q9U3C8,19.15,21.5599,19.5404,19.2614,21.5861,21.6017,20.0208,21.3656
inx-2;Q9U3K5,23.8406,23.5652,24.7721,23.1483,23.5568,22.2225,23.012,24.9245
inx-2;Q9U3K5,17.5549,20.6197,18.3567,20.2863,24.0523,24.4141,23.3035,22.7296
inx-2;Q9U3K5,19.9638,20.0042,18.4825,18.6108,20.7216,20.3876,20.9414,21.0522
;Q9U3S8,18.1989,20.3065,19.5607,19.7806,21.3648,20.8952,20.2456,21.5423
;Q9U5C1,28.5879,27.6242,29.1544,27.7519,25.4947,24.2132,24.8822,24.8683
;Q9U5C1,17.3556,20.0505,18.5546,19.2348,30.2383,30.3329,29.3783,30.1652
;Q9U5C1,20.2683,20.936,21.8802,18.972,23.865,21.9695,22.4297,22.2397
;Q9U5C1,20.2324,19.0997,20.3787,17.2514,25.6308,23.6103,23.9992,23.2316
;Q9U5C1,19.1795,19.4542,18.3978,20.2827,24.9249,24.756,25.3342,26.347
rab-1;Q9UAQ6,25.0934,24.9488,26.1916,25.5395,25.149,24.7855,25.0121,25.2409
rab-1;Q9UAQ6,22.9361,23.1354,23.7834,25.1694,25.5791,24.7997,24.885,25.3845
rab-1;Q9UAQ6,17.5327,18.9939,19.6269,20.1269,25.2831,24.3789,24.4955,25.6535
mct-2;Q9UAT3,27.1367,27.2849,28.0641,27.7726,26.1248,23.749,25.5463,26.2718
mct-2;Q9UAT3,26.254,26.9326,27.9953,27.8228,26.1505,25.3422,25.4252,25.922
mct-2;Q9UAT3,27.0828,28.2969,28.0549,28.0709,27.8176,27.19,26.5957,27.7565
;Q9UAW9,17.7747,19.2054,20.0155,18.2979,21.6837,20.8956,19.1123,21.9136
;Q9UAZ6,19.7083,16.8099,19.2749,17.4357,24.7267,24.9157,24.3993,25.6493
lem-2;Q9XTB5,19.1622,19.857,20.3492,19.4845,26.7476,27.5979,25.3839,25.6238
rpt-6;Q9XTT9,20.1178,20.5035,18.3952,20.466,21.7274,21.0736,20.618,21.3617
rpt-6;Q9XTT9,20.1905,17.6981,19.0403,17.393,23.5051,22.6358,23.2887,23.9161
snr-6;Q9XTU6,19.5646,18.9656,16.9285,19.4269,25.5024,25.6283,25.2253,24.6177
