geneName,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
nlp-7,10.596,10.8635,10.7865,10.6746,14.3591,14.234,14.4288,14.2967
gpa-12,14.6348,14.7445,14.8415,15.2907,13.7894,13.1636,14.3667,15.1686
pes-8,14.7183,14.3044,14.3081,14.2475,19.6037,18.8887,18.9493,19.4793
pab-2,16.1766,15.9081,15.8764,16.1303,17.4028,17.2246,17.2789,17.059
"CELE_F18H3,4",12.1086,11.2763,13.1837,11.4892,15.2153,16.5665,16.7481,16.4448
ufd-1,16.1784,16.0942,16.1188,16.4375,17.1093,17.5809,17.0037,16.9668
"CELE_F19C7,1",17.1899,17.2194,17.5097,17.3563,15.5847,14.6729,16.8593,14.4328
"CELE_F20A1,1",14.3876,14.0777,14.2391,13.4176,14.2123,12.5748,14.4718,14.9882
"CELE_F20A1,10",16.4709,15.9645,16.4646,15.8986,14.3441,14.4186,14.3253,14.8302
vha-12,20.5947,20.6558,20.6156,20.5361,22.5714,22.2034,22.3006,22.8156
exc-9,15.1918,15.4242,12.6094,15.9849,14.0715,14.342,13.7531,14.4133
czw-1,15.222,15.1299,15.1047,14.8994,16.4815,16.2902,16.9839,14.9274
"CELE_F20D12,2",15.4266,15.3547,16.0966,13.0524,15.1149,15.5145,16.6022,16.1822
"CELE_F20D6,11",16.3151,16.2994,16.6178,16.7265,17.0413,16.895,16.901,17.828
"CELE_F21C10,10",14.3956,14.5923,14.7873,14.5148,16.1119,17.0657,16.7921,16.8587
"CELE_F21C10,9",10.6868,10.7876,10.7647,10.6517,14.1291,14.3954,14.2806,14.2031
"CELE_F21C10,7",14.7774,14.9129,14.7562,15.025,15.9146,17.2033,15.9214,16.625
"CELE_F21D5,1",15.3961,15.4064,15.2593,15.6132,16.6852,16.3676,16.2482,16.7262
"F21D5,5",14.7786,14.9999,14.3777,13.795,14.1459,14.2531,14.436,15.1021
mrps-33,13.2012,13.3237,13.7452,13.4768,14.3151,14.3777,14.2032,15.1563
"CELE_F21D5,3",6.35097,10.8613,9.59163,10.7676,14.3802,14.1293,14.205,14.635
ttr-35,17.9047,17.9918,17.6544,17.8623,18.0994,17.262,17.463,20.3348
gfat-2,13.5129,13.8093,13.8472,13.4823,15.7247,15.9181,16.1187,16.8259
"eif-3,G",17.1479,17.2084,16.7768,16.6165,19.0108,18.2277,18.2598,18.6467
frs-2,16.3167,16.3631,16.6337,17.0681,17.0562,17.1617,17.1479,17.8188
"F22B5,10",13.9105,5.80574,15.3151,10.735,14.0054,14.4235,13.5081,14.0647
ceh-38,12.8872,13.2074,12.442,11.9045,14.3475,13.8448,13.5888,14.4698
nrs-1,17.0094,17.0224,16.9854,17.2895,18.6122,18.3808,18.607,19.2038
"CELE_F22D6,2",12.6955,13.3741,12.6533,12.9596,13.9836,14.1501,14.2767,14.831
nduf-6,17.1135,17.3981,17.2559,16.8983,17.0519,16.0475,16.4206,17.6394
ekl-1,11.8886,10.9252,12.8434,10.9711,17.3237,16.874,17.9929,18.5379
inx-3,14.3425,13.801,14.109,14.0096,16.3338,16.3078,15.7974,17.7247
dlat-1,17.8995,17.8668,18.0637,18.2241,18.9147,18.5963,19.1091,18.6974
fntb-1,13.1554,13.0105,14.1218,9.89032,14.0798,14.1336,12.6374,14.8307
"F23B12,7",13.5697,13.8342,13.2498,13.6448,15.8348,16.2698,15.1016,17.2545
tomm-20,17.3489,17.3378,16.6081,17.4566,19.916,19.2535,19.3676,20.0318
snb-2,15.1879,15.3074,15.1802,14.5952,14.9441,14.1738,15.6078,14.921
"CELE_F25D1,5",10.7285,10.8189,10.5905,10.7803,14.1634,14.4251,14.4475,14.9416
ppm-1,16.8183,16.7211,16.6935,17.1751,17.4779,16.1529,17.1014,17.7354
ifd-2,15.5937,15.7346,15.4762,15.5697,14.9327,13.5315,15.6257,14.8937
dur-1,19.2918,19.3551,19.3397,19.3392,18.2984,18.3695,18.2652,19.1652
col-140,12.6586,13.8031,12.2887,13.1261,18.1615,16.9016,17.3172,18.5154
nhl-2,13.9947,14.4566,14.291,14.2004,16.0222,16.0188,16.3089,17.9423
cee-1,13.6556,13.6736,13.7366,13.5581,15.4551,15.3509,14.8313,15.7173
rrt-1,16.2922,16.58,16.1169,16.1419,17.2817,17.2449,17.9033,17.9814
rpb-8,14.9362,15.2138,14.7693,14.9255,16.3994,16.0508,16.0851,16.8364
"CELE_F26G1,5",0,5.8498,10.4943,0,13.9677,14.0577,14.1702,14.5394
msp-3,20.722,19.9197,19.0753,20.2846,24.7326,24.1056,24.1658,24.4587
pcca-1,18.5099,18.0931,19.054,19.1521,20.0191,20.1794,20.0848,19.9482
vrk-1,13.0208,14.0409,13.3842,13.4657,14.4012,14.3432,14.3367,15.1395
"CELE_F28B4,3",16.842,16.6386,17.2479,17.1108,18.6156,18.7992,18.6808,19.2024
cpf-1,13.1733,12.6979,11.5372,13.7043,14.4224,14.1568,14.1578,14.9913
suf-1,15.1598,14.1413,13.1603,14.9631,13.9761,14.2961,14.4442,15.04
rpl-26,18.3355,18.1947,18.5283,18.6761,18.0337,18.0889,17.5198,19.2747
wdr-46,14.1362,14.3692,13.4505,13.7379,15.9929,14.6671,16.3194,16.6697
thn-2,16.5581,16.9814,16.5201,16.5273,17.1063,16.5959,16.9658,18.528
rps-23,18.6606,18.3815,18.8359,18.3296,20.8031,21.2525,21.1979,21.4482
"CELE_F28H7,3",13.7061,13.7002,14.4981,12.9731,14.2924,14.3499,14.4324,14.9999
hum-1,13.3115,12.9666,13.5475,13.6002,13.4486,14.3689,14.1582,15.1222
sqv-4,15.9411,16.1737,15.8946,16.1618,17.7022,17.828,18.0699,17.9443
"F32A5,4",17.9948,17.749,18.0129,18.5743,14.3525,13.6424,13.7341,15.061
aqp-1,10.728,10.8584,10.7617,10.5099,14.2902,14.3414,14.47,14.9887
lsm-4,16.1624,15.9587,16.6077,16.4393,16.3919,16.2648,17.7565,17.2456
"CELE_F32D8,5",16.2933,15.5289,12.6244,16.0942,14.4307,13.6287,14.1745,13.8808
emo-1,15.2646,15.2529,15.593,15.5895,17.1884,17.0218,17.334,16.98
ima-3,15.0701,15.1019,15.6032,15.4843,15.6233,14.9209,16.7747,16.0306
cec-4,14.2655,14.7373,14.1253,14.0796,15.8415,15.26,15.4918,15.7642
cec-5,14.2427,14.8011,13.8081,14.0496,17.3775,16.7898,16.6861,17.3995
best-14,14.8984,14.4134,15.0673,15.1975,17.2475,18.1637,17.364,18.0817
cat-4,10.7355,10.7994,10.6893,10.6421,14.1388,13.9005,14.2229,15.0261
tsp-8,15.66,15.8175,16.0235,16.1794,15.9441,15.2137,14.619,17.298
golg-2,14.2459,14.6382,13.8853,14.3633,15.6672,15.4432,16.6783,16.543
pxn-1,13.8137,13.0278,12.7871,13.25,16.8227,16.3174,16.5791,18.3293
"CELE_T07F10,1",14.3523,14.0549,14.351,14.5271,16.9653,17.1149,17.0036,16.9204
"CELE_R31,2",15.8059,15.7657,15.5403,16.4119,17.4711,17.3651,19.6332,18.3466
"F13E9,13",13.4806,14.7269,13.2654,12.6758,14.1181,14.3351,14.4439,15.039
smg-6,12.7379,12.7098,11.9453,13.1099,14.2833,14.4227,14.4801,14.8124
"CELE_F10G7,10",10.6595,10.6571,10.7299,10.8092,14.5111,14.2766,14.3878,14.7482
tag-343,14.2956,14.5946,13.8122,13.5093,14.3779,14.2768,14.4497,14.9691
"CELE_T10H9,8",15.731,15.7803,15.4912,16.3947,15.9313,16.4115,16.0663,15.2472
rps-24,18.0643,17.5129,17.1747,17.494,16.9786,17.801,17.3401,17.5356
add-2,17.3515,16.9948,15.6137,17.5574,15.0283,14.6617,14.2339,17.2299
"CELE_F13H10,8",12.8703,13.1061,11.8743,12.9087,13.9749,14.1643,14.4669,14.9159
acl-5,13.1416,13.212,13.7383,13.6244,14.1107,14.2147,14.4138,14.559
"CELE_F35A5,2",10.6304,10.6692,10.6441,10.6093,14.1798,14.1918,14.4161,14.8021
"CELE_F35A5,1",13.0665,13.0036,14.26,12.5553,16.0211,19.8967,19.9787,16.6682
piit-1,12.8507,13.1406,12.1993,13.3641,14.4805,14.0742,14.2145,14.9256
nlp-24,15.1387,15.4507,16.4236,14.6642,17.7773,16.7826,17.3049,19.2835
dhs-20,13.8155,13.5309,13.9398,14.516,15.5645,15.6581,15.5031,15.5969
tag-290,14.4455,14.2527,14.8908,14.3558,16.4795,15.8773,15.7292,16.745
pfn-2,18.0608,18.0543,17.9486,18.076,18.5193,18.6637,18.891,19.8499
"CELE_F35D11,5",14.2898,14.6554,14.3001,14.4213,16.267,15.8993,15.5037,16.1361
"CELE_F35D11,4",18.0784,18.0127,18.0976,18.1479,19.1895,18.9638,18.9456,19.291
mlcd-1,14.1783,13.6765,13.0646,13.3779,15.7713,15.3164,16.015,15.3346
idhg-1,16.4599,16.433,16.7611,16.7388,16.8044,16.3505,16.1649,16.396
"CELE_F35G12,7",13.311,15.2573,13.5034,9.38727,11.2852,12.5467,13.8363,15.0811
asb-1,16.9006,16.8764,17.1052,17.1865,19.8113,20.1139,19.2903,19.4547
"CELE_F35G12,11",13.9799,13.9344,13.9002,13.4784,14.4967,13.4257,14.0361,14.9253
"CELE_F35G12,12",15.3042,15.2726,15.4304,15.5238,16.704,16.7738,16.296,17.2431
wdr-48,13.3652,13.4897,13.0462,13.4752,14.4987,13.9941,14.4439,14.7446
smc-4,12.6424,12.6923,12.2635,12.7328,16.9975,16.8161,17.309,15.8671
marb-1,17.931,17.8706,17.7867,17.8745,17.5784,17.8714,17.3445,18.2109
"CELE_F35G2,1",13.1626,13.2225,13.4596,14.2131,13.8804,14.2245,13.6997,14.9889
phy-2,13.7107,13.8279,13.5398,13.666,14.8111,15.5215,16.3533,18.0571
"CELE_F35H10,6",11.5456,10.5553,10.8275,11.5681,14.1007,13.79,14.8978,15.4559
ugt-58,13.0321,13.2718,13.2516,13.391,16.7188,16.3531,15.9944,15.688
ttr-20,20.2011,20.3652,19.7784,20.4506,13.5613,13.6494,14.1813,14.6444
fkb-1,17.4466,17.5223,17.6142,17.7397,20.3498,20.4864,19.099,20.6304
nlp-10,14.866,15.2065,14.3854,14.7597,16.5324,15.7899,15.8383,15.4269
gcs-1,15.2008,15.2994,15.464,15.2839,16.3433,16.1014,16.4443,16.8758
acs-4,17.0707,17.08,17.1921,17.1862,18.2801,18.1035,18.4651,18.6473
"CELE_F37C12,3",15.9411,15.6513,16.735,16.6702,19.3943,19.9545,19.8242,20.1411
exos-9,12.1843,12.8053,13.3273,13.6927,13.9131,14.3695,14.0553,15.0168
"F38B2,4",17.3323,17.1039,17.3164,17.01,18.2494,18.561,17.8335,19.218
"CELE_F38B6,4",14.8351,15.0996,14.395,15.073,14.842,15.7241,14.3156,15.0806
"F38E1,9",12.6815,13.2242,13.6612,14.1791,14.3727,14.0242,14.4428,15.1149
"hsp-12,3",19.5292,19.5216,19.3127,19.1871,20.5373,20.0603,20.1008,20.9005
cpin-1,14.8095,14.7143,14.0125,15.3363,14.037,13.6202,13.6303,15.099
copb-2,15.6007,15.7486,15.4399,15.3553,17.8984,17.4285,17.156,17.9164
"CELE_F38E9,5",15.5945,15.3071,15.6745,15.7516,17.6056,18.4972,17.7375,17.9513
"CELE_F38E9,1",13.4183,13.4016,13.4202,13.0859,16.3902,16.964,17.3141,17.3809
"CELE_F39H12,3",15.1991,15.0112,14.9286,15.3808,16.4267,16.0552,16.4583,17.0231
csq-1,17.826,17.8425,18.0951,18.1634,18.7899,18.2707,18.2295,19.0499
rps-11,17.7203,17.8584,17.7374,17.6776,18.4361,17.979,18.4592,19.205
"CELE_F40F4,7",14.105,14.1237,14.0711,13.7808,14.923,15.0959,15.4207,16.0295
lbp-1,19.1619,18.6535,19.681,19.7763,17.0949,17.5332,18.022,18.6855
lbp-2,19.9813,19.6507,20.0342,20.1316,20.2442,19.7934,20.2191,20.1615
rps-9,17.966,17.8915,18.4121,18.449,19.4292,19.4386,19.1504,20.1777
lsm-1,14.8637,14.9488,14.5491,14.5528,15.8648,15.2727,15.5547,15.2436
"F40F8,1",14.8474,14.8576,15.462,15.4712,17.0824,17.75,17.4706,16.3769
drap-1,10.3693,10.8505,10.6943,10.8206,14.1796,14.0642,14.2671,14.9141
"CELE_F40G12,5",15.5618,15.5631,15.7994,15.8678,14.9695,15.8453,15.2524,16.5811
"F41C3,4",13.7951,13.7801,13.7173,13.7889,14.2554,14.1918,14.4115,15.1671
acs-11,15.7456,15.7033,16.1012,16.3071,17.106,17.3927,18.0429,18.1817
fip-5,18.0344,17.739,18.6457,18.0189,19.3355,20.6067,20.3229,19.9759
fipr-21,19.1764,19.208,18.9735,19.1653,20.5647,19.9713,20.486,21.0091
"CELE_F41G3,6",14.0913,14.2598,14.0725,13.8318,16.7972,16.3288,15.8283,16.378
elo-5,10.7173,7.43165,12.9303,12.7933,14.199,14.0307,14.1197,14.6559
elo-6,14.5443,14.3464,14.1614,14.1701,14.833,15.2847,14.248,16.734
abcf-3,15.262,15.4326,15.1327,15.1501,16.1744,16.0077,16.1547,15.2356
"CELE_F42A10,5",17.5658,17.5972,17.2606,17.1814,19.1617,18.9888,18.6732,19.9002
"CELE_F42A10,6",15.8478,15.9118,15.765,16.0268,18.3405,18.2789,19.495,18.7631
"CELE_F42A10,7",14.2359,15.4246,13.9402,13.4789,14.4622,14.0105,14.4613,14.6323
grl-4,12.4827,12.3304,12.0458,10.8382,18.2229,17.7435,17.27,17.9825
"CELE_F42C5,9",16.0135,16.1214,15.9077,16.0984,16.1294,16.0849,15.7698,17.1124
ifo-1,15.0108,15.0031,14.6748,14.6698,16.3611,17.2733,13.9896,17.1733
tni-1,16.3929,16.7162,16.42,16.4758,17.4513,17.0243,16.3373,18.1508
"CELE_F42F12,4",14.0609,14.2227,13.6433,13.9694,14.0152,14.7951,14.3676,15.1363
"CELE_F42F12,3",13.4285,13.3616,12.7224,12.9759,14.427,14.3125,12.9949,14.9168
alh-11,14.0462,14.1294,13.8085,13.1377,15.0852,14.6245,14.9019,15.2214
"CELE_F43C9,2",15.0655,15.3092,15.8056,16.1466,15.5342,16.6621,16.4075,17.0603
sip-1,20.2951,20.3171,20.0842,20.0383,21.4884,21.9384,21.9391,22.4
rab-33,12.8174,12.6944,11.9526,12.5169,17.9877,18.1356,17.0597,19.1038
patr-1,13.9717,14.019,13.2386,14.2784,14.312,14.3006,14.0288,14.8932
sptl-2,11.5245,11.9002,12.012,14.853,14.3571,14.2329,14.1206,14.4702
nucb-1,15.1978,15.2764,15.1141,15.6477,17.2752,17.2244,17.1451,17.575
ppt-1,13.5443,13.555,13.4564,13.6453,15.1538,14.9412,14.6466,14.4883
"CELE_F44D12,2",15.4667,15.8199,15.5506,14.892,18.2416,17.6402,17.318,18.7747
"F44G4,2",17.1357,16.7848,16.8103,16.4282,16.6972,16.4666,15.7792,17.6367
"CELE_F45D3,4",14.3787,14.3147,13.4602,13.5687,14.4858,14.3531,14.4351,14.3615
mrpl-14,14.9401,15.1692,15.2383,14.8723,14.4221,14.316,14.1615,15.1046
cnep-1,9.60535,9.63544,10.4129,8.22582,14.2846,14.2307,14.2888,15.1628
smg-4,13.8543,14.1186,13.6127,14.1899,16.127,15.7609,15.1976,15.4921
ztf-7,15.96,16.56,15.8381,16.6096,17.4589,16.7457,17.0189,17.1418
"CELE_F46G10,1",15.7554,15.7079,15.9183,15.9219,16.3837,16.4601,16.7808,17.1298
lact-1,10.5326,10.5586,10.8057,10.5342,14.4004,14.4178,14.0473,15.1604
rhi-1,16.4442,16.2784,16.6631,16.7021,18.51,18.1406,17.6008,19.0321
haly-1,17.032,16.989,16.9495,17.1092,17.4641,17.9109,17.8181,18.342
acbp-3,17.5913,17.8446,17.5422,18.1198,16.9435,17.1389,18.151,18.1789
pepm-1,12.9719,13.1931,13.2084,13.9964,13.7119,14.2708,14.428,14.6136
"CELE_F47B8,8",13.6697,13.8942,13.1819,13.2382,14.4583,14.3755,14.2175,15.1657
"CELE_F47G9,1",14.6928,15.2556,15.3229,15.6,16.6065,16.2689,17.0785,18.4979
pqn-39,15.1107,15.0953,14.7516,15.6157,16.3045,16.0331,17.2372,16.6894
"CELE_F49C12,7",13.8412,14.1232,13.669,13.9028,14.4641,13.7459,13.9804,14.0419
rpn-7,15.812,15.8666,15.4957,15.6808,17.7943,17.1406,17.1276,17.3959
"F49C12,11",17.2717,17.0665,17.5113,17.8342,18.7841,18.8187,19.1942,19.8124
dod-23,14.4435,14.1651,14.7267,14.2484,18.2592,18.2673,18.1867,19.2634
skpo-1,17.0853,16.991,17.3915,17.3129,19.4214,20.5075,19.4557,21.0977
"CELE_F49E2,5",18.4575,18.5763,18.1055,18.3514,20.2565,19.9626,19.7614,20.4429
pam-1,17.5074,17.2628,17.7521,17.6216,18.4859,18.654,18.5514,19.5245
cdd-2,16.3838,16.2242,16.5014,16.7353,13.6698,14.2993,13.6155,14.8529
gcsh-2,17.9602,18.1067,18.2749,18.3312,19.2704,20.0948,19.152,19.7216
gpb-2,13.6542,14.6744,13.9743,14.3605,14.4424,14.4163,14.1173,14.8111
"CELE_F52A8,1",17.3515,17.1861,17.9452,17.5885,17.6967,17.9079,18.4135,16.9594
nmy-1,15.188,15.4378,15.1042,15.2993,18.1667,18.2338,17.9645,18.8602
"CELE_F52B5,2",14.6452,14.6044,15.0756,14.9673,17.0109,17.0997,17.3409,18.0041
"rpl-25,2",18.6626,18.5226,18.6117,18.5198,16.1597,15.5803,17.5827,16.5908
ftt-2,20.4968,20.2888,21.3609,21.0029,21.7776,22.8542,22.1664,23.0439
hsp-17,17.5764,17.6447,17.6596,17.4236,20.0353,20.3263,18.7874,20.9741
"CELE_F52E4,5",15.9846,16.2115,16.3491,16.1971,17.2453,16.6031,17.2427,17.2059
pccb-1,17.4172,17.3299,17.7552,17.7547,20.1831,19.986,19.1343,20.7511
sec-3,11.4908,11.9279,11.6455,11.3421,13.9406,14.1004,14.1611,14.2731
let-268,13.6497,13.6948,13.7911,14.2691,17.0264,16.4359,16.7138,17.0417
"F52H3,5",16.99,16.9012,16.8013,17.3312,17.2417,16.9924,17.0363,17.8717
lec-2,19.6077,19.5998,19.6065,19.8741,21.8805,22.2713,22.1868,22.5875
"CELE_F53B3,6",17.5756,17.5974,17.0804,17.3995,17.4822,17.0767,16.8101,18.3552
"CELE_F53B7,3",14.8513,15.1764,14.7013,15.0562,17.3021,16.5413,18.081,18.6612
"F53F4,10",18.286,18.5294,18.012,17.7602,18.0355,18.6151,18.4334,17.5804
"CELE_F53F4,11",15.4499,15.5694,15.6214,16.1481,17.7006,17.3649,17.1724,18.1971
"CELE_F53F4,13",14.6623,15.4243,15.1463,15.288,17.1798,15.9993,16.361,16.8301
tbcb-1,16.0844,15.6461,16.3904,16.3881,16.6497,16.8174,16.7156,16.5522
unc-84,14.2544,14.0753,14.3847,14.012,16.3457,17.045,16.6066,17.2756
atad-3,15.9285,15.8356,16.1662,16.4114,17.1759,16.6103,16.895,17.7291
iff-2,17.3825,17.3286,17.4081,17.2389,20.2726,20.1887,19.7554,20.5233
stc-1,14.4993,14.2706,14.1522,14.8891,14.1144,14.1113,14.0552,15.0546
"CELE_F54C9,3",14.7286,14.7026,14.475,14.8285,16.273,16.654,16.1808,16.8152
col-38,10.6554,12.5037,10.9934,10.6726,14.179,14.3575,13.9842,14.6397
bcs-1,13.5828,12.2569,13.174,13.3685,12.0413,13.9121,14.3487,15.0272
puf-5,11.574,10.6122,10.9221,10.6833,14.4975,13.0665,14.0762,15.0796
arl-1,13.7298,12.871,14.7359,14.2968,14.2313,14.2362,13.6488,14.7824
"CELE_F54C9,9",13.9019,13.3097,13.7782,13.5013,14.1881,14.3183,14.3851,14.9556
"F54D1,6",16.418,16.4469,16.2003,16.4401,18.2245,17.0361,16.0797,18.1448
"CELE_F54D5,3",17.3152,17.1827,16.8854,17.184,20.8911,20.2238,20.2614,21.2201
"CELE_F54D5,4",17.7416,17.4035,18.0212,18.4055,21.4232,21.416,21.2278,21.7136
"F54D5,7",15.8624,15.63,15.8928,16.0915,17.632,16.8256,18.0494,18.8577
dnj-13,16.375,16.4068,16.4932,16.449,18.6656,18.6329,19.1441,19.0268
tag-174,18.4619,18.4892,18.3552,19.1369,21.7811,21.1998,20.9938,21.9179
alh-1,19.008,19.0262,18.972,19.112,19.884,19.7238,20.2535,19.1327
"CELE_F54F7,2",12.7602,12.684,12.2161,11.6754,14.3714,14.1031,14.3125,14.7785
"CELE_F54F7,3",18.0243,18.1952,17.902,17.8389,19.8287,19.1186,18.8873,20.9253
"CELE_F55A11,1",14.3622,13.7181,14.6034,15.1125,14.2613,16.5556,16.0825,15.6565
syx-5,13.7038,13.3435,13.4611,13.5982,14.2427,14.1111,14.0404,15.1648
sel-11,15.8789,16.1472,13.7449,14.937,17.6028,18.2852,17.1059,18.2393
rfip-1,13.2615,13.3969,12.8778,12.8543,14.3412,14.0221,14.2146,15.093
ssp-35,14.7736,14.7642,13.9516,14.1418,18.3836,18.3483,18.2909,17.9336
tsfm-1,15.8625,15.7782,15.7141,15.7797,17.8911,17.0659,17.2299,18.3792
rskd-1,14.7166,15.1035,14.0778,14.9327,14.1756,14.3668,13.6875,14.7356
srpa-68,15.1478,15.1286,15.207,15.4764,16.4375,17.161,17.432,17.1206
aman-1,17.0518,17.0892,17.0399,17.1623,16.2918,16.1401,16.8,17.7056
"F55G1,9",14.2733,14.1614,14.4439,15.0711,14.1553,13.895,14.2723,15.03
rod-1,14.1597,14.084,13.6426,13.6666,14.7647,15.5997,14.5994,15.8648
"CELE_F56C9,7",13.6791,14.0097,13.0192,15.2165,14.5383,16.1743,16.4177,14.5183
"CELE_F56C9,8",13.3175,13.9915,12.9663,12.8579,14.0488,14.3572,14.1644,14.9568
daz-1,13.651,13.7669,13.6371,13.6328,16.0275,14.1311,13.8147,15.533
ddx-15,14.6531,14.5345,15.0303,14.8064,15.9511,15.969,13.6168,16.3357
"CELE_F56D3,1",17.1358,17.362,17.402,17.5309,17.6214,18.8302,18.6211,19.3151
"CELE_F56D5,6",16.1528,15.9645,15.991,16.7639,17.034,17.4284,17.4207,18.4902
ifet-1,15.1351,15.7215,15.3904,15.1285,15.7213,15.1247,16.5559,14.5193
yif-1,16.5439,16.4907,16.3164,16.9699,16.6979,16.0077,15.8766,15.9231
col-160;col-159,10.6145,10.2459,10.6454,10.7792,14.4973,15.4157,14.5836,14.0277
sun-1,10.7072,10.8217,10.8082,10.431,13.6466,13.9393,14.4897,14.9665
byn-1,13.92,14.154,13.9553,14.0636,16.7654,17.4386,16.5288,18.3414
"rpn-6,1",16.437,16.4843,16.6001,16.4727,16.679,17.0527,17.4882,17.4783
"F57B9,1",13.9942,14.3485,13.8621,14.5956,14.3818,14.4457,14.4894,15.1749
mrp-2,15.2075,15.2961,14.9243,15.4837,16.3417,15.2323,15.9039,16.0221
"CELE_F57F5,1",17.2923,17.4465,17.4945,18.2846,19.6973,18.5609,19.3343,20.3896
lys-4,13.3633,13.2452,13.5295,13.541,16.3078,15.1502,14.6227,16.0258
"CELE_F58B3,6",15.6061,15.0529,15.1486,14.716,16.3073,16.8867,16.5519,17.2493
"CELE_F58B3,7",10.5649,10.8176,10.7446,10.7797,13.6261,14.1026,13.9867,14.984
"CELE_F58B3,4",14.1594,14.2134,13.1942,14.22,20.7702,19.5757,19.2174,20.4959
mrs-1,16.3587,16.345,16.3813,16.5235,17.8033,18.1928,18.0552,18.8837
"CELE_F58B4,5",14.7367,14.9461,14.3829,14.9591,17.8482,16.7382,16.3626,18.6211
"CELE_F58E6,5",11.9674,11.0007,11.5289,12.0696,13.9797,13.5459,13.8679,14.9576
acox-3,14.1963,13.8945,13.6053,13.8054,16.2194,15.778,15.3982,15.5398
myo-5,19.6791,19.5699,19.612,17.918,21.6743,21.6699,21.4351,22.0815
amph-1,15.7876,15.828,15.5802,16.0478,17.3721,16.9685,17.1274,18.7493
"F58H1,3",14.8204,15.0132,14.5343,14.7322,13.9539,13.7767,13.1301,15.0921
cri-3,17.8908,17.8044,17.1504,17.7361,20.0506,19.4853,19.8957,21.8438
npp-9,17.5429,17.5042,17.453,17.8076,18.4276,17.9429,18.387,18.5181
"rnh-1,0",15.8693,15.8869,15.7774,15.815,17.4493,16.9626,16.7883,17.6039
ver-3,12.8131,13.3561,12.458,13.0769,14.3328,14.3698,14.4367,15.0269
vps-35,15.215,15.1472,15.4103,14.9448,18.1217,17.0741,17.6841,15.6458
hch-1,13.557,13.5161,13.1815,14.1197,14.2624,14.2298,13.3424,14.8484
ifa-3,17.5051,17.3721,17.3375,17.7411,20.6014,20.4707,19.5559,21.0688
"CELE_K01A11,2",14.9386,14.9761,15.099,15.6775,14.1553,14.1127,14.3188,14.9864
"CELE_K01C8,1",12.6301,12.4423,13.415,13.6497,13.7564,13.5645,14.0628,14.6489
mrpl-10,13.5293,14.3932,13.6598,14.5761,14.0282,14.2543,14.2167,14.9933
nst-1,15.3373,15.3263,15.1435,15.2757,13.7245,15.2371,15.7385,14.302
"CELE_K01D12,6",15.4445,15.0261,14.9849,12.2604,17.3257,15.9732,15.7648,18.005
dcaf-1,15.7292,15.7185,14.3639,16.2204,18.5374,17.9726,16.7251,14.0717
endu-1,15.5436,15.5998,15.8904,15.7193,18.8745,19.0975,18.9907,19.7919
mcu-1,13.8442,13.1558,13.7318,13.8657,14.4619,14.1414,12.9846,14.1371
"pfkb-1,2",14.1739,14.533,14.047,14.1276,16.2125,16.304,15.934,16.0001
"CELE_K02F3,9",15.9669,15.695,16.7473,16.754,13.3347,14.2316,13.5521,14.3703
far-8,13.74,13.5235,13.8086,13.0435,17.7541,17.958,17.3859,17.817
"K02F3,2",14.9523,15.0886,14.9947,14.7721,16.5747,16.0887,16.8752,16.8911
moma-1,17.69,17.7115,17.3858,17.7037,20.5093,19.7175,20.4766,21.7203
rnp-5,15.7351,15.8354,15.171,15.5098,17.1671,16.0984,15.8465,18.8982
sur-5,13.4453,13.7095,12.5558,13.6154,15.4001,14.4442,16.0839,17.2937
taf-10,13.0278,12.5283,12.3282,12.3457,12.9981,13.2284,13.636,13.8132
"CELE_K03B4,2",14.4204,14.5215,13.8902,13.9479,15.5058,15.3679,15.1606,16.0515
"CELE_K03B4,1",14.5394,14.7519,14.0822,14.4775,14.5152,14.2477,14.3524,14.8157
"CELE_K03B8,6",15.5454,15.6597,15.0315,15.2556,14.3099,14.2549,14.1708,14.9097
pfn-3,16.7278,16.9226,16.8618,16.9898,17.8432,17.1666,17.3667,18.8708
"CELE_K03H1,7",12.7455,12.9084,9.49857,11.2306,14.1755,15.2153,15.842,14.651
mlc-6,10.6615,10.8085,10.7816,10.6936,14.3065,14.4382,14.2976,14.9362
"CELE_K04C2,2",14.1226,14.0403,14.1098,14.4321,14.7787,15.0067,14.7388,16.8926
rack-1,18.9695,19.1362,18.9796,18.7717,19.0924,19.0897,19.1451,19.3464
gta-1,18.7055,18.4721,19.1873,18.8935,20.2991,19.4789,19.3668,20.0734
pept-1,12.8095,12.7202,12.6636,12.3728,14.3644,14.391,14.4853,14.7199
aho-3,14.4658,14.4812,14.0539,13.4979,14.1439,14.2419,14.4061,14.766
"cdc-48,3",11.9482,12.3476,12.2909,12.6637,14.7302,14.3401,14.736,15.3634
ath-1,14.7544,14.6962,14.2261,14.3181,14.0757,14.4367,14.1746,14.6204
vacl-14,15.1849,14.6474,15.0608,15.3803,16.0282,16.1647,16.1347,16.6441
"CELE_K04G2,9",15.9856,16.3811,15.4135,15.5792,14.2545,14.2361,14.3224,15.1143
"K04G2,1",16.91,17.0719,16.5759,17.0026,18.4505,18.2308,18.3459,19.402
