geneName;Leading.proteins,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
nasp-2;O17687,23.4338,22.4799,21.2909,22.1552,21.5285,20.3215,20.3309,21.0023
nasp-2;O17687,19.0502,21.8301,21.6854,20.2244,21.4925,20.1527,20.6503,20.9947
nasp-2;O17687,19.5965,20.8504,20.4517,19.7316,20.3815,21.1525,20.3357,20.1911
nasp-2;O17687,20.6219,21.204,20.6039,20.9798,21.6538,20.4733,19.8722,20.827
nasp-2;O17687,19.5392,21.4318,20.3981,19.9147,21.0189,20.9295,21.2873,20.6138
nasp-2;O17687,20.0371,19.3997,20.8709,21.3139,21.8198,20.7793,20.2966,21.0559
hda-1;O17695,22.9543,23.7282,23.3969,22.2221,21.8741,21.1881,19.2292,21.044
;O17742,19.3307,22.2312,23.1235,22.0919,21.6074,19.3993,19.6811,20.759
tkt-1;O17759,26.4108,24.0887,25.5713,24.115,21.6634,20.7243,20.6279,21.4058
tkt-1;O17759,20.3162,21.458,20.3332,18.6312,21.3234,20.5246,21.2346,21.0643
;O17773,19.7971,20.5921,21.7801,19.2374,26.557,24.5442,24.4379,25.229
;O17785,23.8407,25.7497,25.9461,23.9729,26.2103,25.2873,24.689,25.7169
;O17785,21.0711,20.9677,18.9165,19.9936,21.9176,21.0509,20.9551,21.0949
;O17893,20.3575,19.9467,21.1882,21.2399,21.7568,21.0533,20.5754,20.6956
ctg-1;O17907,20.835,21.0157,21.0176,21.0781,21.1225,21.1264,21.1089,21.0974
ctg-1;O17907,24.6999,23.6735,24.4702,22.1565,22.5797,21.8037,21.8661,22.1666
ctg-1;O17907,22.8815,24.8994,24.5321,24.3474,21.7073,21.1836,20.6518,20.3204
ctg-1;O17907,23.7862,25.6474,25.0744,24.5975,24.1583,24.4385,23.7035,23.997
enu-3.6;enu-3.4;enu-3.5;enu-3.2;enu-3.3;O17914,23.9642,25.14,24.8376,24.2908,26.7901,25.4821,24.631,25.2561
ran-1;O17915,23.1383,24.2906,24.4149,24.7598,25.2192,23.8814,23.7649,25.0018
ran-1;O17915,21.1891,22.782,21.9704,21.2653,21.1449,20.2938,21.1626,21.1361
ran-1;O17915,19.9423,21.0317,21.9704,19.0958,20.0108,20.449,20.9388,19.9621
K01G5.5;O17919,24.8884,25.5666,25.6438,24.3193,26.3532,21.6902,24.2986,20.8895
tbb-1;O17921,21.0954,21.1782,20.9925,20.5864,21.8021,20.4722,21.1359,21.1392
tbb-1;tbb-2;O17921;P52275,20.0486,21.2912,21.8522,19.8704,23.7614,22.9003,22.4994,23.922
tbb-1;ben-1;O17921;Q18817,19.8993,21.2536,20.7218,21.3374,21.482,20.8805,20.8833,19.9555
arrd-11;O17981,24.099,24.6533,23.1306,24.8987,20.0945,20.3566,21.2971,20.4938
;O18131,20.8063,21.5001,21.8106,20.1511,20.2884,20.1657,19.8354,21.0777
ogt-1;O18158,21.6385,23.2106,23.7505,22.2188,24.0023,22.3324,22.9398,21.2745
ogt-1;O18158,20.304,21.7298,20.8673,19.8174,21.969,20.9409,21.3489,21.3977
maea-1;O18188,20.4656,21.7863,21.8312,21.041,21.7698,21.0381,21.3542,20.9888
;O18224,20.8706,21.8917,21.5475,21.0763,22.6628,21.3362,21.0397,22.2618
;O18224,20.4928,21.0415,19.1839,20.5432,21.7812,20.9254,19.8358,19.7213
Y57G11C.3;O18229,20.9978,21.2378,20.9059,20.1244,19.8455,20.2532,20.4939,19.1197
rps-18;O18240,21.018,20.9449,21.0898,20.8602,25.5751,24.7183,22.9346,25.0113
rps-18;O18240,21.8875,23.3879,22.0171,23.9838,23.1396,22.6282,23.4434,22.244
;O18307,23.0889,22.9215,22.7403,22.2789,21.0057,20.9424,20.7296,20.7779
;O18307,22.238,22.7213,22.7403,21.6396,20.9375,19.9454,20.9786,20.9013
;O18307,20.5655,20.3737,20.9779,21.4167,22.3251,23.5896,24.6674,24.2095
;O18307,19.7966,21.3444,20.6082,21.3477,25.0762,23.6013,25.5801,23.9083
;O18307,18.5805,21.6214,21.6824,21.2571,22.9464,20.5634,22.8146,20.2134
rps-19;O18650,21.9559,22.2918,22.7774,21.9918,21.2889,20.8598,19.7231,20.4785
rps-19;O18650,26.3721,27.1313,26.6821,26.5306,27.1425,25.4926,26.0171,26.2124
rps-19;O18650,20.281,21.9238,21.6505,21.2112,21.8056,21.0178,21.1516,19.6297
rps-19;O18650,23.7897,24.1957,24.2381,24.1244,24.5885,25.2171,23.0145,25.677
rps-19;O18650,20.5744,21.2671,21.2084,20.7243,21.7309,20.8311,20.8522,21.142
rps-19;O18650,20.9314,19.8639,21.8635,21.2129,21.5834,21.2024,21.3328,20.6641
;U4PF18,20.1461,21.1959,21.5022,20.2011,23.303,22.139,24.1437,22.1802
perm-4;O44144,21.5919,21.6176,22.3587,21.7379,21.955,23.087,22.1529,23.0158
perm-2;O44145,19.3138,21.8123,20.7388,20.4789,20.8296,20.7445,21.0492,21.0278
;O44154,24.5653,23.7954,24.0111,22.9392,23.663,22.5568,21.003,23.6303
rfc-2;O44175,20.2123,21.8598,21.794,20.4249,24.6512,24.6655,25.9655,25.1547
rme-2;V6CIR8,22.5675,23.0346,25.2049,22.2768,22.3628,22.8071,23.2359,23.6815
F37C4.5;O44400,22.0342,24.5095,24.1613,23.3658,25.0968,24.16,22.6244,23.1754
F37C4.5;O44400,20.1837,22.917,24.2713,22.6531,23.136,22.2409,22.6151,23.1089
F37C4.5;O44400,23.5227,23.4554,22.929,23.3711,21.4225,21.014,20.7248,21.277
otub-4;U4PEY4,25.3763,26.531,27.7191,26.3369,29.1337,24.3127,23.8231,24.7608
May-02;O44441,20.5976,20.8038,21.0519,19.9565,23.1169,23.2528,22.6323,22.7119
May-02;O44441,20.5087,21.9397,21.0967,20.7404,20.9392,19.8067,21.1254,20.8404
;O44444,20.1148,21.5114,20.6496,20.6311,21.7372,20.7919,20.3365,20.8014
snpn-1;O44445,19.2336,21.5581,20.3027,21.0457,20.2851,19.9875,20.5748,20.8489
snpn-1;O44445,24.2766,22.8641,22.6359,23.5197,24.2257,23.6829,22.7676,23.9001
rpl-20;O44480,20.7717,25.0247,24.7694,23.6836,26.4476,25.5386,24.9841,25.8153
rpl-20;O44480,28.2979,28.0125,29.0046,28.0638,28.8471,25.4567,24.8414,25.7383
rpl-20;O44480,24.1134,24.9459,24.6333,25.3858,21.9631,20.3861,21.138,20.6753
rpl-20;O44480,24.7959,27.5599,27.2157,25.1618,28.8318,27.4728,26.6445,27.2044
rpl-20;O44480,25.5818,24.0738,24.3451,23.2593,24.5884,23.9128,25.7726,25.0196
rpl-20;O44480,25.6897,26.1812,26.4329,25.9314,26.2784,25.8358,26.3883,25.3095
rpl-20;O44480,24.2027,22.4724,21.8803,21.0654,23.6099,22.0255,22.3982,22.2649
rpl-20;O44480,24.9609,26.3837,26.5815,26.6011,21.717,20.7745,20.7202,19.3845
fnta-1;O44501,23.7171,24.2192,24.2199,22.2834,22.7575,21.9657,21.9411,22.9438
;O44557,21.8163,23.7741,24.2124,24.16,21.7192,20.976,20.8806,21.0224
acs-3;O44560,20.2642,21.3628,20.8847,19.5437,21.2768,20.5499,20.3459,21.141
tni-4;tni-3;O44572;Q9XUN9,24.4827,26.811,26.5349,26.2293,26.3915,24.1229,26.7671,26.8936
hacd-1;O44608,25.4058,27.0179,27.1994,26.0149,30.4982,27.0587,24.836,26.4134
;O44735,24.5647,24.3936,24.2093,24.3709,24.1435,21.8797,23.058,23.7988
;O44735,22.6325,22.5203,21.4886,22.7971,21.6576,20.3701,21.2966,20.6741
;O44735,20.5411,22.2782,24.5666,22.3396,26.151,24.5667,24.8183,24.3069
bag-1;O44739,20.4465,21.6553,20.5988,19.6965,21.5586,20.479,20.8214,21.2963
snf-1;O44752,24.2361,25.7455,25.2012,25.4908,25.7282,25.7946,24.0701,24.7215
;Q9BL61,24.5613,26.949,26.5395,25.3625,28.6864,27.83,27.0549,27.8302
;Q9BL61,24.6731,24.3146,24.3966,23.6622,26.2184,25.0186,24.5973,24.0143
;Q9BL61,22.0813,25.34,24.5329,23.9765,27.2631,25.715,25.359,25.9194
vpr-1;O44782,23.257,22.6621,23.0207,21.6811,24.1604,22.5072,21.3391,22.1531
fgt-1;O44827,22.6915,24.6036,23.3115,24.0711,25.5397,23.3274,22.9114,22.0895
arrd-1;O44847,20.7054,21.1672,21.3802,21.0467,21.9557,20.5738,21.2842,21.0502
arrd-1;O44847,24.931,24.1309,24.2545,24.9896,26.4549,21.7934,23.2277,22.3688
arrd-1;O44847,20.0735,21.2356,21.8795,19.2921,21.3192,20.4358,20.5529,21.0532
arrd-1;O44847,19.9918,19.9867,20.4585,21.2887,21.3617,21.1386,20.5274,21.0411
arrd-1;O44847,20.1011,21.1551,21.593,19.608,21.6034,20.0829,20.2957,20.8948
;O44885,21.0089,21.929,21.6479,21.3682,21.8929,21.0351,20.8613,20.7665
inx-13;O44887,20.9851,21.5121,21.3203,20.0596,24.2156,24.8178,23.2809,22.4562
haf-9;O44897,20.3351,21.6497,21.1976,21.2633,24.2419,23.9939,23.5112,23.6575
haf-9;O44897,21.5336,25.289,26.4266,24.4262,25.6432,24.6726,23.8043,24.0093
haf-9;O44897,23.5471,24.4609,25.4346,23.2087,24.4265,22.39,23.0383,23.2408
;O44951,21.0779,21.2329,20.0276,21.0793,21.7802,21.1632,20.6415,21.395
;O44990,20.7664,20.9625,21.3394,20.802,24.6591,22.0516,23.104,22.5113
;O44990,20.9724,22.8271,24.2107,21.8174,25.1212,23.1186,23.9262,22.8722
;O44995,23.0383,25.2412,25.6822,24.1951,25.5448,21.5087,21.6238,21.8136
nol-5;O45012,23.3342,24.3345,23.9083,23.1746,20.2059,19.9443,21.2985,22.6107
;O45060,20.0886,21.7661,20.3424,19.5763,23.9209,25.9011,22.9094,22.67
;O45060,27.3159,29.2403,29.2844,27.8271,28.8675,25.9391,26.181,25.9755
;O45083,24.0164,27.1029,27.5796,24.6261,28.6094,25.4934,26.0432,24.4636
swt-1;O45102,20.8484,21.8057,21.2742,21.226,21.4765,20.7431,21.28,20.8211
swt-1;O45102,20.1487,21.2001,21.3112,21.1852,23.3963,23.5692,23.4134,22.8655
folt-2;O45166,25.03,27.3998,27.5072,27.1982,27.8911,26.1148,24.4616,25.7312
folt-2;O45166,22.9029,24.9262,23.758,24.0149,20.5539,20.4671,19.5103,21.0508
tin-13;O45319,20.9128,21.8314,21.0019,20.9651,21.8509,20.6705,21.028,20.9109
fkb-6;O45418,23.9669,22.7252,22.4045,23.1054,23.8281,22.9575,25.3215,23.7344
clec-66;O45445,30.8004,28.8109,27.3125,30.4977,29.5652,29.6805,28.1273,28.5601
gst-38;O45451,19.2762,20.0046,21.1485,21.1733,21.4552,20.554,20.8647,20.7241
oac-20;O45470,24.3793,25.1224,24.8087,25.5393,25.5016,23.3053,24.2497,24.8492
oac-20;O45470,26.6383,28.3987,27.4903,26.568,28.2385,27.4802,25.7133,27.162
oac-20;O45470,26.3906,26.4238,26.4163,24.8225,21.6567,20.5673,20.1773,21.0433
oac-20;O45470,21.9171,23.4851,23.4481,22.9094,22.9258,23.359,22.9773,22.3598
uev-1;O45495,20.6074,19.7564,21.0808,20.7891,21.0996,19.6451,21.1588,20.8715
rps-26;O45499,20.7363,21.6882,21.8725,20.1319,21.426,20.7146,20.2946,21.3631
dnj-12;O45502,24.2324,23.2547,23.2283,22.6372,23.7258,23.4172,23.4275,22.1421
;O45562,20.993,20.1163,20.4032,21.3746,20.4915,21.1651,20.6588,20.9527
cpf-2;O45577,17.3309,21.5033,21.2067,20.8398,20.4691,21.0886,21.1805,21.4193
cpf-2;O45577,20.4052,21.4097,21.5823,19.7645,20.9858,20.5048,20.8973,20.8077
btb-20;O45593,23.0841,24.0407,24.3971,24.3419,23.4937,21.9829,21.2723,21.9655
btb-20;O45593,25.0251,24.3407,23.9978,23.4368,21.4061,21.1759,21.2187,20.9625
;O45665,20.7379,21.7526,20.5374,19.897,21.0862,20.4131,20.9496,21.2733
;O45719,21.0516,20.7029,21.0469,20.8514,21.1947,20.287,20.6494,20.3306
;Q6BEV8,23.6332,23.566,22.0213,22.2499,21.5392,20.8856,20.911,21.2246
;O45723,20.3541,21.335,22.3245,22.0425,24.5169,25.8895,24.5549,26.5344
;O45723,19.4097,21.1979,21.4917,20.2679,21.7131,20.915,19.732,20.5844
cpl-1;O45734,19.5449,20.7957,20.4851,19.73,20.6144,20.9787,20.5687,20.4111
;O45783,18.3747,21.9399,20.5727,20.7195,21.1442,21.2362,20.4303,20.6115
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,24.1108,26.4971,26.9004,25.1004,27.0623,26.5539,26.0812,25.2041
act-5;O45815,21.8361,26.1734,26.1707,25.3452,26.2732,25.0896,24.6268,25.2408
act-5;O45815,22.3761,26.0214,25.296,24.0175,25.8537,24.0122,24.1381,23.5319
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,25.808,27.8287,28.1157,27.1006,27.4999,25.898,24.4458,27.8592
act-5;O45815,23.642,24.4801,25.011,24.8922,24.7366,23.6819,22.4295,23.5054
;O45841,20.927,20.4114,21.6082,20.1493,22.8112,20.9381,22.2788,21.3823
ant-1.1;O45865,20.3149,20.4413,20.5111,21.2419,24.2857,22.531,25.4035,23.5873
;O45871,20.6622,20.9091,21.2902,20.9701,21.6201,21.2212,21.0458,20.4435
lec-1;O45904;P36573,23.566,25.5401,25.4449,24.704,25.6841,23.272,22.8818,22.0203
lec-1;O45904;P36573,20.6419,21.298,20.9355,21.0456,21.8371,19.3487,21.3331,21.0502
lec-1;O45904;P36573,24.5351,24.3299,25.3706,23.8249,25.232,25.4359,23.6088,25.1587
lec-1;O45904;P36573,23.8519,24.4467,24.2686,24.1741,24.8047,22.211,24.238,22.8055
lec-1;O45904;P36573,20.3353,21.0546,21.3637,21.2275,25.7983,25.6784,24.1438,25.1199
lec-1;O45904;P36573,19.5966,20.7443,20.4125,21.032,22.0411,20.9295,21.3787,22.136
rpl-18;O45946,24.6415,24.5181,25.0754,24.127,26.4493,24.591,22.8216,24.5652
rpl-18;O45946,19.8424,21.3378,20.9738,20.7036,26.4842,26.8686,25.0826,26.5772
rpl-18;O45946,27.0226,27.0089,26.8774,26.0802,27.5502,26.0851,25.4842,26.2639
rpl-18;O45946,25.7041,27.5047,26.6984,26.5302,26.4983,23.8818,22.3208,23.5266
rpl-18;O45946,26.3943,26.7278,27.042,25.5133,27.8537,26.8229,26.5399,26.6662
rpl-18;O45946,19.8073,21.7653,21.7811,20.9762,24.2248,23.0012,23.7831,23.7267
;O45951,19.5717,20.7748,20.6861,21.1172,25.1895,26.4018,23.9994,24.2533
lgc-30;O61216,20.564,21.6414,20.4082,20.9137,20.4434,20.8433,21.1816,20.4502
;O61217,23.3849,24.4465,24.4794,24.1087,24.5344,22.4047,24.4754,21.1754
pqn-59;O61708,20.3195,20.8288,20.9639,20.167,21.96,21.0531,21.0029,21.199
pqn-59;O61708,19.9494,21.5747,20.2239,20.4328,21.6795,20.9922,20.5448,20.8119
rpn-10;O61742,26.0952,25.3345,24.5575,24.8741,26.1681,24.3234,23.8797,26.2516
inx-15;O61786,20.1708,21.855,21.6181,21.221,26.6999,26.8763,25.8704,27.6928
rpn-8;O61792,20.8294,21.3426,21.1738,19.2836,20.2395,21.1877,20.4609,20.4999
eif-3.E;O61820,20.9808,21.7274,21.3652,20.9713,22.1578,21.5755,21.62,22.4038
arx-7;O61861,18.9275,20.9335,21.8029,19.9863,20.4342,20.8396,21.2869,20.9049
;O61865,20.5816,20.5672,20.9698,19.5322,20.6584,20.7328,21.2999,21.145
;O61974,23.2821,25.454,25.6093,24.4219,21.8443,23.0537,23.257,23.5156
C08F11.11;O62053,20.5406,21.5661,21.42,20.8087,21.1516,20.4597,21.2376,21.2222
;O62071,20.7234,22.4039,23.0809,23.0451,23.1342,20.9722,21.136,22.0461
inx-14;O62136,22.7668,23.4382,23.0995,23.9135,22.8373,23.6728,20.5176,20.6066
scrm-4;O62149,19.6406,21.5977,21.5549,20.3101,21.6811,20.6767,19.8308,20.0835
scrm-4;O62149,22.8197,22.7217,22.7155,23.2138,20.8581,21.1492,20.306,20.2799
cey-1;O62213,20.6289,23.2829,23.5893,23.9941,24.8756,24.7482,23.3597,23.7497
cey-1;O62213,19.7151,19.0634,20.2709,19.8292,21.9687,19.9978,21.1858,20.986
F33H2.3;O62220,20.6976,21.2458,21.7822,20.1783,21.6843,20.2735,20.271,21.0875
F33H2.3;O62220,20.5068,20.0649,20.5241,19.5037,21.7945,20.9123,20.9824,20.8614
F33H2.3;O62220,19.6679,21.4865,20.4364,21.0447,22.1861,20.4386,22.63,21.4484
syx-7;O62236,19.1475,23.203,21.9739,21.84,24.0674,23.5798,25.3408,26.0981
syx-7;O62236,20.4303,21.4915,21.1454,21.1915,21.8277,20.6811,21.0238,20.1578
syx-7;O62236,23.568,23.6485,23.3308,24.5213,24.4462,22.2222,23.2381,23.6441
syx-7;O62236,19.2591,20.9057,21.7663,21.0264,21.9556,20.6523,19.3752,20.7184
tim-16;O62250,21.8815,22.4502,22.1384,21.2247,21.1065,21.127,21.1214,21.2852
;O62261,19.6245,20.5413,21.6933,20.3096,21.8073,20.6612,20.8718,21.2179
dct-18;O62277,23.2413,22.9191,24.3706,21.5466,25.5657,24.2499,23.0824,22.4851
;O62317,19.9366,21.2074,21.2058,20.3638,22.6415,23.1031,22.3383,23.2154
;O62317,21.1059,20.9198,21.7932,21.2096,20.8719,20.7503,20.6558,20.441
;O62317,20.9765,21.6624,21.1351,20.7893,23.6941,23.2375,22.74,25.3528
;O62317,20.4432,21.5364,21.2742,21.2515,21.3306,20.5135,20.5678,20.6926
;O62317,22.5673,22.5487,22.1094,21.0522,25.5847,24.4321,26.7169,26.0272
;O62317,21.0804,21.8126,21.334,20.5225,21.8529,21.207,21.1994,19.864
;O62317,20.6187,21.2652,21.4318,20.7834,20.5166,20.8734,20.0153,20.8692
;O62317,21.0052,21.6648,20.517,21.0474,22.7155,22.3917,22.6542,22.2226
gpx-2;O62327,20.7624,21.8306,20.6729,21.2245,21.7469,20.7473,20.8317,19.89
gpx-2;O62327,20.9275,21.4047,21.702,20.5262,21.557,20.5183,21.1349,20.7466
cdh-7;O62328,22.7716,23.2228,24.2149,21.1772,24.6692,23.0134,22.2599,22.693
;O62344,22.4802,23.9192,23.4591,23.3015,25.7714,24.3928,25.9859,26.0159
;O62344,20.6465,20.5289,19.6243,20.3161,21.7281,21.2727,23.4081,21.8376
;O62347,20.6009,21.6486,21.1991,20.9098,21.7733,21.1989,20.7936,19.7772
;O62347,21.0608,19.9498,21.68,20.9606,21.6807,20.402,21.3843,21.1274
lys-1;O62415,20.7786,21.7662,20.2252,21.0705,21.885,20.9968,21.3157,21.1265
;O62421,20.7683,21.3484,21.3105,19.7774,22.4036,22.412,21.9586,23.3779
dpy-4;col-119;O62432;Q18799,24.6471,27.6126,27.4515,26.1804,29.6363,24.6489,26.3236,26.4478
dpy-4;col-119;O62432;Q18799,21.1594,24.1705,23.8579,22.4753,25.9636,24.9241,23.5108,24.9596
tsg-101;O76258,23.155,24.568,25.5609,24.8748,26.5521,25.5341,24.6334,25.469
egl-4;O76360,20.7795,21.3748,20.6502,20.7769,21.9188,20.7854,20.304,20.7116
rpt-5;O76371,26.5512,28.1388,29.024,25.8116,21.9727,19.7268,20.4439,20.9216
rpt-5;O76371,22.7976,19.6373,22.1808,21.3971,22.9881,23.1816,23.6459,24.0691
rpt-5;O76371,23.2027,26.5159,26.0608,29.491,24.6504,24.1757,25.8297,24.3311
rpt-5;O76371,19.3497,21.5391,21.3774,21.2579,21.4737,20.9773,20.9831,19.9775
rpt-5;O76371,23.4889,23.9998,23.9552,23.2898,20.842,20.4623,20.4958,21.1293
rpt-5;O76371,23.0369,25.9143,25.1457,24.4353,25.2406,24.5033,24.3337,23.3757
C24G6.8;O76387,19.6959,21.173,20.8411,19.8122,21.6577,20.4232,20.29,20.8881
C24G6.8;O76387,20.6319,21.4867,20.6512,20.7975,21.7342,20.4054,21.2596,20.5122
F13C5.5;O76565,20.7427,21.5182,20.8129,20.6918,25.0478,24.1316,22.3379,23.058
;O76651,25.1959,24.1557,23.4047,22.7773,23.6778,21.2578,26.0591,23.6765
;O76651,22.4469,22.6429,22.1982,23.9161,21.9246,21.1857,20.5619,20.766
glh-4;O76743,20.3704,20.5114,21.1223,21.0814,21.0711,20.4126,21.3028,20.9965
;O76837,20.9691,22.1808,20.8426,22.889,21.9014,21.1105,20.066,21.133
hsp-16.48;P02513,20.3172,21.5197,21.0733,20.3782,21.5383,19.6814,21.0571,20.075
hsp-16.48;P02513,20.7575,20.6452,21.1357,20.9486,21.3983,20.3515,20.8844,20.0878
hsp-16.48;hsp-16.41;P02513;P06581,25.3435,22.879,22.8013,22.4871,24.5222,20.4811,22.5895,22.4459
unc-54;P02566,23.9429,26.2013,26.8234,24.7644,26.9695,23.3533,22.6622,22.3491
unc-54;P02566,23.6728,26.2094,26.0155,25.2827,26.5273,24.94,25.8922,26.985
unc-54;P02566,20.5511,21.325,21.8191,21.4433,23.5032,21.859,22.8752,22.8747
unc-54;P02566,20.0855,21.6846,21.2644,20.6807,21.5736,20.8514,20.6527,20.1883
unc-54;P02566,23.1229,24.331,23.1895,21.954,20.9903,20.9072,20.1923,20.2956
unc-54;P02566,22.2647,22.1073,23.3582,22.7041,20.8322,21.0567,20.8654,21.228
unc-54;P02566,23.8826,26.9087,26.7698,26.3246,25.5528,27.395,24.9425,24.7833
unc-54;P02566,20.5195,20.9277,20.5738,20.3358,23.9411,24.1419,23.5123,24.7254
unc-54;P02566,19.8491,21.8949,21.3104,21.0858,20.7371,19.7333,21.3846,20.9318
unc-54;P02566,26.1934,27.9327,27.9405,26.5468,27.8524,25.3473,25.6382,26.0198
unc-54;P02566,20.1466,19.8571,21.2516,19.809,20.7016,20.4386,20.985,20.8424
unc-54;P02566,23.598,24.8728,25.3701,23.5825,25.8479,25.2479,24.3484,24.4734
unc-54;P02566,22.6982,24.2906,23.5195,23.4127,26.8317,22.5181,23.1432,24.3836
unc-54;P02566,20.3813,21.746,21.6404,20.5403,21.3367,20.2281,20.6917,21.6341
unc-54;P02566,29.2708,31.4961,30.7006,30.9309,30.588,29.4065,29.6548,31.5611
unc-54;P02566,26.9955,28.4004,27.6913,28.004,27.2973,28.2399,28.5861,28.0788
unc-54;P02566,20.8372,22.2272,22.3092,21.419,22.9516,20.5604,21.5122,22.1095
unc-54;P02566,24.2866,25.3065,25.7617,24.4879,25.6859,24.0848,23.5428,24.7835
unc-54;P02566,23.6083,26.8252,26.7103,25.3782,26.9594,26.193,25.0146,25.1159
unc-54;P02566,28.6545,28.6878,29.4745,27.219,30.0774,29.5129,28.6231,28.4778
unc-54;P02566,20.12,20.7778,21.3604,21.3198,26.4872,23.7099,22.3816,22.6322
unc-54;P02566,20.0724,21.7724,20.2061,21.2594,21.8501,20.7246,20.5656,21.4138
unc-54;P02566,19.7839,20.6128,19.3346,20.0876,21.7596,19.9812,20.851,20.4748
unc-54;P02566,22.7802,22.3435,23.1931,22.4472,23.2572,20.1654,22.0602,21.1384
unc-54;P02566,23.043,23.2767,24.3339,24.6907,21.7078,19.0378,21.0386,20.8962
unc-54;P02566,23.9478,25.598,26.1107,25.7802,25.4618,23.4777,23.0971,24.0503
unc-54;P02566,25.6072,27.5209,27.2045,26.3935,28.9573,23.1665,25.9703,25.9736
unc-54;P02566,23.4984,27.0072,27.4716,26.3375,26.5936,23.1665,24.8273,25.9934
unc-54;P02566,25.2453,27.2542,27.6071,26.073,26.4172,24.1006,24.2645,23.9146
unc-54;P02566,25.2901,27.2542,27.6071,26.073,26.4172,25.3266,24.2645,26.6338
unc-54;P02566,22.3271,22.7973,23.3036,23.5901,20.5797,20.5153,20.6724,21.1349
unc-54;P02566,24.9106,28.0133,27.8341,27.4238,26.6914,27.1948,27.4574,27.5587
unc-54;P02566,23.7482,24.3188,24.2984,22.4101,23.7763,22.5651,22.8031,22.5119
unc-54;P02566,23.4458,26.0505,25.6358,25.5097,27.1317,24.4658,23.9556,25.3337
unc-54;P02566,27.2163,29.43,28.3461,29.08,28.8627,28.11,28.3916,29.1461
unc-54;P02566,23.9177,27.5153,27.8214,27.9792,27.2941,25.3314,25.0982,26.0252
unc-54;P02566,25.4591,27.1937,27.6958,27.4027,28.035,27.5633,27.8842,27.3316
unc-54;P02566,22.0113,23.9155,23.7986,22.6844,24.4902,22.1083,22.6883,22.4523
unc-54;P02566,27.0262,28.3786,27.1443,28.2925,27.7057,26.8012,27.7944,27.23
unc-54;P02566,27.2963,29.7273,28.7897,28.5897,30.4276,27.3789,23.6017,26.2435
unc-54;P02566,24.3921,26.8155,26.5511,25.1406,20.4479,25.9447,25.844,25.8446
unc-54;P02566,24.3921,27.467,26.5511,25.6202,28.5104,25.3512,24.2516,25.9936
unc-54;P02566,27.3246,26.9645,27.2003,28.1476,27.0662,26.9805,27,26.5375
unc-54;P02566,24.5406,26.4643,26.124,25.1744,26.8707,26.0915,23.2313,25.8485
unc-54;P02566,23.9196,24.8644,26.6,24.5071,25.9042,23.7601,23.1436,23.5441
unc-54;P02566,24.0205,26.5129,26.2122,26.2667,26.1874,24.2591,26.3234,26.4427
unc-54;P02566,26.4005,26.5113,26.1502,27.8711,26.8177,26.6003,26.948,26.1318
unc-54;P02566,25.2731,27.3988,27.9741,26.2816,27.9521,25.3518,25.2378,23.5037
unc-54;P02566,20.9521,21.3118,20.0586,20.0051,25.2546,23.6447,23.7532,25.1822
unc-54;P02566,20.427,21.81,21.4857,20.3116,21.6322,20.9188,20.7675,21.2238
unc-54;P02566,22.7215,23.5114,21.4039,21.8598,21.608,20.7517,21.2789,21.2768
unc-54;P02566,22.3733,23.8809,23.4185,22.898,22.3912,22.6948,22.8369,22.6956
unc-54;P02566,27.16,28.61,28.306,28.2969,27.7441,27.4174,27.0744,28.5
unc-54;P02566,19.4731,21.0922,21.4399,20.1086,21.2171,20.2886,20.2572,19.7776
unc-54;P02566,19.5919,20.6875,20.5557,21.1903,20.3449,20.9428,21.3855,20.7433
unc-54;P02566,25.5646,25.1556,26.1301,25.5733,24.8162,25.034,25.0994,24.6408
unc-54;P02566,19.624,20.6904,21.727,21.3827,21.0819,21.0536,20.7421,20.8091
unc-54;P02566,23.6558,22.9711,24.0301,22.6425,23.9064,23.6826,21.5374,21.7987
unc-54;P02566,25.6234,27.3302,25.368,26.3015,24.8342,22.8994,24.8722,23.3487
unc-54;P02566,24.3603,27.0354,26.4452,25.6541,25.7855,23.5682,25.0818,24.3075
unc-54;P02566,21.5679,22.6297,23.7405,22.8156,24.1045,23.1677,22.6223,22.8783
unc-54;myo-1;P02566;P02567,23.5469,22.5613,22.9982,22.6521,21.6338,21.2407,20.907,21.3066
myo-1;P02567,26.1352,28.4664,27.5698,27.066,25.42,24.7629,25.6565,24.0319
myo-1;P02567,22.2737,24.678,23.325,23.477,23.4551,21.4857,21.6183,21.7175
myo-1;P02567,20.222,20.8617,20.8714,20.7895,21.7666,21.0147,21.3452,21.072
myo-1;P02567,20.8906,21.092,20.9824,21.1184,21.6979,20.1966,20.9636,21.2521
myo-1;P02567,23.838,24.9312,24.8496,23.9019,24.3378,21.9387,22.7545,23.1422
myo-1;P02567,24.7729,27.5884,27.2478,26.4585,27.5658,25.4063,24.6643,25.17
his-11;his-4;his-48;his-41;his-39;P04255,34.2146,33.3926,35.0928,34.9939,33.5777,33.056,23.0103,30.9413
his-11;his-4;his-48;his-41;P04255,23.9674,26.2142,26.7598,24.8226,28.0428,26.5718,24.7022,27.2324
