geneName,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
"CELE_F55A12,5",14.3983,13.9511,13.5751,14.4697,13.7142,13.743,13.9334,13.8767
nath-10,13.9278,13.7171,13.7836,13.6553,14.3963,14.0367,14.2523,13.4094
dhs-2,12.9911,14.2399,13.8363,14.1291,13.8872,14.3391,14.212,13.8669
ppk-1,13.8429,13.1125,13.2755,13.8776,13.5962,13.5839,13.6544,13.4043
unc-89,16.4556,16.3521,16.2656,16.5585,16.4926,16.4144,16.4779,16.3757
ncbp-1,14.572,14.6221,14.329,15.0111,14.8114,14.6796,14.7267,14.7372
ule-1,13.9701,13.9277,15.3868,14.1922,15.7929,15.4056,16.0724,16.1256
him-1,14.7452,14.1093,13.9682,14.496,14.3447,13.9627,13.8814,14.0821
rpl-7,19.4688,19.8082,19.4078,19.3296,19.4776,19.9695,19.8267,19.4367
"rab-11,1",18.1966,18.174,17.1722,18.1492,17.7752,16.9335,17.4711,17.9142
"got-2,1",15.3948,15.1834,15.2605,15.58,15.4889,15.3508,15.4205,15.7031
acbp-1,19.6832,19.5893,19.3964,19.4649,19.6201,19.5727,19.4071,19.485
"C44E4,4",18.5191,18.2503,18.0763,18.7172,18.5234,17.9795,18.5459,18.5245
lbp-6,19.4533,19.9141,19.4935,19.7243,19.6626,20.0523,19.9244,19.3357
"ant-1,2",22.3306,23.0119,22.8063,22.8745,22.4417,23.3232,23.2488,22.425
lbp-5,17.4253,16.9214,16.9638,17.2886,16.9671,17.0074,17.0458,17.0702
dhod-1,14.6467,14.6148,14.4977,14.5634,15.106,15.0171,14.8712,15.2337
"cytb-5,2",16.7634,15.8148,16.92,16.3822,16.7157,16.0391,16.0974,17.1151
htp-3,13.8208,13.3668,13.1405,12.9145,13.1142,13.5186,14.6686,13.4627
"C53H9,2",15.0527,14.8157,14.8185,15.0552,15.3805,15.3371,15.2378,15.4778
hil-5,14.826,15.5418,14.8919,15.0779,16.6845,16.2,16.0329,16.3909
"CELE_T05E7,1",10.656,10.2647,10.2633,10.6093,14.1359,13.2003,13.8495,13.8944
nrd-1,14.6164,15.2203,14.3807,15.259,13.9578,13.9282,13.8777,13.4697
"rpl-24,1",19.12,18.9673,19.2488,19.1732,19.047,19.4409,19.1593,19.5187
rps-10,20.6609,20.5396,20.2434,20.4778,20.8847,20.8408,20.814,20.7305
"CELE_D1007,5",13.1984,13.2971,13.1596,15.0508,12.686,12.3382,12.2717,12.3867
pqn-24,14.8522,14.4418,14.7328,14.6334,16.5862,15.6721,15.7343,15.6179
acl-14,14.8601,14.87,14.6752,14.8813,14.8496,14.8974,14.7198,14.5371
coq-6,14.3473,16.4794,14.7972,14.9198,14.1569,14.6545,14.6222,14.416
"CELE_R08F11,4",13.1629,12.4816,12.9403,12.848,12.8231,12.7771,13.0102,12.0347
"CELE_R08F11,1",13.6401,12.5984,12.5481,13.3486,12.7218,12.5267,12.1478,13.029
bra-2,12.26,12.8633,11.533,12.2191,13.3824,14.1142,14.5501,12.1224
mboa-6,16.2678,15.816,16.025,16.3866,15.7348,15.7329,15.9656,15.9211
tag-96,11.6165,12.7914,12.5194,11.8763,11.635,12.8828,12.5072,12.72
emr-1,15.7319,14.9714,14.8236,15.5074,15.4249,15.0181,15.2759,15.3793
"eif-3,H",17.1275,17.1013,16.8085,17.1673,17.251,17.2405,17.2713,17.0004
"CELE_T23C6,4",10.5877,10.1749,10.3691,10.6069,11.5652,10.718,11.9863,11.4764
san-1,12.9395,14.1311,13.4171,13.4361,11.7503,13.4982,13.2394,12.8677
rpl-4,19.3557,19.2812,19.4155,19.133,18.448,18.8167,18.7463,18.6231
ptps-1,14.0857,12.0656,12.6545,12.946,13.9154,12.6716,12.957,13.4282
smz-2,17.033,14.806,15.3675,16.3002,15.1859,15.4681,15.3535,15.3031
"CELE_F19B10,10",10.5433,6.57677,10.3853,10.653,9.11973,8.90108,9.2473,8.52495
"C48E7,1",16.8722,16.9665,17.6992,16.552,16.9634,17.4986,18.0697,17.5492
haf-2,13.818,12.9451,13.1455,13.556,13.0348,12.4937,12.6295,13.1223
msra-1,15.2316,14.7585,14.6537,14.8079,14.9247,14.5521,14.8097,14.7032
rpb-4,16.2634,14.8802,15.4743,15.8043,14.8038,15.5342,15.0362,14.8464
"C18E3,5",12.4249,12.1087,11.1942,12.6978,12.4981,11.3917,11.6621,11.8679
"swsn-2,2",14.2719,13.8799,13.5736,14.3309,14.0496,13.4769,13.934,14.7285
mlt-8,11.4077,12.5471,11.8041,11.4875,13.382,13.0052,13.0884,13.8337
cdc-37,18.019,18.481,17.8145,18.3217,17.6865,17.4694,17.3017,17.7554
"CELE_W08F4,3",14.5412,14.9151,15.5182,15.2079,15.2102,15.172,15.4696,15.4522
pcn-1,17.8601,18.2611,17.9898,17.9808,17.0061,17.8915,17.9407,17.487
"CELE_E03H12,7",11.9967,11.7602,10.6322,11.0521,11.9727,11.7857,12.0724,11.9187
"C46G7,2",16.552,15.9931,16.3219,16.1417,15.7373,16.1688,15.7677,16.2892
grd-14,14.0807,14.1526,14.1029,13.9716,14.2111,14.2727,14.3127,13.8124
grd-4,10.6808,10.0576,10.4076,10.4315,9.96312,9.92728,9.95559,9.88935
"CELE_T09B4,5",16.7926,16.1393,16.7376,16.3643,17.092,16.4242,16.2318,16.7557
"CELE_T09B4,8",17.164,17.2905,16.7227,17.3302,16.7552,17.1308,17.1802,16.9027
tin-44,15.1248,15.1941,15.0958,15.5068,15.1012,15.0867,15.2953,15.4801
pigv-1,13.1316,15.4224,12.8332,12.401,13.8377,11.6652,13.482,13.6574
aakg-2,14.8595,14.9504,14.4181,14.761,14.707,15.1333,14.8378,14.4235
oxa-1,13.8487,13.4477,13.6045,12.8231,15.0508,12.1438,13.8561,13.2535
"C01A2,4",14.2445,13.534,14.0993,14.4426,14.4933,14.3955,14.2133,13.9812
tads-1,16.3755,11.1419,13.618,14.115,14.0116,13.6084,13.3505,11.4043
cbl-1,15.6636,15.1207,15.1664,15.6949,15.5069,15.1313,15.2427,15.3389
mrpl-34,13.8961,14.2492,13.1439,14.0915,13.9797,13.9582,14.334,13.8882
gln-6,15.8949,16.2801,16.5037,15.6414,15.214,16.0649,15.8313,15.5103
"C54C8,3;CELE_E03H4,11",15.759,15.7355,14.952,16.115,12.7549,14.0841,14.6094,14.5648
pqn-27,15.8807,15.4627,15.5122,15.7323,15.7215,15.3483,15.4283,15.4808
pcp-3,16.4505,16.1713,16.0749,16.7564,16.5119,16.3381,16.545,16.3533
alh-7,16.6106,16.4613,16.4252,16.4517,15.9537,15.9507,15.9679,15.9987
"CELE_F45H10,3",18.576,18.1789,18.1338,18.8272,18.5139,18.0929,18.0824,18.4071
drr-1,13.3313,15.0112,15.6173,14.4135,14.1786,16.4716,15.2561,15.8526
pck-2,19.6416,19.7014,19.4489,19.7264,19.5197,19.6897,19.3469,19.2954
lbp-7,17.0978,16.7206,16.7499,17.0065,16.8006,16.6993,16.7938,16.6161
prmt-9,13.837,14.1185,13.7013,14.0361,13.5709,13.9364,13.9132,13.6674
"T23D8,3",14.4905,13.9513,14.0777,14.017,14.6642,14.2136,14.1872,14.2911
"eif-3,C",16.2609,16.1144,16.0149,16.2255,16.3281,16.6802,16.4942,16.6222
lron-9,14.2063,14.2684,13.0615,14.4566,13.8354,14.308,14.3534,13.585
pri-2,13.1568,13.2344,12.1636,11.0822,11.5255,12.8977,12.7971,12.0557
clec-186,14.131,13.5151,13.4653,13.3543,13.7747,14.039,13.5421,13.1882
nstp-5,14.9938,15.5161,14.2802,14.3758,14.5682,14.9747,14.9798,15.3645
irg-5,12.648,11.3324,11.4814,12.3348,11.8325,12.8494,12.6724,11.767
"CELE_F35E12,6",15.7865,15.4919,15.5824,15.6377,15.3597,15.2799,15.335,15.5561
dct-17,15.7862,15.4801,15.4953,15.8228,16.3384,15.8325,15.9438,16.388
"CELE_F35E12,10",13.9675,14.0105,13.7318,14.1104,14.5949,14.766,14.6109,14.4868
ifa-2,17.431,17.8474,17.3719,17.9203,17.6763,17.7805,17.6662,17.6951
unc-37,14.4795,14.1639,13.728,14.296,14.2149,14.7331,15.0237,14.4531
"ZK1073,1",15.518,14.8515,15.1572,15.1742,14.8864,15.0505,14.9606,15.0555
snb-1,17.3338,16.2295,16.8833,16.7717,17.2239,16.4368,16.5836,17.1132
gpx-1,13.8788,14.2569,13.9158,14.5013,14.3044,13.8174,14.0527,14.3024
aex-3,15.9876,15.9086,15.8715,16.8231,14.1888,14.9109,14.9152,13.4424
cyp-35a2,12.677,11.1791,13.4235,11.9639,11.6694,10.5583,11.7098,11.2034
cah-6,14.3189,14.3269,14.2672,14.9373,14.4174,14.5197,14.6469,14.3883
rpl-19,18.6543,19.1888,19.0405,19.1165,19.9247,20.097,19.9333,19.812
mdh-2,21.221,20.7762,20.6177,20.6163,20.0705,20.583,20.466,20.2597
cyp-33c8,13.5211,13.0883,13.1569,13.1507,13.0232,11.4998,13.1229,13.0894
sucl-2,16.8746,16.9298,16.9316,16.9409,17.0883,17.2665,17.2539,17.1253
gsp-3;gsp-4,12.4854,13.0538,12.9558,12.5333,13.1064,13.948,12.8823,12.2976
unc-64,13.9335,13.158,13.2456,14.0476,13.9075,13.0953,13.4703,13.4989
gst-33,10.62,10.3034,9.97009,10.5335,14.1297,15.2829,10.9985,15.7297
lys-7,15.9539,15.3419,15.6079,15.7793,14.5529,14.6871,14.6144,15.0309
"CELE_F17A9,4",14.1401,14.183,14.1524,13.8123,14.24,14.0128,14.0747,14.3622
"CELE_F17A9,5",15.043,14.604,14.3626,14.1443,13.8263,13.8917,13.8196,13.7997
"F17A9,2",15.3426,18.0099,15.0623,17.7369,16.097,18.1187,18.1096,16.5459
phat-3,16.0858,15.4572,16.0425,15.6597,17.0502,16.3928,16.3978,16.3203
"C49G7,3",18.1966,17.2928,17.8396,18.0427,18.8381,18.0967,18.2679,18.4427
"djr-1,2",13.0127,13.0698,13.8532,13.1707,10.2283,10.5684,10.5355,10.2725
"CELE_F44E7,4",17.0394,16.4184,16.7947,16.734,16.3422,16.6155,16.5852,16.3146
"CELE_F44E7,9",16.2087,15.6304,15.6526,16.0357,15.7502,15.2358,15.3829,15.7123
sti-1,18.3549,17.71,17.4319,18.1605,18.2039,17.7295,17.8072,17.9921
"CELE_F40A3,2",13.9014,14.0075,13.5876,14.1559,14.7339,14.5788,14.7141,14.7168
"CELE_F40A3,6",16.8136,16.772,16.7834,16.8842,16.838,16.9358,17.0267,17.0679
ugt-61,14.5484,12.6993,13.5655,13.3155,14.0966,13.3409,12.5466,14.1106
"CELE_F59A7,2",10.6501,10.2737,10.4123,10.5787,14.069,12.6734,13.2815,13.757
cysl-4,15.2811,14.6519,14.6592,15.5405,15.7978,15.1598,15.1611,15.82
"CELE_F32D1,7",14.5494,14.4153,14.2675,14.8841,13.2438,14.1106,13.3844,12.5624
"F32D1,5",17.6111,17.9237,17.6953,18.1976,17.4185,18.26,17.984,17.7569
mcm-7,15.2422,15.3939,14.8156,14.9612,14.8894,14.8824,14.3294,14.846
hpo-18,20.355,19.364,19.3359,20.0167,20.1386,19.4805,19.4775,19.3144
dnj-19,15.983,15.6769,15.4331,15.8184,16.1344,15.8407,15.6852,15.7673
cmd-1,18.3292,18.6666,18.538,18.612,18.6483,18.8324,18.8385,18.8503
fkb-3,14.7675,14.5168,15.0724,14.4964,16.2445,15.6288,15.7474,16.1828
"C05C8,2",13.5201,13.0784,12.2245,13.5312,13.121,13.236,13.3074,13.7175
"C05C8,1",15.0453,14.919,14.7041,14.4793,14.422,14.4489,14.362,14.5691
"C05C8,7",14.9091,14.6799,14.2997,16.4389,12.9461,13.1319,13.2822,13.5502
"C10B5,3",15.843,15.0339,15.0714,15.2446,15.3115,15.2981,15.3922,15.6047
irg-1,13.1154,12.7014,12.7095,13.2151,11.6033,12.1634,12.4737,12.3696
catp-3,13.4689,13.6935,12.683,11.6295,13.2644,13.6701,13.9742,13.6234
asp-8,14.2796,12.035,12.8,12.6252,13.1948,13.4986,13.5054,13.4676
rpt-2,16.3725,16.6595,16.0964,16.5124,16.2478,16.3849,16.3132,15.9964
aps-1,14.2779,14.8054,15.0117,14.2958,15.0077,15.9714,15.6978,14.9571
"CELE_M03F8,6",15.6597,16.7588,16.5831,16.7161,14.7172,13.0841,13.948,15.0207
"C36C5,5",13.4383,13.0143,13.0508,11.8402,13.6955,13.4555,13.2131,13.4892
"C36C5,12",14.3128,13.8339,13.8438,14.5798,14.0294,13.7345,13.7206,14.2152
phat-5,14.1482,14.8204,14.0734,14.0272,13.5077,14.5233,14.6343,14.003
phat-4,15.4686,15.7918,16.2456,15.7148,15.9982,15.5786,15.8223,16.0907
ftn-1,10.6547,10.305,10.3076,10.5954,9.697,9.8985,9.91262,9.99166
tag-196,15.3826,14.4803,14.9898,14.7118,16.0387,15.6429,15.5578,15.8191
vps-60,14.8997,14.7086,15.5409,15.1728,15.2178,15.1651,15.0682,15.4248
grd-5,18.9683,18.3935,18.6014,18.4384,18.2921,18.5886,17.9189,18.7961
"CELE_F41E6,12",12.9512,13.2245,13.8634,13.0135,14.3722,14.4215,14.4403,14.8093
cyp-33c9,14.5246,14.6211,14.3717,13.9494,14.3001,14.0309,14.3978,14.7294
natc-2,14.0022,13.4253,13.7109,14.1143,13.655,13.5385,13.4537,13.9263
"B0238,11",14.7413,14.9953,15.2185,14.8938,14.8489,15.1384,15.0479,15.4316
"B0238,1",16.9975,18.371,14.8029,14.862,14.4363,18.1876,15.205,17.6164
atp-4,20.4989,20.3096,20.2388,20.2451,20.4442,20.2968,20.3855,20.4219
alh-4,16.7421,16.5446,16.5541,16.7741,16.5592,16.6003,16.5098,16.6766
gad-1,12.8812,12.658,12.406,12.7292,12.85,13.0628,12.6793,13.1161
erfa-1,16.2808,16.2031,16.2364,16.492,16.3826,16.458,16.5642,16.6474
hpo-19,17.3598,17.5654,17.4417,17.525,17.1736,17.2934,17.3206,17.0914
gba-1,14.5603,14.5655,14.3753,14.7547,15.0663,15.1703,15.0842,15.2045
mtq-2,13.2352,15.5527,14.6065,14.7769,13.3046,14.4195,14.2526,13.4499
"C33C12,10",12.8477,12.518,12.981,13.0221,13.1147,13.5162,13.539,13.2738
dhs-13,15.1692,15.8622,15.7169,15.4899,15.4712,16.1095,15.9471,15.5946
"CELE_K02F6,7",12.6963,12.4841,11.5019,12.9831,13.7116,11.9496,11.7659,12.607
apd-3,13.1133,12.4896,12.6356,13.4005,12.4926,12.7417,13.2083,13.3665
"C03H5,3",15.4467,15.0964,15.1918,15.2411,15.7437,15.3047,15.6032,15.3907
nstp-4,15.3733,15.4861,15.623,15.4437,15.6102,15.742,15.8647,15.7737
sdz-24,14.4945,14.2489,14.8166,14.2649,14.059,13.6959,14.0355,14.3813
alg-2,15.5978,14.4459,15.3393,14.1039,16.0156,15.5192,15.0567,15.0508
"CELE_T21D12,12",13.549,13.2656,13.8869,13.4434,15.6836,15.1107,15.2225,15.0389
pat-6,16.5045,15.9221,16.0974,16.2955,16.3908,15.8437,15.9731,16.2805
"pqbp-1,1",12.5509,13.2697,11.9649,11.9741,12.722,12.9123,13.87,13.0367
cpg-4,12.7788,12.3583,12.352,12.5663,13.7866,13.3562,13.3167,13.944
"C29G2,6",13.6831,14.2407,14.0241,14.2934,14.2562,13.8675,14.0533,14.1684
ugt-41,15.1704,13.7397,14.6416,14.9155,14.8369,14.7547,14.9516,14.9686
"F25G6,8",15.6653,15.0929,15.2698,15.4918,15.2356,14.3545,14.4928,15.1889
"CELE_F25G6,9",13.5412,13.4517,13.4429,13.0814,12.9858,12.5692,12.5361,12.9742
symk-1,13.0402,12.3912,12.6887,12.5129,13.0604,12.9249,12.8455,13.0796
sftb-2,14.6007,14.6386,14.644,14.6565,14.9194,15.0417,14.6364,14.775
"W03F9,1",15.9831,15.3016,14.855,15.7942,15.4437,14.5954,14.7222,15.381
dnj-22,13.2078,12.4889,12.091,12.6354,13.668,12.8635,12.1802,12.6678
natc-1,13.3259,13.723,13.5789,12.8742,14.3197,13.8802,14.0702,14.416
mrps-2,14.594,13.811,13.8931,14.1064,14.5529,14.2117,13.9802,13.9013
mrpl-4,14.4091,13.9361,14.1547,14.0317,14.5584,13.647,14.0391,14.8483
col-143,17.2815,17.6032,16.9571,17.442,14.766,15.8514,16.654,16.6313
hpo-8,17.3783,17.4536,17.1532,17.0754,17.4489,17.5168,16.8564,17.1956
flp-24,14.0662,13.6658,12.9422,14.1071,14.0073,13.0015,13.4942,13.3333
"CELE_F23F1,4",12.0677,10.7234,11.4897,12.1755,11.5293,11.1516,11.5452,12.0318
"CELE_F23F1,5",14.0942,13.9546,13.4264,13.6293,13.705,13.0693,13.1504,13.3508
rpt-4,17.626,17.1751,16.7015,16.7028,16.8188,16.6283,16.6559,16.6712
ugt-42,14.0603,12.0581,12.7883,13.6431,12.83,12.5837,13.3317,13.5914
"C24H12,4",14.6357,14.215,13.8953,14.2354,15.1127,14.8723,15.2113,14.5733
fum-1,19.1123,19.7039,19.0461,19.407,18.8187,19.064,19.1586,19.319
rps-22,19.9979,20.6748,20.2656,20.432,20.4511,21.0005,20.9264,20.678
mnat-1,14.4255,14.2612,14.0202,14.4973,14.0051,14.0677,14.148,14.3313
lmtr-5,15.4059,14.9284,14.8131,15.1194,15.3323,15.0543,15.2015,15.0119
heh-1,15.6312,16.5251,16.5335,16.4919,16.5743,17.3595,17.0465,16.8942
lgc-34,15.6126,15.439,15.6164,16.0499,16.3199,16.076,16.116,16.3492
tomm-22,16.3734,15.7815,15.6646,16.0002,16.3034,15.6448,16.3248,16.6399
mct-6,16.5145,16.6913,16.393,16.796,16.6981,16.801,16.8919,16.7707
ttr-6,16.6266,16.6301,16.7865,16.8849,16.9583,16.9603,16.9731,17.0995
aagr-4,15.5372,15.5277,15.3288,15.9086,15.8118,15.4919,15.4301,15.5946
srp-2,15.5768,15.1965,15.3136,15.3097,15.1757,15.0588,14.8849,14.8977
pho-14,14.8968,14.8197,15.316,14.9623,14.889,15.3961,15.2568,14.7513
spp-13,12.5225,12.7745,14.6188,13.9047,13.4014,14.7244,14.8241,13.9508
tag-123,14.9491,15.4388,14.4455,15.8819,14.6563,14.3845,14.5003,14.8566
tth-1,17.6906,17.3431,17.278,17.518,17.7396,17.5988,17.6432,17.7626
"F52H2,6",12.4598,12.47,13.518,12.9557,12.2899,13.1458,13.0542,13.5697
"F09G2,8",13.9134,13.4169,12.995,13.8505,13.1177,12.7011,13.2764,13.106
attf-2,16.8595,16.6039,16.2858,16.8538,17.2551,16.9848,16.8918,17.1041
"CELE_F09G2,2",10.5811,10.3415,10.3488,10.5944,10.0197,9.80673,9.77604,9.77964
"CELE_W02D7,5",15.3543,12.7554,14.9696,14.122,14.549,13.7095,13.736,14.5949
sel-9,17.233,16.0592,16.6692,16.6758,16.5673,17.0436,16.697,17.0975
hil-4,15.6126,15.3038,14.9741,15.3235,15.5612,16.1771,15.955,15.7343
clec-223,13.4212,13.4788,13.5178,12.9531,13.3488,13.2182,13.2629,13.4919
rpl-38,19.0919,17.8024,18.7579,18.82,18.8695,18.6115,18.4322,18.7817
pro-2,14.4214,13.3357,13.6319,13.7965,13.7787,13.8744,13.9106,14.6405
pas-1,17.642,17.8792,18.1109,17.8302,17.4709,18.2012,18.0238,17.9304
"C16C2,4",14.398,13.2233,13.9376,13.9379,14.0592,13.096,14.5916,14.9834
"C25A1,1",13.5071,10.8275,11.8305,12.461,13.3512,12.5667,12.4434,12.9258
"C27H6,8",16.073,16.1679,16.2552,16.3448,16.2007,16.57,16.3902,16.2584
ruvb-1,16.1068,15.9579,16.1171,16.1241,15.8506,15.9478,15.9022,16.069
"C29F3,7",14.2626,14.2594,14.367,14.3198,15.2144,14.9327,15.225,15.3063
"C29F7,1",14.1237,13.9563,13.7513,15.055,13.8426,13.6452,13.9007,14.6926
"C29F7,2",16.7699,16.6665,16.4886,16.6911,16.2768,16.017,16.0731,16.1674
"C29F7,3",16.4613,16.4021,16.5159,16.6409,15.9913,16.2342,16.1229,16.3004
"C31C9,2",17.8105,17.5681,17.6232,17.7177,17.9889,17.9547,17.8745,18.2353
ethe-1,14.4708,14.7455,14.1949,14.9766,13.8319,13.6011,13.711,14.2264
col-179,17.0293,12.5608,14.3108,17.5194,17.4915,17.7666,13.4529,16.7925
idh-2,17.0401,16.7953,16.7261,17.0447,16.5042,16.29,16.5168,16.6064
aspm-1,12.2792,11.8013,12.3865,12.3363,11.4217,11.98,11.7981,12.1366
sams-1,19.5877,19.8713,19.3683,19.7184,19.8494,19.8182,19.6458,19.7457
"C49F5,7",17.2076,15.6984,15.8546,16.7034,16.8622,15.3717,15.8162,16.3363
nasp-2,16.785,17.168,16.6167,16.93,15.8815,16.063,16.1509,16.4102
ril-1,18.5856,18.4147,18.363,18.5326,18.3898,18.4061,18.4077,17.9919
hda-1,14.877,14.7337,14.6043,14.558,14.594,14.7855,14.7017,14.8149
"CELE_D1086,3",14.1744,14.4398,14.0326,14.273,14.8306,15.3015,15.3905,15.2473
"CELE_D1086,1",14.1891,14.0595,14.2521,14.1709,14.5003,13.7724,13.7371,14.4889
"CELE_D1086,6",14.116,14.8417,15.0196,14.535,16.427,16.296,15.7347,15.8097
mpst-1,16.2643,16.2839,16.3981,15.9159,16.5751,16.4676,16.4305,16.7073
"CELE_D2023,4",15.6584,15.4679,15.3224,15.2374,16.3438,15.9965,16.2351,15.5238
pyc-1,17.1035,17.565,17.2673,17.3761,16.7658,17.1648,17.0859,17.0033
"CELE_D2023,6",13.6065,13.2447,13.5061,13.6002,13.8885,12.9178,13.6256,13.7313
clec-17,12.0596,11.5201,11.4873,11.4929,10.9501,11.2568,10.746,11.3278
egl-21,13.8287,13.7527,13.7403,13.535,14.2317,14.0222,14.0237,13.913
tkt-1,20.1152,20.5255,20.3575,20.3341,19.8986,20.5459,20.3371,20.0529
ech-8,12.2208,12.3007,12.8471,15.1679,13.5492,12.8512,12.4088,12.3451
lipl-7,13.4918,13.2589,13.2723,13.0623,12.7112,13.0379,13.2757,12.899
pes-7,12.3848,12.6199,11.3045,12.6844,13.5015,12.642,12.6948,13.0091
col-98,13.3844,12.7691,14.1175,12.9111,11.8678,12.9824,12.98,12.8368
"CELE_F15A4,6",10.6614,10.3297,10.3771,10.623,12.8204,11.9816,13.0938,13.2903
"CELE_F21A3,3",14.3406,13.9792,11.8714,13.7352,14.1499,13.0191,13.2245,12.4716
pyk-1,15.3855,14.6687,15.4143,15.599,15.1897,14.1895,15.0093,15.5503
mrpl-54,18.8935,15.0196,15.7473,15.2499,16.9305,17.2044,16.5881,16.9696
"F37H8,5",17.9558,18.141,17.9473,18.1395,17.7229,18.0193,17.9804,17.9545
"CELE_F55B11,4",10.8485,12.0935,14.4985,13.5363,14.1263,14.3148,14.922,14.9717
"CELE_F55B11,2",16.3778,16.2204,16.8749,16.1752,17.3312,17.4596,17.3693,17.5024
xhd-1,16.1164,16.045,16.3636,16.1884,16.2084,16.3202,16.432,16.35
"CELE_F55B11,3",16.7828,17.3621,17.5238,16.9902,16.7908,18.0754,17.4116,17.3075
haf-3,14.5615,14.4773,14.0924,14.4987,14.5805,14.3266,14.4313,14.0928
copz-1,16.5591,16.4474,16.5943,17.0253,16.2161,16.4276,16.5085,16.7633
ctg-1,14.4032,14.1909,13.6217,14.3855,14.5714,14.2546,14.2723,14.6757
ran-1,19.4277,19.335,18.9133,19.2304,18.8839,19.0785,19.051,19.0566
"K01G5,5",16.3293,16.1789,16.0532,15.9213,16.7655,16.7881,16.7701,16.6558
tbb-1,18.1508,18.4746,17.709,18.5173,18.0293,18.7187,17.7909,17.6483
aipl-1,15.0088,15.2363,15.0578,15.2732,14.8441,15.1645,15.0926,14.8217
"CELE_K10C3,5",14.4405,14.1713,13.9272,14.3298,14.3929,14.2708,14.5781,14.1716
dld-1,17.9811,18.1879,18.0874,17.9898,17.8077,18.066,18.2413,18.0937
"CELE_LLC1,2",16.4309,16.2213,16.7024,16.6033,17.312,16.637,16.8472,17.215
top-1,14.4326,13.6887,13.5329,14.343,12.9214,13.229,11.9037,13.1691
arrd-14,14.4557,13.9038,14.0033,14.306,14.0666,13.7602,14.3554,14.1581
pes-9,18.8825,18.8333,18.6761,18.6728,18.6849,19.1101,18.8162,18.6623
"CELE_R11H6,4",13.7451,13.6811,13.9373,13.7319,14.2633,14.0162,14.1921,15.3784
pde-12,14.7361,13.4385,14.0588,14.7482,13.9519,14.3412,15.4501,14.7445
grl-7,15.9115,13.6789,14.6522,14.0985,15.5819,13.5518,14.501,15.4833
igdb-2,14.1712,13.4493,12.8092,13.9668,12.9618,13.3336,13.3405,13.2279
dhs-4,13.3927,11.7292,12.6765,12.5758,13.1386,11.9865,12.2325,12.8879
pfd-3,16.4946,16.5735,16.4411,16.4293,16.3568,16.364,16.4546,16.3983
"CELE_T13F3,6",16.2761,16.5422,16.6261,16.5402,16.1869,16.4583,16.4102,16.1844
"CELE_T20F10,2",14.2632,14.1405,13.6365,14.2084,13.9983,13.8514,13.8765,13.7367
"CELE_T26E3,4",13.6797,14.6006,14.2107,14.2424,14.6704,15.0499,14.9763,14.934
tba-7,19.3136,18.4022,18.2544,18.8174,18.0658,18.4343,18.4511,18.5483
"CELE_T28D6,3",14.4746,13.4189,13.5347,13.8226,12.1053,11.129,11.696,11.8667
ogt-1,12.5193,13.0182,12.9674,13.1069,13.0368,13.2255,13.2513,13.2533
pptr-1,16.1894,16.4097,16.0176,16.4282,15.8617,16.1281,16.0945,16.0911
mrpl-12,16.2588,17.0779,16.5455,16.7893,17.0234,16.755,17.2782,17.0884
"CELE_W09D10,1",14.9375,13.9361,14.1763,14.3053,14.4435,13.6254,13.5461,14.4117
"CELE_W09D10,5",10.6755,10.3401,10.3527,10.6531,9.8338,9.90617,9.9447,9.94815
mrpl-37,14.7157,14.6447,14.4547,15.0265,15.1784,15.2143,15.1884,14.9744
"mop-25,2",12.3679,14.7031,13.6991,13.4263,12.6804,14.0259,13.9576,13.4925
"CELE_Y53C12B,1",13.9096,13.2255,13.9476,13.9349,14.1477,13.9251,13.7914,14.0668
pno-1,13.0217,12.6254,13.1078,13.3569,13.4959,13.4088,13.6395,14.2123
nos-3,14.8406,14.596,14.3528,14.5937,14.9372,15.1204,14.4786,14.902
"CELE_Y57G11A,4",14.3607,13.5747,13.4459,13.9909,13.9742,13.3544,13.6938,13.3681
"CELE_Y57G11B,5",16.451,16.6312,16.8373,16.7598,16.7504,17.2366,17.0049,17.0685
"Y57G11C,3",15.6661,15.6321,15.363,16.0129,15.378,15.6533,15.6862,15.4386
coq-3,14.5688,14.6915,14.616,14.3899,14.4307,14.7918,14.8827,14.8336
nuo-3,17.0794,17.0244,16.7569,16.7695,16.7964,17.0466,16.784,16.587
rps-18,20.2324,20.2594,20.0587,20.019,20.5838,20.7188,20.5949,20.3688
"CELE_Y7A9A,1",12.928,11.9678,12.2132,12.0132,11.8966,12.2685,12.2243,10.7533
frg-1,14.4995,13.6424,14.1627,14.5357,14.3046,13.7553,13.9403,14.6002
"CELE_ZK909,3",14.7963,14.7351,14.4593,14.8716,14.8881,14.5892,14.7465,14.7137
rps-19,19.5457,19.8301,19.8563,19.8155,19.916,20.0487,20.1274,19.8058
"CELE_F26E4,2",10.3359,9.47612,9.37542,9.99073,10.5472,9.85374,10.6383,10.8913
"CELE_F26E4,6",16.5306,16.2428,15.9275,15.6579,16.423,16.2737,16.2026,15.3336
acs-2,15.1232,14.9778,15.0517,15.1573,14.8609,15.0084,14.9399,15.2515
lsm-5,14.9755,14.1557,14.16,14.8409,13.7697,14.0147,14.2237,14.7187
