geneName;Leading.proteins,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04
lec-1;O45904;P36573,21.8992,19.8877,21.6709,20.7533,23.3954,23.2289,24.6118,25.3234
lec-1;O45904;P36573,21.231,21.3862,21.3396,21.214,20.3703,20.045,18.1331,19.5434
lec-1;O45904;P36573,24.0491,20.9035,22.2759,21.9296,23.9404,23.8105,23.549,24.0649
lec-1;O45904;P36573,26.0137,24.3675,24.1856,23.441,19.6511,20.2619,21.2058,18.4673
rpl-18;O45946,21.2502,19.9168,20.7215,19.6751,23.4384,21.912,22.6023,23.6156
rpl-18;O45946,22.3418,24.1273,24.614,23.814,20.5838,20.9115,19.1602,20.0755
rpl-18;O45946,26.2954,26.806,25.9012,28.1946,25.0059,21.0266,23.7934,25.7485
rpl-18;O45946,24.6797,22.5189,23.1275,22.9058,23.6607,22.1592,22.2509,22.5116
rpl-18;O45946,24.8836,23.587,23.1618,23.6529,26.0172,27.0579,25.8011,27.1743
rpl-18;O45946,21.8784,21.0693,21.4396,20.556,19.9783,20.0013,19.6498,19.9436
;O45951,20.9135,20.6022,21.5552,21.1179,21.797,20.684,19.8413,19.5236
lgc-30;O61216,21.1717,20.5079,20.9924,21.5033,19.8322,19.2395,18.3243,18.6328
;O61217,24.3572,21.5776,23.2929,24.2188,20.1411,20.6117,19.972,19.2624
pqn-59;O61708,23.0044,25.2135,26.3576,25.199,20.8089,20.3439,20.6185,21.0248
pqn-59;O61708,19.9074,21.4982,20.5478,20.6056,19.8131,20.0083,20.1434,19.3897
rpn-10;O61742,25.3433,20.5189,21.4799,22.1386,33.6938,32.7527,29.5238,30.0916
inx-15;O61786,20.9217,20.1504,19.9783,20.5983,20.5385,20.3955,19.1662,20.3549
rpn-8;O61792,21.1229,21.5481,20.4731,21.1397,19.4096,19.2828,20.2677,20.0052
eif-3.E;O61820,22.0289,21.4541,19.094,21.2079,26.3304,26.4066,23.7584,26.1024
arx-7;O61861,22.9724,24.8937,23.9216,24.6865,20.0933,17.8974,19.4018,19.1465
;O61865,22.127,23.2164,23.0688,23.9538,19.9651,18.6353,18.6334,20.7511
;O61974,21.7225,21.0929,21.7,21.1825,19.9788,20.0179,16.7778,20.8365
C08F11.11;O62053,21.4269,20.3351,21.0176,18.7501,20.0336,19.2429,19.3747,21.7945
;O62071,24.223,26.8255,26.8202,25.2747,22.0576,23.1067,22.3419,21.229
inx-14;O62136,21.363,19.3355,20.5547,21.3389,20.6428,19.276,18.9926,19.0052
scrm-4;O62149,22.0073,21.4074,21.7124,20.5785,19.4599,20.5128,20.6954,19.0371
scrm-4;O62149,21.118,21.012,20.9251,21.3479,25.1798,25.2818,26.4531,24.6729
cey-1;O62213,26.7494,25.2839,25.7803,26.0114,20.0192,20.3834,19.3329,18.8824
cey-1;O62213,21.8501,20.8838,20.9882,20.7157,20.3441,19.2442,18.4215,20.7764
F33H2.3;O62220,21.5264,21.1123,20.6521,20.0625,20.3486,19.8555,21.1341,17.3709
F33H2.3;O62220,21.5985,21.2355,21.0442,21.4551,19.7911,20.1573,19.0902,18.1062
F33H2.3;O62220,19.6844,20.8321,20.6383,20.736,21.9258,20.7734,19.0673,18.5451
syx-7;O62236,20.1734,21.1721,21.7561,20.7546,18.9718,20.3151,19.7531,19.28
syx-7;O62236,21.6442,20.8113,20.4124,21.0002,23.7895,24.7935,23.9062,24.9612
syx-7;O62236,25.365,27.1084,26.5459,26.1094,21.0916,20.8736,18.1431,18.1318
syx-7;O62236,21.0186,20.7862,20.3063,21.2584,22.0486,20.8286,20.2787,20.0227
tim-16;O62250,24.3784,25.6284,23.0108,23.8066,20.0114,20.5933,21.5565,21.6647
;O62261,21.0065,19.8753,21.1788,20.5784,25.4639,25.1266,24.9608,25.0869
dct-18;O62277,21.3634,19.8043,20.8799,20.5811,21.8901,18.5816,21.0668,19.4387
;O62317,21.4944,20.4469,21.1191,21.2941,19.4847,19.0289,19.7168,18.3937
;O62317,20.7578,21.1979,21.0907,19.5237,21.7168,19.8036,19.7552,19.1972
;O62317,23.1844,23.5147,24.5346,22.3866,19.4055,19.7449,18.9679,19.016
;O62317,20.3691,20.9563,21.2394,21.4538,21.3434,17.9332,21.2861,21.2283
;O62317,21.5786,19.8916,21.7236,20.747,20.4142,21.2025,19.2817,18.7507
;O62317,19.7126,20.8881,20.8032,20.4461,19.6441,18.0867,18.7687,19.5253
;O62317,21.4997,20.7847,21.3926,17.9725,20.8583,20.8498,18.9191,18.7827
;O62317,20.3325,19.6581,20.2997,21.1363,20.7695,21.1572,20.0821,19.8561
gpx-2;O62327,20.3245,20.0299,20.8883,21.1211,19.5477,20.7836,20.2354,21.3568
gpx-2;O62327,21.442,20.9852,21.5995,20.9756,19.1152,18.9174,18.6009,19.061
cdh-7;O62328,19.8823,19.7118,20.1668,20.4983,19.743,18.488,18.8852,20.2015
;O62344,23.0744,22.9139,22.2223,22.0156,19.9286,19.817,18.7064,18.5315
;O62344,23.0744,22.7477,22.2824,22.0591,20.0014,21.6828,17.4184,19.7849
;O62347,21.939,21.2159,21.4187,20.6899,18.7373,20.5834,19.1028,21.8981
;O62347,18.8713,20.5837,20.9735,21.2616,21.8238,18.5051,20.2719,19.2671
lys-1;O62415,19.424,20.2334,20.4343,20.1058,19.0155,20.2367,18.7879,20.579
;O62421,21.7057,19.7769,20.9703,20.9048,20.8911,17.3696,18.3538,18.1922
dpy-4;col-119;O62432;Q18799,21.1059,20.3588,20.3811,20.8532,26.9477,26.2695,26.1769,25.344
dpy-4;col-119;O62432;Q18799,22.109,21.1281,21.2757,20.3887,20.3502,19.925,20.2121,19.2178
tsg-101;O76258,22.4594,22.7445,22.819,22.8583,23.2977,22.9952,22.7255,22.1031
egl-4;O76360,19.2455,20.8196,21.8287,20.2607,21.8233,20.0587,19.1677,20.9382
rpt-5;O76371,26.0047,26.234,25.8449,25.6496,20.7091,19.1408,21.0885,20.2336
rpt-5;O76371,24.454,23.8092,23.9522,24.8915,19.3344,19.3804,20.2673,21.5826
rpt-5;O76371,27.759,25.1576,24.8292,26.1972,22.3124,22.8371,22.7026,24.2582
rpt-5;O76371,20.432,19.6437,20.6325,21.0843,18.6938,19.5326,20.7146,19.669
rpt-5;O76371,23.3787,22.4331,23.0048,21.25,20.3025,17.9866,20.772,19.4331
rpt-5;O76371,21.7316,20.1321,21.5564,21.4879,25.0865,24.3896,25.7023,23.7799
C24G6.8;O76387,23.388,22.3692,22.0947,23.0813,23.6066,22.3523,22.19,24.9647
C24G6.8;O76387,20.8528,19.6718,21.1674,21.6208,18.6434,19.9436,19.7735,17.8359
F13C5.5;O76565,20.9187,20.3394,21.0914,21.3758,23.2427,22.365,21,23.9386
;O76651,21.1978,21.204,20.311,20.3095,24.4905,23.6598,22.6467,23.5842
;O76651,21.9077,20.2277,20.802,20.9083,18.8695,20.2804,20.4576,17.8018
glh-4;O76743,22.0783,20.1714,19.8947,21.6163,21.2208,21.6973,19.2297,21.2572
;O76837,20.537,20.5064,21.1649,21.126,19.9445,18.7192,20.5392,20.2656
hsp-16.48;P02513,21.5104,20.9532,21.1708,19.2409,21.3139,20.2009,19.7154,20.6723
hsp-16.48;P02513,20.9338,20.5847,20.6988,20.4939,24.9163,24.7532,23.9951,23.5107
hsp-16.48;hsp-16.41;P02513;P06581,21.7684,21.1618,20.5138,21.4486,21.881,21.4225,20.7723,21.997
unc-54;P02566,27.2126,27.2997,27.4878,27.1384,19.9196,20.4501,20.3269,21.1193
unc-54;P02566,26.1427,23.9827,23.9695,24.2159,24.1019,23.5465,23.3429,24.2046
unc-54;P02566,22.8551,25.6415,26.6409,26.0996,19.8479,19.6401,21.6494,19.971
unc-54;P02566,19.8372,20.6491,20.3705,20.7862,21.4696,21.8797,21.6343,21.257
unc-54;P02566,24.3345,21.3765,23.0209,21.101,19.076,18.9016,21.6339,21.3066
unc-54;P02566,23.1515,22.7659,24.4009,22.8099,20.7237,21.0442,21.2615,20.0627
unc-54;P02566,23.8338,24.234,22.9045,24.0909,24.6957,24.0243,24.8057,24.8919
unc-54;P02566,23.8338,25.684,25.0123,25.2602,18.8487,21.326,19.4615,21.4833
unc-54;P02566,23.2545,25.0005,26.3409,25.4761,20.8622,19.2283,19.9743,20.4132
unc-54;P02566,27.6239,25.5447,24.4851,24.4507,27.9673,27.9377,27.6313,21.7315
unc-54;P02566,23.754,22.5374,22.8713,22.6681,19.4319,18.7536,19.6246,20.5953
unc-54;P02566,25.7208,23.4809,24.1522,23.8012,26.8197,27.303,26.2618,26.7161
unc-54;P02566,23.0153,23.01,23.018,23.782,17.8429,17.674,21.1577,20.1761
unc-54;P02566,21.4009,18.2104,21.7315,21.504,20.6697,18.9345,21.0483,19.6428
unc-54;P02566,29.4641,27.389,29.4088,30.2187,29.0496,28.796,28.8929,28.7641
unc-54;P02566,26.8671,23.0109,23.8836,25.1291,24.3047,24.963,23.781,25.0697
unc-54;P02566,20.9027,21.5522,21.1563,19.7952,19.945,20.2332,21.2551,21.2366
unc-54;P02566,25.9387,24.4195,24.896,24.2259,20.1501,19.815,20.1531,18.3572
unc-54;P02566,26.0607,26.5513,22.8372,22.1045,17.6558,19.771,19.8536,21.9327
unc-54;P02566,31.0561,26.9627,26.7808,26.1677,27.9991,26.8897,26.5415,25.758
unc-54;P02566,21.7085,21.3297,21.4579,21.3432,21.179,18.063,21.5084,21.4901
unc-54;P02566,22.061,19.6215,20.9073,21.5046,18.5993,21.5636,17.6403,21.1601
unc-54;P02566,21.4402,19.8436,21.1825,19.4916,19.4993,20.3108,20.4254,19.6682
unc-54;P02566,21.6052,19.4369,21.6948,21.3064,20.1782,21.1466,20.2932,17.8743
unc-54;P02566,23.5588,19.3286,20.5941,20.0628,22.5809,22.7697,22.4818,26.0589
unc-54;P02566,26.0608,23.1187,23.0509,22.8673,22.7977,22.8276,24.555,24.0624
unc-54;P02566,26.6221,26.9455,25.9391,24.3277,20.1713,20.3001,18.9328,21.4845
unc-54;P02566,24.8527,25.0854,24.899,24.5926,19.4452,21.79,19.4036,18.4222
unc-54;P02566,25.9579,23.4814,23.2446,23.5547,24.9956,22.8033,21.1838,24.7389
unc-54;P02566,25.9579,22.6833,23.2446,20.8346,24.9956,22.8033,22.901,23.6458
unc-54;P02566,25.7076,24.9794,24.5721,24.2173,21.0381,20.4007,19.7531,20.4881
unc-54;P02566,26.2769,23.2154,23.7444,24.16,20.6217,21.8597,24.5089,22.2297
unc-54;P02566,25.2754,23.1589,23.934,22.9696,19.2895,20.8999,18.0403,21.377
unc-54;P02566,26.4208,20.9368,21.011,21.3463,23.4215,22.44,22.2517,25.3364
unc-54;P02566,29.8348,27.2545,27.0919,26.6063,26.2621,27.1782,25.5136,26.9686
unc-54;P02566,21.4354,21.311,19.8761,20.9297,23.6486,22.4541,25.1982,24.8211
unc-54;P02566,25.5532,24.3185,26.2452,25.2845,24.3385,22.595,25.5155,24.1474
unc-54;P02566,21.8205,20.6874,20.8653,20.8444,21.8624,21.595,18.3251,19.914
unc-54;P02566,22.0389,19.7175,20.6374,21.3045,25.3112,24.4163,23.1031,22.1125
unc-54;P02566,21.5936,20.7425,20.2032,20.1479,19.6733,20.0537,19.4402,19.0176
unc-54;P02566,25.1887,23.3563,22.397,23.2641,20.4334,20.9499,21.1335,20.4747
unc-54;P02566,26.4786,22.4998,22.397,25.3212,20.8216,20.0852,19.7483,19.2667
unc-54;P02566,26.9086,26.294,26.0151,25.1607,21.5267,22.1875,21.7571,21.5828
unc-54;P02566,24.3905,24.6114,24.7599,23.1597,18.7324,19.7066,18.595,19.9514
unc-54;P02566,21.7781,21.3639,21.3216,20.4488,20.6229,19.863,21.6505,19.0365
unc-54;P02566,24.1123,22.7312,22.1932,22.4993,19.4291,20.2001,20.102,20.0425
unc-54;P02566,21.0299,22.6142,22.8411,24.2464,22.528,22.3897,26.3688,22.2627
unc-54;P02566,27.7693,27.2495,27.2626,25.5596,25.6901,22.8024,23.4921,23.2129
unc-54;P02566,21.9573,18.1766,19.7413,20.8912,19.2176,18.6432,19.1141,19.2714
unc-54;P02566,20.9528,20.1773,20.7388,21.711,21.6435,19.8424,17.5842,19.0752
unc-54;P02566,24.4934,22.7076,22.0988,21.1775,20.01,19.616,20.3564,19.283
unc-54;P02566,21.4551,19.4877,21.7278,20.9952,20.1941,21.0928,19.9443,21.4807
unc-54;P02566,26.674,22.1654,22.7417,23.7244,25.4724,25.8339,26.046,26.0123
unc-54;P02566,24.5278,27.2601,27.259,26.6584,17.4441,20.9254,19.1671,20.4661
unc-54;P02566,21.6657,21.4485,21.2423,18.3414,19.5613,21.3427,19.1524,19.8793
unc-54;P02566,22.5283,26.5605,25.95,26.8726,22.285,22.4342,21.0026,23.4931
unc-54;P02566,20.2548,19.5571,21.6829,18.724,21.0192,19.6465,18.4375,18.2034
unc-54;P02566,23.4859,21.7049,22.6873,22.104,20.4437,19.2492,20.6988,20.2347
unc-54;P02566,24.1958,25.8661,24.8027,25.3015,21.1167,20.1104,19.0316,19.565
unc-54;P02566,22.0392,19.5205,19.5563,21.4829,23.4271,22.1038,22.6966,24.6002
unc-54;P02566,21.3357,20.4818,21.7285,21.8478,19.5232,19.7984,18.5998,20.9501
unc-54;myo-1;P02566;P02567,20.561,21.0821,21.8104,21.1671,19.7718,20.6632,19.924,20.9803
myo-1;P02567,23.3533,26.3032,25.468,25.7364,23.4413,23.4122,23.1252,22.5957
myo-1;P02567,20.8483,19.4949,21.7288,21.152,20.5211,18.7554,17.6037,19.5299
myo-1;P02567,21.187,21.3175,21.7671,21.0731,21.5906,19.0328,17.8343,20.374
myo-1;P02567,22.8561,26.738,25.3456,24.1083,18.6234,20.2763,20.8405,18.5831
myo-1;P02567,22.5593,21.6917,23.468,20.4692,22.1959,22.2094,23.0221,23.6361
myo-1;P02567,24.1703,23.3792,23.3479,25.2935,25.077,24.1519,25.7835,25.9913
his-11;his-4;his-48;his-41;his-39;P04255,35.5866,25.4186,23.4562,26.4145,33.7859,34.5,30.76,31.743
his-11;his-4;his-48;his-41;P04255,28.5911,28.1267,27.7404,29.034,21.656,20.4103,20.4522,24.9383
his-11;his-4;his-48;his-41;P04255,20.7469,20.3338,21.2052,19.9852,21.0043,20.0413,20.687,19.3813
his-11;his-4;his-48;his-41;his-39;P04255,20.0852,20.6452,20.4937,20.1517,21.5453,21.5486,20.9069,19.5493
his-11;his-4;his-48;his-41;P04255,28.5605,22.6964,24.2433,25.6996,25.7528,24.9703,23.1474,21.9829
his-11;his-4;his-48;his-41;his-39;P04255,28.7907,22.5609,22.5415,22.2691,27.5868,27.7593,27.0347,26.497
gpd-4;gpd-1;gpd-2;gpd-3;P17331;P17329;P17330,26.2796,24.3202,24.2186,25.0686,19.127,20.1902,20.8359,19.8167
gpd-4;gpd-1;P17331,21.6733,20.5965,20.5701,20.4792,18.021,20.0399,19.3467,18.1047
gpd-4;gpd-1;gpd-2;gpd-3;P17331;P17329;P17330,20.1311,20.6971,21.7249,21.6761,20.9741,20.2914,21.2995,18.0665
gpd-4;gpd-1;gpd-2;gpd-3;P17331;P17329;P17330,21.5643,21.3067,21.6421,19.8583,21.4613,19.5298,18.8016,21.1977
msp-10;msp-49;msp-19;msp-152;msp-33;msp-32;msp-55;msp-3;msp-78;msp-77;P05634;Q18461;Q17856;Q19832;Q94053;Q9TVW5,20.1007,19.9179,21.492,19.2948,18.2865,19.5436,19.7065,20.9078
msp-10;msp-49;msp-19;msp-152;msp-33;msp-32;msp-63;msp-38;msp-74;msp-58;msp-55;msp-77;P05634;Q18461;Q17856;Q9TVW5,20.6235,20.5471,20.9785,20.7922,20.2903,21.7476,20.1953,19.2559
vit-2;P05690,20.6519,20.6429,20.0061,20.6403,19.9944,19.3746,20.1173,19.4443
vit-2;P05690,20.5328,21.1345,21.6742,21.4269,20.5585,20.8301,19.0226,20.6695
vit-2;vit-1;P05690;P55155,19.6747,20.7804,20.7621,20.9172,21.6433,17.7341,20.6296,20.1112
vit-2;vit-1;P05690;P55155,23.027,22.5726,21.7291,20.8612,21.2171,20.8848,19.2112,19.4651
vit-2;vit-1;P05690;P55155,19.9398,20.1796,21.635,19.7215,17.4575,19.1066,18.944,17.7514
vit-2;P05690,20.3748,20.9138,21.1171,20.9711,20.8002,19.6905,19.8422,19.5851
vit-2;P05690,20.5132,18.6735,21.6752,21.3364,18.6322,19.4631,20.0128,20.0946
vit-2;P05690,22.0287,20.3513,19.8798,19.7733,21.7713,19.8737,21.5436,20.251
vit-2;vit-1;P05690;P55155,22.0841,20.6877,20.9871,19.714,24.0283,23.5243,22.5584,26.2692
vit-2;vit-1;P05690;P55155,23.1224,22.7563,23.4174,23.4291,23.9543,22.7991,22.6107,21.3995
vit-2;P05690,21.532,21.5244,21.4091,21.5927,24.5079,23.1705,22.5411,25.2936
vit-2;P05690,26.3528,21.1518,22.7109,24.2598,19.6683,20.0454,21.577,21.8886
vit-2;vit-1;P05690;P55155,23.6977,21.5154,21.5805,22.4723,17.9155,19.8566,19.6934,19.9594
vit-2;vit-1;P05690;P55155,20.7193,19.2372,21.1178,20.4507,18.3876,20.324,21.0919,19.1352
vit-2;vit-1;P05690;P55155,24.4677,25.8753,23.5187,22.2106,22.0843,22.2734,22.7486,22.7901
vit-2;vit-1;P05690;P55155,23.4473,21.6101,23.1971,22.6491,20.3216,21.7347,19.0393,21.5248
vit-2;P05690,21.1424,20.9845,21.1017,20.6953,18.9438,20.8614,20.0729,20.8552
vit-2;vit-1;P05690;P55155,24.2926,24.4632,26.0186,27.1086,25.6898,23.1468,22.7638,26.8501
vit-2;P05690,20.0804,20.7919,19.5319,20.7906,21.1061,21.3278,22.1814,22.1192
vit-2;vit-1;P05690;P55155,25.0278,24.2032,23.5447,22.2464,24.1132,23.2178,24.2044,25.512
vit-2;P05690,23.7274,24.9874,24.4802,24.8022,19.4222,21.0576,18.3143,21.3426
vit-2;vit-1;P05690;P55155,24.2406,24.3339,24.0718,26.3194,24.5471,24.4133,24.0579,24.5153
vit-2;P05690,25.4561,22.5358,24.5256,25.8841,24.7744,24.3027,24.4332,25.2678
vit-2;P05690,21.2363,20.6841,21.0438,20.494,20.4836,21.4529,20.9855,19.8027
vit-2;vit-1;P05690;P55155,20.7064,20.3836,21.0411,21.4434,18.7639,21.2748,19.9567,18.0609
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,23.7821,23.9569,26.0709,25.7505,23.4689,23.2362,23.0484,25.5157
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,24.4258,24.1916,24.4126,23.8666,21.3928,23.1776,24.2013,23.2721
vit-5;vit-4;P06125;P18947,24.4336,22.7332,23.5717,22.9518,23.9215,25.7572,22.513,26.0549
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,20.8506,20.9474,21.5321,19.4562,19.7646,20.9095,17.5243,19.453
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,18.8086,21.1755,21.7734,19.9254,19.955,19.0332,19.4177,22.2445
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,21.4556,21.0712,20.7496,19.9084,21.3482,19.9224,18.4974,21.0536
vit-5;P06125,19.8549,20.9696,21.5679,20.4779,22.0181,20.9075,20.8087,20.735
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,24.6655,23.2226,22.7639,22.7487,25.9373,24.5787,23.0494,23.5608
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,20.9962,21.2643,21.6762,20.9364,24.7528,23.3574,21.6553,23.4031
vit-5;vit-3;P06125;Q9N4J2,22.1481,23.0858,24.7138,24.774,18.7515,19.5086,21.376,21.7502
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,24.3605,24.5027,24.1525,25.2551,21.5833,19.7146,20.1646,20.9571
vit-5;vit-3;P06125;Q9N4J2,19.7951,20.6258,20.5358,21.708,21.9437,22.8426,21.8334,26.6658
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,19.0506,20.3487,20.3141,21.1328,19.3602,19.1795,19.2496,17.054
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,21.0347,21.5261,21.4625,19.5037,21.6505,19.2093,20.9902,20.1038
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,24.2598,24.4541,23.6994,24.3042,20.0518,20.4268,20.0104,21.0847
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,20.6535,20.7902,20.9739,21.1911,23.1123,23.1552,22.1143,24.4081
hsp-16.41;P06581,21.2118,20.5352,21.018,20.3632,24.9163,27.1205,25.3543,23.5107
hsp-16.2;P06582,21.0085,20.9383,21.1764,19.3276,23.7005,25.1006,25.4261,27.4025
hsp-16.2;P06582,21.513,21.0345,19.2516,21.5326,19.8147,19.9654,21.09,19.5681
hsp-1;P09446,23.6181,22.4436,22.6482,23.1396,23.644,22.5264,20.6841,23.2823
hsp-1;P09446,22.3856,22.5932,23.0222,22.6304,23.4769,23.8494,23.6434,25.3088
hsp-1;P09446,20.0802,21.5326,21.4232,21.0105,21.8927,18.3375,20.4236,21.8767
hsp-1;P09446,25.0029,25.248,25.6852,26.062,24.2169,25.6313,24.4741,25.5864
hsp-1;P09446,25.8554,25.1979,25.3055,24.0148,24.0441,23.2767,22.249,24.0214
hsp-1;P09446,24.113,24.1957,23.0452,22.8194,19.8254,20.2475,19.2607,20.7976
hsp-1;hsp-4;hsp-3;P09446;P20163;P27420,21.4152,19.6436,21.1632,20.4138,19.161,21.3013,20.9241,19.0803
hsp-1;hsp-4;hsp-3;P09446;P20163;P27420,24.4816,21.6803,25.4116,24.551,19.9652,21.3036,21.6655,21.0864
hsp-1;P09446,29.1903,26.1488,26.2203,24.2574,27.0695,26.5827,26.5217,23.3202
hsp-1;P09446,22.8276,22.0522,22.9049,23.0014,18.9387,20.6483,20.8956,21.8263
hsp-1;P09446,24.4373,25.4284,25.1409,25.831,19.3484,18.4412,19.1801,20.9271
hsp-1;P09446,21.1705,21.2418,19.9063,21.7135,26.7714,25.6348,23.7796,24.9038
hsp-1;P09446,29.9067,30.184,30.446,30.3143,26.4887,27.6718,26.2734,26.9652
hsp-1;P09446,28.3365,28.2231,28.0864,27.78,26.9694,26.551,23.3441,25.753
hsp-1;P09446,27.3637,27.7468,27.8414,27.1701,19.6658,18.5838,18.9204,20.0943
hsp-1;P09446,27.3673,27.6309,28.7977,28.5005,19.6455,18.7411,20.46,20.7969
hsp-1;P09446,26.2953,24.6287,24.8266,23.8419,24.4084,25.7033,25.6231,24.7343
hsp-1;P09446,25.736,25.5912,25.2143,24.7152,20.3029,18.8118,19.7584,21.4691
hsp-1;P09446,19.057,21.1996,21.1003,21.6966,19.1385,19.0367,19.0416,19.7267
hsp-1;P09446,24.4632,21.7892,20.5714,20.9415,22.3091,23.0621,22.6647,23.011
hsp-1;P09446,23.3936,21.0034,21.6569,22.5113,18.2292,21.2506,19.5201,18.7981
hsp-1;P09446,21.7477,20.3856,20.9509,20.5426,20.6702,18.3634,21.0148,19.0884
hsp-1;P09446,25.9651,26.7313,25.9268,26.5109,26.3674,25.3857,25.1612,26.5177
hsp-1;P09446,25.4767,24.0277,23.8371,24.7024,22.0509,22.7827,25.2288,22.4435
hsp-1;P09446,25.0542,22.5497,21.7543,21.3448,25.0343,24.5559,25.9253,25.0499
unc-15;P10567,21.0206,21.4004,20.5941,20.9573,23.1031,23.0352,23.1854,23.7169
unc-15;P10567,30.3215,27.1375,25.8749,27.2413,29.4351,31.8272,30.4924,30.3139
unc-15;P10567,27.6424,27.8539,27.5297,27.3655,24.0261,23.1402,24.9843,25.3837
unc-15;P10567,23.4398,27.0008,27.1074,27.8437,21.2555,19.9805,19.7889,21.6211
unc-15;P10567,21.8254,19.8783,20.3174,20.045,20.6088,18.2619,21.4393,19.1677
unc-15;P10567,19.9338,20.3453,20.5775,21.7187,24.5786,24.5397,25.8573,25.7458
unc-15;P10567,18.2456,19.2511,19.2284,20.3432,21.1528,21.0993,20.9723,21.6877
unc-15;P10567,23.5317,20.2037,21.5731,21.2418,21.0687,18.9037,20.0685,19.2589
unc-15;P10567,24.64,23.4688,23.7189,23.3265,20.0142,18.6562,19.2904,18.6379
unc-15;P10567,21.4943,20.8199,20.7118,20.7047,22.7169,22.5162,21.7234,24.2453
unc-15;P10567,25.7555,24.864,24.1816,22.9702,25.3375,25.4979,25.3593,25.2139
unc-15;P10567,21.7306,21.0811,21.7989,21.0831,20.6234,20.4386,17.0443,20.4537
unc-15;P10567,24.7083,23.8264,25.0311,24.4908,20.3545,26.4035,26.0802,26.6378
unc-15;P10567,23.763,22.343,21.9854,22.9606,21.5266,21.186,20.0214,20.1925
unc-15;P10567,27.3271,27.7529,27.5442,27.3455,26.0966,26.7766,27.2764,28.6051
unc-15;P10567,27.4285,27.1566,26.8213,26.4214,23.3312,23.6041,24.3231,23.2727
unc-15;P10567,20.9296,20.8131,21.0434,21.3972,28.2714,28.4482,29.4968,26.4932
unc-15;P10567,23.9827,20.1533,21.9116,22.5858,26.3005,24.7338,23.6034,25.0737
unc-15;P10567,21.1805,21.5401,21.6485,20.8735,23.5,24.6675,25.3503,23.1648
unc-15;P10567,27.4931,24.6191,24.82,26.2999,28.6291,28.5945,24.6907,28.6569
unc-15;P10567,27.9427,28.0077,27.5215,28.5796,24.5299,26.4591,24.1199,25.565
unc-15;P10567,20.1931,20.815,21.4758,19.9618,21.1048,20.2003,18.3033,18.4438
unc-15;P10567,24.7901,24.9581,23.4272,22.6867,24.4779,23.9404,21.8967,21.3189
unc-15;P10567,20.6521,20.8858,21.5042,20.3893,21.4694,21.5453,21.8961,23.3883
unc-15;P10567,21.51,21.0096,21.6162,21.3745,23.8367,22.2282,22.8935,22.9762
unc-15;P10567,20.4628,20.5303,21.0526,17.0968,21.8395,21.5508,21.3525,21.4206
unc-15;P10567,21.8443,21.5608,20.6728,18.674,21.5449,19.3415,18.1436,19.4055
unc-15;P10567,21.0891,19.1758,19.6683,19.8246,24.0931,25.2175,22.8648,23.0373
unc-15;P10567,28.1848,23.8921,24.8064,22.5157,28.3376,28.4649,27.7172,28.1283
unc-15;P10567,20.946,20.2352,21.3086,20.4285,25.8917,24.9849,25.4848,25.0293
unc-15;P10567,22.0588,20.3028,21.407,20.4151,19.1192,20.7292,19.5824,17.3974
unc-15;P10567,24.8809,24.5651,24.4729,24.5334,20.7882,21.7023,17.7884,20.1089
unc-15;P10567,21.241,21.1042,20.9797,20.7705,23.4142,22.2366,23.0724,22.2403
unc-15;P10567,21.2847,20.0305,21.2728,20.6542,20.0443,20.4807,19.9298,20.5893
his-24;P10771,20.577,20.5055,19.5292,21.5105,20.2583,21.1552,20.2561,20.1828
his-24;P10771,22.1088,18.5502,21.2253,20.7584,21.8455,18.4436,18.6241,19.8004
act-2;act-4;act-3;act-1;P10984;Q6A8K1;Q95ZL1,20.5213,21.0741,20.4631,20.8061,23.8964,23.423,23.5529,27.4638
act-2;act-4;act-3;act-1;P10984;Q6A8K1;Q95ZL1,28.4565,24.3667,25.9233,25.146,25.574,26.3765,24.4341,25.7664
act-2;act-4;act-3;act-1;P10984;Q6A8K1;Q95ZL1,27.2372,25.2946,27.8929,26.8031,25.6082,27.1648,24.3331,26.0397
act-2;act-4;act-3;act-1;P10984;Q6A8K1;Q95ZL1,21.3311,20.5375,21.408,20.757,21.3654,18.3424,20.006,20.1818
act-2;act-4;act-3;act-1;P10984;Q6A8K1;Q95ZL1,28.7714,23.4713,23.1792,23.3914,23.9997,23.9687,25.1728,24.158
act-2;act-4;act-3;act-1;P10984;Q6A8K1;Q95ZL1,26.3741,25.946,27.0938,27.3125,27.0985,25.3612,26.4152,21.3987
