geneName;Leading.proteins,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
lea-1;F5GUH5;H2FLK8;H2FLK9,22.7463,23.971,23.5518,25.4282,17.995,19.1409,19.1993,19.2084
lea-1;F5GUH5;H2FLK8,22.6564,21.6212,22.3422,22.6022,24.5829,24.6239,24.9575,24.9802
lea-1;F5GUH5;H2FLK8,18.8293,20.5273,20.3828,20.4852,21.1861,19.5842,18.7329,19.8764
lea-1;F5GUH5;H2FLK8;H2FLK9,20.8449,21.7055,20.883,20.4,19.4542,18.8969,19.6763,19.6763
lea-1;F5GUH5;H2FLK8;H2FLK9,22.636,22.6672,22.4652,22.7947,22.8104,23.6355,22.5789,24.2658
lea-1;F5GUH5;H2FLK8;H2FLK9,21.2805,19.3518,20.9873,19.7246,23.1448,23.4865,23.4411,22.7899
lea-1;F5GUH5,20.8338,21.472,20.5808,19.9363,18.4907,19.4484,19.9348,19.095
lea-1;F5GUH5;H2FLK8;H2FLK9,21.4858,19.618,21.8693,21.2958,21.9413,23.3078,23.1897,23.9701
lea-1;F5GUH5;H2FLK8;H2FLK9,21.9971,21.28,22.9369,23.0593,23.8262,24.2318,24.6293,25.3392
lea-1;F5GUH5;H2FLK8;H2FLK9,21.728,20.1696,21.0936,21.0676,18.4717,21.4928,19.6379,20.0198
lea-1;F5GUH5;H2FLK8;H2FLK9,19.9818,21.1377,19.8185,21.5478,20.069,20.2554,21.5544,18.8774
lea-1;F5GUH5;H2FLK8;H2FLK9,21.5028,20.3416,21.886,19.6792,22.6269,23.1474,24.3125,23.6947
lea-1;F5GUH5;H2FLK8;H2FLK9,23.1614,22.9686,23.1971,20.5149,23.6393,23.805,22.2667,23.2822
lea-1;F5GUH5;H2FLK8;H2FLK9,22.7409,23.0439,22.9925,24.1969,19.5091,18.487,20.6211,16.9355
lea-1;F5GUH5;H2FLK8;H2FLK9,20.9946,20.4929,21.1237,21.4663,19.5449,21.4002,19.861,18.2687
lea-1;F5GUH5;H2FLK8;H2FLK9,23.2797,23.0881,23.6956,22.2436,23.3148,22.0236,24.5431,22.2709
lea-1;F5GUH5;H2FLK8;H2FLK9,22.2295,22.3028,23.9641,23.6982,20.7949,19.5689,21.8077,18.7501
lea-1;F5GUH5;H2FLK8,20.5506,20.8002,21.3018,21.3421,17.569,19.3742,20.1951,18.3802
lea-1;F5GUH5;H2FLK8;H2FLK9,25.6856,23.1551,24.5563,22.5573,30.8933,32.0188,24.7458,28.4877
lea-1;F5GUH5,21.0718,21.3705,20.1624,18.6527,17.8198,17.8235,20.7676,16.6469
lea-1;F5GUH5;H2FLK8;H2FLK9,20.5097,19.2598,19.985,20.7464,22.8286,22.6279,23.4471,22.5939
lea-1;F5GUH5;H2FLK8;H2FLK9,21.2945,18.797,20.3489,20.9265,19.1988,18.4626,19.2741,17.4915
lea-1;F5GUH5;H2FLK8,21.0259,19.9321,19.4678,20.2406,18.4644,17.47,17.1427,19.3277
lea-1;F5GUH5;H2FLK8,20.8603,20.0565,21.0867,20.8103,17.3993,20.3039,21.25,18.1057
lea-1;F5GUH5;H2FLK8;H2FLK9,22.583,21.1796,23.3115,22.0721,21.8246,23.454,23.3713,23.2539
lea-1;F5GUH5;H2FLK8;H2FLK9,19.3095,21.2785,21.7548,20.4126,20.4443,20.8964,21.5306,20.3932
iff-1;G1K0V8,19.2475,21.4985,19.9723,19.1706,19.3329,20.1426,17.7119,16.795
iff-1;G1K0V8,21.87,19.9593,21.692,19.529,19.1536,18.2979,19.6507,18.1754
pgp-6;pgp-7;Q1ZXU6,27.4105,27.5245,27.7932,26.6016,26.727,26.3817,26.7905,25.7815
gsp-1;gsp-2;G3MU14;P48727,24.3851,23.2318,24.0868,21.6718,19.7462,17.5782,20.3071,17.9435
math-33;usp-7;G3MU81,21.0256,20.0924,21.1434,20.4903,17.643,18.8478,17.0341,19.3229
sec-61;G3MU88,20.2315,20.8807,21.0706,18.3942,18.9542,20.3207,21.3337,18.3234
sec-61;G3MU88,21.0555,20.1265,21.3889,20.8569,20.754,19.4384,21.9728,18.2827
;G4RTI0,21.9839,21.1742,20.5383,21.2901,19.7205,19.0348,19.5367,19.8342
spc-1;G4S034,24.6493,23.8398,22.2937,21.6693,18.5624,19.4784,18.3835,18.0383
spc-1;G4S034,23.6352,22.1954,24.1979,21.9873,17.738,19.4275,20.4183,20.64
spc-1;G4S034,25.6433,23.4892,24.7416,23.5449,24.2741,24.158,22.8946,23.5561
spc-1;G4S034,23.2801,22.0795,22.2808,21.0165,20.0813,18.8675,19.5729,19.7465
;G4S1A4,20.7735,20.9602,20.7048,21.3156,19.2107,18.8003,21.9644,19.6018
;G4S1A4,27.42,26.3162,27.3741,28.1204,19.0669,18.0669,17.593,19.0106
;G4S1A4,21.1023,21.2539,20.8424,19.8816,20.4241,18.8863,19.0435,16.8728
;G4S1A4,19.8132,21.4034,20.9491,19.9845,16.4848,20.5165,20.3536,19.8431
;G4S1A4,21.4401,20.0601,21.1771,20.7819,20.9534,19.4424,21.0029,19.9266
;G4S1A4,20.6017,20.9969,20.0707,19.232,23.199,22.0062,22.6135,22.3649
str-176;G4S3P8,24.4314,23.938,24.1683,23.3203,16.7214,19.6868,19.8559,21.0907
;Q20314,20.7303,20.8137,20.6333,21.0189,19.2673,18.8895,19.6331,18.9569
gei-15;G4SI07,21.3425,19.9169,21.572,21.0847,17.4676,16.4274,18.8624,18.5045
gei-15;G4SI07,21.7031,20.217,22.6431,26.2076,20.5438,20.6796,18.3952,17.1989
pqn-52;G4SL51,23.0649,24.0659,22.4,25.6043,23.7556,22.3971,23.0408,20.7424
ttn-1;G4SLH0,22.9139,22.476,22.9992,22.4683,24.0051,24.3379,23.9363,24.6248
ttn-1;G4SLH0,21.4225,20.883,20.3487,21.2938,21.3659,20.1069,21.2307,20.8674
ttn-1;G4SLH0,21.4188,21.3908,21.5906,18.9543,20.7594,17.0755,17.7243,18.4891
ttn-1;G4SLH0,20.0305,20.8962,21.5652,21.4413,20.383,19.6142,19.0269,17.5282
ttn-1;G4SLH0,24.0232,24.2058,25.7332,25.5777,24.4204,25.6729,25.3376,25.193
ttn-1;G4SLH0,21.5074,20.5347,20.928,20.6755,19.9504,20.2255,20.4459,19.4228
;G4SPY1,25.1092,23.3021,23.3497,25.9035,24.4426,24.6495,24.4191,24.0166
;G4SRU7,24.294,23.215,23.2031,27.3128,18.0578,19.1431,20.4118,19.4304
glo-1;G5EBF0,21.5645,21.0207,21.5325,21.173,18.9403,19.1827,17.6423,17.1487
pud-2.1;G5EBF3,20.953,21.259,21.0832,20.9878,16.3169,21.6457,21.6868,19.3947
pud-2.1;G5EBF3,20.3221,21.0121,18.2571,19.2428,21.476,18.7307,19.0431,19.2258
pud-2.1;G5EBF3,20.21,20.4909,19.9259,19.3377,18.8257,20.7825,18.7132,20.9722
pud-2.1;G5EBF3,21.2582,19.808,21.634,20.3556,18.4149,18.3711,19.1795,19.4054
pud-2.1;G5EBF3,21.8744,21.3014,21.0512,20.5618,19.117,17.6594,21.7749,18.9948
pud-2.1;G5EBF3,24.7662,24.3367,24.7177,21.1204,17.7967,18.4189,19.6903,18.4891
pud-2.1;G5EBF3,21.9906,21.4411,20.2696,21.5749,19.0166,18.5586,20.4571,20.2653
pud-2.1;G5EBF3,25.103,23.9145,24.4421,23.7156,19.1168,18.7039,20.8748,19.67
pud-2.1;G5EBF3,20.5829,20.2487,21.2415,20.9796,17.9188,16.928,19.9437,19.0931
pud-2.1;G5EBF3,22.5338,21.9166,21.2323,22.9916,19.9169,19.4093,19.9123,17.8682
pud-2.1;G5EBF3,24.6522,23.1314,25.3758,23.7184,19.1554,21.4434,20.3759,20.4189
;G5EBF4,24.0524,23.6398,23.246,20.9329,19.0502,17.7018,21.6477,19.6785
tat-5;G5EGE0,21.2036,21.5314,20.9069,20.7849,19.5547,18.57,21.0997,17.3182
4D656;G5EBI0,23.8344,22.8864,23.8078,25.7474,24.9562,23.47,23.4485,24.0175
fmo-2;G5EBJ9,20.8847,21.3552,21.0372,21.0042,20.2711,19.2415,18.9736,19.2812
fmo-2;G5EBJ9,21.0161,21.6608,22.294,22.0256,18.6231,17.6804,19.4102,20.0059
fmo-2;G5EBJ9,20.4075,19.4298,19.0337,21.4297,19.1191,20.4078,19.4019,17.1656
fmo-2;G5EBJ9,20.7013,20.3685,21.2592,21.3963,19.5432,17.9049,19.7496,21.562
fmo-2;G5EBJ9,20.5891,19.1029,20.2003,21.2874,20.0254,20.4752,20.7732,21.2003
erm-1;G5EBK3,21.0461,19.3552,21.1366,20.9448,20.2287,20.6446,20.1502,19.6888
erm-1;G5EBK3,22.9729,22.9496,24.2634,22.7268,18.9977,17.236,20.4165,19.1631
erm-1;G5EBK3,21.047,19.458,21.4837,20.2791,20.9652,19.4016,19.8572,19.1199
erm-1;G5EBK3,19.8521,19.5987,21.6138,20.7857,17.0262,18.8223,19.9867,19.1176
erm-1;G5EBK3,19.4302,21.2923,21.2722,19.5308,18.6525,19.6118,20.9361,18.9671
erm-1;G5EBK3,25.6878,23.4731,24.7889,22.7708,23.5396,23.8732,24.8231,24.0552
erm-1;G5EBK3,23.893,22.6305,24.309,24.8158,17.061,20.9613,20.0991,18.3528
snf-3;G5EBN9,24.3889,23.3178,24.1556,24.3386,25.6401,25.1128,25.3928,24.7274
snf-3;G5EBN9,24.7458,23.9173,24.9731,24.5981,18.4144,20.662,20.5008,19.5688
snf-3;G5EBN9,25.6538,24.9197,26.5419,22.5275,18.1026,20.2283,20.9742,20.0059
snf-3;G5EBN9,23.5808,22.0858,22.5695,23.3721,19.2849,21.9565,20.8761,20.4336
;G5EBP5,23.3129,24.0671,23.5841,20.8862,25.8161,26.4069,26.1974,26.7525
;G5EBP5,22.9349,22.8058,23.294,22.6956,19.9839,19.1679,18.9269,19.5435
;G5EBP5,20.8087,20.9487,21.3205,20.8401,25.7475,26.062,24.0668,25.3835
;G5EBP5,21.0811,19.8883,19.9362,20.8305,27.4697,25.7621,24.4556,24.0151
;G5EBP5,25.3888,25.3318,25.2015,22.6762,16.5655,20.5678,21.0006,19.2988
;G5EBP5,21.6863,20.3734,20.1358,19.6781,18.3123,18.149,19.2924,20.7276
;G5EBP5,21.5438,21.5422,21.3494,20.1724,18.885,21.3849,21.6015,18.5028
;G5EBP5,21.705,21.0318,21.6449,21.1821,19.4002,18.216,20.4931,19.5947
;G5EBP5,21.3027,19.9972,20.9164,20.9111,22.0452,23.7886,22.8834,22.9555
;G5EBP5,23.4071,24.8626,25.2299,23.0314,24.0832,23.7741,25.3882,24.7869
;G5EBP5,24.8628,24.0739,24.5408,21.2488,22.8781,24.4714,24.1278,24.8056
;G5EBP5,20.8864,20.1457,19.2162,21.5231,18.4796,20.8881,22.0388,18.7497
glc-1;G5EBR3,21.4963,19.738,21.6086,19.8313,16.9153,20.4264,19.9978,20.1918
glc-1;G5EBR3,21.8245,20.3763,20.308,20.7154,20.2015,19.4337,20.8547,19.2049
;G5EBT8,24.6082,24.4383,24.1686,20.6416,24.1367,24.8969,25.2311,25.2022
lec-10;G5EBV4,21.6065,19.5048,20.6125,21.5497,18.7059,21.6294,20.171,18.6633
pgl-3;Q965J2,27.0677,25.1913,26.4964,20.9211,18.5345,18.7762,16.9453,18.5938
;G5EBY4,24.4757,23.6561,23.9576,25.6188,23.6851,24.8454,23.2549,23.4191
phf-5;G5EBY6,21.8873,20.5915,21.6154,18.3148,19.5745,20.0444,20.6323,19.5551
let-418;G5EBZ4,20.6994,21.2662,21.3937,21.4434,15.7372,19.7849,19.1242,18.3853
;G5EC03,21.0583,21.9525,21.4757,24.3628,19.7883,20.3333,19.8713,18.2798
evl-14;G5EC05,34.4153,34.8092,34.2996,34.2517,33.3122,35.0087,31.7252,33.0983
lec-9;G5EC10,21.4433,21.163,21.8903,18.8083,19.377,21.4255,19.7303,18.7802
lec-9;G5EC10,20.0657,21.2359,21.7458,18.0869,19.176,19.5829,19.162,17.8424
zen-4;G5EC43,25.3832,23.9072,24.3774,23.6902,22.7043,23.0192,23.6846,22.3038
nrfl-1;I2HAI6;X5LQ26,22.3683,22.9319,23.4946,23.7558,20.6982,18.8384,18.8775,17.2759
nrfl-1;I2HAI6;X5LQ26,21.3436,21.4698,21.0432,20.3718,18.4791,18.9426,18.826,16.8896
nrfl-1;I2HAI6,21.7048,21.0634,21.199,20.4517,25.9775,25.863,27.2852,26.9258
ubql-1;G5EC78,26.6775,26.0341,25.9795,25.2036,18.5811,19.889,19.9417,19.549
ubql-1;G5EC78,25.8113,26.0341,26.206,27.4773,18.7466,16.8044,20.3361,18.909
ubql-1;G5EC78,21.4715,20.6103,21.4574,20.4987,19.8877,18.4001,17.469,18.4922
oma-1;G5EC86,19.1103,20.9752,21.0936,18.4913,19.7972,20.6183,21.0483,17.5191
dpy-11;G5EC91,27.0115,26.4194,26.5894,23.9489,25.5755,25.7854,25.7303,25.4019
dpy-11;G5EC91,21.2945,21.3099,21.5682,20.2852,18.3991,19.2243,20.2961,17.7727
cyp-29a2;G5EC97,24.7823,24.2241,24.5014,25.196,22.3153,23.3456,23.5878,22.6769
cyp-29a2;G5EC97,25.1875,24.3978,25.2708,23.493,18.5083,19.5261,19.3305,19.4416
cyp-29a2;G5EC97,21.0722,20.9022,21.3118,21.5347,19.1876,17.0481,20.331,19.7076
ctps-1;G5EC98,21.8578,21.0123,20.2639,21.4795,17.7917,18.0263,19.3407,20.6358
usp-48;G5ECC7,23.5901,23.214,23.3201,23.2283,21.1091,20.1694,20.2643,19.9489
;G5ECF6,21.4525,21.776,22.0523,23.5054,22.3879,23.7218,22.7805,23.2114
tac-1;G5ECG0,20.7561,21.3177,21.2904,20.8336,18.3455,18.2087,19.951,19.5422
vab-10;G5EFK7,21.9911,21.2059,21.8396,21.2019,19.205,20.381,18.1553,17.9349
;G5ECL1,21.1503,21.1118,21.9516,23.6419,19.2309,18.2829,18.0716,19.5492
dcp-66;G5ECM2,20.3772,20.9327,21.5547,20.6329,17.5888,19.976,17.837,18.8726
elb-1;G5ECR7,21.4856,20.031,20.2976,21.5413,19.3545,20.1591,18.6182,21.2917
gpc-2;G5ECT6,21.885,21.1145,21.8105,21.5066,23.9007,24.6077,24.8504,25.5508
gpc-2;G5ECT6,24.6957,23.8915,23.825,26.226,23.5254,21.9544,24.3107,22.0246
skr-1;G5ECU1,22.6953,21.9539,23.2936,26.8153,21.1056,18.1715,20.2636,20.3585
dlg-1;G5ECY0,19.993,21.2897,20.4625,19.6121,21.3827,20.2932,18.8112,19.5529
dlg-1;G5ECY0,19.8621,19.9665,19.9764,20.5398,19.8153,17.9503,20.5715,16.1964
skr-8;G5ECY4,26.4659,25.2101,26.0936,25.7107,18.776,18.8857,18.6993,19.8209
skr-8;G5ECY4,21.8235,20.9859,20.444,20.2743,18.6258,20.109,18.0902,18.1332
chn-1;G5ECY6,23.6548,22.8556,23.6571,26.2457,23.511,22.6531,24.3393,23.1309
chn-1;G5ECY6,21.9759,19.1286,19.5333,18.7519,21.1487,18.4291,18.9778,20.1221
unc-44;G5ECZ1;Q17490,21.1303,19.6006,21.5162,20.6864,19.2641,19.1986,19.9667,17.3399
unc-44;G5ECZ1;Q17490,21.6557,20.7201,21.5661,19.441,20.3051,19.602,17.9731,18.9707
unc-44;G5ECZ1;Q17490,20.6615,20.3904,21.4673,21.0461,20.2438,17.8358,19.4185,18.8515
unc-44;G5ECZ1;Q17490,23.1666,23.3769,22.121,20.7089,18.0782,18.85,20.8737,18.3896
;H9G337,25.266,24.8143,25.3294,23.9036,25.4724,25.2706,25.1817,24.8993
vab-9;G5ED30,25.4063,25.1264,25.5574,24.5483,25.3681,26.0477,26.159,26.0727
fat-5;G5ED44,21.7125,20.9593,20.8012,21.2061,19.8675,20.8383,20.9615,18.8328
eea-1;Q5FC45,23.6523,22.7987,23.072,22.0753,24.765,23.1966,24.2629,23.9689
eea-1;Q5FC45,23.623,21.7816,25.2729,24.7083,21.5375,18.6205,20.7557,18.7092
eea-1;Q5FC45,27.2826,26.2944,27.3539,26.1053,27.9375,27.8283,28.6756,27.5135
;G5ED91,21.2377,20.2472,21.5471,21.0468,24.671,25.1791,26.9916,26.4361
unc-25;G5EDB7,31.7257,32.7008,32.3778,28.7382,31.9531,32.2453,32.535,32.7899
tba-4;tba-1;tba-2;mec-12;tba-9;G5EDD4;O18688;P34690;P91910,26.6035,26.4235,26.9844,26.2328,18.3707,21.2026,17.4639,17.7224
tba-4;tba-1;tba-2;mec-12;G5EDD4;O18688;P34690;P91910,27.3576,28.1131,28.7483,27.3227,19.7954,21.3879,19.6286,16.7225
skr-2;G5EDD8,21.0917,20.7865,20.8687,21.5662,19.2218,20.6123,18.9828,19.3717
skr-2;G5EDD8,20.7684,21.1544,21.4472,21.3658,19.4214,18.3156,16.5221,18.2968
skr-2;G5EDD8,22.7318,22.9267,23.119,26.2618,17.8936,18.8544,18.1194,17.1239
tpxl-1;Q8WSN6,20.0409,21.2286,20.4907,20.8257,17.0152,19.7245,18.6459,19.6256
kri-1;G5EF18,21.4381,21.291,21.471,19.9698,18.1599,19.4661,20.5518,20.9655
dcar-1;G5EDI0,21.3227,20.3783,19.943,20.5072,19.5823,19.4974,19.2818,18.6964
ent-1;G5EDJ3,26.6972,28.0684,27.4813,24.6061,28.8879,28.7659,29.035,28.3508
ent-1;G5EDJ3,25.1169,24.0011,25.268,27.7969,17.5456,20.3553,19.9732,18.5429
ent-1;G5EDJ3,20.0449,20.9773,20.4324,20.918,20.462,18.9801,20.0661,18.1246
dnj-25;G5EDJ6,20.2928,19.6108,20.8382,20.6251,21.3763,18.3459,18.3397,18.5126
nrfl-1;X5LQ26,22.4753,21.6621,22.4289,22.6321,19.6227,19.0806,18.4823,17.3184
nrfl-1;X5LQ26,20.6267,19.2565,21.76,20.1122,18.6842,20.1275,20.114,19.8258
;G5EDM5,20.2962,19.68,21.879,20.7752,19.6923,16.9674,19.0589,18.7725
cnb-1;H9G2Y1,21.4044,19.9295,20.3675,18.8177,19.0053,17.6683,19.3042,20.922
clh-1;G5EDQ0,23.7188,22.8757,23.4166,23.6727,22.706,24.3209,24.4725,23.4068
cle-1;G5EDQ4,21.5325,19.4631,21.5489,20.7611,19.1311,20.0589,19.6329,17.9729
cle-1;G5EDQ4,25.2683,25.4966,24.7689,22.6176,22.2207,20.9706,21.2282,21.2067
;G5EDQ7,20.708,20.2154,21.7626,20.1451,17.3341,20.0032,22.0302,16.6973
;G5EDQ7,19.8339,20.039,21.4677,19.4743,17.7957,20.2845,21.4049,20.6942
sur-6;G5EDR3,20.6505,21.3908,21.8294,20.819,20.4756,18.5947,19.0179,18.4854
sur-6;G5EDR3,22.9518,23.6005,24.1519,26.4065,25.2539,25.4809,23.2486,24.7952
sur-6;G5EDR3,21.1456,19.3976,21.645,20.7109,19.2712,18.4116,19.4938,19.0405
ubr-5;G5EDT9,21.889,19.7207,21.5907,19.3075,20.4641,19.8613,21.2818,19.0389
pmr-1;G5EFK9,25.6336,25.5106,25.7879,21.8847,24.5493,25.6197,25.6275,25.2316
cey-4;G5EDV3,23.7017,22.1372,23.1877,23.1691,18.6775,20.2437,18.973,21.0142
cey-4;G5EDV3,21.0756,19.9199,21.8154,20.6252,18.0777,21.0314,20.3326,19.4747
cey-4;G5EDV3,26.212,25.3608,25.6434,23.0777,19.0274,20.0877,19.4578,18.7113
cey-4;G5EDV3,21.8112,20.0979,21.6142,20.0425,19.1332,19.4405,20.2699,18.7877
cey-4;G5EDV3,19.8179,21.5573,20.6125,21.5822,18.5216,18.8883,19.6742,17.5778
cey-4;G5EDV3,19.9554,21.4788,21.4688,20.6166,19.9284,20.4853,20.3539,20.5516
skr-7;G5EDY3,26.8096,25.1864,26.7012,22.9099,21.3609,20.1626,19.9495,19.2871
skr-7;G5EDY3,21.6885,21.0837,20.688,21.5398,20.5813,17.3259,18.1055,17.5758
;Q564W1,21.6953,21.4051,21.2765,21.0148,17.8411,20.3686,19.0009,20.2023
drp-1;G5EDY8,21.1015,20.4918,21.1336,20.6123,17.0624,18.7889,16.3779,18.8295
cpi-1;G5EDZ9,21.1477,20.7115,21.4066,21.1099,20.4158,18.9824,21.21,20.192
hip-1;G5EE04,20.7487,19.2171,20.5949,21.085,22.8265,22.0499,23.029,21.5507
hip-1;G5EE04,22.3536,20.7533,22.0995,24.375,19.5084,18.1844,19.3103,19.2787
ccr-4;Q8I4B4,20.6401,21.4576,19.7424,20.6509,19.4762,18.1073,19.3722,21.4224
ptr-23;G5EE13,21.7387,20.9848,20.1559,20.6799,23.847,24.4364,26.6312,24.9429
cuc-1;G5EE41,21.4048,21.4322,21.6035,21.3965,20.5581,19.7144,18.8691,21.1579
;G5EE62,21.0222,20.888,20.4107,20.924,18.0551,19.8148,21.427,19.6122
skr-3;G5EE67,21.0006,20.3493,20.5245,21.1649,21.5263,19.4384,20.711,19.8957
skr-3;G5EE67,21.1787,20.7215,21.7941,20.3806,19.5509,18.9794,19.3437,18.3549
skr-3;skr-4;G5EE67;Q9U1Y9,25.3583,25.2565,26.0691,25.7105,25.2944,25.3682,26.4271,25.7558
skr-15;G5EE88,21.7765,20.1432,21.1487,20.0507,19.4161,18.9857,21.5346,20.8401
nex-1;G5EEA8,20.4905,21.4558,21.4977,21.4035,21.0212,17.7661,18.7605,18.5271
nex-1;G5EEA8,23.5118,23.1666,22.9618,21.9793,24.9806,25.618,26.4839,25.01
nex-1;G5EEA8,21.5403,18.9046,20.8041,20.0368,17.4578,18.1571,19.3021,20.2149
dpy-14;G5EEB6,21.5273,20.9237,19.1191,20.2487,18.8414,18.3347,20.1832,18.0803
scm-1;G5EED5,20.1805,20.7476,21.6728,20.3979,19.6338,20.0336,20.989,19.6798
scm-1;G5EED5,29.2269,28.4627,28.9486,23.551,22.8227,22.1728,20.4765,21.7187
mce-1;G5EEG4,21.5496,20.6768,21.4673,21.01,20.0939,18.4159,17.7358,20.8015
frm-1;G5EEP9,20.8511,20.9366,21.5605,20.8224,24.9492,25.066,24.5951,24.3121
frm-1;G5EEP9,21.0263,20.0501,20.7569,21.3899,20.4935,19.2545,20.7938,20.4575
frm-1;G5EEP9,21.434,21.5611,21.6123,20.6623,17.4701,20.1717,18.3366,15.2692
frm-1;G5EEP9,23.0406,23.2766,23.2086,23.0795,23.8133,24.7701,24.6038,24.2832
frm-1;G5EEP9,21.8652,20.1813,21.333,20.9999,19.4263,21.1116,21.8048,17.8818
;G5EEI9,21.584,20.1916,19.8286,20.4227,18.8726,17.7685,21.0667,18.0139
msd-2;ssp-16;ssp-10;ssp-19;ssp-9;G5EEJ7;Q21289;Q23058,21.6948,19.5245,21.3082,20.7961,20.5463,17.6073,18.3188,20.5478
vglu-2;vglu-3;G5EEK1;Q10046,22.1654,22.726,21.7607,23.072,23.6241,23.9782,24.5646,24.7024
vglu-2;G5EEK1,24.9502,25.6443,25.2507,24.6246,24.6804,25.2159,26.0113,25.1571
vglu-2;G5EEK1,24.3491,25.5413,25.7226,22.7119,18.9781,19.7719,18.5988,18.9573
vha-5;G5EEK9,26.3683,28.3159,28.1839,23.2094,24.6492,24.0552,24.44,23.9968
vha-5;G5EEK9,21.8379,20.0993,21.1032,18.1309,18.3548,19.7026,21.1125,17.7542
vha-5;G5EEK9,26.7507,25.0172,26.8499,23.8099,19.3351,17.9796,18.1455,18.5698
vha-5;G5EEK9,23.1428,23.2734,23.0561,21.9014,23.2005,24.2298,25.2663,24.7261
hmg-11;G5EEL9,21.4546,21.174,21.5292,20.2088,18.9704,20.1841,21.2593,20.2363
hmg-11;G5EEL9,21.8955,19.3875,21.6489,20.7534,19.6562,20.2038,19.9282,18.3176
hmg-11;G5EEL9,20.578,19.6338,21.417,21.1858,19.6454,19.3513,18.0739,19.2715
hmg-11;G5EEL9,20.4273,20.5498,20.8531,19.5517,21.2695,18.445,20.5672,18.6714
hmg-11;G5EEL9,20.3315,21.443,20.2963,21.3627,19.3216,20.7703,17.8723,20.7386
;G5EEN7,20.6352,20.879,20.1442,20.8617,19.9399,19.2919,20.6467,20.3305
;G5EEN7,19.861,21.4557,21.7422,20.5176,18.3865,17.0524,19.8193,18.8333
alg-1;alg-2;G5EGR6;Q86B39,25.0386,23.9371,25.0782,25.2647,19.428,19.6779,19.4019,16.6331
pud-1.2;G5EET8,21.558,21.7296,22.0458,20.098,20.3237,20.1784,20.0286,20.9217
pud-1.2;G5EET8,21.2426,20.9493,21.4677,21.5912,16.8522,20.1559,19.256,18.9156
pud-1.2;G5EET8,25.8596,24.1947,25.2737,23.688,22.1631,22.0952,22.8531,23.4843
pud-1.2;G5EET8,20.8349,20.4418,20.6003,19.0829,17.6935,18.3918,20.8979,19.657
pud-1.2;G5EET8,21.6253,21.531,21.6609,20.9647,19.9308,18.0295,18.1489,19.4215
pud-1.2;G5EET8,21.6426,20.902,21.1412,20.0154,16.2016,21.4977,19.7973,18.9832
pud-1.2;G5EET8,24.5257,25.5021,24.1495,25.1638,24.9526,27.853,25.1012,26.8899
pud-1.2;G5EET8,21.5413,20.6311,21.8017,21.3941,19.0404,20.1482,22.0017,17.4353
nbet-1;G5EEU1,20.5949,19.5216,21.6889,19.5707,19.5656,17.1251,19.8256,18.6299
nbet-1;G5EEU1,19.8039,20.5242,19.3247,20.9412,20.5106,18.7481,20.7069,20.8844
pud-3;G5EEV5,19.3369,20.9962,21.0885,21.3221,20.6863,18.077,20.548,19.7331
sid-2;G5EEV9,20.2213,20.3164,21.4982,21.4744,20.466,21.4937,19.9015,19.9828
cnk-1;G5EEW9,25.9007,22.4206,23.6438,26.5035,26.2445,21.4383,25.0119,25.7403
skr-12;skr-13;G5EGD5,23.5845,23.7196,23.7948,21.5432,19.2558,18.9876,19.7753,19.7312
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,21.5616,20.4694,21.0669,20.1645,21.4848,19.9474,18.5867,20.0298
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,21.6173,19.9939,20.726,21.0593,20.9377,20.5006,18.9152,18.9076
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,20.0209,19.0672,21.0992,20.8907,20.2077,19.6004,19.6151,20.185
;G5EF05,30.6519,30.3726,29.9428,29.597,27.0384,26.9274,26.5371,26.3412
npa-1;G5EF32,20.5585,20.8405,21.6786,20.6117,19.2487,20.6938,19.345,18.6172
npa-1;G5EF32,19.907,20.2651,21.1355,20.4407,23.8989,21.7782,22.906,22.5513
pat-10;G5EF37,22.4155,24.7871,24.6968,26.7714,19.3012,19.6544,21.5853,18.382
pat-10;G5EF37,26.3513,25.2625,25.9477,23.9184,20.7147,17.4188,20.0021,18.5774
;G5EF82,20.185,20.8326,18.1855,21.352,17.3548,19.3431,21.1631,17.1264
swsn-1;G5EF87,20.8203,20.0936,21.0702,20.9003,17.913,20.4957,19.1611,19.437
;G5EFC4,21.5789,21.1615,21.1538,20.8103,17.7686,20.0914,20.6943,19.1366
;G5EFD7,20.9232,21.3418,20.0248,20.3803,19.8082,19.3972,20.2882,20.9992
;G5EFD7,25.0194,24.2844,25.5092,24.0595,20.1356,20.159,18.1104,21.1455
;G5EFE3,21.6388,20.6893,20.948,21.1887,18.522,19.4735,21.9125,19.073
;G5EFF2,23.4636,22.5831,22.968,22.1262,19.5844,20.6021,17.9854,18.5057
;G5EFF2,20.7423,20.5855,17.901,21.1814,19.0821,21.2214,20.7398,18.2015
lec-5;G5EFI4,22.1945,21.7453,22.265,22.826,20.0902,18.5816,18.102,20.2124
lec-5;G5EFI4,21.2053,20.8103,20.5892,20.7782,19.7832,19.7125,20.119,18.2208
