geneName;Leading.proteins,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
fnta-1;O44501,18.9492,20.1664,19.3173,21.1903,17.8345,20.1058,19.7372,20.3156
;O44557,24.9181,24.6301,25.1324,24.199,18.1533,20.5209,21.2106,19.4409
acs-3;O44560,21.1654,20.4232,20.8116,20.9282,19.9235,18.2166,20.4421,19.1242
tni-4;tni-3;O44572;Q9XUN9,24.6408,25.7876,26.3951,24.8657,20.9914,21.7659,23.2106,21.9574
hacd-1;O44608,24.6865,24.127,26.7906,24.223,19.5935,18.653,21.4272,19.0615
;O44735,25.4584,25.7212,25.8274,25.8308,25.9484,26.3707,25.6732,25.0247
;O44735,23.3758,22.9225,22.8471,22.7911,24.3563,24.699,24.2631,24.1032
;O44735,25.4981,24.1734,26.272,24.7677,26.5101,27.0231,27.4157,26.3749
bag-1;O44739,20.1478,19.4193,16.7668,19.3577,19.595,17.9656,18.6264,20.5045
snf-1;O44752,21.7924,25.1044,25.2312,23.8121,28.2143,28.2614,27.3459,28.1095
;Q9BL61,22.3593,23.5353,24.0102,25.2198,25.0184,25.2524,25.6667,24.6128
;Q9BL61,18.3292,17.5274,21.0761,21.512,18.3853,19.9104,21.4169,20.2562
;Q9BL61,19.6172,19.1127,20.8539,18.7838,17.6269,19.4357,19.4248,19.4618
vpr-1;O44782,17.3844,18.5566,20.2192,21.1395,19.1937,19.675,19.1726,19.4629
fgt-1;O44827,24.1385,22.8476,23.042,22.3099,25.1412,25.305,25.3766,24.0555
arrd-1;O44847,20.1454,18.3345,17.5296,18.7793,20.7106,20.6601,18.805,18.7282
arrd-1;O44847,21.7831,20.3065,19.4662,19.2297,19.4868,16.5828,20.1149,17.3757
arrd-1;O44847,19.4174,21.6195,18.5275,19.0514,18.9366,17.8822,20.659,19.4744
arrd-1;O44847,21.4599,19.3209,19.689,19.3495,20.3669,17.6089,21.2341,20.8449
arrd-1;O44847,18.1267,17.1986,17.9034,18.3923,20.3196,18.229,19.4018,19.8595
;O44885,19.2463,18.2088,18.0294,19.4691,24.2218,24.9797,24.2889,25.3491
inx-13;O44887,21.1035,18.2963,20.1935,20.9461,19.4518,19.3346,18.7015,18.2975
haf-9;O44897,24.2219,25.2459,26.5049,24.4956,19.0417,20.2162,19.6777,17.9002
haf-9;O44897,26.2777,24.625,25.7175,24.5571,26.2254,26.4721,27.7489,26.4804
haf-9;O44897,25.2355,23.4755,24.9292,24.0671,19.0424,17.4022,20.4355,19.6175
;O44951,20.1325,19.2182,20.8882,19.8379,19.7611,18.681,19.1732,18.6513
;O44990,19.2259,20.7346,20.7423,19.6499,19.1745,19.7706,19.6153,19.7875
;O44990,23.8151,23.9266,24.044,23.3495,20.6401,19.9621,21.076,21.1704
;O44995,19.3615,19.2082,19.2879,19.944,21.9468,21.9057,21.7883,23.2609
nol-5;O45012,19.6819,17.527,18.8223,21.4537,17.7048,20.8747,19.7895,17.9807
;O45060,18.4488,17.474,18.9755,19.7663,19.0156,18.5465,21.1179,19.4697
;O45060,22.42,22.5349,21.2846,23.1295,19.6399,18.519,17.2032,18.5228
;O45083,24.1307,24.9744,25.6084,24.7602,16.5244,18.6188,19.6846,17.015
swt-1;O45102,20.2361,19.912,18.8452,18.9732,24.1747,25.0046,24.7688,25.0949
swt-1;O45102,21.4336,19.2779,19.1265,19.8433,25.0295,25.2149,26.0407,24.9676
folt-2;O45166,21.2993,20.985,21.408,23.8831,17.3088,19.5763,20.9214,21.2461
folt-2;O45166,19.2264,19.8107,20.4806,18.484,19.5593,19.6455,18.2856,17.3311
tin-13;O45319,19.9034,19.1224,18.8651,19.8858,20.9856,20.0356,19.0154,19.831
fkb-6;O45418,18.4852,18.3847,20.1229,18.7983,17.8,19.59,19.1636,19.2759
clec-66;O45445,27.885,27.4401,27.2973,27.4517,20.1627,20.0234,17.4926,17.3702
gst-38;O45451,21.4015,21.0408,19.4186,19.2421,19.5416,20.6371,21.5824,19.1738
oac-20;O45470,19.2356,19.139,19.8,19.0654,26.1962,25.6248,25.3645,23.6106
oac-20;O45470,21.069,21.6856,23.1602,24.1573,27.1516,26.5859,27.985,26.8141
oac-20;O45470,20.5685,19.2776,20.7798,17.1924,19.476,21.5714,18.8244,20.7691
oac-20;O45470,17.1841,17.9947,18.3881,17.9531,18.8641,16.3199,19.5656,20.458
uev-1;O45495,18.076,18.8998,19.0714,19.8069,19.0117,18.425,20.1955,20.1697
rps-26;O45499,20.1486,19.6469,19.5254,19.9388,20.8163,20.0809,17.9029,18.5317
dnj-12;O45502,22.7584,22.0833,21.8043,23.3969,20.2509,19.9486,21.3523,17.2081
;O45562,19.3881,20.261,21.7039,18.2174,21.9946,20.9448,22.64,21.8665
cpf-2;O45577,19.0305,19.3056,20.2494,20.6257,19.6584,20.843,18.9777,19.953
cpf-2;O45577,19.1953,21.1231,17.8113,17.1311,20.1142,19.7351,21.406,21.3916
btb-20;O45593,21.4404,20.0264,20.6245,20.3083,19.983,20.0662,18.8448,20.3636
btb-20;O45593,19.4189,18.4537,19.3947,19.8178,22.8629,22.573,21.3205,22.9659
;O45665,19.0439,17.3857,21.6574,19.3226,25.1008,25.1482,25.4389,25.0303
;O45719,21.0601,19.4274,20.2424,20.0256,18.9576,21.1152,18.1775,20.0087
;Q6BEV8,21.6229,21.334,23.5691,22.127,17.9973,20.0956,20.5,19.0416
;O45723,21.5344,19.5493,20.0149,19.6314,19.5578,20.944,19.8258,18.7527
;O45723,19.3674,17.1682,19.3888,20.9421,20.2356,18.8486,20.9345,19.1663
cpl-1;O45734,19.8566,18.5702,20.9077,20.5948,20.599,19.5041,21.4991,17.2837
;O45783,19.8945,21.3658,19.2275,19.045,19.0853,21.3769,21.7868,20.2889
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,24.4238,26.3006,25.647,23.043,21.9188,24.2399,22.7746,22.5627
act-5;O45815,18.2094,21.0406,19.903,20.0179,22.0221,21.8692,21.7327,21.9648
act-5;O45815,25.195,25.0599,25.2356,25.1642,26.1185,26.2318,27.5252,26.1818
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,25.921,26.2908,26.43,26.8523,20.1439,20.1981,21.2322,18.99
act-5;O45815,20.6829,18.602,21.6133,18.2852,18.6249,18.2638,19.8136,19.7443
;O45841,20.3726,19.5608,21.3954,16.7915,21.1527,19.8123,20.37,19.3583
ant-1.1;O45865,17.6478,18.8473,21.6766,20.7996,17.7667,21.3655,20.4983,19.3272
;O45871,19.1692,20.3069,20.0303,19.1268,16.7703,18.538,19.3573,18.9439
lec-1;O45904;P36573,22.8802,25.1834,23.5953,25.857,24.7125,24.5946,25.4999,25.0737
lec-1;O45904;P36573,21.8989,21.672,21.6978,19.0322,21.4462,17.5567,20.7734,16.8454
lec-1;O45904;P36573,19.9787,16.8173,20.2032,20.6559,18.5326,20.7188,21.2565,17.9824
lec-1;O45904;P36573,21.087,19.6648,20.2534,19.4616,19.3617,17.5654,20.0212,20.5385
lec-1;O45904;P36573,26.7569,25.539,24.3559,26.1667,19.7373,21.5418,18.5105,18.3166
lec-1;O45904;P36573,19.7234,19.049,20.021,20.2758,23.937,24.5406,24.5976,24.5289
rpl-18;O45946,23.2801,23.7028,22.3001,22.1418,19.3374,19.3082,18.3788,19.0986
rpl-18;O45946,19.2255,20.06,21.0222,20.4541,20.5092,18.3423,17.662,17.6728
rpl-18;O45946,23.5099,24.2022,24.8233,23.2297,23.9145,22.3615,22.5691,23.3608
rpl-18;O45946,18.6889,18.7302,19.9803,19.3018,19.9228,19.5674,20.4052,20.2638
rpl-18;O45946,23.2801,23.7028,21.6321,22.1316,25.3218,24.5873,23.6106,23.3435
rpl-18;O45946,18.979,20.4958,19.765,19.6926,16.0584,19.7027,18.0291,16.1019
;O45951,17.6786,20.7605,21.4628,19.1852,18.9563,18.9147,20.7311,16.895
lgc-30;O61216,21.5784,20.9839,21.662,22.3364,20.9051,17.3512,20.6638,18.8575
;O61217,24.1835,22.8634,25.1685,22.9654,18.5536,18.1396,19.021,17.7069
pqn-59;O61708,17.5903,17.092,19.5471,19.2833,17.5838,20.4592,20.7786,18.6619
pqn-59;O61708,18.0281,20.5029,19.6034,21.5944,19.6142,19.4257,18.6707,19.1043
rpn-10;O61742,25.0827,23.601,24.5985,24.6621,21.6891,21.9958,23.4033,21.67
inx-15;O61786,25.728,24.9711,26.1946,24.6616,17.9479,16.5469,18.342,18.9035
rpn-8;O61792,15.2526,19.4362,21.0185,18.2093,20.6314,20.1518,19.4695,16.0475
eif-3.E;O61820,17.8128,18.5005,21.5703,19.9728,19.658,19.307,18.806,20.4487
arx-7;O61861,20.0018,18.8806,18.208,20.2218,20.6365,21.1995,20.7548,20.6983
;O61865,19.1456,19.5381,20.8383,20.9662,23.4236,23.8891,24.5844,24.5266
;O61974,30.0631,29.8383,29.9612,30.0003,19.8453,21.2905,20.7486,17.9387
C08F11.11;O62053,19.4837,19.5099,19.6125,19.5549,18.9987,19.2037,20.7656,18.7126
;O62071,20.8312,19.2089,22.066,21.2933,18.1462,18.1742,17.3,19.3709
inx-14;O62136,19.999,19.8602,21.8148,17.8357,21.3132,20.5444,22.0604,19.7865
scrm-4;O62149,24.0779,25.3508,25.0128,26.5515,18.5523,19.568,19.5955,17.7007
scrm-4;O62149,21.8198,19.1127,21.6276,19.6728,18.6788,20.1889,19.62,18.6971
cey-1;O62213,25.184,24.2798,25.9942,24.3052,25.3423,25.6488,25.2804,25.714
cey-1;O62213,19.0328,20.7524,20.0193,20.2548,20.2929,19.9107,20.3497,18.5847
F33H2.3;O62220,18.9082,20.1664,20.9329,21.4752,20.3222,18.8119,20.2572,19.5856
F33H2.3;O62220,21.7345,19.1844,20.9743,18.9781,18.3784,19.3581,20.206,17.9057
F33H2.3;O62220,23.4694,22.0213,23.2991,20.7992,20.8709,20.9674,20.9851,16.826
syx-7;O62236,20.933,19.6665,18.7001,19.537,17.8921,18.858,18.6774,18.0452
syx-7;O62236,20.1398,16.4792,19.951,19.0335,18.2915,18.9044,20.4541,18.8792
syx-7;O62236,20.8089,17.4074,20.6469,18.396,16.5852,18.096,18.0088,18.5141
syx-7;O62236,19.6563,18.4354,20.2034,21.3115,17.2119,19.4685,21.8796,17.2347
tim-16;O62250,20.2139,18.768,21.2115,19.8719,21.2097,18.9809,18.8044,19.4237
;O62261,26.7478,24.7856,25.1114,25.4671,20.2109,22.0822,22.4655,22.975
dct-18;O62277,21.7625,20.0868,20.5521,19.2536,19.2014,19.3288,20.4373,17.9613
;O62317,22.9404,22.0567,22.367,23.0311,18.393,18.946,19.1402,17.4133
;O62317,23.0848,23.2973,23.8675,23.9448,16.9491,20.5483,21.0843,20.9388
;O62317,23.4946,23.6534,23.0109,23.3228,19.9142,18.7248,19.0332,18.9146
;O62317,17.8866,17.8231,20.18,19.6,17.199,21.5561,21.0149,18.7607
;O62317,23.6197,24.1731,24.6299,23.3045,17.7329,18.8637,19.4945,19.3984
;O62317,17.4145,19.9798,19.4695,19.7268,23.3557,24.3699,25.8182,24.4539
;O62317,20.0701,19.4829,21.9643,19.2858,23.3706,24.8965,24.2243,25.1144
;O62317,18.9449,17.602,21.0275,19.5727,18.463,18.3924,20.8983,17.622
gpx-2;O62327,18.3165,21.4285,18.4203,18.2152,16.976,18.0642,18.1206,20.1147
gpx-2;O62327,20.6855,21.1812,18.9809,20.8858,20.947,21.426,18.875,17.6831
cdh-7;O62328,18.0236,19.9377,20.3545,19.2023,17.9672,20.3223,19.5954,20.2752
;O62344,19.8841,18.688,20.7622,21.0002,19.5081,18.1077,19.68,20.1547
;O62344,19.0312,20.8908,20.9088,18.7753,19.214,21.5861,19.5296,18.172
;O62347,21.0563,19.7005,20.3839,19.7609,15.8686,20.4636,18.234,16.624
;O62347,20.8147,19.4451,19.8237,19.3772,20.1829,19.8961,19.1042,18.2182
lys-1;O62415,23.636,22.4498,23.6145,23.0777,19.8863,21.1938,20.6556,19.1899
;O62421,24.0892,23.676,24.2007,22.8123,19.6156,17.2009,19.9536,19.3382
dpy-4;col-119;O62432;Q18799,22.1511,23.3087,23.3298,20.9957,28.8562,29.0513,29.5429,27.9064
dpy-4;col-119;O62432;Q18799,19.8732,20.9117,20.8528,19.4806,16.8929,18.4606,17.4002,19.5441
tsg-101;O76258,24.0894,23.442,25.824,25.466,20.3693,19.1069,19.4881,19.3455
egl-4;O76360,22.9733,22.6092,23.3573,22.0476,17.7667,20.9584,19.8262,20.6014
rpt-5;O76371,23.185,23.7343,24.9559,23.4247,19.0927,16.7671,20.0313,17.4204
rpt-5;O76371,19.4013,18.8961,19.5211,18.0015,18.2336,17.648,20.4596,19.3169
rpt-5;O76371,23.7545,24.7334,25.2621,24.2652,26.3048,27.1718,26.1553,27.3196
rpt-5;O76371,20.6467,16.7358,20.2718,20.1757,18.7364,20.0816,19.3362,18.8524
rpt-5;O76371,18.8286,18.8181,20.359,18.7487,18.1443,18.7137,19.8274,16.7835
rpt-5;O76371,22.7583,24.0739,24.5328,22.5841,18.895,18.2082,19.9899,20.9326
C24G6.8;O76387,24.2178,24.3942,22.7912,23.2362,19.4134,19.7192,20.691,19.8978
C24G6.8;O76387,21.2609,20.8055,18.8721,20.1084,17.8848,20.6758,20.0778,20.0398
F13C5.5;O76565,20.486,19.6705,21.5046,19.7881,25.1884,24.5345,26.8816,26.4817
;O76651,22.4111,22.5764,23.8467,23.7753,18.6142,18.6643,18.6555,19.2818
;O76651,19.6922,20.7478,20.0022,19.6865,18.0411,18.8437,20.7084,17.8985
glh-4;O76743,21.1901,18.9496,20.3372,18.7032,18.6059,19.1376,19.5282,16.5136
;O76837,20.2793,20.3045,21.6578,18.8204,21.3038,21.3712,22.6787,22.4366
hsp-16.48;P02513,19.9602,21.4287,19.7807,18.0305,19.1872,18.7143,17.5069,20.5852
hsp-16.48;P02513,23.6828,24.107,22.9666,23.4859,24.3178,24.5893,25.1435,24.5233
hsp-16.48;hsp-16.41;P02513;P06581,25.0862,24.5118,24.6184,24.4495,19.4607,21.4295,17.7422,17.0986
unc-54;P02566,20.8149,22.2978,22.4966,23.2916,21.6545,22.6528,21.3428,21.6748
unc-54;P02566,21.0843,18.7515,17.3984,17.5603,18.9961,20.0906,19.2015,16.3584
unc-54;P02566,18.7239,20.2556,19.2631,20.7731,21.7814,21.9097,22.8627,22.4585
unc-54;P02566,19.8948,18.9966,19.0902,20.0258,19.6571,19.3977,19.7734,19.4475
unc-54;P02566,19.0701,18.1862,19.3323,19.9054,23.6941,25.5635,24.1522,25.1356
unc-54;P02566,20.2577,20.8298,20.4405,18.6469,24.1321,21.8561,23.0403,23.1804
unc-54;P02566,23.2885,23.2713,22.0681,24.0692,21.0193,19.1115,18.373,18.4705
unc-54;P02566,19.7372,17.8174,20.0145,19.6528,18.6853,20.2606,20.0619,20.4747
unc-54;P02566,18.1868,19.367,21.4149,17.8665,19.7653,17.8324,21.0046,21.1647
unc-54;P02566,26.0533,25.6974,27.6388,26.3569,24.6798,25.3771,24.8544,24.3554
unc-54;P02566,18.3866,19.2468,19.6382,21.2416,17.918,21.1602,20.2508,19.5518
unc-54;P02566,24.4193,24.1213,24.9353,23.3864,19.4089,20.538,21.9883,17.4589
unc-54;P02566,18.9599,20.5642,19.7968,19.0328,25.5584,24.7515,24.6596,25.5753
unc-54;P02566,17.683,19.613,20.974,19.3074,20.1402,20.7439,20.9286,19.4076
unc-54;P02566,28.7542,30.3608,28.8729,28.6689,30.4605,30.9103,30.1424,30.534
unc-54;P02566,25.7763,26.2206,25.8636,26.626,24.7337,25.2986,25.8306,26.1351
unc-54;P02566,20.1008,18.9256,19.4248,20.6297,19.7482,19.699,18.5189,19.4699
unc-54;P02566,21.0762,19.1386,20.6805,19.834,19.6063,20.2838,21.231,20.8623
unc-54;P02566,23.1874,24.6589,24.1968,24.2564,24.3047,22.3619,22.799,22.1972
unc-54;P02566,27.7151,28.2105,28.226,26.8135,25.8912,25.9821,19.0865,25.494
unc-54;P02566,24.293,24.4398,25.0029,25.9775,19.1673,17.8942,20.0235,19.8427
unc-54;P02566,19.2024,18.7071,21.5814,18.8196,19.235,18.6364,18.489,20.3527
unc-54;P02566,19.4391,17.469,19.977,20.5195,17.5191,19.6055,20.2712,20.4294
unc-54;P02566,19.8913,19.3942,20.6288,19.2761,20.3342,19.0753,20.7972,20.8273
unc-54;P02566,20.2431,19.0352,19.0461,18.2476,18.9171,17.9304,19.4555,20.7868
unc-54;P02566,22.4681,22.1183,23.9393,19.6029,20.2021,19.6098,18.8417,20.1653
unc-54;P02566,25.3081,24.0298,24.5964,24.4623,23.4484,24.0679,22.9706,22.217
unc-54;P02566,19.3104,19.7535,20.9684,17.4905,17.5662,21.5269,20.4018,19.1819
unc-54;P02566,24.3465,24.3285,26.653,24.4639,20.1267,19.217,20.0297,18.9792
unc-54;P02566,24.3465,25.4155,26.653,24.4639,18.2812,20.8107,17.5889,19.2312
unc-54;P02566,18.9457,19.7933,18.8443,20.4551,16.994,17.5368,19.7256,18.6415
unc-54;P02566,25.5057,25.5878,25.833,26.4878,19.5838,25.3692,23.5561,26.7932
unc-54;P02566,17.2538,20.0717,21.4691,20.6699,19.2486,20.1821,19.8545,18.2082
unc-54;P02566,23.2876,22.5498,23.8082,22.2094,19.5355,15.5911,20.5826,19.4053
unc-54;P02566,28.4239,28.3158,28.0104,28.5619,27.4651,27.8876,29.2871,27.6395
unc-54;P02566,25.8565,26.2924,26.4476,24.9461,18.4993,18.1028,19.6563,18.9016
unc-54;P02566,26.8331,26.6007,26.6546,24.2002,18.958,16.9078,21.0818,18.4905
unc-54;P02566,21.4268,18.4328,21.8074,20.4252,19.288,19.7354,18.3444,17.774
unc-54;P02566,27.3426,26.3563,25.0581,26.7426,17.1368,18.9693,19.6196,19.9702
unc-54;P02566,27.9887,27.8037,28.4839,27.8919,23.9077,20.3025,25.6896,23.1297
unc-54;P02566,25.6103,24.3498,25.1959,24.7358,19.5085,20.1639,20.9566,18.5147
unc-54;P02566,23.8753,24.3498,26.2788,24.0607,20.0579,19.0328,20.9269,18.609
unc-54;P02566,26.0955,26.0487,25.3204,23.1543,22.7469,22.3335,22.0436,22.7841
unc-54;P02566,18.9961,19.9612,20.8844,19.7708,23.9818,22.5225,24.4237,22.5028
unc-54;P02566,25.0839,25.5909,24.4829,24.8385,24.2474,25.5228,25.4623,25.5638
unc-54;P02566,22.967,21.9056,23.816,22.1879,24.4499,23.8011,24.2614,22.2455
unc-54;P02566,22.1346,25.1476,22.0937,23.4482,22.5062,22.5736,23.6422,22.0181
unc-54;P02566,25.8817,25.1835,25.8281,24.7459,18.1999,18.576,20.8337,17.787
unc-54;P02566,18.5431,20.6094,20.3305,19.8714,20.4912,21.3158,20.5314,17.3825
unc-54;P02566,20.0583,18.4827,20.2071,21.6272,19.2775,18.8485,21.3101,20.3514
unc-54;P02566,19.6579,20.1407,19.8544,17.0959,18.4305,20.2671,18.7309,17.2863
unc-54;P02566,19.9151,18.6345,18.8782,20.238,18.609,19.6695,20.7431,21.0751
unc-54;P02566,25.8557,25.1941,26.6505,24.3929,16.0804,17.7362,17.7322,18.5457
unc-54;P02566,19.6512,20.1755,15.8153,19.2649,27.4177,24.769,25.3519,25.6459
unc-54;P02566,18.9111,19.6704,21.276,20.6911,21.0421,19.3745,18.8155,18.7817
unc-54;P02566,19.1976,20.2871,20.0426,20.7401,19.9149,19.3386,21.4023,18.2014
unc-54;P02566,18.8869,18.8537,19.0942,19.3456,20.1372,18.6706,21.3314,19.0894
unc-54;P02566,17.8734,19.4427,20.8134,21.0385,17.5308,19.6655,20.416,15.4509
unc-54;P02566,20.9389,20.0684,20.9523,19.3812,22.7055,23.7332,25.0599,23.7308
unc-54;P02566,26.055,25.5901,26.3567,24.6346,24.7991,24.5758,25.935,26.0003
unc-54;P02566,20.6335,18.5707,19.9551,19.9478,18.3291,19.2382,20.2925,19.085
unc-54;myo-1;P02566;P02567,17.091,19.8799,20.2706,18.8036,19.4028,17.4174,19.1148,17.4089
myo-1;P02567,22.5534,23.2585,22.6212,22.2343,22.3914,23.1027,22.5324,22.6958
myo-1;P02567,21.385,20.6209,19.2019,18.3788,17.4707,20.6361,21.5126,17.1796
myo-1;P02567,20.7065,18.6701,19.9061,19.3402,19.559,18.9224,19.3887,18.0315
myo-1;P02567,19.4722,21.3634,20.0552,19.7313,17.542,19.2006,21.275,18.3181
myo-1;P02567,20.1133,20.1879,15.5009,19.0769,18.4754,20.915,21.9035,17.9597
myo-1;P02567,22.0734,22.7258,21.348,19.8794,18.7345,17.7102,19.6824,20.8968
his-11;his-4;his-48;his-41;his-39;P04255,29.098,33.459,26.9576,30.9172,25.9646,26.6744,25.8387,26.2265
his-11;his-4;his-48;his-41;P04255,25.8279,26.455,25.5523,22.85,19.7707,18.7672,20.2959,19.6346
his-11;his-4;his-48;his-41;P04255,17.9846,20.4768,20.2788,21.3007,19.5504,19.9346,17.9124,19.5138
his-11;his-4;his-48;his-41;his-39;P04255,20.2593,17.6421,20.1295,19.2362,18.162,18.5523,19.6298,19.6262
his-11;his-4;his-48;his-41;P04255,26.2821,26.495,25.8601,26.4391,21.1446,21.2053,21.9931,20.8267
his-11;his-4;his-48;his-41;his-39;P04255,25.3886,25.6888,26.3592,25.4034,19.3013,18.9726,18.7905,18.7169
gpd-4;gpd-1;gpd-2;gpd-3;P17331;P17329;P17330,25.2631,24.3479,24.8238,24.0425,20.7593,18.2675,18.765,19.4191
gpd-4;gpd-1;P17331,21.6706,20.0229,21.2715,20.7952,18.9103,19.0906,18.8257,18.8136
gpd-4;gpd-1;gpd-2;gpd-3;P17331;P17329;P17330,20.4946,18.3343,19.4054,20.7995,17.1872,20.4855,17.8841,20.1618
gpd-4;gpd-1;gpd-2;gpd-3;P17331;P17329;P17330,19.7262,19.2584,20.7663,20.5465,20.4299,17.2601,19.9785,18.0082
msp-10;msp-49;msp-19;msp-152;msp-33;msp-32;msp-55;msp-3;msp-78;msp-77;P05634;Q18461;Q17856;Q19832;Q94053;Q9TVW5,19.0619,19.5137,16.1713,19.2752,18.8903,21.2255,18.7111,20.1445
msp-10;msp-49;msp-19;msp-152;msp-33;msp-32;msp-63;msp-38;msp-74;msp-58;msp-55;msp-77;P05634;Q18461;Q17856;Q9TVW5,20.2149,20.2083,21.2202,20.6442,19.6136,19.932,21.3204,18.5891
vit-2;P05690,19.7394,17.19,19.2997,18.9426,21.0208,19.6118,18.5742,20.5843
vit-2;P05690,19.1944,18.7421,20.2484,17.7785,19.7257,18.7272,18.2049,17.8162
vit-2;vit-1;P05690;P55155,18.7255,19.0241,18.5592,19.5914,21.1565,21.3019,21.8137,20.953
vit-2;vit-1;P05690;P55155,18.6978,18.6959,20.3901,20.3791,18.817,18.6551,18.657,21.3659
vit-2;vit-1;P05690;P55155,19.0894,18.7664,21.0779,19.5688,24.2348,22.9661,23.1265,22.5841
vit-2;P05690,20.6348,19.6619,19.2242,17.9147,21.3144,22.5944,22.3152,21.6644
vit-2;P05690,18.0082,20.4043,21.5695,20.3164,22.6083,22.8222,21.6263,22.9315
vit-2;P05690,19.7796,18.8496,19.384,18.6242,24.1105,23.9218,24.5637,23.7544
vit-2;vit-1;P05690;P55155,22.0396,21.6796,23.3515,22.382,23.7684,25.9326,24.5503,25.0233
vit-2;vit-1;P05690;P55155,20.728,19.497,20.5283,18.5228,19.6081,17.7588,21.1903,18.1845
vit-2;P05690,18.4282,17.9704,17.4747,20.2607,20.8227,17.248,19.3975,18.4382
vit-2;P05690,18.7625,20.3136,21.643,18.5711,18.9858,19.8948,19.2095,19.3919
vit-2;vit-1;P05690;P55155,18.0789,19.1258,18.7524,19.1993,19.4301,18.1345,20.0911,20.3941
vit-2;vit-1;P05690;P55155,19.4837,21.1759,19.2018,19.0996,19.2057,21.1144,19.5227,20.2394
vit-2;vit-1;P05690;P55155,18.59,17.6606,19.15,20.6608,18.2017,18.5321,19.7706,17.5127
vit-2;vit-1;P05690;P55155,21.6741,21.7807,21.8832,20.4567,17.969,21.5743,19.6021,18.1804
vit-2;P05690,20.7042,19.768,19.3052,18.4234,17.8566,20.0022,18.4544,19.2866
vit-2;vit-1;P05690;P55155,19.122,19.8012,21.4042,20.6919,25.1649,26.5241,24.2237,25.4189
vit-2;P05690,20.4035,18.5339,19.5909,21.6153,19.8045,18.8418,18.3209,20.102
vit-2;vit-1;P05690;P55155,18.3971,17.9489,19.5433,18.5272,23.4477,24.5272,23.651,23.8669
vit-2;P05690,19.5802,18.6004,18.6294,18.9016,18.8564,18.3885,19.7594,20.0215
vit-2;vit-1;P05690;P55155,17.7364,18.0241,21.515,21.4359,25.3627,23.8256,25.8993,25.2432
vit-2;P05690,25.3865,23.8256,25.4201,25.3065,21.6531,22.1145,22.1283,21.4053
vit-2;P05690,19.2963,17.3943,19.5369,19.1569,19.9364,18.9486,20.558,20.5263
vit-2;vit-1;P05690;P55155,20.5714,20.6736,22.3143,22.9895,20.5797,19.1899,20.7001,18.3994
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,20.38,17.5866,19.7686,21.7611,23.5554,23.5423,23.5287,22.911
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,19.2362,20.0478,20.054,19.7419,20.8857,20.1105,22.7533,20.7532
vit-5;vit-4;P06125;P18947,19.8647,18.3898,20.1899,20.4008,19.5263,18.7839,19.8932,18.1488
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,19.6937,20.1138,19.2893,17.5384,21.5913,22.5236,23.3696,22.6751
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,19.746,19.5838,18.5557,21.5503,17.0606,17.7453,19.9202,17.8511
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,21.7998,21.215,22.5535,21.081,20.3314,18.5729,18.4986,18.7403
vit-5;P06125,19.5138,19.2549,20.7058,20.1787,17.6374,21.5691,19.1141,21.3109
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,17.9537,19.1714,18.653,20.2631,21.4813,18.8871,20.7132,17.3892
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,22.6887,24.1141,25.3529,24.8287,22.3674,24.4582,23.5296,24.096
vit-5;vit-3;P06125;Q9N4J2,19.7827,19.6178,19.8802,19.8198,19.9655,19.4218,17.7536,21.3079
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,20.7992,18.5734,19.4263,20.5714,18.8253,21.3035,19.2585,19.9642
vit-5;vit-3;P06125;Q9N4J2,19.5516,19.836,19.5963,18.5751,24.083,25.1463,24.5379,24.7417
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,20.6545,20.6924,22.0311,18.7526,20.6799,20.5715,21.8874,20.3515
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,20.4488,18.7021,19.0779,18.7279,17.0058,18.3042,21.3928,19.2728
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,22.8303,23.1595,23.6564,23.9624,19.2165,19.1102,20.1092,20.2843
vit-5;vit-4;vit-3;P06125;P18947;Q9N4J2,19.6729,19.7332,19.0037,20.331,24.0861,25.1684,25.4576,23.9912
hsp-16.41;P06581,21.1865,21.838,22.9666,23.6301,24.3178,24.5893,25.1435,24.5233
hsp-16.2;P06582,24.346,25.5975,23.3933,23.6578,22.9955,23.4573,23.2621,23.6728
hsp-16.2;P06582,18.4492,20.746,21.4789,19.6235,20.1436,20.7844,17.1643,19.4585
hsp-1;P09446,20.3847,18.9571,19.6993,17.9593,20.2206,21.5941,20.2645,20.7867
hsp-1;P09446,20.5302,20.6264,18.5425,20.1522,24.4381,24.705,25.1541,23.6525
