geneName;Leading.proteins,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04
hap-1;Q9GYG4,20.0928,18.783,20.6676,18.046,21.3051,21.1271,21.0242,21.3075
snx-1;Q9GYJ9,23.3363,23.329,20.9802,25.6716,20.8983,21.5102,22.4635,22.801
;Q9GYK1,24.2003,24.2327,21.3362,23.0849,24.6373,24.7107,25.7848,24.3152
C05D9.3;Q9GYK2,19.4773,19.9955,20.0499,20.8031,21.0519,21.5013,21.4397,21.0208
;Q9GYM4,21.0507,21.3281,19.7795,21.6377,21.5267,21.6227,20.8369,20.3988
;Q9GYP5,20.4697,19.6188,20.0449,21.1359,23.5635,24.5891,24.496,24.6776
;W6RRW5,21.6834,20.4349,19.8194,18.8868,20.3246,20.6899,21.4862,20.1792
;Q9GYR5,18.9706,19.5627,20.5077,19.9969,20.333,20.8717,20.1802,20.6622
arrd-18;Q9GYT5,20.674,19.6377,18.8895,19.2496,21.9388,21.0115,19.9542,21.7233
sid-1;Q9GZC8,22.0081,19.3235,19.6735,20.8248,23.4409,21.3774,21.2481,21.2976
;Q9GZE9,22.9484,22.7291,23.9848,24.699,23.8333,21.3719,22.1921,24.197
;Q9GZE9,23.6311,23.8194,27.3201,24.8114,24.3117,25.4972,23.1797,23.4015
ribo-1;Q9GZH4,21.7723,21.0459,21.0877,19.1992,20.7869,20.771,20.8173,21.5655
ribo-1;Q9GZH4,18.7144,20.5702,21.2792,21.1307,21.3926,20.4754,21.1132,21.0482
pbo-1;Q9N2Y1,22.3423,23.916,22.4534,24.034,24.2386,23.4906,23.2605,24.2636
pbo-1;Q9N2Y1,21.1604,21.715,21.3243,19.3142,20.6491,20.395,20.7941,20.792
ptr-21;Q9N2Z6,21.2787,21.5343,19.7917,18.8627,21.3896,20.3636,20.2885,21.5371
ptr-21;Q9N2Z6,23.6279,22.9319,21.567,25.9489,20.8559,21.0493,19.874,21.5783
acs-13;V6CK48,20.2251,21.0572,19.6087,19.8831,25.488,23.418,24.1266,24.1228
acs-13;V6CK48,22.4232,22.4146,21.8489,24.1933,24.6216,24.3143,24.4291,25.148
deps-1;V6CLC9,24.2556,25.6111,24.4995,27.3209,23.339,22.8956,22.5609,23.2507
;Q9N321,19.9862,20.3583,20.4033,16.8879,23.3965,22.4897,23.2394,24.2169
cct-8;Q9N358,18.3299,20.7198,17.1178,21.8381,22.8575,22.6534,21.8089,23.0915
cct-8;Q9N358,20.6633,19.7808,20.2245,20.4385,21.8709,22.9207,22.7359,22.3318
;Q9N362,26.2939,24.7267,24.3341,25.4985,25.4729,27.5402,26.7673,27.5391
;Q9N370,21.5987,20.3829,19.8891,18.736,24.3104,25.1162,24.2059,24.0682
;Q9N370,25.3772,24.8701,25.1162,24.9625,25.305,24.3629,23.9439,24.217
;Q9N370,23.084,23.5395,23.8517,26.6081,21.0365,21.6478,19.9199,21.1602
;Q9N370,24.8299,23.0446,22.2821,21.9963,24.9674,24.2777,24.1973,23.6802
;Q9N381,21.6498,20.0541,20.707,20.3266,26.2732,26.411,24.9877,24.723
;Q9N381,19.0918,20.0884,18.8669,19.387,27.914,26.4154,27.764,28.3338
;Q9N393,19.4855,19.8258,18.7426,20.9834,20.5745,20.3017,21.1508,20.5979
;Q9N393,20.0561,18.7944,19.4241,20.2167,21.7253,19.8731,20.5955,20.1265
samt-1;Q9N3A9,24.7664,24.5429,24.1381,23.7466,24.5142,23.366,25.0424,25.2795
;Q9N3D0,20.9307,20.7465,18.5808,19.5347,21.0668,21.5687,20.6676,20.0802
;Q9N3D1,22.6459,24.31,22.0593,25.5544,24.9715,23.5079,23.4882,24.2435
;Q9N3F7,20.9593,20.7107,18.8303,19.4495,24.6285,23.1181,23.5822,23.8525
;Q9N3G2,19.5327,19.9536,19.2797,17.7375,21.5663,19.9638,21.5775,22.928
inx-22;Q9N3R5,21.2168,20.3884,20.7867,19.9178,24.836,23.2484,23.2984,22.9892
;Q9N3S8,21.4249,19.5097,18.5735,20.8602,20.6397,21.3235,20.0122,21.4103
;Q9N3S8,21.8968,19.8678,20.2814,20.842,21.4694,21.0438,21.3956,21.5606
skr-14;Q9N3U9,17.2998,19.2347,20.7208,20.8718,27.928,27.1516,27.2281,27.5821
skr-14;Q9N3U9,24.0883,20.2227,22.2211,24.437,24.8379,24.356,25.6248,25.8591
rps-4;Q9N3X2,18.9133,19.0357,21.1599,19.7225,21.6282,21.5408,21.3946,20.8558
rps-4;Q9N3X2,20.6395,19.6147,20.5438,19.9148,23.1885,22.7687,23.2158,22.882
rps-4;Q9N3X2,24.0031,24.1995,24.1971,24.7326,22.9007,24.3272,23.1508,24.4213
rps-4;Q9N3X2,23.3814,23.5833,23.4737,24.3812,24.9671,25.1314,26.3815,27.3943
rps-4;Q9N3X2,21.9301,19.5438,18.4445,18.6964,24.9301,25.5535,23.9279,25.0917
;Q9N3Y1,19.876,19.711,19.7076,20.0961,21.7035,20.3475,21.3531,21.0961
glrx-10;Q9N456,19.8349,20.9946,21.5676,21.347,20.8691,21.6173,19.3129,21.4632
glrx-10;Q9N456,21.1219,21.6035,19.9127,20.1366,21.5152,19.7333,20.9185,21.9043
glrx-10;Q9N456,22.492,23.5566,22.973,30.8973,20.6043,20.3166,21.0918,21.294
pinn-1;Q9N492,20.8495,19.7675,20.406,19.9368,22.6484,22.2372,20.0605,20.7549
yop-1;Q9N4G8,25.5898,25.6389,25.7092,26.6731,25.5667,24.9216,25.027,26.3372
yop-1;Q9N4G8,22.9086,24.1201,23.5705,26.7195,21.5486,23.9585,24.5077,24.7943
snr-7;Q9N4G9,20.2054,19.8833,21.2958,20.8618,20.869,21.4723,20.7737,20.139
copa-1;Q9N4H7,19.2269,17.5673,19.101,17.7108,26.0801,26.4088,27.4875,26.2835
copa-1;Q9N4H7,20.7951,18.3142,21.607,17.763,26.0801,26.4088,24.6068,24.9016
copa-1;Q9N4H7,19.1754,21.7034,19.8409,19.621,21.5121,20.9359,19.5275,21.5538
;Q9N4I3,20.6335,20.6936,20.6595,21.5093,21.8624,19.9337,20.976,21.7761
;Q9N4I3,19.3766,20.6949,19.2489,19.5488,21.0008,20.8798,20.8059,21.8805
;Q9N4I3,17.9999,19.4314,19.65,20.2458,20.9303,20.1243,19.7731,20.6367
;Q9N4I3,19.255,18.9746,18.966,21.3531,21.6146,23.7227,23.4728,21.8684
;Q9N4I3,19.4398,20.2773,20.0327,20.548,21.13,20.8265,20.4674,20.4719
;Q9N4I3,20.9127,21.618,20.352,20.8914,21.473,21.3674,21.059,21.6889
rpl-10a;rpl-1;Q9N4I4,20.1773,21.1486,18.6898,18.8743,25.657,24.2292,25.4665,23.796
rpl-10a;rpl-1;Q9N4I4,20.2937,19.8217,21.4997,21.9157,22.8552,22.7247,23.038,23.4422
rpl-10a;rpl-1;Q9N4I4,19.656,20.266,18.8596,21.6498,25.9034,25.9584,23.75,25.6953
rpl-10a;rpl-1;Q9N4I4,21.4719,18.8102,20.3704,20.3143,24.1431,24.8625,24.8226,25.6141
vit-3;Q9N4J2,22.8099,21.7981,21.6358,23.9375,23.5927,23.7801,22.4126,23.9289
cct-3;Q9N4J8,19.363,16.7838,19.5047,19.4448,23.6189,23.6019,22.7059,23.5106
cct-3;Q9N4J8,21.4739,19.4826,18.9686,21.2998,21.9478,21.5935,21.3229,20.5852
cct-3;Q9N4J8,20.0884,19.3293,16.9002,18.9615,22.5485,21.6031,21.9026,21.726
anc-1;Q9N4M4,20.6521,19.5058,19.429,19.0161,22.2782,20.9575,22.2835,22.4421
anc-1;Q9N4M4,18.3049,19.6717,19.2261,20.536,24.5146,24.0199,21.5389,22.7937
anc-1;Q9N4M4,22.1732,22.3398,22.1582,19.8042,21.3461,21.459,20.8149,20.6783
anc-1;Q9N4M4,21.0956,19.6558,20.9706,19.2949,22.0843,22.0334,21.8324,23.2851
anc-1;Q9N4M4,18.0163,20.4885,17.9406,19.471,21.8942,21.6297,20.9571,21.262
anc-1;Q9N4M4,19.7616,19.193,20.4178,21.1209,21.9684,21.6228,20.9215,21.6056
;Q9N4P0,19.7691,17.5474,20.6078,18.6184,23.7768,23.1413,24.3603,23.8839
aakg-3;Q9N501,19.684,20.7135,19.065,20.7855,20.7228,21.3134,21.0481,21.5904
szy-2;Q9N537,18.6912,21.6741,19.4969,18.2012,21.7088,21.7812,20.1518,21.6093
szy-2;Q9N537,19.0127,20.8811,21.1411,18.6791,20.4543,21.1239,20.071,21.811
dhs-9;Q9N538,26.0807,25.2889,27.2352,26.5311,23.6183,25.6394,25.3313,24.709
tyms-1;Q9N588,20.799,20.63,18.7941,18.5977,24.9135,24.1716,24.7643,25.1102
pas-3;Q9N599,22.0042,19.1769,20.597,20.1896,21.4168,20.6749,21.1667,21.1937
rme-1;Q9N5B7,25.0157,24.0279,25.0412,25.4324,20.6957,21.0884,20.0902,21.8903
rme-1;Q9N5B7,21.1907,20.5497,20.1055,20.1429,21.0792,21.496,20.8285,21.7469
pme-4;Q9N5L4,23.634,25.0247,22.4881,24.6218,25.1095,24.2621,21.9812,24.808
pdf-2;Q9N5M2,19.0349,19.4046,19.4124,19.643,21.1836,21.2274,20.2497,21.9146
;Q9N5M3,19.1256,19.8799,21.4965,21.3021,21.9499,20.8431,21.076,21.7095
odd-2;Q9N5X6,19.8932,20.0617,18.6997,18.815,20.8402,21.763,19.3138,21.0048
ccg-1;Q9NA39,19.8379,19.5776,20.1531,19.5207,21.4152,21.408,21.4704,21.774
ccg-1;Q9NA39,22.7058,21.5827,21.9161,23.7497,23.5111,23.7642,21.8236,23.6005
;Q9NA82,25.7507,26.0691,23.9189,26.3317,22.521,23.6003,23.5924,22.0217
aat-9;Q9NA91,25.6794,25.7694,25.2309,24.8412,25.927,26.2317,25.1955,25.5485
arp-1;Q9NA98,19.441,19.7664,20.2482,19.0218,21.6157,21.2051,21.2415,21.2755
arp-1;Q9NA98,23.1917,23.4973,23.3687,24.9642,21.3218,21.0775,21.3855,21.6925
pinn-4;Q9NAF9,18.6266,20.8352,19.3269,19.9423,21.7225,20.9215,20.2235,20.5641
;Q9NEI8,19.1436,17.7933,21.3031,20.8565,21.1871,21.724,20.7545,21.6307
rps-6;Q9NEN6,19.8918,20.6721,18.7814,20.2604,21.9139,21.1835,21.4144,21.4055
rps-6;Q9NEN6,19.6554,19.2087,20.463,20.0782,25.3744,22.4643,23.1883,23.8227
rps-6;Q9NEN6,17.886,20.7436,18.6643,20.3784,21.9168,21.3915,21.3762,21.3205
rps-6;Q9NEN6,25.6835,25.573,21.315,26.8095,28.3119,27.2525,26.9922,26.5673
rps-6;Q9NEN6,20.9129,20.1786,20.9486,21.7555,24.0124,23.3712,25.1038,25.9664
fat-1;Q9NEQ0,26.1078,25.78,24.3919,26.431,27.9199,26.9935,26.7196,27.8409
fat-1;Q9NEQ0,23.9058,22.8737,23.3693,23.8888,24.3059,22.3983,23.4038,23.9246
rsp-3;Q9NEW6,23.1696,22.8768,19.5928,22.6227,21.7125,21.629,20.3594,21.7618
rsp-3;Q9NEW6,18.8993,20.4912,19.7013,21.8507,21.8028,20.4768,20.7319,21.7122
rsp-3;Q9NEW6,19.8388,20.1658,19.5332,21.1769,21.6931,21.6999,20.8851,21.3783
rsp-3;Q9NEW6,20.7295,18.8605,19.9893,19.5961,22.2342,22.5881,21.2811,21.6338
ech-7;Q9NEZ8,20.7183,17.9797,19.1754,20.617,24.9126,24.7741,25.1004,25.5557
clc-5;Q9NGJ7,19.813,19.0425,17.1008,19.854,21.4615,21.7327,20.397,21.8655
mdf-2;Q9NGT3,21.6617,19.9051,18.9909,17.6188,23.8317,23.3227,22.5164,24.9501
hrp-2;Q9NLD1,21.1734,19.8535,19.8234,18.8578,23.311,21.8654,21.8527,23.0279
png-1;Q9TW67,25.087,23.8258,22.9373,23.0436,25.3912,24.8657,23.9567,24.9578
png-1;Q9TW67,24.6745,24.7134,24.2584,26.1543,25.2625,24.3901,23.4946,25.3562
png-1;Q9TW67,18.9712,19.1757,20.1425,20.2434,23.4475,23.7373,21.8632,23.3822
png-1;Q9TW67,18.9786,19.4897,20.1255,20.0593,21.6609,21.5488,21.2901,21.1507
ubxn-1;Q9TXH9,18.4639,19.4174,20.2965,18.2322,19.6427,20.7947,21.1878,21.8143
ubxn-1;Q9TXH9,20.0823,19.4651,19.3803,20.6526,21.7792,21.2621,20.12,20.1237
ubxn-1;Q9TXH9,21.8988,21.5365,18.8156,18.8965,21.2537,21.5234,20.7582,21.5106
ubxn-1;Q9TXH9,18.6659,19.4998,21.2291,19.6865,21.6283,20.5993,21.4857,21.7785
ubxn-1;Q9TXH9,20.8093,20.1206,19.2696,20.0379,25.0659,25.6419,25.0539,24.2513
ubxn-1;Q9TXH9,22.6371,22.7121,21.6687,23.3365,21.206,20.1616,20.2408,21.269
ubxn-1;Q9TXH9,21.7508,18.7543,20.6609,20.5461,20.9873,21.6678,21.4996,21.1044
ubxn-1;Q9TXH9,25.9709,24.9283,23.8444,23.7045,23.8682,22.422,22.7463,25.2364
did-2;Q9TXI3,21.1119,20.3081,19.661,20.6309,21.8897,21.2521,21.2914,21.5772
atg-9;Q9TXN6,20.1069,19.1347,20.2996,19.9889,21.6475,21.2567,20.4628,21.5773
atg-9;Q9TXN6,24.8649,22.9441,24.9835,22.4902,23.3403,22.0423,23.7306,24.8643
pme-5;Q9TXQ1,20.6847,17.559,20.9671,20.7671,22.2487,24.1556,23.845,23.6683
;Q9TXQ6,19.6219,18.6735,20.998,19.6966,25.5629,23.2532,24.3245,24.7266
;Q9TXU1,20.3869,19.232,19.4873,19.6316,21.2374,18.9542,21.1737,21.5472
abt-4;Q9TXV8,22.2997,20.3788,21.5667,20.8638,21.326,21.9244,21.6232,22.1917
abt-4;Q9TXV8,20.2961,18.1194,20.1954,20.0845,21.0122,20.3494,20.0943,21.8761
ykt-6;Q9TXZ9,21.0486,21.3716,21.3748,19.0202,21.9709,21.6279,20.4397,21.7354
Y66H1A.4;Q9TYK1,21.1351,20.3606,19.1583,18.2955,21.0624,20.1338,20.9439,21.8346
;Q9TYP8,18.9341,19.8219,19.9926,19.9567,21.9674,21.0992,20.6581,20.4788
mca-2;Q9TYP9,25.4613,26.7216,24.9281,26.0675,26.1689,26.791,24.8346,26.3358
mca-2;Q9TYP9,19.4538,20.4754,20.3366,18.6842,20.5046,21.1563,19.5472,20.8611
mca-2;Q9TYP9,19.1047,21.6594,20.3192,18.8886,21.5365,20.1615,21.5201,20.6306
ftn-2;Q9TYS3,28.1463,27.5016,25.8468,23.4852,25.1129,25.1248,25.6224,24.5667
;Q9TYT8,24.3524,24.7494,23.9728,23.4496,25.1307,24.0671,24.7106,25.8299
fbxa-60;fbxa-59;Q9TZ26,21.4806,21.0767,20.0866,22.6051,22.6139,23.0742,22.9638,22.6065
;Q9TZ58,21.8869,19.6665,19.0851,21.898,21.9566,20.9751,20.6072,20.3783
ubc-20;Q9TZ69,19.4591,20.7821,21.2192,18.7319,21.1992,21.2516,21.0641,20.5461
ubc-20;Q9TZ69,23.4366,22.1303,22.9332,25.3228,23.945,23.3351,22.9501,23.8025
ubc-20;Q9TZ69,24.4816,23.9907,23.1914,26.0999,25.2371,24.8366,25.0016,26.0922
ubc-20;Q9TZ69,24.6256,24.8507,24.3513,22.3385,24.4413,24.1636,24.7404,25.237
T10B11.2;Q9TZI1,23.1071,23.5612,23.2668,25.3965,20.6364,20.6835,20.9076,21.5423
acs-16;Q9TZI7,19.7168,20.3891,19.4728,20.0099,21.9558,21.4903,20.1299,21.4456
pfk-1;Q9TZL8,19.3138,19.0819,21.0263,20.5998,22.4872,22.2163,22.0635,22.6023
fard-1;Q9TZL9,19.2604,21.7083,20.0496,21.2424,21.0676,21.4863,21.2172,19.2252
fard-1;Q9TZL9,19.8368,19.1443,19.567,20.0882,20.749,21.1768,20.2276,20.8221
ins-24;Q9U1P6,19.2269,19.6427,19.7789,19.4154,24.3543,25.7721,24.5177,24.7661
ubc-14;Q9U1Q1,19.7864,20.0617,20.5854,20.4326,21.7795,19.7646,21.2893,21.5023
vrs-2;Q9U1Q4,16.8609,19.0543,18.4723,20.1758,22.6689,23.9001,22.982,23.8548
;Q9U1S8,20.9418,19.1555,17.8444,19.199,23.4643,22.7015,22.4447,22.1495
dnj-29;Q9U1W0,18.5345,19.3709,19.018,20.0078,24.6843,23.6548,23.554,25.3745
tfg-1;Q9U1W1,21.6857,18.5916,20.7491,18.8028,25.4529,25.5398,25.1353,25.0054
tfg-1;Q9U1W1,20.37,18.1957,18.7591,20.8406,21.5077,21.3134,21.2672,21.6152
lsm-3;Q9U1W8,20.9769,21.5071,19.5284,21.4059,20.062,21.497,19.7785,19.5083
lsm-3;Q9U1W8,20.0533,18.0877,21.3145,21.2508,21.4084,20.9138,21.3296,21.5539
;Q9U1X8,21.0248,19.9756,16.8612,20.1223,21.1744,21.3135,21.0229,20.8367
rla-2;Q9U1X9,20.7246,19.6701,21.5466,17.9858,25.616,25.0481,24.4822,24.8778
rla-2;Q9U1X9,19.8106,19.569,21.3363,21.1783,21.4221,20.9836,21.3691,20.9825
;Q9U222,21.3969,20.2447,20.1973,21.1938,21.1757,21.5212,21.1984,21.4755
mif-1;Q9U228,20.8804,19.9146,19.651,18.8792,19.8233,20.6981,21.3545,21.777
haf-7;Q9U275,27.1748,26.7114,25.2789,25.2205,21.2484,20.5865,20.5583,21.403
haf-7;Q9U275,23.511,23.5263,23.4462,23.6389,21.5971,21.7205,21.1282,20.5005
haf-7;Q9U275,26.5049,26.8835,25.6231,26.5093,24.863,24.597,23.2636,24.5334
tat-1;Q9U280,24.8882,24.6001,24.0065,24.6398,22.4491,24.0518,23.9181,24.8193
rab-35;Q9U2C3,18.219,20.2394,19.7796,21.1073,20.0593,21.1661,19.8874,21.591
rab-35;Q9U2C3,18.9633,21.7535,20.3297,19.8142,21.8765,21.7428,23.5031,22.2879
vps-2;Q9U2F6,18.8391,19.4479,20.0774,20.6003,21.7479,20.8994,20.9521,21.5567
mrp-7;Q9U2G5,24.7596,25.068,23.2652,24.5203,19.9962,20.9724,20.7157,21.6603
mrp-7;Q9U2G5,24.6593,25.5738,26.279,24.5203,21.1234,21.7531,20.9232,21.8233
eef-1B.2;Q9U2H9,20.4496,20.1879,20.182,20.118,20.466,20.2355,20.7259,20.4164
eef-1B.2;Q9U2H9,21.2512,20.8036,20.4082,20.2027,21.9586,21.56,20.5984,22.8053
;Q9U2K5,21.1801,18.8786,21.2182,19.2599,21.7368,20.5496,20.7284,21.3746
fkb-2;Q9U2Q8,19.6985,18.6773,20.9169,19.2216,21.8547,20.6398,20.375,20.9202
fkb-2;Q9U2Q8,19.9889,19.0784,19.4652,18.8876,24.0771,23.8925,21.5426,22.0719
fkb-2;Q9U2Q8,21.7169,19.1678,21.6384,18.7632,21.8124,19.5801,21.1802,20.0108
gsk-3;Q9U2Q9,21.0428,19.9265,20.7876,20.54,21.7302,21.0396,21.3025,21.2432
arf-6;Q9U2S4,20.0731,20.8454,20.0211,18.9167,25.0793,21.7306,23.2442,23.1178
arf-6;Q9U2S4,21.5894,19.115,20.4325,17.704,21.3616,21.7557,21.0913,21.5388
arf-6;Q9U2S4,20.4835,21.4392,20.0318,18.8365,21.7041,19.7833,21.0543,20.9434
map-2;Q9U2V9,19.4598,19.0022,20.9219,19.5968,21.0974,21.6958,20.4658,20.5088
map-2;Q9U2V9,16.7318,21.6949,20.385,21.5484,20.7628,20.6997,21.5137,21.516
map-2;T27A8.3;Q9U2V9,18.1436,18.7998,20.6883,20.3193,21.6845,21.3944,21.4827,21.7594
prmt-1;Q9U2X0,21.937,20.2401,19.3688,20.4668,25.7297,24.5213,23.6898,23.7864
pab-1;Q9U302,21.6629,19.0277,20.6741,20.1996,24.2832,23.6477,24.1839,23.4694
pab-1;Q9U302,25.4505,24.1547,23.8695,19.4247,25.3845,28.2449,25.338,26.0231
pab-1;Q9U302,18.8089,20.8057,19.4499,18.0089,21.1426,21.5506,21.0807,21.7827
pab-1;Q9U302,21.2203,19.7129,19.0873,19.9422,22.4898,20.7431,22.1912,22.1373
pab-1;Q9U302,20.7813,20.5315,18.5292,20.3724,20.8467,20.6794,20.6231,20.6128
pab-1;Q9U302,18.4304,19.8168,18.3575,21.3126,21.2758,22.9203,22.1447,22.9438
pab-1;Q9U302,23.6051,23.4254,23.4637,24.489,26.9281,26.4729,25.0041,26.1263
pab-1;Q9U302,23.8381,23.971,25.7236,23.9824,24.7718,24.843,24.3926,24.3948
pab-1;Q9U302,23.5939,22.6571,23.0586,24.2774,24.4506,24.8296,23.6378,24.4491
pab-1;Q9U302,24.3527,24.557,24.6936,25.2149,20.9242,25.9972,24.9336,25.652
;Q9U330,21.5152,20.3849,19.2518,18.7227,20.4989,20.5805,20.3491,21.6219
rpl-31;Q9U332,19.684,20.6827,20.5495,20.5169,24.5889,24.0662,24.4629,23.7672
rpl-31;Q9U332,19.0896,20.0649,21.0499,21.313,21.4704,21.6996,21.477,21.594
;Q9U3C0,20.1872,18.1245,20.8761,20.6399,20.7827,18.9393,20.8632,20.9948
dcn-1;Q9U3C8,23.6724,23.4546,23.3768,23.982,21.5861,21.6017,20.0208,21.3656
inx-2;Q9U3K5,21.0594,21.3417,18.9799,19.1726,23.5568,22.2225,23.012,24.9245
inx-2;Q9U3K5,21.9694,21.3426,20.4404,21.2447,24.0523,24.4141,23.3035,22.7296
inx-2;Q9U3K5,20.8585,20.9652,20.574,20.5738,20.7216,20.3876,20.9414,21.0522
;Q9U3S8,20.4549,21.1052,18.0999,19.326,21.3648,20.8952,20.2456,21.5423
;Q9U5C1,23.2335,23.389,22.5392,24.3751,25.4947,24.2132,24.8822,24.8683
;Q9U5C1,27.9827,28.3495,27.5276,27.9899,30.2383,30.3329,29.3783,30.1652
;Q9U5C1,20.4895,19.5226,20.1177,18.9455,23.865,21.9695,22.4297,22.2397
;Q9U5C1,20.3236,21.0479,21.1856,20.1039,25.6308,23.6103,23.9992,23.2316
;Q9U5C1,23.1056,23.2161,25.5596,21.9207,24.9249,24.756,25.3342,26.347
rab-1;Q9UAQ6,24.7391,26.8478,27.2869,26.7795,25.149,24.7855,25.0121,25.2409
rab-1;Q9UAQ6,25.7057,26.3676,23.9071,24.5482,25.5791,24.7997,24.885,25.3845
rab-1;Q9UAQ6,26.1138,26.1751,26.8261,25.3754,25.2831,24.3789,24.4955,25.6535
mct-2;Q9UAT3,26.6953,25.7945,26.0325,27.0917,26.1248,23.749,25.5463,26.2718
mct-2;Q9UAT3,27.2105,26.029,27.2162,26.7228,26.1505,25.3422,25.4252,25.922
mct-2;Q9UAT3,27.5254,27.8794,26.1865,27.9953,27.8176,27.19,26.5957,27.7565
;Q9UAW9,18.9447,18.1708,21.1147,19.2877,21.6837,20.8956,19.1123,21.9136
;Q9UAZ6,18.5053,17.2714,18.5415,20.4223,24.7267,24.9157,24.3993,25.6493
lem-2;Q9XTB5,19.7808,18.5508,19.9113,20.2421,26.7476,27.5979,25.3839,25.6238
rpt-6;Q9XTT9,19.724,18.6843,18.6978,19.3579,21.7274,21.0736,20.618,21.3617
rpt-6;Q9XTT9,19.4438,19.4268,18.3577,21.1918,23.5051,22.6358,23.2887,23.9161
snr-6;Q9XTU6,23.7937,23.6753,23.9285,24.0562,25.5024,25.6283,25.2253,24.6177
snr-6;Q9XTU6,20.2469,20.0658,18.7256,19.8064,21.1615,20.3216,21.1907,20.4562
mbf-1;Q9XTV4,17.7697,20.6949,18.7175,17.8238,20.8487,20.1836,21.2035,21.8269
mbf-1;Q9XTV4,21.9678,21.5169,18.6844,18.6243,22.0292,20.8789,21.2374,20.9748
mbf-1;Q9XTV4,21.2215,21.1476,21.0869,19.3092,19.6006,19.9955,20.4675,21.7496
;Q9XTZ4,24.7926,25.3858,23.6236,24.453,21.7063,20.7356,21.1652,21.6226
sca-1;Q9XU13,20.265,19.7149,18.5199,18.6254,21.937,21.2327,20.9637,20.788
;Q9XU15,18.5616,21.3745,21.1219,20.4416,21.7776,19.6514,21.017,21.8068
mex-5;Q9XUB2,19.4407,20.192,20.1288,19.5789,20.2662,21.4172,20.8259,20.0881
far-6;Q9XUB7,19.3686,19.5094,21.0771,18.3644,24.8781,24.7095,23.2617,24.3592
far-6;Q9XUB7,21.7185,20.6331,19.7272,21.8177,23.0654,21.6607,22.5198,23.626
;Q9XUR4,21.603,21.2222,19.4466,20.6882,24.4862,24.7403,24.0554,24.3977
;Q9XUR4,20.2039,18.8995,20.1503,18.6851,21.8774,21.5736,20.9836,20.8968
;Q9XUR4,20.8047,20.0317,18.8107,21.1231,19.71,21.3467,20.9848,20.8054
cyk-4;Q9XUS9,24.5518,24.1584,23.3554,27.3376,23.4645,22.5416,22.1542,23.0888
;Q9XUU8,20.4393,21.291,18.7503,20.865,21.9,21.278,21.1361,21.0772
;Q9XUU8,19.1662,18.8829,17.961,18.3846,19.0356,21.6853,21.4529,20.7723
;Q9XUU8,24.6731,24.6434,26.2343,24.7779,25.5699,23.9446,23.4256,24.7846
pbs-5;Q9XUV0,20.5969,20.4879,20.3637,20.5247,24.7126,22.0943,23.3466,23.7251
ddx-17;Q9XUW5,21.1839,21.4266,18.082,21.048,20.6972,21.3829,20.3702,20.5381
ddx-17;Q9XUW5,19.3182,20.4932,20.3898,19.2679,20.7722,20.6489,21.3204,21.3214
ddx-17;Q9XUW5,20.535,20.8274,20.2603,19.5048,20.3859,19.9213,21.3453,20.7923
;Q9XUY1,19.6453,19.643,17.5221,18.1789,21.5983,20.2859,19.8617,21.9239
F08G2.4;Q9XVA4,21.3897,20.6298,20.2163,17.8153,25.2385,21.2938,21.6418,22.5074
F08G2.4;Q9XVA4,22.3645,22.6575,21.2945,22.2991,26.7218,26.9753,24.5979,26.0894
F08G2.4;Q9XVA4,20.7191,19.278,20.5118,18.0473,24.3857,24.2082,25.1027,25.1898
F08G2.4;Q9XVA4,19.9985,19.9009,19.9817,18.8615,25.0079,25.5971,23.0834,25.545
F08G2.4;Q9XVA4,21.3879,21.739,23.326,23.2251,24.0269,24.8027,24.4632,25.0997
F08G2.4;Q9XVA4,21.1151,21.4425,20.3752,18.0268,21.2054,21.5404,20.9185,21.8223
F08G2.4;Q9XVA4,21.9167,21.6826,24.1406,23.8764,25.2068,24.3033,24.3761,25.0244
rpl-14;Q9XVE9,28.7725,27.9773,27.4559,28.572,30.0217,28.495,28.6188,29.1768
rpl-14;Q9XVE9,23.1812,24.3536,22.6728,23.7996,24.5062,25.1497,25.2639,25.1618
rpl-8;Q9XVF7,25.7389,23.2944,23.7192,25.0695,25.9057,24.7892,23.07,25.6455
rpl-8;Q9XVF7,22.7561,23.6665,24.6687,21.9511,28.3305,28.016,25.8677,28.3224
rpb-11;Q9XVH6,20.5301,20.9486,21.5976,21.1149,24.6734,22.155,22.7597,22.0343
rpb-11;Q9XVH6,21.3092,21.5557,19.6076,19.9966,22.0675,21.4695,21.5929,23.0187
mlc-5;Q9XVI9,21.3915,19.3418,17.8786,21.7554,21.4799,21.1964,20.5045,21.4738
T03F6.3;Q9XVJ2,20.0993,19.1957,17.8605,20.9471,21.7024,21.6914,22.5928,20.7121
T03F6.3;Q9XVJ2,21.7561,20.9463,19.6693,21.8734,21.7944,21.3783,20.4732,21.6184
T03F6.3;Q9XVJ2,19.0837,17.8786,19.3643,20.5061,24.5485,23.8384,23.2521,24.1147
qdpr-1;Q9XVJ3,24.9323,24.6301,25.3911,24.9637,25.6409,24.6525,24.3651,25.5816
;Q9XVL1,19.9329,18.7009,18.4458,18.8945,22.8857,21.7598,20.0533,22.3338
;Q9XVL1,17.942,18.5666,19.7043,17.72,21.1205,20.7143,21.2253,21.2326
